time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
0.352,0.8315,0.3495,-0.482,0.0
0.401,0.8316,0.3495,-0.4821,0.002
0.451,0.8315,0.3495,-0.482,0.0
0.501,0.8315,0.3495,-0.482,0.0
0.551,0.8315,0.3495,-0.482,0.0
0.601,0.8315,0.3495,-0.482,0.0
0.651,0.8315,0.3495,-0.482,0.0
0.701,0.8316,0.3495,-0.4821,0.0
0.751,0.8315,0.3495,-0.482,0.0
0.801,0.8316,0.3495,-0.4821,0.0
0.851,0.8316,0.3495,-0.4821,0.0
0.901,0.8316,0.3495,-0.4821,0.0
0.951,0.8315,0.3495,-0.482,0.0
1.001,0.8315,0.3495,-0.482,0.0
1.051,0.8313,0.3495,-0.4818,0.0
1.101,0.8313,0.3495,-0.4818,0.0
1.151,0.8313,0.3495,-0.4818,0.0
1.201,0.8313,0.3495,-0.4818,0.0
1.251,0.8312,0.3495,-0.4817,0.0
1.301,0.8312,0.3495,-0.4817,0.0
1.351,0.8312,0.3495,-0.4817,0.0
1.406,0.8309,0.3495,-0.4814,0.0
1.456,0.8309,0.3495,-0.4814,0.0
1.506,0.8309,0.3495,-0.4814,0.0
1.556,0.8309,0.3495,-0.4814,0.0
1.606,0.8309,0.3495,-0.4814,0.0
1.656,0.831,0.3495,-0.4815,0.0
1.706,0.8311,0.3495,-0.4816,0.0
1.756,0.8311,0.3495,-0.4816,0.0
1.806,0.8311,0.3495,-0.4816,0.0
1.856,0.8312,0.3495,-0.4817,0.0
1.906,0.8312,0.3495,-0.4817,0.0
1.956,0.8313,0.3495,-0.4818,0.0
2.006,0.8313,0.3495,-0.4818,0.0
2.056,0.8313,0.3495,-0.4818,0.0
2.106,0.8313,0.3495,-0.4818,0.0
2.156,0.8314,0.3495,-0.4819,0.0
2.206,0.8315,0.3495,-0.482,0.0
2.256,0.8315,0.3495,-0.482,0.0
2.306,0.8315,0.3495,-0.482,0.0
2.356,0.8315,0.3495,-0.482,0.0
2.406,0.8316,0.3495,-0.4821,0.0
2.456,0.8316,0.3495,-0.4821,0.0
2.506,0.8316,0.3495,-0.4821,0.0
2.556,0.8316,0.3495,-0.4821,0.0
2.606,0.8316,0.3495,-0.4821,0.0
2.656,0.8316,0.3495,-0.4821,0.0
2.706,0.8315,0.3495,-0.482,0.0
2.756,0.8315,0.3495,-0.482,0.0
2.806,0.8315,0.3495,-0.482,0.0
2.856,0.8314,0.3495,-0.4819,0.0
2.906,0.8312,0.3495,-0.4817,0.0
2.956,0.8312,0.3495,-0.4817,0.0
3.006,0.831,0.3495,-0.4815,0.0
3.056,0.8309,0.3495,-0.4814,-0.002
3.106,0.8309,0.3495,-0.4814,-0.002
3.156,0.8308,0.3495,-0.4813,-0.002
3.206,0.8308,0.3495,-0.4813,-0.002
3.256,0.8306,0.3495,-0.4811,-0.002
3.306,0.8305,0.3495,-0.481,-0.002
3.356,0.8304,0.3495,-0.4809,-0.002
3.406,0.8304,0.3495,-0.4809,-0.002
3.456,0.8297,0.3495,-0.4802,-0.002
3.506,0.8297,0.3495,-0.4802,-0.002
3.556,0.8292,0.3495,-0.4797,-0.002
3.606,0.829,0.3495,-0.4795,-0.002
3.656,0.8282,0.3495,-0.4787,-0.004
3.706,0.8276,0.3495,-0.4781,-0.004
3.756,0.8269,0.3495,-0.4774,-0.01
3.806,0.8259,0.3495,-0.4764,-0.012
3.856,0.8254,0.3495,-0.4759,-0.012
3.906,0.8236,0.3495,-0.4741,-0.012
3.956,0.8229,0.3495,-0.4734,-0.014
4.006,0.822,0.3495,-0.4725,-0.014
4.056,0.8203,0.3495,-0.4708,-0.016
4.106,0.8188,0.3495,-0.4693,-0.018
4.156,0.8172,0.3495,-0.4677,-0.02
4.206,0.8149,0.3495,-0.4654,-0.03
4.256,0.8128,0.3495,-0.4633,-0.032
4.307,0.8108,0.3495,-0.4613,-0.034
4.356,0.8079,0.3495,-0.4584,-0.034
4.406,0.8054,0.3495,-0.4559,-0.0392
4.456,0.8029,0.3495,-0.4534,-0.042
4.506,0.7989,0.3495,-0.4494,-0.046
4.556,0.7962,0.3495,-0.4467,-0.05
4.606,0.7932,0.3495,-0.4437,-0.05
4.656,0.789,0.3495,-0.4395,-0.054
4.706,0.785,0.3495,-0.4355,-0.0592
4.756,0.7818,0.3495,-0.4323,-0.06
4.806,0.7771,0.3495,-0.4276,-0.064
4.856,0.773,0.3495,-0.4235,-0.08
4.906,0.7701,0.3495,-0.4206,-0.08
4.956,0.7644,0.3495,-0.4149,-0.08
5.006,0.7596,0.3495,-0.4101,-0.082
5.056,0.7559,0.3495,-0.4064,-0.082
5.106,0.7508,0.3495,-0.4013,-0.082
5.156,0.7461,0.3495,-0.3966,-0.094
5.206,0.7413,0.3495,-0.3918,-0.094
5.256,0.7362,0.3495,-0.3867,-0.096
5.306,0.7309,0.3495,-0.3814,-0.096
5.356,0.7263,0.3495,-0.3768,-0.096
5.406,0.7208,0.3495,-0.3713,-0.096
5.456,0.716,0.3495,-0.3665,-0.096
5.506,0.7104,0.3495,-0.3609,-0.102
5.556,0.7052,0.3495,-0.3557,-0.102
5.606,0.7011,0.3495,-0.3516,-0.102
5.656,0.696,0.3495,-0.3465,-0.102
5.706,0.6911,0.3495,-0.3416,-0.102
5.756,0.6865,0.3495,-0.337,-0.098
5.806,0.6809,0.3495,-0.3314,-0.102
5.856,0.6765,0.3495,-0.327,-0.098
5.906,0.6722,0.3495,-0.3227,-0.098
5.956,0.6678,0.3495,-0.3183,-0.092
6.006,0.6636,0.3495,-0.3141,-0.088
6.056,0.6597,0.3495,-0.3102,-0.088
6.106,0.6545,0.3495,-0.305,-0.088
6.156,0.6508,0.3495,-0.3013,-0.088
6.206,0.6466,0.3495,-0.2971,-0.086
6.256,0.6422,0.3495,-0.2927,-0.086
6.306,0.6388,0.3495,-0.2893,-0.084
6.356,0.6349,0.3495,-0.2854,-0.084
6.406,0.6304,0.3495,-0.2809,-0.084
6.456,0.6274,0.3495,-0.2779,-0.078
6.506,0.6236,0.3495,-0.2741,-0.078
6.556,0.62,0.3495,-0.2705,-0.076
6.606,0.6167,0.3495,-0.2672,-0.076
6.656,0.6132,0.3495,-0.2637,-0.072
6.706,0.6095,0.3495,-0.26,-0.072
6.756,0.6065,0.3495,-0.257,-0.072
6.806,0.6035,0.3495,-0.254,-0.07
6.856,0.5998,0.3495,-0.2503,-0.07
6.906,0.5964,0.3495,-0.2469,-0.07
6.956,0.5935,0.3495,-0.244,-0.068
7.006,0.59,0.3495,-0.2405,-0.068
7.056,0.5872,0.3495,-0.2377,-0.068
7.106,0.5837,0.3495,-0.2342,-0.068
7.156,0.5805,0.3495,-0.231,-0.064
7.206,0.5769,0.3495,-0.2274,-0.068
7.256,0.5735,0.3495,-0.224,-0.068
7.306,0.5705,0.3495,-0.221,-0.068
7.356,0.5671,0.3495,-0.2176,-0.068
7.406,0.5638,0.3495,-0.2143,-0.068
7.456,0.5602,0.3495,-0.2107,-0.068
7.506,0.557,0.3495,-0.2075,-0.068
7.556,0.5539,0.3495,-0.2044,-0.066
7.606,0.5503,0.3495,-0.2008,-0.068
7.656,0.5469,0.3495,-0.1974,-0.068
7.706,0.5435,0.3495,-0.194,-0.068
7.756,0.5391,0.3495,-0.1896,-0.068
7.806,0.5356,0.3495,-0.1861,-0.068
7.856,0.5324,0.3495,-0.1829,-0.068
7.906,0.5286,0.3495,-0.1791,-0.068
7.956,0.5247,0.3495,-0.1752,-0.07
8.006,0.5211,0.3495,-0.1716,-0.072
8.056,0.5164,0.3495,-0.1669,-0.072
8.106,0.5125,0.3495,-0.163,-0.076
8.156,0.5088,0.3495,-0.1593,-0.076
8.206,0.5042,0.3495,-0.1547,-0.076
8.256,0.5002,0.3495,-0.1507,-0.078
8.306,0.4961,0.3495,-0.1466,-0.078
8.356,0.4917,0.3495,-0.1422,-0.08
8.406,0.4874,0.3495,-0.1379,-0.082
8.456,0.4833,0.3495,-0.1338,-0.082
8.506,0.4793,0.3495,-0.1298,-0.082
8.556,0.4746,0.3495,-0.1251,-0.082
8.606,0.4702,0.3495,-0.1207,-0.086
8.656,0.4663,0.3495,-0.1168,-0.082
8.706,0.462,0.3495,-0.1125,-0.086
8.756,0.4578,0.3495,-0.1083,-0.086
8.806,0.454,0.3495,-0.1045,-0.084
8.856,0.4496,0.3495,-0.1001,-0.084
8.906,0.4454,0.3495,-0.0959,-0.084
8.956,0.4423,0.3495,-0.0928,-0.084
9.006,0.4376,0.3495,-0.0881,-0.084
9.056,0.4337,0.3495,-0.0842,-0.084
9.106,0.4296,0.3495,-0.0801,-0.084
9.156,0.4257,0.3495,-0.0762,-0.082
9.206,0.4222,0.3495,-0.0727,-0.078
9.256,0.4187,0.3495,-0.0692,-0.078
9.306,0.4147,0.3495,-0.0652,-0.078
9.356,0.4109,0.3495,-0.0614,-0.078
9.406,0.4078,0.3495,-0.0583,-0.078
9.456,0.4042,0.3495,-0.0547,-0.076
9.506,0.4011,0.3495,-0.0516,-0.072
9.556,0.3977,0.3495,-0.0482,-0.07
9.606,0.3937,0.3495,-0.0442,-0.07
9.656,0.3913,0.3495,-0.0418,-0.07
9.706,0.3884,0.3495,-0.0389,-0.068
9.756,0.3851,0.3495,-0.0356,-0.066
9.806,0.3827,0.3495,-0.0332,-0.062
9.856,0.3796,0.3495,-0.0301,-0.062
9.906,0.3768,0.3495,-0.0273,-0.062
9.956,0.3744,0.3495,-0.0249,-0.058
10.006,0.3717,0.3495,-0.0222,-0.056
10.056,0.3689,0.3495,-0.0194,-0.056
10.106,0.3665,0.3495,-0.017,-0.056
10.156,0.3637,0.3495,-0.0142,-0.056
10.206,0.3608,0.3495,-0.0113,-0.056
10.256,0.3586,0.3495,-0.0091,-0.056
10.306,0.3564,0.3495,-0.0069,-0.054
10.356,0.3535,0.3495,-0.004,-0.054
10.406,0.3507,0.3495,-0.0012,-0.056
10.456,0.3487,0.3495,0.0008,-0.056
10.506,0.3466,0.3495,0.0029,-0.048
10.556,0.3436,0.3495,0.0059,-0.056
10.606,0.3418,0.3495,0.0077,-0.044
10.656,0.339,0.3495,0.0105,-0.044
10.706,0.3368,0.3495,0.0127,-0.044
10.756,0.3353,0.3495,0.0142,-0.044
10.806,0.333,0.3495,0.0165,-0.044
10.856,0.3302,0.3495,0.0193,-0.044
10.906,0.3278,0.3495,0.0217,-0.046
10.956,0.3255,0.3495,0.024,-0.046
11.006,0.3229,0.3495,0.0266,-0.046
11.056,0.3207,0.3495,0.0288,-0.046
11.106,0.3191,0.3495,0.0304,-0.046
11.156,0.3159,0.3495,0.0336,-0.046
11.206,0.3138,0.3495,0.0357,-0.046
11.256,0.3117,0.3495,0.0378,-0.046
11.306,0.3093,0.3495,0.0402,-0.046
11.356,0.3076,0.3495,0.0419,-0.044
11.406,0.3053,0.3495,0.0442,-0.044
11.456,0.3025,0.3495,0.047,-0.044
11.506,0.3003,0.3495,0.0492,-0.044
11.556,0.2984,0.3495,0.0511,-0.044
11.606,0.2963,0.3495,0.0532,-0.042
11.656,0.2944,0.3495,0.0551,-0.042
11.706,0.2919,0.3495,0.0576,-0.044
11.756,0.2893,0.3495,0.0602,-0.044
11.806,0.2876,0.3495,0.0619,-0.044
11.856,0.2852,0.3495,0.0643,-0.044
11.906,0.283,0.3495,0.0665,-0.044
11.956,0.2806,0.3495,0.0689,-0.044
12.006,0.2784,0.3495,0.0711,-0.044
12.057,0.2759,0.3495,0.0736,-0.048
12.106,0.2735,0.3495,0.076,-0.048
12.156,0.2718,0.3495,0.0777,-0.048
12.206,0.2691,0.3495,0.0804,-0.048
12.256,0.2669,0.3495,0.0826,-0.048
12.306,0.2649,0.3495,0.0846,-0.044
12.356,0.2629,0.3495,0.0866,-0.044
12.406,0.2605,0.3495,0.089,-0.044
12.456,0.2586,0.3495,0.0909,-0.044
12.506,0.2566,0.3495,0.0929,-0.04
12.556,0.2539,0.3495,0.0956,-0.04
