time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
0.352,0.1153,0.3877,0.2724,0.0
0.401,0.1155,0.3877,0.2722,0.0041
0.451,0.1155,0.3877,0.2722,0.0
0.501,0.1157,0.3877,0.272,0.004
0.551,0.1157,0.3877,0.272,0.0
0.601,0.1163,0.3877,0.2714,0.004
0.651,0.1163,0.3877,0.2714,0.0
0.701,0.1166,0.3877,0.2711,0.004
0.751,0.1163,0.3877,0.2714,0.0
0.801,0.1163,0.3877,0.2714,0.0
0.851,0.1159,0.3877,0.2718,0.0
0.901,0.1159,0.3877,0.2718,0.0
0.951,0.1157,0.3877,0.272,0.0
1.001,0.1157,0.3877,0.272,0.0
1.051,0.1157,0.3877,0.272,0.0
1.101,0.1157,0.3877,0.272,0.0
1.151,0.1159,0.3877,0.2718,0.0
1.201,0.1163,0.3877,0.2714,0.0
1.251,0.1163,0.3877,0.2714,0.0
1.301,0.1163,0.3877,0.2714,0.0
1.351,0.1163,0.3877,0.2714,0.0
1.401,0.1163,0.3877,0.2714,0.0
1.451,0.1163,0.3877,0.2714,0.0
1.501,0.1166,0.3877,0.2711,0.0
1.551,0.1169,0.3877,0.2708,0.0
1.606,0.117,0.3877,0.2707,0.0
1.661,0.117,0.3877,0.2707,0.0
1.71,0.117,0.3877,0.2707,0.0
1.76,0.117,0.3877,0.2707,0.0
1.81,0.117,0.3877,0.2707,0.0
1.86,0.117,0.3877,0.2707,0.0
1.91,0.117,0.3877,0.2707,0.0
1.96,0.117,0.3877,0.2707,0.0
2.01,0.1169,0.3877,0.2708,0.0
2.06,0.1169,0.3877,0.2708,0.0
2.11,0.1166,0.3877,0.2711,0.0
2.16,0.1166,0.3877,0.2711,0.0
2.21,0.1166,0.3877,0.2711,0.0
2.26,0.1166,0.3877,0.2711,0.0
2.31,0.1166,0.3877,0.2711,0.0
2.36,0.1166,0.3877,0.2711,0.0
2.41,0.1166,0.3877,0.2711,0.0
2.46,0.1166,0.3877,0.2711,0.0
2.51,0.1166,0.3877,0.2711,0.0
2.56,0.1168,0.3877,0.2709,0.0
2.61,0.1168,0.3877,0.2709,0.0
2.66,0.1168,0.3877,0.2709,0.0
2.71,0.1168,0.3877,0.2709,0.0
2.76,0.1168,0.3877,0.2709,0.0
2.81,0.1168,0.3877,0.2709,0.0
2.86,0.1168,0.3877,0.2709,0.0
2.91,0.1169,0.3877,0.2708,0.0
2.96,0.117,0.3877,0.2707,0.0
3.01,0.117,0.3877,0.2707,0.0
3.06,0.117,0.3877,0.2707,0.0
3.11,0.117,0.3877,0.2707,0.0
3.16,0.117,0.3877,0.2707,0.0
3.21,0.117,0.3877,0.2707,0.0
3.26,0.1175,0.3877,0.2702,0.0
3.31,0.1179,0.3877,0.2698,0.0
3.36,0.118,0.3877,0.2697,0.0
3.41,0.1182,0.3877,0.2695,0.0
3.46,0.1184,0.3877,0.2693,0.002
3.51,0.1184,0.3877,0.2693,0.002
3.56,0.1184,0.3877,0.2693,0.002
3.61,0.1184,0.3877,0.2693,0.002
3.66,0.1184,0.3877,0.2693,0.002
3.71,0.1184,0.3877,0.2693,0.0
3.76,0.1186,0.3877,0.2691,0.0
3.81,0.1186,0.3877,0.2691,0.0
3.86,0.1186,0.3877,0.2691,0.0
3.91,0.1188,0.3877,0.2689,0.0
3.96,0.1188,0.3877,0.2689,0.0
4.01,0.1188,0.3877,0.2689,0.0
4.06,0.1187,0.3877,0.269,0.0
4.11,0.1187,0.3877,0.269,0.0
4.16,0.1187,0.3877,0.269,0.0
4.21,0.1187,0.3877,0.269,0.0
4.26,0.1187,0.3877,0.269,0.0
4.31,0.1187,0.3877,0.269,0.0
4.36,0.1187,0.3877,0.269,0.0
4.41,0.1187,0.3877,0.269,0.0
4.46,0.1187,0.3877,0.269,0.0
4.51,0.1187,0.3877,0.269,0.0
4.56,0.1183,0.3877,0.2694,0.0
4.61,0.1183,0.3877,0.2694,0.0
4.66,0.118,0.3877,0.2697,0.0
4.71,0.1178,0.3877,0.2699,0.0
4.76,0.1178,0.3877,0.2699,0.0
4.81,0.1178,0.3877,0.2699,0.0
4.86,0.1178,0.3877,0.2699,0.0
4.91,0.1178,0.3877,0.2699,0.0
4.96,0.1178,0.3877,0.2699,0.0
5.01,0.1178,0.3877,0.2699,0.0
5.06,0.1178,0.3877,0.2699,0.0
5.11,0.118,0.3877,0.2697,0.0
5.16,0.1181,0.3877,0.2696,0.0
5.21,0.1182,0.3877,0.2695,0.0
5.26,0.1186,0.3877,0.2691,0.0
5.31,0.1191,0.3877,0.2686,0.002
5.36,0.1192,0.3877,0.2685,0.002
5.41,0.1196,0.3877,0.2681,0.002
5.46,0.12,0.3877,0.2677,0.004
5.51,0.12,0.3877,0.2677,0.004
5.56,0.1203,0.3877,0.2674,0.006
5.61,0.1211,0.3877,0.2666,0.008
5.66,0.1221,0.3877,0.2656,0.008
5.71,0.1226,0.3877,0.2651,0.008
5.76,0.1235,0.3877,0.2642,0.008
5.81,0.124,0.3877,0.2637,0.01
5.86,0.1251,0.3877,0.2626,0.01
5.91,0.1255,0.3877,0.2622,0.01
5.96,0.1264,0.3877,0.2613,0.016
6.01,0.1269,0.3877,0.2608,0.016
6.06,0.1276,0.3877,0.2601,0.014
6.11,0.1282,0.3877,0.2595,0.012
6.16,0.1295,0.3877,0.2582,0.014
6.21,0.1309,0.3877,0.2568,0.014
6.26,0.1323,0.3877,0.2554,0.018
6.31,0.1335,0.3877,0.2542,0.018
6.36,0.1351,0.3877,0.2526,0.024
6.41,0.1364,0.3877,0.2513,0.026
6.46,0.138,0.3877,0.2497,0.026
6.51,0.1388,0.3877,0.2489,0.026
6.56,0.1399,0.3877,0.2478,0.026
6.61,0.1417,0.3877,0.246,0.028
6.66,0.1428,0.3877,0.2449,0.026
6.71,0.1445,0.3877,0.2432,0.026
6.76,0.1458,0.3877,0.2419,0.026
6.81,0.1473,0.3877,0.2404,0.026
