time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.355,0.6747,0.5,-0.1747,0.0,50.0
0.404,0.6747,0.5,-0.1747,0.0,50.0
0.454,0.6743,0.5,-0.1743,0.0,50.0
0.504,0.6747,0.5,-0.1747,0.0,50.0
0.554,0.6743,0.5,-0.1743,0.0,50.0
0.604,0.6746,0.5,-0.1746,0.0,50.0
0.654,0.6746,0.5,-0.1746,0.0,50.0
0.704,0.6746,0.5,-0.1746,0.0,50.0
0.754,0.6743,0.5,-0.1743,0.0,50.0
0.804,0.6744,0.5,-0.1744,0.0,50.0
0.854,0.6744,0.5,-0.1744,0.0,50.0
0.904,0.6746,0.5,-0.1746,0.0,50.0
0.954,0.6746,0.5,-0.1746,0.0,50.0
1.004,0.6746,0.5,-0.1746,0.0,50.0
1.054,0.6746,0.5,-0.1746,0.0,50.0
1.104,0.6746,0.5,-0.1746,0.0,50.0
1.154,0.6746,0.5,-0.1746,0.0,50.0
1.204,0.6746,0.5,-0.1746,0.0,50.0
1.254,0.6746,0.5,-0.1746,0.0,50.0
1.304,0.6746,0.5,-0.1746,0.0,0.0
1.354,0.6746,0.5,-0.1746,0.0,0.0
1.404,0.6746,0.5,-0.1746,0.0,0.0
1.454,0.6746,0.5,-0.1746,0.0,0.0
1.504,0.6746,0.5,-0.1746,0.0,0.0
1.554,0.6746,0.5,-0.1746,0.0,0.0
1.604,0.6746,0.5,-0.1746,0.0,0.0
1.654,0.6746,0.5,-0.1746,0.0,0.0
1.704,0.6746,0.5,-0.1746,0.0,0.0
1.754,0.6746,0.5,-0.1746,0.0,0.0
1.804,0.6745,0.5,-0.1745,0.0,0.0
1.854,0.6745,0.5,-0.1745,0.0,0.0
1.904,0.6745,0.5,-0.1745,0.0,0.0
1.954,0.6745,0.5,-0.1745,0.0,0.0
2.004,0.6745,0.5,-0.1745,0.0,0.0
2.054,0.6745,0.5,-0.1745,0.0,0.0
2.104,0.6744,0.5,-0.1744,0.0,0.0
2.154,0.6744,0.5,-0.1744,0.0,0.0
2.204,0.6744,0.5,-0.1744,0.0,0.0
2.254,0.6745,0.5,-0.1745,0.0,0.0
2.304,0.6745,0.5,-0.1745,0.0,0.7410198450088501
2.354,0.6744,0.5,-0.1744,0.0,0.7410198450088501
2.404,0.6744,0.5,-0.1744,0.0,0.7410198450088501
2.454,0.6744,0.5,-0.1744,0.0,0.7410198450088501
2.509,0.6744,0.5,-0.1744,0.0,0.7410198450088501
2.564,0.6744,0.5,-0.1744,0.0,0.7410198450088501
2.619,0.6744,0.5,-0.1744,0.0,0.7410198450088501
2.674,0.6744,0.5,-0.1744,0.0,0.7410198450088501
2.723,0.6744,0.5,-0.1744,0.0,0.7410198450088501
2.773,0.6744,0.5,-0.1744,0.0,0.7410198450088501
2.823,0.6745,0.5,-0.1745,0.0,0.7410198450088501
2.873,0.6745,0.5,-0.1745,0.0,0.7410198450088501
2.929,0.6744,0.5,-0.1744,0.0,0.7410198450088501
2.973,0.6745,0.5,-0.1745,0.0,0.7410198450088501
3.023,0.6745,0.5,-0.1745,0.0,0.7410198450088501
3.073,0.6745,0.5,-0.1745,0.0,0.7410198450088501
3.123,0.6748,0.5,-0.1748,0.0,0.7410198450088501
3.173,0.6748,0.5,-0.1748,0.0,0.7410198450088501
3.223,0.6748,0.5,-0.1748,0.0,0.7410198450088501
3.273,0.6749,0.5,-0.1749,0.0,0.7410198450088501
3.323,0.6749,0.5,-0.1749,0.0,0.7048219442367554
3.373,0.6749,0.5,-0.1749,0.0,0.7048219442367554
3.423,0.6753,0.5,-0.1753,0.0,0.7048219442367554
3.473,0.6754,0.5,-0.1754,0.0,0.7048219442367554
3.523,0.6755,0.5,-0.1755,0.002,0.7048219442367554
3.573,0.6755,0.5,-0.1755,0.0,0.7048219442367554
3.623,0.6759,0.5,-0.1759,0.002,0.7048219442367554
3.673,0.676,0.5,-0.176,0.002,0.7048219442367554
3.723,0.6761,0.5,-0.1761,0.002,0.7048219442367554
3.773,0.6766,0.5,-0.1766,0.002,0.7048219442367554
3.823,0.6768,0.5,-0.1768,0.002,0.7048219442367554
3.873,0.6769,0.5,-0.1769,0.002,0.7048219442367554
3.923,0.6769,0.5,-0.1769,0.002,0.7048219442367554
3.973,0.677,0.5,-0.177,0.002,0.7048219442367554
4.023,0.677,0.5,-0.177,0.002,0.7048219442367554
4.073,0.677,0.5,-0.177,0.002,0.7048219442367554
4.123,0.677,0.5,-0.177,0.002,0.7048219442367554
4.173,0.677,0.5,-0.177,0.0,0.7048219442367554
4.223,0.677,0.5,-0.177,0.0,0.7048219442367554
4.273,0.6768,0.5,-0.1768,0.0,0.7048219442367554
4.323,0.6766,0.5,-0.1766,0.0,0.9642720222473145
4.373,0.6765,0.5,-0.1765,0.0,0.9642720222473145
4.423,0.6759,0.5,-0.1759,0.0,0.9642720222473145
4.473,0.6753,0.5,-0.1753,-0.002,0.9642720222473145
4.523,0.6747,0.5,-0.1747,-0.004,0.9642720222473145
4.573,0.6731,0.5,-0.1731,-0.004,0.9642720222473145
4.623,0.673,0.5,-0.173,-0.004,0.9642720222473145
4.673,0.6713,0.5,-0.1713,-0.012,0.9642720222473145
4.723,0.6696,0.5,-0.1696,-0.012,0.9642720222473145
4.773,0.6687,0.5,-0.1687,-0.012,0.9642720222473145
4.823,0.666,0.5,-0.166,-0.018,0.9642720222473145
4.873,0.6639,0.5,-0.1639,-0.032,0.9642720222473145
4.923,0.6619,0.5,-0.1619,-0.034,0.9642720222473145
4.973,0.6587,0.5,-0.1587,-0.034,0.9642720222473145
5.023,0.6557,0.5,-0.1557,-0.04,0.9642720222473145
5.073,0.6525,0.5,-0.1525,-0.042,0.9642720222473145
5.123,0.6483,0.5,-0.1483,-0.054,0.9642720222473145
5.173,0.6444,0.5,-0.1444,-0.06,0.9642720222473145
5.223,0.6405,0.5,-0.1405,-0.064,0.9642720222473145
5.273,0.6343,0.5,-0.1343,-0.064,0.9642720222473145
5.323,0.6296,0.5,-0.1296,-0.078,3.4642724990844727
5.373,0.6239,0.5,-0.1239,-0.078,3.4642724990844727
5.423,0.6179,0.5,-0.1179,-0.084,3.4642724990844727
5.473,0.6117,0.5,-0.1117,-0.094,3.4642724990844727
5.523,0.6051,0.5,-0.1051,-0.114,3.4642724990844727
5.573,0.5977,0.5,-0.0977,-0.12,3.4642724990844727
5.623,0.5904,0.5,-0.0904,-0.124,3.4642724990844727
5.673,0.5825,0.5,-0.0825,-0.124,3.4642724990844727
5.723,0.5733,0.5,-0.0733,-0.132,3.4642724990844727
5.773,0.5655,0.5,-0.0655,-0.146,3.4642724990844727
5.823,0.5569,0.5,-0.0569,-0.148,3.4642724990844727
5.873,0.5469,0.5,-0.0469,-0.156,3.4642724990844727
5.923,0.5379,0.5,-0.0379,-0.158,3.4642724990844727
5.973,0.5278,0.5,-0.0278,-0.172,3.4642724990844727
6.023,0.5181,0.5,-0.0181,-0.18,3.4642724990844727
6.073,0.5078,0.5,-0.0078,-0.184,3.4642724990844727
6.123,0.4987,0.5,0.0013,-0.184,3.4642724990844727
6.173,0.4884,0.5,0.0116,-0.194,3.4642724990844727
6.223,0.4783,0.5,0.0217,-0.2,3.4642724990844727
6.273,0.469,0.5,0.031,-0.2,3.4642724990844727
6.323,0.4587,0.5,0.0413,-0.202,5.964273452758789
6.373,0.4487,0.5,0.0513,-0.202,5.964273452758789
6.423,0.4391,0.5,0.0609,-0.2,5.964273452758789
6.473,0.4283,0.5,0.0717,-0.202,5.964273452758789
6.523,0.4187,0.5,0.0813,-0.2,5.964273452758789
6.573,0.4097,0.5,0.0903,-0.2,5.964273452758789
6.623,0.3992,0.5,0.1008,-0.2,5.964273452758789
6.673,0.3895,0.5,0.1105,-0.194,5.964273452758789
6.723,0.3804,0.5,0.1196,-0.194,5.964273452758789
6.773,0.37,0.5,0.13,-0.194,5.964273452758789
6.823,0.3615,0.5,0.1385,-0.192,5.964273452758789
6.873,0.354,0.5,0.146,-0.192,5.964273452758789
6.923,0.3449,0.5,0.1551,-0.182,5.964273452758789
6.973,0.3371,0.5,0.1629,-0.182,5.964273452758789
7.023,0.3294,0.5,0.1706,-0.182,5.964273452758789
7.073,0.3204,0.5,0.1796,-0.18,5.964273452758789
7.123,0.314,0.5,0.186,-0.17,5.964273452758789
7.173,0.3068,0.5,0.1932,-0.156,5.964273452758789
7.223,0.2994,0.5,0.2006,-0.154,5.964273452758789
7.273,0.2921,0.5,0.2079,-0.15,5.964273452758789
7.323,0.2852,0.5,0.2148,-0.148,8.464273452758789
7.373,0.277,0.5,0.223,-0.148,8.464273452758789
7.423,0.2704,0.5,0.2296,-0.146,8.464273452758789
7.473,0.2629,0.5,0.2371,-0.146,8.464273452758789
7.523,0.2556,0.5,0.2444,-0.146,8.464273452758789
7.573,0.2484,0.5,0.2516,-0.146,8.464273452758789
7.623,0.2416,0.5,0.2584,-0.146,8.464273452758789
7.673,0.2341,0.5,0.2659,-0.146,8.464273452758789
7.723,0.2266,0.5,0.2734,-0.146,8.464273452758789
7.773,0.2193,0.5,0.2807,-0.146,8.464273452758789
7.823,0.2119,0.5,0.2881,-0.146,8.464273452758789
7.873,0.2035,0.5,0.2965,-0.148,8.464273452758789
7.923,0.1959,0.5,0.3041,-0.148,8.464273452758789
7.973,0.1881,0.5,0.3119,-0.15,8.464273452758789
8.023,0.1797,0.5,0.3203,-0.15,8.464273452758789
8.073,0.1711,0.5,0.3289,-0.152,8.464273452758789
8.123,0.162,0.5,0.338,-0.156,8.464273452758789
8.173,0.1519,0.5,0.3481,-0.168,8.464273452758789
8.223,0.1419,0.5,0.3581,-0.168,8.464273452758789
8.273,0.1313,0.5,0.3687,-0.172,8.464273452758789
8.323,0.1207,0.5,0.3793,-0.182,10.964274406433104
8.373,0.1107,0.5,0.3893,-0.2,10.964274406433104
8.423,0.1006,0.5,0.3994,-0.2,10.964274406433104
8.473,0.0923,0.5,0.4077,-0.2,10.964274406433104
8.523,0.0849,0.5,0.4151,-0.2,10.964274406433104
8.573,0.0793,0.5,0.4207,-0.2,10.964274406433104
8.623,0.0776,0.5,0.4224,-0.2,10.964274406433104
8.673,0.0776,0.5,0.4224,-0.166,10.964274406433104
8.723,0.0776,0.5,0.4224,-0.148,10.964274406433104
8.773,0.0776,0.5,0.4224,-0.112,10.964274406433104
8.823,0.0776,0.5,0.4224,-0.034,10.964274406433104
8.873,0.0776,0.5,0.4224,0.0,10.964274406433104
8.923,0.0776,0.5,0.4224,0.0,10.964274406433104
8.973,0.0776,0.5,0.4224,0.0,10.964274406433104
9.023,0.0809,0.5,0.4191,0.0,10.964274406433104
9.073,0.0844,0.5,0.4156,0.0,10.964274406433104
9.123,0.0881,0.5,0.4119,0.0,10.964274406433104
9.173,0.0908,0.5,0.4092,0.0,10.964274406433104
9.223,0.0938,0.5,0.4062,0.054,10.964274406433104
9.273,0.0962,0.5,0.4038,0.054,10.964274406433104
9.323,0.0981,0.5,0.4019,0.054,13.464275360107422
9.373,0.1008,0.5,0.3992,0.054,13.464275360107422
9.423,0.1025,0.5,0.3975,0.054,13.464275360107422
9.473,0.1046,0.5,0.3954,0.054,13.464275360107422
9.523,0.1068,0.5,0.3932,0.048,13.464275360107422
9.573,0.1094,0.5,0.3906,0.048,13.464275360107422
9.623,0.1116,0.5,0.3884,0.044,13.464275360107422
9.673,0.1144,0.5,0.3856,0.044,13.464275360107422
9.723,0.1171,0.5,0.3829,0.044,13.464275360107422
9.773,0.1196,0.5,0.3804,0.05,13.464275360107422
9.823,0.1215,0.5,0.3785,0.044,13.464275360107422
9.873,0.1229,0.5,0.3771,0.044,13.464275360107422
9.923,0.1246,0.5,0.3754,0.044,13.464275360107422
9.973,0.1262,0.5,0.3738,0.044,13.464275360107422
10.023,0.1262,0.5,0.3738,0.038,13.464275360107422
10.073,0.1262,0.5,0.3738,0.034,13.464275360107422
10.123,0.1262,0.5,0.3738,0.032,13.464275360107422
10.173,0.1262,0.5,0.3738,0.028,13.464275360107422
10.223,0.1262,0.5,0.3738,0.0,13.464275360107422
10.273,0.1262,0.5,0.3738,0.0,13.464275360107422
10.323,0.1262,0.5,0.3738,0.0,15.964275360107422
10.373,0.1253,0.5,0.3747,0.0,15.964275360107422
10.423,0.124,0.5,0.376,0.0,15.964275360107422
10.473,0.1225,0.5,0.3775,0.0,15.964275360107422
10.523,0.1207,0.5,0.3793,0.0,15.964275360107422
10.573,0.1194,0.5,0.3806,-0.018,15.964275360107422
10.623,0.1176,0.5,0.3824,-0.026,15.964275360107422
10.673,0.1154,0.5,0.3846,-0.026,15.964275360107422
10.723,0.1144,0.5,0.3856,-0.026,15.964275360107422
10.773,0.1128,0.5,0.3872,-0.03,15.964275360107422
10.823,0.1116,0.5,0.3884,-0.03,15.964275360107422
10.873,0.1102,0.5,0.3898,-0.03,15.964275360107422
10.923,0.1088,0.5,0.3912,-0.028,15.964275360107422
10.973,0.1076,0.5,0.3924,-0.028,15.964275360107422
11.023,0.1065,0.5,0.3935,-0.028,15.964275360107422
11.073,0.1056,0.5,0.3944,-0.024,15.964275360107422
11.123,0.1043,0.5,0.3957,-0.024,15.964275360107422
11.173,0.1032,0.5,0.3968,-0.024,15.964275360107422
11.223,0.1019,0.5,0.3981,-0.024,15.964275360107422
11.273,0.1005,0.5,0.3995,-0.026,15.964275360107422
11.323,0.0995,0.5,0.4005,-0.024,18.464275360107425
11.373,0.0982,0.5,0.4018,-0.024,18.464275360107425
11.423,0.0977,0.5,0.4023,-0.022,18.464275360107425
11.473,0.0962,0.5,0.4038,-0.026,18.464275360107425
11.523,0.0951,0.5,0.4049,-0.026,18.464275360107425
11.573,0.0947,0.5,0.4053,-0.022,18.464275360107425
11.623,0.0947,0.5,0.4053,-0.022,18.464275360107425
11.673,0.0947,0.5,0.4053,-0.02,18.464275360107425
11.723,0.0947,0.5,0.4053,-0.01,18.464275360107425
11.773,0.0947,0.5,0.4053,-0.008,18.464275360107425
11.823,0.0947,0.5,0.4053,0.0,18.464275360107425
11.873,0.0947,0.5,0.4053,0.0,18.464275360107425
11.923,0.0947,0.5,0.4053,0.0,18.464275360107425
11.973,0.0948,0.5,0.4052,0.0,18.464275360107425
12.023,0.0949,0.5,0.4051,0.0,18.464275360107425
