time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.352,0.1153,0.3877,0.2724,0.0,50.0
0.401,0.1155,0.3877,0.2722,0.0041,50.0
0.451,0.1155,0.3877,0.2722,0.0,50.0
0.501,0.1157,0.3877,0.272,0.004,50.0
0.551,0.1157,0.3877,0.272,0.0,50.0
0.601,0.1163,0.3877,0.2714,0.004,50.0
0.651,0.1163,0.3877,0.2714,0.0,50.0
0.701,0.1166,0.3877,0.2711,0.004,50.0
0.751,0.1163,0.3877,0.2714,0.0,50.0
0.801,0.1163,0.3877,0.2714,0.0,50.0
0.851,0.1159,0.3877,0.2718,0.0,50.0
0.901,0.1159,0.3877,0.2718,0.0,50.0
0.951,0.1157,0.3877,0.272,0.0,50.0
1.001,0.1157,0.3877,0.272,0.0,50.0
1.051,0.1157,0.3877,0.272,0.0,50.0
1.101,0.1157,0.3877,0.272,0.0,50.0
1.151,0.1159,0.3877,0.2718,0.0,50.0
1.201,0.1163,0.3877,0.2714,0.0,50.0
1.251,0.1163,0.3877,0.2714,0.0,50.0
1.301,0.1163,0.3877,0.2714,0.0,50.99828338623047
1.351,0.1163,0.3877,0.2714,0.0,50.99828338623047
1.401,0.1163,0.3877,0.2714,0.0,50.99828338623047
1.451,0.1163,0.3877,0.2714,0.0,50.99828338623047
1.501,0.1166,0.3877,0.2711,0.0,50.99828338623047
1.551,0.1169,0.3877,0.2708,0.0,50.99828338623047
1.606,0.117,0.3877,0.2707,0.0,50.99828338623047
1.661,0.117,0.3877,0.2707,0.0,50.99828338623047
1.71,0.117,0.3877,0.2707,0.0,50.99828338623047
1.76,0.117,0.3877,0.2707,0.0,50.99828338623047
1.81,0.117,0.3877,0.2707,0.0,50.99828338623047
1.86,0.117,0.3877,0.2707,0.0,50.99828338623047
1.91,0.117,0.3877,0.2707,0.0,50.99828338623047
1.96,0.117,0.3877,0.2707,0.0,50.99828338623047
2.01,0.1169,0.3877,0.2708,0.0,50.99828338623047
2.06,0.1169,0.3877,0.2708,0.0,50.99828338623047
2.11,0.1166,0.3877,0.2711,0.0,50.99828338623047
2.16,0.1166,0.3877,0.2711,0.0,50.99828338623047
2.21,0.1166,0.3877,0.2711,0.0,50.99828338623047
2.26,0.1166,0.3877,0.2711,0.0,50.99828338623047
2.31,0.1166,0.3877,0.2711,0.0,49.80788803100586
2.36,0.1166,0.3877,0.2711,0.0,49.80788803100586
2.41,0.1166,0.3877,0.2711,0.0,49.80788803100586
2.46,0.1166,0.3877,0.2711,0.0,49.80788803100586
2.51,0.1166,0.3877,0.2711,0.0,49.80788803100586
2.56,0.1168,0.3877,0.2709,0.0,49.80788803100586
2.61,0.1168,0.3877,0.2709,0.0,49.80788803100586
2.66,0.1168,0.3877,0.2709,0.0,49.80788803100586
2.71,0.1168,0.3877,0.2709,0.0,49.80788803100586
2.76,0.1168,0.3877,0.2709,0.0,49.80788803100586
2.81,0.1168,0.3877,0.2709,0.0,49.80788803100586
2.86,0.1168,0.3877,0.2709,0.0,49.80788803100586
2.91,0.1169,0.3877,0.2708,0.0,49.80788803100586
2.96,0.117,0.3877,0.2707,0.0,49.80788803100586
3.01,0.117,0.3877,0.2707,0.0,49.80788803100586
3.06,0.117,0.3877,0.2707,0.0,49.80788803100586
3.11,0.117,0.3877,0.2707,0.0,49.80788803100586
3.16,0.117,0.3877,0.2707,0.0,49.80788803100586
3.21,0.117,0.3877,0.2707,0.0,49.80788803100586
3.26,0.1175,0.3877,0.2702,0.0,49.80788803100586
3.31,0.1179,0.3877,0.2698,0.0,48.8090934753418
3.36,0.118,0.3877,0.2697,0.0,48.8090934753418
3.41,0.1182,0.3877,0.2695,0.0,48.8090934753418
3.46,0.1184,0.3877,0.2693,0.002,48.8090934753418
3.51,0.1184,0.3877,0.2693,0.002,48.8090934753418
3.56,0.1184,0.3877,0.2693,0.002,48.8090934753418
3.61,0.1184,0.3877,0.2693,0.002,48.8090934753418
3.66,0.1184,0.3877,0.2693,0.002,48.8090934753418
3.71,0.1184,0.3877,0.2693,0.0,48.8090934753418
3.76,0.1186,0.3877,0.2691,0.0,48.8090934753418
3.81,0.1186,0.3877,0.2691,0.0,48.8090934753418
3.86,0.1186,0.3877,0.2691,0.0,48.8090934753418
3.91,0.1188,0.3877,0.2689,0.0,48.8090934753418
3.96,0.1188,0.3877,0.2689,0.0,48.8090934753418
4.01,0.1188,0.3877,0.2689,0.0,48.8090934753418
4.06,0.1187,0.3877,0.269,0.0,48.8090934753418
4.11,0.1187,0.3877,0.269,0.0,48.8090934753418
4.16,0.1187,0.3877,0.269,0.0,48.8090934753418
4.21,0.1187,0.3877,0.269,0.0,48.8090934753418
4.26,0.1187,0.3877,0.269,0.0,48.8090934753418
4.31,0.1187,0.3877,0.269,0.0,49.83129501342773
4.36,0.1187,0.3877,0.269,0.0,49.83129501342773
4.41,0.1187,0.3877,0.269,0.0,49.83129501342773
4.46,0.1187,0.3877,0.269,0.0,49.83129501342773
4.51,0.1187,0.3877,0.269,0.0,49.83129501342773
4.56,0.1183,0.3877,0.2694,0.0,49.83129501342773
4.61,0.1183,0.3877,0.2694,0.0,49.83129501342773
4.66,0.118,0.3877,0.2697,0.0,49.83129501342773
4.71,0.1178,0.3877,0.2699,0.0,49.83129501342773
4.76,0.1178,0.3877,0.2699,0.0,49.83129501342773
4.81,0.1178,0.3877,0.2699,0.0,49.83129501342773
4.86,0.1178,0.3877,0.2699,0.0,49.83129501342773
4.91,0.1178,0.3877,0.2699,0.0,49.83129501342773
