time_ms,actuator_raw,motor_cmd,depth_m,pressure_mbar,temp_c,depth_ok,battery_v
352,1984,0,0.2328,1035.83,22.46,1,12.34
401,1986,0,0.2326,1035.81,22.52,1,12.34
451,1994,152,0.2333,1035.88,22.56,1,12.34
501,1989,152,0.2330,1035.85,22.58,1,12.34
551,1996,0,0.2329,1035.84,22.60,1,12.34
601,1996,0,0.2329,1035.84,22.61,1,12.34
651,1996,0,0.2323,1035.78,22.62,1,12.34
701,1996,0,0.2328,1035.83,22.63,1,12.34
751,1996,0,0.2330,1035.85,22.63,1,12.34
801,2000,151,0.2330,1035.85,22.63,1,12.34
851,1995,151,0.2333,1035.88,22.64,1,12.34
901,1998,0,0.2330,1035.85,22.64,1,12.34
951,2003,0,0.2330,1035.85,22.64,1,12.34
1001,2005,151,0.2329,1035.84,22.64,1,12.33
1051,2014,151,0.2331,1035.86,22.64,1,12.34
1101,2006,-151,0.2329,1035.84,22.65,1,12.34
1151,2030,-152,0.2333,1035.88,22.65,1,12.34
1201,2015,-152,0.2333,1035.88,22.64,1,12.34
1251,1997,-155,0.2332,1035.87,22.65,1,12.33
1301,1990,-155,0.2331,1035.86,22.65,1,12.34
1351,1976,152,0.2330,1035.85,22.65,1,12.33
1401,1977,152,0.2332,1035.87,22.65,1,12.34
1451,1981,156,0.2330,1035.85,22.65,1,12.33
1501,1996,156,0.2333,1035.88,22.65,1,12.33
1551,2015,156,0.2336,1035.91,22.65,1,12.34
1601,2010,153,0.2335,1035.90,22.65,1,12.33
1651,2018,-151,0.2334,1035.89,22.65,1,12.33
1701,2013,-151,0.2333,1035.88,22.65,1,12.34
1751,2022,-151,0.2332,1035.87,22.65,1,12.33
1801,2008,-151,0.2333,1035.88,22.65,1,12.34
1851,2008,-152,0.2334,1035.89,22.65,1,12.33
1901,1982,-152,0.2338,1035.93,22.65,1,12.34
1951,1970,151,0.2335,1035.90,22.65,1,12.34
2001,1963,151,0.2335,1035.90,22.65,1,12.34
2051,1982,159,0.2330,1035.85,22.65,1,12.33
2101,1994,159,0.2336,1035.91,22.66,1,12.34
2151,2010,157,0.2333,1035.88,22.66,1,12.34
2201,1998,157,0.2338,1035.93,22.65,1,12.33
2251,2023,151,0.2336,1035.91,22.65,1,12.34
2301,2027,151,0.2335,1035.90,22.65,1,12.33
2351,2035,-151,0.2336,1035.91,22.66,1,12.34
2401,2044,-151,0.2336,1035.91,22.66,1,12.33
2451,2015,-151,0.2336,1035.91,22.66,1,12.34
2501,2023,-154,0.2339,1035.94,22.65,1,12.33
2551,2006,-154,0.2335,1035.90,22.66,1,12.34
