time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
0.352,0.5557,0.5929,0.0372,0.0
0.401,0.5557,0.5929,0.0372,0.0
0.451,0.5552,0.5929,0.0377,0.0
0.501,0.5552,0.5929,0.0377,0.0
0.551,0.5552,0.5929,0.0377,0.0
0.601,0.5552,0.5929,0.0377,0.0
0.651,0.5552,0.5929,0.0377,0.0
0.701,0.5552,0.5929,0.0377,0.0
0.751,0.555,0.5929,0.0379,0.0
0.801,0.555,0.5929,0.0379,0.0
0.851,0.555,0.5929,0.0379,0.0
0.901,0.555,0.5929,0.0379,0.0
0.951,0.555,0.5929,0.0379,0.0
1.001,0.555,0.5929,0.0379,0.0
1.051,0.555,0.5929,0.0379,0.0
1.101,0.555,0.5929,0.0379,0.0
1.151,0.555,0.5929,0.0379,0.0
1.201,0.5549,0.5929,0.038,0.0
1.251,0.5549,0.5929,0.038,0.0
1.301,0.555,0.5929,0.0379,0.0
1.351,0.5549,0.5929,0.038,0.0
1.401,0.5549,0.5929,0.038,0.0
1.451,0.5549,0.5929,0.038,0.0
1.501,0.5549,0.5929,0.038,0.0
1.551,0.555,0.5929,0.0379,0.0
1.601,0.555,0.5929,0.0379,0.0
1.651,0.555,0.5929,0.0379,0.0
1.701,0.555,0.5929,0.0379,0.0
1.751,0.555,0.5929,0.0379,0.0
1.801,0.5549,0.5929,0.038,0.0
1.851,0.5549,0.5929,0.038,0.0
1.901,0.5549,0.5929,0.038,0.0
1.951,0.555,0.5929,0.0379,0.0
2.001,0.555,0.5929,0.0379,0.0
2.051,0.555,0.5929,0.0379,0.0
2.101,0.555,0.5929,0.0379,0.0
2.151,0.555,0.5929,0.0379,0.0
2.201,0.555,0.5929,0.0379,0.0
2.251,0.5551,0.5929,0.0378,0.0
2.301,0.5551,0.5929,0.0378,0.0
2.351,0.5553,0.5929,0.0376,0.0
2.401,0.5553,0.5929,0.0376,0.0
2.451,0.5553,0.5929,0.0376,0.0
2.501,0.5553,0.5929,0.0376,0.0
2.551,0.5553,0.5929,0.0376,0.0
2.601,0.5553,0.5929,0.0376,0.0
2.651,0.5551,0.5929,0.0378,0.0
2.701,0.555,0.5929,0.0379,0.0
2.751,0.5549,0.5929,0.038,0.0
2.801,0.5549,0.5929,0.038,0.0
2.851,0.5549,0.5929,0.038,0.0
2.901,0.5547,0.5929,0.0382,0.0
