time_s,actuator_mm,actuator_setpoint_mm,depth_filtered_m,depth_setpoint_m,motor_cmd
0.352,8.523,50.0,0.0006,0.4359,0.0
0.401,8.523,50.0,0.0006,0.4359,0.0
0.451,8.523,50.0,-0.0001,0.4359,0.0
0.501,8.523,50.0,-0.0001,0.4359,0.0
0.551,8.571,50.0,-0.0001,0.4359,0.0
0.601,8.498,50.0,0.0001,0.4359,0.0
0.651,8.523,50.0,0.0001,0.4359,0.0
0.701,8.523,50.0,0.0002,0.4359,0.0
0.751,8.547,50.0,0.0002,0.4359,0.0
0.801,8.523,50.0,0.0002,0.4359,0.0
0.851,8.523,50.0,0.0002,0.4359,0.0
0.901,8.547,50.0,0.0002,0.4359,0.0
0.951,8.498,50.0,0.0002,0.4359,0.0
1.001,8.523,50.0,0.0002,0.4359,0.0
1.051,8.523,50.0,0.0002,0.4359,0.0
1.101,8.523,50.0,0.0002,0.4359,0.0
1.151,8.547,50.0,0.0002,0.4359,0.0
1.201,8.523,50.0,0.0002,0.4359,0.0
1.251,8.547,50.0,0.0002,0.4359,0.0
1.301,8.523,36.328392028808594,0.0002,0.4359,12.0
1.356,9.475,36.328392028808594,0.0002,0.4359,12.0
1.405,10.403,36.328392028808594,0.0002,0.4359,12.0
1.455,11.526,36.328392028808594,0.0002,0.4359,12.0
1.505,12.527,36.328392028808594,0.0002,0.4359,12.0
1.555,13.407,36.328392028808594,0.0002,0.4359,12.0
1.605,14.75,36.328392028808594,0.0002,0.4359,12.0
1.655,15.8,36.328392028808594,0.0002,0.4359,12.0
1.705,16.728,36.328392028808594,0.0001,0.4359,12.0
1.755,17.827,36.328392028808594,0.0001,0.4359,12.0
1.805,18.828,36.328392028808594,0.0001,0.4359,12.0
1.855,19.829,36.328392028808594,0.0,0.4359,12.0
1.905,20.904,36.328392028808594,0.0,0.4359,12.0
1.955,21.856,36.328392028808594,0.0,0.4359,12.0
2.005,22.906,36.328392028808594,0.0,0.4359,12.0
2.055,23.761,36.328392028808594,-0.0002,0.4359,12.0
2.105,24.835,36.328392028808594,-0.0007,0.4359,12.0
2.155,25.885,36.328392028808594,-0.0008,0.4359,11.811764705882354
2.205,26.984,36.328392028808594,-0.0009,0.4359,11.811764705882354
2.255,27.741,36.328392028808594,-0.001,0.4359,11.011764705882353
2.305,28.596,37.82839584350586,-0.0012,0.4359,11.011764705882353
2.355,29.304,37.82839584350586,-0.0014,0.4359,10.305882352941177
2.405,30.452,37.82839584350586,-0.0015,0.4359,10.541176470588235
2.455,31.233,37.82839584350586,-0.0017,0.4359,10.541176470588235
2.505,32.234,37.82839584350586,-0.0017,0.4359,9.83529411764706
2.555,32.869,37.82839584350586,-0.002,0.4359,9.83529411764706
2.605,33.553,37.82839584350586,-0.0021,0.4359,9.176470588235293
2.655,34.042,37.82839584350586,-0.0021,0.4359,8.941176470588236
2.705,34.554,37.82839584350586,-0.0021,0.4359,8.941176470588236
2.755,35.092,37.82839584350586,-0.0021,0.4359,8.470588235294118
2.805,35.58,37.82839584350586,-0.0022,0.4359,8.470588235294118
2.855,36.02,37.82839584350586,-0.0023,0.4359,8.094117647058823
2.905,36.044,37.82839584350586,-0.0023,0.4359,7.905882352941177
2.955,36.484,37.82839584350586,-0.0023,0.4359,7.905882352941177
3.005,36.703,37.82839584350586,-0.0023,0.4359,7.7176470588235295
3.055,37.045,37.82839584350586,-0.0023,0.4359,7.7176470588235295
3.105,36.825,37.82839584350586,-0.0023,0.4359,7.482352941176471
3.155,37.68,37.82839584350586,-0.0024,0.4359,7.341176470588235
3.205,37.705,37.82839584350586,-0.0023,0.4359,7.341176470588235
3.255,37.729,37.82839584350586,-0.0025,0.4359,7.105882352941176
3.305,38.071,39.32839584350586,-0.0025,0.4359,7.105882352941176
3.355,38.242,39.32839584350586,-0.0025,0.4359,7.105882352941176
3.405,38.388,39.32839584350586,-0.0025,0.4359,7.529411764705882
3.455,38.535,39.32839584350586,-0.0025,0.4359,7.529411764705882
3.505,38.73,39.32839584350586,-0.0025,0.4359,7.435294117647059
3.555,38.877,39.32839584350586,-0.0024,0.4359,7.435294117647059
3.605,39.072,39.32839584350586,-0.0023,0.4359,7.294117647058823
3.655,39.341,39.32839584350586,-0.0023,0.4359,7.247058823529412
3.705,38.071,39.32839584350586,-0.0023,0.4359,7.247058823529412
3.755,39.634,39.32839584350586,-0.0023,0.4359,0.0
3.805,39.658,39.32839584350586,-0.0023,0.4359,0.0
3.855,39.731,39.32839584350586,-0.0022,0.4359,-7.152941176470589
3.905,39.585,39.32839584350586,-0.0022,0.4359,-7.2
3.955,39.487,39.32839584350586,-0.0022,0.4359,-7.2
4.005,38.779,39.32839584350586,-0.0022,0.4359,-7.152941176470589
4.055,39.267,39.32839584350586,-0.0022,0.4359,-7.152941176470589
4.105,38.681,39.32839584350586,-0.0021,0.4359,7.247058823529412
4.155,38.657,39.32839584350586,-0.0021,0.4359,7.247058823529412
4.205,38.803,39.32839584350586,-0.002,0.4359,7.294117647058823
4.255,39.023,39.32839584350586,-0.002,0.4359,7.294117647058823
4.305,39.316,40.82839584350586,-0.002,0.4359,7.247058823529412
4.355,39.512,40.82839584350586,-0.002,0.4359,7.247058823529412
4.405,39.609,40.82839584350586,-0.002,0.4359,7.623529411764705
4.455,39.756,40.82839584350586,-0.002,0.4359,7.623529411764705
4.505,40.024,40.82839584350586,-0.002,0.4359,7.529411764705882
4.555,40.195,40.82839584350586,-0.002,0.4359,7.529411764705882
4.605,40.293,40.82839584350586,-0.002,0.4359,7.341176470588235
4.655,40.513,40.82839584350586,-0.0021,0.4359,7.294117647058823
4.705,40.708,40.82839584350586,-0.0021,0.4359,7.294117647058823
4.755,40.879,40.82839584350586,-0.0022,0.4359,7.2
4.805,40.952,40.82839584350586,-0.0022,0.4359,7.2
4.855,41.026,40.82839584350586,-0.0022,0.4359,0.0
4.905,41.221,40.82839584350586,-0.0022,0.4359,-7.105882352941176
4.955,40.855,40.82839584350586,-0.0022,0.4359,-7.105882352941176
5.005,40.904,40.82839584350586,-0.0022,0.4359,-7.2
5.055,40.586,40.82839584350586,-0.0022,0.4359,-7.2
5.105,40.317,40.82839584350586,-0.0022,0.4359,-7.105882352941176
5.155,40.22,40.82839584350586,-0.0023,0.4359,7.152941176470589
5.205,39.731,40.82839584350586,-0.0024,0.4359,7.152941176470589
5.255,40.195,40.82839584350586,-0.0025,0.4359,7.294117647058823
5.305,40.391,39.32839584350586,-0.0025,0.4359,7.294117647058823
5.355,40.562,39.32839584350586,-0.0025,0.4359,7.294117647058823
5.405,41.026,39.32839584350586,-0.0025,0.4359,-7.482352941176471
5.455,41.172,39.32839584350586,-0.0025,0.4359,-7.482352941176471
5.505,40.928,39.32839584350586,-0.0025,0.4359,-7.7176470588235295
5.555,40.44,39.32839584350586,-0.0024,0.4359,-7.7176470588235295
5.605,40.269,39.32839584350586,-0.0025,0.4359,-7.670588235294118
5.655,39.267,39.32839584350586,-0.0025,0.4359,-7.482352941176471
5.705,39.145,39.32839584350586,-0.0025,0.4359,-7.482352941176471
5.755,39.023,39.32839584350586,-0.0025,0.4359,0.0
5.805,38.974,39.32839584350586,-0.0025,0.4359,0.0
5.855,39.145,39.32839584350586,-0.0025,0.4359,7.152941176470589
5.905,39.194,39.32839584350586,-0.0025,0.4359,7.2
5.955,38.828,39.32839584350586,-0.0025,0.4359,7.2
6.005,39.536,39.32839584350586,-0.0024,0.4359,7.105882352941176
6.055,39.731,39.32839584350586,-0.0024,0.4359,7.105882352941176
6.105,39.756,39.32839584350586,-0.0024,0.4359,-7.152941176470589
6.155,39.365,39.32839584350586,-0.0023,0.4359,-7.2
6.205,39.56,39.32839584350586,-0.0023,0.4359,-7.2
6.255,39.365,39.32839584350586,-0.0023,0.4359,0.0
6.305,39.365,37.82839584350586,-0.0022,0.4359,0.0
6.355,39.365,37.82839584350586,-0.0022,0.4359,0.0
6.405,39.414,37.82839584350586,-0.0022,0.4359,-7.623529411764705
6.455,39.316,37.82839584350586,-0.0022,0.4359,-7.623529411764705
6.505,39.072,37.82839584350586,-0.0021,0.4359,-7.670588235294118
6.555,38.559,37.82839584350586,-0.0021,0.4359,-7.670588235294118
6.605,37.949,37.82839584350586,-0.0019,0.4359,-7.529411764705882
6.655,37.998,37.82839584350586,-0.0019,0.4359,-7.341176470588235
6.705,38.095,37.82839584350586,-0.0019,0.4359,-7.341176470588235
6.755,37.118,37.82839584350586,-0.0019,0.4359,-7.105882352941176
6.805,37.07,37.82839584350586,-0.0019,0.4359,-7.105882352941176
6.855,36.85,37.82839584350586,-0.0019,0.4359,7.341176470588235
6.905,36.63,37.82839584350586,-0.0019,0.4359,7.341176470588235
6.955,36.703,37.82839584350586,-0.0018,0.4359,7.341176470588235
7.005,37.338,37.82839584350586,-0.0018,0.4359,7.529411764705882
7.055,37.631,37.82839584350586,-0.0019,0.4359,7.529411764705882
7.105,37.656,37.82839584350586,-0.0018,0.4359,7.247058823529412
7.155,37.973,37.82839584350586,-0.0018,0.4359,7.152941176470589
7.205,37.753,37.82839584350586,-0.0019,0.4359,7.152941176470589
7.255,36.947,37.82839584350586,-0.0019,0.4359,-7.105882352941176
7.305,38.266,36.328392028808594,-0.0019,0.4359,-7.105882352941176
7.355,38.193,36.328392028808594,-0.0019,0.4359,7.3882352941176475
7.405,38.193,36.328392028808594,-0.0019,0.4359,-7.811764705882353
7.455,38.144,36.328392028808594,-0.0019,0.4359,-7.811764705882353
7.505,37.753,36.328392028808594,-0.0019,0.4359,-7.764705882352941
7.555,37.509,36.328392028808594,-0.0019,0.4359,-7.764705882352941
