time_ms,actuator_raw,motor_cmd,depth_m,pressure_mbar,temp_c,depth_ok,battery_v
352,349,0,0.0006,1013.06,22.51,1,12.04
401,349,0,-0.0002,1012.98,22.57,1,12.04
451,349,0,-0.0001,1012.99,22.61,1,12.04
501,349,0,-0.0001,1012.99,22.63,1,12.04
551,351,0,0.0001,1013.01,22.65,1,12.04
601,348,0,0.0002,1013.02,22.66,1,12.04
651,349,0,0.0004,1013.04,22.67,1,12.04
701,349,0,0.0005,1013.05,22.67,1,12.04
751,350,0,0.0002,1013.02,22.68,1,12.04
801,349,0,0.0002,1013.02,22.68,1,12.04
851,349,0,-0.0001,1012.99,22.68,1,12.04
901,350,0,0.0003,1013.03,22.69,1,12.04
951,348,0,0.0003,1013.03,22.69,1,12.04
1001,349,0,0.0000,1013.00,22.69,1,12.04
1051,349,0,0.0007,1013.07,22.69,1,12.04
1101,349,0,0.0002,1013.02,22.70,1,12.04
1151,350,0,0.0000,1013.00,22.69,1,12.04
1201,349,0,-0.0002,1012.98,22.70,1,12.04
1251,350,0,-0.0001,1012.99,22.69,1,12.04
1301,349,255,0.0001,1013.01,22.70,1,11.98
1356,388,255,0.0003,1013.03,22.69,1,12.00
1405,426,255,0.0003,1013.03,22.70,1,12.04
1455,472,255,0.0005,1013.05,22.70,1,12.04
1505,513,255,0.0001,1013.01,22.70,1,12.01
1555,549,255,0.0003,1013.03,22.70,1,12.04
1605,604,255,0.0000,1013.00,22.70,1,12.04
1655,647,255,0.0004,1013.04,22.70,1,12.01
1705,685,255,-0.0002,1012.98,22.70,1,12.01
1755,730,255,-0.0007,1012.93,22.70,1,12.01
1805,771,255,-0.0009,1012.91,22.70,1,12.01
1855,812,255,-0.0008,1012.92,22.70,1,12.01
1905,856,255,-0.0012,1012.88,22.70,1,12.04
1955,895,255,-0.0014,1012.86,22.70,1,12.01
2005,938,255,-0.0010,1012.90,22.70,1,12.01
2055,973,255,-0.0015,1012.85,22.70,1,12.03
2105,1017,255,-0.0017,1012.83,22.70,1,12.01
2155,1060,251,-0.0017,1012.83,22.70,1,12.04
2205,1105,251,-0.0021,1012.79,22.70,1,12.01
2255,1136,234,-0.0021,1012.79,22.70,1,12.01
2305,1171,234,-0.0025,1012.75,22.70,1,12.01
2355,1200,219,-0.0021,1012.79,22.70,1,12.04
2405,1247,224,-0.0020,1012.80,22.70,1,12.01
2455,1279,224,-0.0024,1012.76,22.70,1,12.01
2505,1320,209,-0.0023,1012.77,22.70,1,12.01
2555,1346,209,-0.0023,1012.77,22.70,1,12.01
2605,1374,195,-0.0023,1012.77,22.71,1,12.01
2655,1394,190,-0.0021,1012.79,22.70,1,12.01
