time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.352,0.833,0.5225,-0.3105,0.0,50.0
0.401,0.833,0.5225,-0.3105,0.0,50.0
0.451,0.8326,0.5225,-0.3101,0.0,50.0
0.501,0.8326,0.5225,-0.3101,0.0,50.0
0.551,0.8325,0.5225,-0.31,0.0,50.0
0.601,0.8325,0.5225,-0.31,0.0,50.0
0.651,0.8325,0.5225,-0.31,0.0,50.0
0.701,0.8325,0.5225,-0.31,0.0,50.0
0.751,0.8325,0.5225,-0.31,0.0,50.0
0.801,0.8325,0.5225,-0.31,0.0,50.0
0.851,0.8325,0.5225,-0.31,0.0,50.0
0.901,0.8325,0.5225,-0.31,0.0,50.0
0.951,0.8325,0.5225,-0.31,0.0,50.0
1.001,0.8325,0.5225,-0.31,0.0,50.0
1.051,0.8325,0.5225,-0.31,0.0,50.0
1.101,0.8325,0.5225,-0.31,0.0,50.0
1.151,0.8325,0.5225,-0.31,0.0,50.0
1.201,0.8325,0.5225,-0.31,0.0,50.0
1.251,0.8325,0.5225,-0.31,0.0,50.0
1.301,0.8325,0.5225,-0.31,0.0,73.25250244140625
1.351,0.8326,0.5225,-0.3101,0.0,73.25250244140625
1.401,0.8326,0.5225,-0.3101,0.0,73.25250244140625
1.451,0.8326,0.5225,-0.3101,0.0,73.25250244140625
1.501,0.8325,0.5225,-0.31,0.0,73.25250244140625
1.551,0.8326,0.5225,-0.3101,0.0,73.25250244140625
1.601,0.8326,0.5225,-0.3101,0.0,73.25250244140625
1.651,0.8326,0.5225,-0.3101,0.0,73.25250244140625
1.701,0.8326,0.5225,-0.3101,0.0,73.25250244140625
1.756,0.8326,0.5225,-0.3101,0.0,73.25250244140625
1.805,0.8326,0.5225,-0.3101,0.0,73.25250244140625
1.855,0.8327,0.5225,-0.3102,0.0,73.25250244140625
1.905,0.8326,0.5225,-0.3101,0.0,73.25250244140625
1.955,0.8327,0.5225,-0.3102,0.0,73.25250244140625
2.005,0.8327,0.5225,-0.3102,0.0,73.25250244140625
2.055,0.8327,0.5225,-0.3102,0.0,73.25250244140625
2.105,0.8327,0.5225,-0.3102,0.0,73.25250244140625
2.155,0.8327,0.5225,-0.3102,0.0,73.25250244140625
2.205,0.8327,0.5225,-0.3102,0.0,73.25250244140625
2.255,0.8327,0.5225,-0.3102,0.0,73.25250244140625
2.305,0.8327,0.5225,-0.3102,0.0,71.75250244140625
2.355,0.8327,0.5225,-0.3102,0.0,71.75250244140625
2.405,0.8327,0.5225,-0.3102,0.0,71.75250244140625
2.455,0.8327,0.5225,-0.3102,0.0,71.75250244140625
2.505,0.8327,0.5225,-0.3102,0.0,71.75250244140625
2.555,0.8327,0.5225,-0.3102,0.0,71.75250244140625
2.605,0.8327,0.5225,-0.3102,0.0,71.75250244140625
2.655,0.8327,0.5225,-0.3102,0.0,71.75250244140625
2.705,0.8327,0.5225,-0.3102,0.0,71.75250244140625
2.755,0.8327,0.5225,-0.3102,0.0,71.75250244140625
2.805,0.8328,0.5225,-0.3103,0.0,71.75250244140625
2.855,0.8331,0.5225,-0.3106,0.0,71.75250244140625
2.905,0.8331,0.5225,-0.3106,0.0,71.75250244140625
2.955,0.8331,0.5225,-0.3106,0.0,71.75250244140625
3.005,0.8331,0.5225,-0.3106,0.0,71.75250244140625
3.055,0.8332,0.5225,-0.3107,0.0,71.75250244140625
3.105,0.8334,0.5225,-0.3109,0.0,71.75250244140625
3.155,0.8336,0.5225,-0.3111,0.002,71.75250244140625
3.205,0.8336,0.5225,-0.3111,0.002,71.75250244140625
3.255,0.8338,0.5225,-0.3113,0.002,71.75250244140625
3.305,0.834,0.5225,-0.3115,0.002,70.25250244140625
3.355,0.8341,0.5225,-0.3116,0.002,70.25250244140625
3.405,0.8341,0.5225,-0.3116,0.002,70.25250244140625
3.455,0.8341,0.5225,-0.3116,0.002,70.25250244140625
3.505,0.8342,0.5225,-0.3117,0.002,70.25250244140625
3.555,0.8344,0.5225,-0.3119,0.002,70.25250244140625
3.605,0.8345,0.5225,-0.312,0.002,70.25250244140625
3.655,0.8345,0.5225,-0.312,0.002,70.25250244140625
3.705,0.8347,0.5225,-0.3122,0.002,70.25250244140625
3.755,0.835,0.5225,-0.3125,0.002,70.25250244140625
3.805,0.8352,0.5225,-0.3127,0.002,70.25250244140625
3.855,0.8352,0.5225,-0.3127,0.002,70.25250244140625
3.905,0.8352,0.5225,-0.3127,0.002,70.25250244140625
3.955,0.8354,0.5225,-0.3129,0.004,70.25250244140625
4.005,0.8354,0.5225,-0.3129,0.002,70.25250244140625
4.055,0.8355,0.5225,-0.313,0.002,70.25250244140625
4.105,0.8355,0.5225,-0.313,0.002,70.25250244140625
4.155,0.8355,0.5225,-0.313,0.0,70.25250244140625
4.205,0.8355,0.5225,-0.313,0.0,70.25250244140625
4.255,0.8355,0.5225,-0.313,0.0,70.25250244140625
4.305,0.8355,0.5225,-0.313,0.0,68.75250244140625
4.355,0.8356,0.5225,-0.3131,0.0,68.75250244140625
4.405,0.8355,0.5225,-0.313,0.0,68.75250244140625
4.455,0.8354,0.5225,-0.3129,0.0,68.75250244140625
4.505,0.8352,0.5225,-0.3127,0.0,68.75250244140625
4.555,0.8354,0.5225,-0.3129,0.0,68.75250244140625
4.605,0.8352,0.5225,-0.3127,0.0,68.75250244140625
4.655,0.8352,0.5225,-0.3127,0.0,68.75250244140625
4.705,0.8352,0.5225,-0.3127,0.0,68.75250244140625
4.755,0.8352,0.5225,-0.3127,0.0,68.75250244140625
4.805,0.8352,0.5225,-0.3127,0.0,68.75250244140625
4.855,0.8352,0.5225,-0.3127,0.0,68.75250244140625
4.905,0.8352,0.5225,-0.3127,0.0,68.75250244140625
4.955,0.8352,0.5225,-0.3127,0.0,68.75250244140625
5.005,0.8352,0.5225,-0.3127,0.0,68.75250244140625
5.055,0.8352,0.5225,-0.3127,0.0,68.75250244140625
5.105,0.8352,0.5225,-0.3127,0.0,68.75250244140625
5.155,0.8352,0.5225,-0.3127,0.0,68.75250244140625
