time_s,actuator_mm,actuator_setpoint_mm,depth_filtered_m,depth_setpoint_m,motor_cmd
0.355,40.562,50.0,0.3375,0.65,0.0
0.404,40.562,50.0,0.3375,0.65,0.0
0.454,40.586,50.0,0.3366,0.65,0.0
0.504,40.562,50.0,0.3374,0.65,0.0
0.554,40.586,50.0,0.337,0.65,0.0
0.604,40.562,50.0,0.337,0.65,0.0
0.654,40.537,50.0,0.3368,0.65,0.0
0.704,40.562,50.0,0.3368,0.65,0.0
0.754,40.562,50.0,0.3368,0.65,0.0
0.804,40.562,50.0,0.337,0.65,0.0
0.854,40.562,50.0,0.3368,0.65,0.0
0.904,40.562,50.0,0.3368,0.65,0.0
0.954,40.562,50.0,0.3368,0.65,0.0
1.004,40.562,50.0,0.3368,0.65,0.0
1.054,40.562,50.0,0.3368,0.65,0.0
1.104,40.562,50.0,0.3368,0.65,0.0
1.154,40.562,50.0,0.3368,0.65,0.0
1.204,40.562,50.0,0.3368,0.65,0.0
1.254,40.562,50.0,0.3368,0.65,0.0
1.304,40.562,100.0,0.3368,0.65,0.0
1.354,40.562,100.0,0.3368,0.65,0.0
1.404,40.562,100.0,0.3369,0.65,0.0
1.454,40.562,100.0,0.3369,0.65,0.0
1.504,40.586,100.0,0.3368,0.65,0.0
1.554,40.562,100.0,0.3368,0.65,0.0
1.604,40.562,100.0,0.3368,0.65,0.0
1.654,40.562,100.0,0.3369,0.65,0.0
1.704,40.562,100.0,0.3369,0.65,0.0
1.754,40.537,100.0,0.3369,0.65,0.0
1.804,40.562,100.0,0.3368,0.65,0.0
1.854,40.562,100.0,0.3368,0.65,0.0
1.904,40.562,100.0,0.3369,0.65,0.0
1.954,40.562,100.0,0.3369,0.65,0.0
2.004,40.562,100.0,0.3368,0.65,0.0
2.054,40.537,100.0,0.3368,0.65,0.0
2.104,40.562,100.0,0.3368,0.65,0.0
2.154,40.537,100.0,0.3368,0.65,0.0
2.204,40.562,100.0,0.3368,0.65,0.0
2.254,40.562,100.0,0.3369,0.65,0.0
2.309,40.537,100.0,0.3369,0.65,9.270588235294118
2.364,38.901,100.0,0.3369,0.65,9.270588235294118
2.419,41.636,100.0,0.3368,0.65,12.0
2.468,42.515,100.0,0.3368,0.65,12.0
2.518,43.639,100.0,0.3368,0.65,12.0
2.568,44.786,100.0,0.3368,0.65,12.0
2.618,45.91,100.0,0.3368,0.65,12.0
2.668,47.057,100.0,0.3368,0.65,12.0
2.718,48.034,100.0,0.3368,0.65,12.0
2.768,49.06,100.0,0.3368,0.65,12.0
2.818,50.183,100.0,0.3368,0.65,12.0
2.868,51.306,100.0,0.3368,0.65,12.0
2.918,52.357,100.0,0.3367,0.65,12.0
2.968,53.407,100.0,0.3367,0.65,12.0
3.018,54.457,100.0,0.3366,0.65,12.0
3.068,55.385,100.0,0.3364,0.65,12.0
3.118,56.435,100.0,0.3363,0.65,12.0
3.168,57.46,100.0,0.3363,0.65,12.0
3.218,58.462,100.0,0.3362,0.65,12.0
3.268,59.56,100.0,0.3361,0.65,12.0
3.318,60.708,99.50922393798828,0.336,0.65,12.0
3.368,61.709,99.50922393798828,0.3358,0.65,12.0
3.418,62.784,99.50922393798828,0.3358,0.65,12.0
3.468,63.907,99.50922393798828,0.3357,0.65,12.0
3.518,64.908,99.50922393798828,0.3356,0.65,12.0
3.568,65.958,99.50922393798828,0.3356,0.65,12.0
3.618,67.937,99.50922393798828,0.3356,0.65,12.0
3.668,68.205,99.50922393798828,0.3356,0.65,12.0
3.718,69.353,99.50922393798828,0.3356,0.65,12.0
3.768,70.452,99.50922393798828,0.3356,0.65,12.0
3.818,71.453,99.50922393798828,0.3356,0.65,12.0
3.868,72.527,99.50922393798828,0.3356,0.65,12.0
3.918,73.48,99.50922393798828,0.3358,0.65,12.0
3.968,74.579,99.50922393798828,0.336,0.65,12.0
4.018,75.702,99.50922393798828,0.3366,0.65,12.0
4.068,76.777,99.50922393798828,0.3368,0.65,12.0
4.118,77.875,99.50922393798828,0.3369,0.65,12.0
4.168,78.877,99.50922393798828,0.338,0.65,12.0
4.218,79.951,99.50922393798828,0.3385,0.65,12.0
4.268,81.074,99.50922393798828,0.3398,0.65,12.0
4.318,82.1,100.0,0.3417,0.65,12.0
4.368,83.199,100.0,0.3425,0.65,12.0
4.418,84.322,100.0,0.3437,0.65,12.0
4.468,85.446,100.0,0.346,0.65,12.0
4.518,86.593,100.0,0.3484,0.65,12.0
4.568,87.766,100.0,0.3505,0.65,12.0
4.618,88.938,100.0,0.3528,0.65,12.0
4.668,90.085,100.0,0.3548,0.65,12.0
4.718,91.331,100.0,0.3582,0.65,12.0
4.768,92.405,100.0,0.3615,0.65,12.0
4.818,93.626,100.0,0.3644,0.65,12.0
4.868,94.847,100.0,0.3686,0.65,12.0
4.918,96.093,100.0,0.3724,0.65,12.0
4.968,97.485,100.0,0.375,0.65,12.0
5.018,98.706,100.0,0.3802,0.65,12.0
5.068,99.902,100.0,0.3844,0.65,12.0
5.118,99.951,100.0,0.3891,0.65,12.0
5.168,99.976,100.0,0.3942,0.65,11.952941176470588
5.218,99.976,100.0,0.3994,0.65,11.952941176470588
5.268,99.976,100.0,0.4044,0.65,12.0
5.318,99.976,100.0,0.4105,0.65,12.0
5.368,99.976,100.0,0.4159,0.65,12.0
5.418,99.976,100.0,0.4216,0.65,12.0
5.468,99.976,100.0,0.4279,0.65,12.0
5.518,99.927,100.0,0.4341,0.65,12.0
5.568,99.976,100.0,0.4405,0.65,12.0
5.618,99.951,100.0,0.4473,0.65,12.0
5.668,99.976,100.0,0.4544,0.65,12.0
5.718,99.976,100.0,0.46,0.65,12.0
5.768,99.976,100.0,0.4676,0.65,12.0
5.818,99.951,100.0,0.4748,0.65,12.0
5.868,99.951,100.0,0.4818,0.65,12.0
5.918,99.976,100.0,0.4896,0.65,12.0
5.968,99.976,100.0,0.4975,0.65,12.0
6.018,99.976,100.0,0.5039,0.65,12.0
6.068,99.976,100.0,0.5131,0.65,12.0
6.118,99.976,100.0,0.5212,0.65,12.0
6.168,99.976,100.0,0.5288,0.65,12.0
6.218,99.951,100.0,0.5375,0.65,12.0
6.268,99.976,100.0,0.5451,0.65,12.0
6.318,99.976,99.96714782714844,0.553,0.65,12.0
6.368,99.951,99.96714782714844,0.5627,0.65,12.0
6.418,99.976,99.96714782714844,0.5709,0.65,12.0
6.468,99.976,99.96714782714844,0.5791,0.65,12.0
6.518,99.976,99.96714782714844,0.5881,0.65,12.0
6.568,99.951,99.96714782714844,0.5964,0.65,12.0
6.618,99.976,99.96714782714844,0.605,0.65,12.0
6.668,99.927,99.96714782714844,0.6149,0.65,12.0
6.718,99.976,99.96714782714844,0.6234,0.65,12.0
6.768,99.976,99.96714782714844,0.6323,0.65,12.0
6.818,99.976,99.96714782714844,0.6418,0.65,12.0
6.868,99.976,99.96714782714844,0.6499,0.65,12.0
6.918,99.976,99.96714782714844,0.6591,0.65,12.0
6.968,99.976,99.96714782714844,0.6686,0.65,12.0
7.018,99.976,99.96714782714844,0.6769,0.65,12.0
7.068,100.0,99.96714782714844,0.6858,0.65,12.0
7.118,99.976,99.96714782714844,0.6943,0.65,12.0
7.168,99.976,99.96714782714844,0.7026,0.65,12.0
7.218,99.976,99.96714782714844,0.7112,0.65,12.0
7.268,99.976,99.96714782714844,0.7305,0.65,12.0
7.318,99.976,98.46714782714844,0.7332,0.65,12.0
7.368,100.0,98.46714782714844,0.7457,0.65,12.0
7.418,99.976,98.46714782714844,0.7582,0.65,11.905882352941177
7.468,99.976,98.46714782714844,0.7705,0.65,11.905882352941177
7.518,99.976,98.46714782714844,0.7808,0.65,11.905882352941177
7.568,99.976,98.46714782714844,0.7906,0.65,11.905882352941177
7.618,99.976,98.46714782714844,0.7998,0.65,11.858823529411765
7.668,99.976,98.46714782714844,0.8061,0.65,11.858823529411765
7.718,99.976,98.46714782714844,0.8106,0.65,11.858823529411765
7.768,99.976,98.46714782714844,0.8112,0.65,11.858823529411765
7.818,99.951,98.46714782714844,0.812,0.65,11.858823529411765
7.868,99.976,98.46714782714844,0.812,0.65,11.858823529411765
7.918,99.976,98.46714782714844,0.812,0.65,11.858823529411765
7.968,99.976,98.46714782714844,0.812,0.65,11.811764705882354
8.018,99.976,98.46714782714844,0.812,0.65,11.811764705882354
8.068,99.951,98.46714782714844,0.812,0.65,11.811764705882354
8.118,99.976,98.46714782714844,0.812,0.65,11.811764705882354
8.168,99.976,98.46714782714844,0.8106,0.65,11.811764705882354
8.218,99.976,98.46714782714844,0.8082,0.65,11.811764705882354
8.268,99.976,98.46714782714844,0.8049,0.65,11.811764705882354
8.318,99.976,99.96714782714844,0.8025,0.65,11.811764705882354
8.368,99.976,99.96714782714844,0.7982,0.65,11.764705882352942
8.418,99.976,99.96714782714844,0.7951,0.65,11.858823529411765
8.468,99.976,99.96714782714844,0.7943,0.65,11.858823529411765
8.518,99.976,99.96714782714844,0.7916,0.65,11.858823529411765
8.568,99.951,99.96714782714844,0.7905,0.65,11.858823529411765
8.618,99.976,99.96714782714844,0.7894,0.65,11.858823529411765
8.668,99.976,99.96714782714844,0.787,0.65,11.858823529411765
8.718,99.976,99.96714782714844,0.786,0.65,11.858823529411765
8.768,99.976,99.96714782714844,0.7849,0.65,11.858823529411765
8.818,99.976,99.96714782714844,0.7841,0.65,11.858823529411765
8.868,99.976,99.96714782714844,0.7832,0.65,11.858823529411765
8.918,99.976,99.96714782714844,0.7832,0.65,11.858823529411765
8.968,99.976,99.96714782714844,0.7832,0.65,11.858823529411765
9.018,99.976,99.96714782714844,0.7832,0.65,11.858823529411765
9.068,99.951,99.96714782714844,0.7832,0.65,11.858823529411765
9.118,99.976,99.96714782714844,0.7832,0.65,11.858823529411765
9.168,99.976,99.96714782714844,0.7832,0.65,11.858823529411765
9.218,100.0,99.96714782714844,0.7832,0.65,11.858823529411765
9.268,99.976,99.96714782714844,0.7832,0.65,11.858823529411765
9.318,99.976,100.0,0.7842,0.65,11.858823529411765
9.368,99.976,100.0,0.7851,0.65,11.858823529411765
9.418,99.976,100.0,0.7855,0.65,11.858823529411765
9.468,99.976,100.0,0.7866,0.65,11.858823529411765
9.518,99.976,100.0,0.7866,0.65,11.858823529411765
9.568,99.976,100.0,0.7879,0.65,11.858823529411765
9.618,99.976,100.0,0.7886,0.65,11.858823529411765
9.668,99.976,100.0,0.7896,0.65,11.858823529411765
9.718,99.976,100.0,0.7903,0.65,11.858823529411765
9.768,99.976,100.0,0.7905,0.65,11.858823529411765
9.818,99.976,100.0,0.7914,0.65,11.858823529411765
9.868,99.976,100.0,0.7916,0.65,11.858823529411765
9.918,99.976,100.0,0.7916,0.65,11.858823529411765
9.968,99.976,100.0,0.7916,0.65,11.858823529411765
10.018,99.976,100.0,0.7916,0.65,11.858823529411765
10.068,99.976,100.0,0.7916,0.65,11.858823529411765
10.118,99.976,100.0,0.7916,0.65,11.858823529411765
10.168,99.976,100.0,0.7916,0.65,11.858823529411765
10.218,99.976,100.0,0.7915,0.65,11.858823529411765
10.268,99.976,100.0,0.7915,0.65,11.858823529411765
10.318,99.976,98.5958251953125,0.7915,0.65,11.858823529411765
10.368,99.976,98.5958251953125,0.7915,0.65,11.858823529411765
10.418,100.0,98.5958251953125,0.7914,0.65,11.764705882352942
10.468,99.976,98.5958251953125,0.7914,0.65,11.764705882352942
10.518,99.976,98.5958251953125,0.7913,0.65,11.764705882352942
10.568,99.976,98.5958251953125,0.7913,0.65,11.764705882352942
10.618,99.976,98.5958251953125,0.7913,0.65,11.764705882352942
10.668,99.976,98.5958251953125,0.7913,0.65,11.764705882352942
10.718,99.976,98.5958251953125,0.7914,0.65,11.764705882352942
10.768,99.976,98.5958251953125,0.7914,0.65,11.764705882352942
10.818,99.976,98.5958251953125,0.7914,0.65,11.764705882352942
10.868,99.976,98.5958251953125,0.7916,0.65,11.717647058823529
10.918,100.0,98.5958251953125,0.7916,0.65,11.717647058823529
10.968,99.927,98.5958251953125,0.7916,0.65,11.717647058823529
11.018,99.976,98.5958251953125,0.7916,0.65,11.717647058823529
11.068,99.976,98.5958251953125,0.7917,0.65,11.717647058823529
11.118,99.976,98.5958251953125,0.7917,0.65,11.717647058823529
11.168,99.976,98.5958251953125,0.7919,0.65,11.717647058823529
11.218,99.976,98.5958251953125,0.7919,0.65,11.717647058823529
11.268,99.976,98.5958251953125,0.7919,0.65,11.670588235294117
11.318,99.976,100.0,0.7919,0.65,11.670588235294117
11.368,99.976,100.0,0.7919,0.65,11.670588235294117
11.418,99.927,100.0,0.7919,0.65,11.764705882352942
11.468,99.976,100.0,0.7919,0.65,11.764705882352942
11.518,99.976,100.0,0.792,0.65,11.764705882352942
11.568,99.976,100.0,0.792,0.65,11.764705882352942
11.618,99.976,100.0,0.792,0.65,11.764705882352942
11.668,99.976,100.0,0.7919,0.65,11.764705882352942
11.718,99.976,100.0,0.792,0.65,11.764705882352942
11.768,99.976,100.0,0.792,0.65,11.764705882352942
11.818,99.976,100.0,0.7918,0.65,11.764705882352942
11.868,99.976,100.0,0.792,0.65,11.764705882352942
11.918,99.976,100.0,0.792,0.65,11.764705882352942
11.968,99.976,100.0,0.792,0.65,11.764705882352942
12.018,99.976,100.0,0.7921,0.65,11.764705882352942
12.068,99.976,100.0,0.792,0.65,11.764705882352942
12.118,99.976,100.0,0.792,0.65,11.764705882352942
12.168,99.976,100.0,0.792,0.65,11.764705882352942
12.218,99.976,100.0,0.792,0.65,11.764705882352942
12.268,99.976,100.0,0.7921,0.65,11.764705882352942
12.318,99.976,100.0,0.7921,0.65,11.764705882352942
12.368,99.976,100.0,0.7921,0.65,11.764705882352942
12.418,99.976,100.0,0.7921,0.65,11.764705882352942
12.468,99.976,100.0,0.792,0.65,11.764705882352942
12.518,99.976,100.0,0.7921,0.65,11.764705882352942
12.568,99.976,100.0,0.7921,0.65,11.764705882352942
12.618,99.976,100.0,0.7921,0.65,11.764705882352942
12.668,99.976,100.0,0.7921,0.65,11.764705882352942
12.718,99.976,100.0,0.792,0.65,11.764705882352942
12.768,99.976,100.0,0.7919,0.65,11.764705882352942
12.818,99.976,100.0,0.792,0.65,11.764705882352942
12.868,99.976,100.0,0.7921,0.65,11.764705882352942
12.918,99.976,100.0,0.7921,0.65,11.764705882352942
12.968,99.976,100.0,0.7921,0.65,11.764705882352942
13.018,100.0,100.0,0.792,0.65,11.764705882352942
13.068,99.951,100.0,0.792,0.65,11.764705882352942
13.118,99.976,100.0,0.792,0.65,11.764705882352942
13.168,99.976,100.0,0.7919,0.65,11.764705882352942
13.218,99.976,100.0,0.7919,0.65,11.764705882352942
13.268,100.0,100.0,0.7919,0.65,11.764705882352942
13.318,99.976,100.0,0.7919,0.65,11.764705882352942
13.368,99.902,100.0,0.7919,0.65,11.764705882352942
13.418,99.976,100.0,0.7919,0.65,11.764705882352942
13.468,99.976,100.0,0.7918,0.65,11.764705882352942
13.518,99.976,100.0,0.7919,0.65,11.764705882352942
13.568,99.976,100.0,0.7919,0.65,11.764705882352942
13.618,99.976,100.0,0.7919,0.65,11.764705882352942
13.668,100.0,100.0,0.792,0.65,11.764705882352942
13.718,99.976,100.0,0.792,0.65,11.764705882352942
13.768,99.976,100.0,0.792,0.65,11.764705882352942
13.818,99.976,100.0,0.7921,0.65,11.764705882352942
13.868,99.976,100.0,0.7921,0.65,11.764705882352942
13.918,99.976,100.0,0.7921,0.65,11.764705882352942
13.968,100.0,100.0,0.7921,0.65,11.764705882352942
14.018,99.976,100.0,0.7921,0.65,11.764705882352942
14.069,99.976,100.0,0.7921,0.65,11.764705882352942
14.118,99.976,100.0,0.7921,0.65,11.764705882352942
14.168,99.976,100.0,0.7921,0.65,11.764705882352942
14.218,99.976,100.0,0.7921,0.65,11.764705882352942
14.268,99.976,100.0,0.7921,0.65,11.764705882352942
14.318,99.976,100.0,0.7921,0.65,11.764705882352942
14.368,99.976,100.0,0.7922,0.65,11.764705882352942
14.418,99.976,100.0,0.7921,0.65,11.764705882352942
14.468,99.976,100.0,0.7921,0.65,11.764705882352942
14.518,99.976,100.0,0.7922,0.65,11.764705882352942
14.568,99.976,100.0,0.7921,0.65,11.764705882352942
14.618,99.976,100.0,0.7922,0.65,11.764705882352942
14.668,99.976,100.0,0.7924,0.65,11.764705882352942
14.718,99.976,100.0,0.7924,0.65,11.764705882352942
14.768,99.976,100.0,0.7924,0.65,11.764705882352942
14.818,99.976,100.0,0.7924,0.65,11.764705882352942
14.868,99.976,100.0,0.7924,0.65,11.764705882352942
14.918,99.976,100.0,0.7924,0.65,11.764705882352942
14.968,99.976,100.0,0.7924,0.65,11.764705882352942
15.018,99.976,100.0,0.7924,0.65,11.764705882352942
15.068,99.976,100.0,0.7924,0.65,11.764705882352942
15.118,99.951,100.0,0.7921,0.65,11.764705882352942
15.168,99.976,100.0,0.7921,0.65,11.764705882352942
15.218,99.976,100.0,0.7921,0.65,11.764705882352942
15.268,99.976,100.0,0.7921,0.65,11.764705882352942
15.318,99.976,99.24041748046875,0.7921,0.65,11.764705882352942
15.368,99.976,99.24041748046875,0.7921,0.65,11.764705882352942
15.418,99.976,99.24041748046875,0.792,0.65,11.717647058823529
15.468,99.976,99.24041748046875,0.7921,0.65,11.717647058823529
15.518,99.976,99.24041748046875,0.7921,0.65,11.717647058823529
15.568,99.976,99.24041748046875,0.792,0.65,11.717647058823529
15.618,99.976,99.24041748046875,0.7921,0.65,11.717647058823529
15.668,99.951,99.24041748046875,0.7921,0.65,11.717647058823529
15.718,99.976,99.24041748046875,0.7921,0.65,11.717647058823529
15.768,99.976,99.24041748046875,0.7925,0.65,11.670588235294117
15.818,99.976,99.24041748046875,0.7922,0.65,11.670588235294117
15.868,99.976,99.24041748046875,0.7922,0.65,11.670588235294117
15.918,99.976,99.24041748046875,0.7925,0.65,11.670588235294117
15.968,99.976,99.24041748046875,0.7925,0.65,11.670588235294117
16.018,99.976,99.24041748046875,0.7925,0.65,11.670588235294117
16.07,99.976,99.24041748046875,0.7925,0.65,11.670588235294117
16.119,100.0,99.24041748046875,0.7925,0.65,11.670588235294117
16.169,99.976,99.24041748046875,0.7925,0.65,11.670588235294117
16.219,99.976,99.24041748046875,0.7925,0.65,11.670588235294117
16.269,99.976,99.24041748046875,0.7922,0.65,11.670588235294117
16.319,99.976,98.44762420654297,0.7922,0.65,11.670588235294117
16.369,99.976,98.44762420654297,0.7922,0.65,11.670588235294117
16.419,99.976,98.44762420654297,0.7922,0.65,11.623529411764705
16.469,99.976,98.44762420654297,0.7922,0.65,11.623529411764705
16.519,99.976,98.44762420654297,0.7922,0.65,11.576470588235294
16.569,99.976,98.44762420654297,0.7922,0.65,11.576470588235294
16.619,99.976,98.44762420654297,0.7922,0.65,11.576470588235294
16.669,99.976,98.44762420654297,0.7922,0.65,11.576470588235294
16.719,99.976,98.44762420654297,0.7922,0.65,11.576470588235294
16.769,99.976,98.44762420654297,0.7922,0.65,11.576470588235294
16.819,99.976,98.44762420654297,0.7922,0.65,11.576470588235294
16.869,99.976,98.44762420654297,0.7922,0.65,11.529411764705882
16.919,99.976,98.44762420654297,0.7922,0.65,11.529411764705882
16.969,99.976,98.44762420654297,0.7922,0.65,11.529411764705882
17.019,99.976,98.44762420654297,0.7922,0.65,11.529411764705882
17.069,99.976,98.44762420654297,0.7922,0.65,11.529411764705882
17.119,99.976,98.44762420654297,0.7922,0.65,11.529411764705882
17.169,99.976,98.44762420654297,0.7922,0.65,11.48235294117647
17.219,99.976,98.44762420654297,0.7922,0.65,11.48235294117647
17.269,99.976,98.44762420654297,0.7924,0.65,11.48235294117647
17.319,99.976,99.94761657714844,0.7922,0.65,11.48235294117647
17.369,99.976,99.94761657714844,0.7922,0.65,11.48235294117647
17.419,99.976,99.94761657714844,0.7922,0.65,11.576470588235294
17.469,99.976,99.94761657714844,0.7922,0.65,11.576470588235294
17.519,99.976,99.94761657714844,0.7922,0.65,11.576470588235294
17.569,99.976,99.94761657714844,0.7922,0.65,11.576470588235294
17.619,99.976,99.94761657714844,0.7922,0.65,11.576470588235294
17.669,99.976,99.94761657714844,0.7922,0.65,11.576470588235294
17.719,99.976,99.94761657714844,0.7922,0.65,11.576470588235294
17.769,99.976,99.94761657714844,0.7922,0.65,11.576470588235294
17.819,99.976,99.94761657714844,0.7922,0.65,11.576470588235294
17.869,99.976,99.94761657714844,0.7922,0.65,11.576470588235294
17.919,99.976,99.94761657714844,0.7921,0.65,11.576470588235294
17.969,99.976,99.94761657714844,0.7921,0.65,11.576470588235294
18.019,99.976,99.94761657714844,0.7921,0.65,11.576470588235294
18.071,99.976,99.94761657714844,0.7921,0.65,11.576470588235294
18.12,99.976,99.94761657714844,0.7921,0.65,11.576470588235294
18.17,99.976,99.94761657714844,0.7921,0.65,11.576470588235294
18.22,99.976,99.94761657714844,0.7921,0.65,11.576470588235294
18.27,99.976,99.94761657714844,0.7921,0.65,11.576470588235294
18.32,99.976,100.0,0.7921,0.65,11.576470588235294
18.37,99.976,100.0,0.7921,0.65,11.576470588235294
18.42,99.976,100.0,0.7921,0.65,11.576470588235294
18.47,99.976,100.0,0.7921,0.65,11.576470588235294
18.52,99.976,100.0,0.7921,0.65,11.576470588235294
18.57,99.976,100.0,0.792,0.65,11.576470588235294
18.62,99.976,100.0,0.792,0.65,11.576470588235294
18.67,99.976,100.0,0.7921,0.65,11.576470588235294
18.72,99.976,100.0,0.7921,0.65,11.576470588235294
18.77,99.976,100.0,0.7921,0.65,11.576470588235294
18.82,99.951,100.0,0.7921,0.65,11.576470588235294
18.87,99.976,100.0,0.7921,0.65,11.576470588235294
18.92,99.976,100.0,0.7921,0.65,11.576470588235294
18.97,99.976,100.0,0.7921,0.65,11.576470588235294
19.02,99.951,100.0,0.7921,0.65,11.576470588235294
19.07,99.976,100.0,0.7921,0.65,11.576470588235294
19.12,99.976,100.0,0.792,0.65,11.576470588235294
19.17,99.976,100.0,0.7921,0.65,11.576470588235294
19.22,99.976,100.0,0.7921,0.65,11.576470588235294
19.27,99.976,100.0,0.7921,0.65,11.576470588235294
19.32,99.976,99.34426879882812,0.7921,0.65,11.576470588235294
19.37,99.951,99.34426879882812,0.7921,0.65,11.576470588235294
19.42,99.976,99.34426879882812,0.792,0.65,11.529411764705882
19.47,99.976,99.34426879882812,0.7921,0.65,11.529411764705882
19.52,99.951,99.34426879882812,0.7921,0.65,11.529411764705882
19.57,99.976,99.34426879882812,0.792,0.65,11.529411764705882
19.62,99.951,99.34426879882812,0.7921,0.65,11.529411764705882
19.67,99.976,99.34426879882812,0.7921,0.65,11.529411764705882
19.72,99.976,99.34426879882812,0.7921,0.65,11.529411764705882
19.77,99.976,99.34426879882812,0.7921,0.65,11.529411764705882
19.82,99.976,99.34426879882812,0.7921,0.65,11.529411764705882
19.87,99.976,99.34426879882812,0.7921,0.65,11.48235294117647
19.92,99.951,99.34426879882812,0.7922,0.65,11.48235294117647
19.97,99.976,99.34426879882812,0.7922,0.65,11.48235294117647
20.02,99.976,99.34426879882812,0.7922,0.65,11.48235294117647
20.072,99.976,99.34426879882812,0.7922,0.65,11.48235294117647
20.121,99.976,99.34426879882812,0.7922,0.65,11.48235294117647
20.171,99.976,99.34426879882812,0.7922,0.65,11.48235294117647
20.221,99.951,99.34426879882812,0.7924,0.65,11.48235294117647
20.271,99.976,99.34426879882812,0.7924,0.65,11.48235294117647
20.321,99.976,100.0,0.7924,0.65,11.48235294117647
20.371,99.976,100.0,0.7922,0.65,11.48235294117647
20.421,99.976,100.0,0.7922,0.65,11.529411764705882
20.471,99.976,100.0,0.7922,0.65,11.529411764705882
20.521,99.976,100.0,0.7922,0.65,11.529411764705882
20.571,99.976,100.0,0.7922,0.65,11.529411764705882
20.621,99.951,100.0,0.7922,0.65,11.529411764705882
20.671,99.976,100.0,0.7921,0.65,11.529411764705882
20.721,99.976,100.0,0.7921,0.65,11.529411764705882
20.771,99.976,100.0,0.792,0.65,11.529411764705882
20.821,99.976,100.0,0.7921,0.65,11.529411764705882
20.871,99.976,100.0,0.7921,0.65,11.529411764705882
20.921,100.0,100.0,0.7921,0.65,11.529411764705882
20.971,99.976,100.0,0.7921,0.65,11.529411764705882
21.021,99.976,100.0,0.7921,0.65,11.529411764705882
21.071,99.976,100.0,0.7921,0.65,11.529411764705882
21.121,99.976,100.0,0.7921,0.65,11.529411764705882
21.171,99.976,100.0,0.7921,0.65,11.529411764705882
21.221,99.976,100.0,0.7921,0.65,11.529411764705882
