time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.352,0.8345,0.2512,-0.5833,0.0,50.0
0.401,0.8345,0.2512,-0.5833,0.0,50.0
0.451,0.8336,0.2512,-0.5824,0.0,50.0
0.501,0.8341,0.2512,-0.5829,0.0,50.0
0.551,0.8336,0.2512,-0.5824,0.0,50.0
0.601,0.8336,0.2512,-0.5824,0.0,50.0
0.651,0.8335,0.2512,-0.5823,0.0,50.0
0.701,0.8335,0.2512,-0.5823,0.0,50.0
0.751,0.8335,0.2512,-0.5823,0.0,50.0
0.801,0.8336,0.2512,-0.5824,0.0,50.0
0.851,0.8335,0.2512,-0.5823,0.0,50.0
0.901,0.8335,0.2512,-0.5823,0.0,50.0
0.951,0.8335,0.2512,-0.5823,0.0,50.0
1.001,0.8335,0.2512,-0.5823,0.0,50.0
1.051,0.8335,0.2512,-0.5823,0.0,50.0
1.101,0.8335,0.2512,-0.5823,0.0,50.0
1.151,0.8334,0.2512,-0.5822,0.0,50.0
1.201,0.8334,0.2512,-0.5822,0.0,50.0
1.251,0.8334,0.2512,-0.5822,0.0,50.0
1.301,0.8334,0.2512,-0.5822,0.0,25.18985366821289
1.351,0.8334,0.2512,-0.5822,0.0,25.18985366821289
1.401,0.8334,0.2512,-0.5822,0.0,25.18985366821289
1.451,0.8334,0.2512,-0.5822,0.0,25.18985366821289
1.501,0.8334,0.2512,-0.5822,0.0,25.18985366821289
1.551,0.8333,0.2512,-0.5821,0.0,25.18985366821289
1.601,0.8334,0.2512,-0.5822,0.0,25.18985366821289
1.656,0.8334,0.2512,-0.5822,0.0,25.18985366821289
1.711,0.8334,0.2512,-0.5822,0.0,25.18985366821289
1.76,0.8333,0.2512,-0.5821,0.0,25.18985366821289
1.81,0.8333,0.2512,-0.5821,0.0,25.18985366821289
1.86,0.8333,0.2512,-0.5821,0.0,25.18985366821289
1.91,0.8333,0.2512,-0.5821,0.0,25.18985366821289
1.96,0.8333,0.2512,-0.5821,0.0,25.18985366821289
2.01,0.8333,0.2512,-0.5821,0.0,25.18985366821289
2.06,0.8332,0.2512,-0.582,0.0,25.18985366821289
2.11,0.8332,0.2512,-0.582,0.0,25.18985366821289
2.16,0.8332,0.2512,-0.582,0.0,25.18985366821289
2.21,0.8332,0.2512,-0.582,0.0,25.18985366821289
2.26,0.8332,0.2512,-0.582,0.0,25.18985366821289
2.31,0.8332,0.2512,-0.582,0.0,26.689851760864254
2.36,0.8331,0.2512,-0.5819,0.0,26.689851760864254
2.41,0.8331,0.2512,-0.5819,0.0,26.689851760864254
2.46,0.8331,0.2512,-0.5819,0.0,26.689851760864254
2.51,0.8331,0.2512,-0.5819,0.0,26.689851760864254
2.56,0.8331,0.2512,-0.5819,0.0,26.689851760864254
2.61,0.8331,0.2512,-0.5819,0.0,26.689851760864254
2.66,0.8331,0.2512,-0.5819,0.0,26.689851760864254
2.71,0.8331,0.2512,-0.5819,0.0,26.689851760864254
2.76,0.8331,0.2512,-0.5819,0.0,26.689851760864254
2.81,0.8331,0.2512,-0.5819,0.0,26.689851760864254
2.86,0.833,0.2512,-0.5818,0.0,26.689851760864254
2.91,0.833,0.2512,-0.5818,0.0,26.689851760864254
2.96,0.833,0.2512,-0.5818,0.0,26.689851760864254
3.01,0.833,0.2512,-0.5818,0.0,26.689851760864254
3.06,0.833,0.2512,-0.5818,0.0,26.689851760864254
3.11,0.8329,0.2512,-0.5817,0.0,26.689851760864254
3.16,0.8328,0.2512,-0.5816,0.0,26.689851760864254
3.21,0.8328,0.2512,-0.5816,0.0,26.689851760864254
3.26,0.8328,0.2512,-0.5816,0.0,26.689851760864254
3.31,0.8328,0.2512,-0.5816,0.0,25.18985366821289
3.36,0.8327,0.2512,-0.5815,0.0,25.18985366821289
3.41,0.8327,0.2512,-0.5815,0.0,25.18985366821289
3.46,0.8327,0.2512,-0.5815,0.0,25.18985366821289
3.51,0.8326,0.2512,-0.5814,0.0,25.18985366821289
3.56,0.8326,0.2512,-0.5814,0.0,25.18985366821289
3.61,0.8326,0.2512,-0.5814,0.0,25.18985366821289
3.66,0.8326,0.2512,-0.5814,0.0,25.18985366821289
3.71,0.8322,0.2512,-0.581,0.0,25.18985366821289
3.76,0.832,0.2512,-0.5808,0.0,25.18985366821289
3.81,0.832,0.2512,-0.5808,0.0,25.18985366821289
3.86,0.8317,0.2512,-0.5805,0.0,25.18985366821289
3.91,0.8312,0.2512,-0.58,-0.002,25.18985366821289
3.96,0.8308,0.2512,-0.5796,-0.004,25.18985366821289
4.01,0.8306,0.2512,-0.5794,-0.004,25.18985366821289
4.06,0.8291,0.2512,-0.5779,-0.006,25.18985366821289
4.11,0.8288,0.2512,-0.5776,-0.006,25.18985366821289
