time_ms,actuator_raw,motor_cmd,depth_m,pressure_mbar,temp_c,depth_ok,battery_v
352,2014,0,0.3162,1044.01,22.46,1,12.43
401,2013,0,0.3158,1043.97,22.52,1,12.43
451,2000,-157,0.3154,1043.93,22.56,1,12.43
501,2002,-157,0.3160,1043.99,22.59,1,12.43
551,2020,-154,0.3159,1043.98,22.60,1,12.43
601,1979,-154,0.3154,1043.93,22.61,1,12.43
651,1968,-158,0.3159,1043.98,22.62,1,12.43
701,1947,-158,0.3163,1044.02,22.62,1,12.43
751,1967,153,0.3155,1043.94,22.63,1,12.43
801,1959,157,0.3162,1044.01,22.63,1,12.43
851,1955,157,0.3159,1043.98,22.64,1,12.43
901,1984,155,0.3158,1043.97,22.64,1,12.43
951,1981,155,0.3160,1043.99,22.64,1,12.43
1001,1998,0,0.3162,1044.01,22.64,1,12.43
1051,2001,0,0.3158,1043.97,22.64,1,12.43
1101,2001,0,0.3159,1043.98,22.65,1,12.44
1151,2006,-153,0.3161,1044.00,22.65,1,12.43
1201,1988,-153,0.3159,1043.98,22.65,1,12.43
1251,2017,-153,0.3158,1043.97,22.65,1,12.43
1301,1965,-151,0.3162,1044.01,22.65,1,12.44
1351,1972,-151,0.3159,1043.98,22.65,1,12.43
1401,1963,154,0.3158,1043.97,22.65,1,12.43
1451,1965,153,0.3159,1043.98,22.65,1,12.43
1501,1972,153,0.3154,1043.93,22.65,1,12.43
1551,1976,154,0.3156,1043.95,22.65,1,12.43
1601,1995,154,0.3161,1044.00,22.65,1,12.43
1651,2001,152,0.3157,1043.96,22.65,1,12.43
1701,2014,152,0.3156,1043.95,22.65,1,12.43
1751,2023,-153,0.3161,1044.00,22.65,1,12.43
1801,2022,-153,0.3162,1044.01,22.65,1,12.43
1851,2006,-157,0.3159,1043.98,22.65,1,12.43
1901,1969,-157,0.3158,1043.97,22.65,1,12.43
1951,1973,-153,0.3151,1043.90,22.65,1,12.43
2001,1975,-153,0.3158,1043.97,22.65,1,12.43
2051,1972,153,0.3158,1043.97,22.65,1,12.43
2101,1975,153,0.3157,1043.96,22.65,1,12.43
2151,1985,154,0.3160,1043.99,22.65,1,12.43
2201,1993,154,0.3162,1044.01,22.66,1,12.43
2251,1996,151,0.3155,1043.94,22.65,1,12.44
2301,2009,0,0.3155,1043.94,22.65,1,12.43
2351,2010,0,0.3155,1043.94,22.65,1,12.43
2401,2018,-153,0.3158,1043.97,22.65,1,12.43
2451,2007,-153,0.3152,1043.91,22.65,1,12.43
2501,2007,-155,0.3161,1044.00,22.66,1,12.43
2551,2003,-155,0.3156,1043.95,22.65,1,12.43
2601,1986,-153,0.3152,1043.91,22.66,1,12.43
2651,1976,-153,0.3156,1043.95,22.66,1,12.43
2701,1965,152,0.3154,1043.93,22.66,1,12.43
2751,1966,152,0.3150,1043.89,22.65,1,12.43
2801,1952,156,0.3158,1043.97,22.65,1,12.43
2851,1981,156,0.3155,1043.94,22.66,1,12.43
2901,1986,158,0.3157,1043.96,22.66,1,12.43
2951,2013,158,0.3154,1043.93,22.66,1,12.43
3001,2016,152,0.3152,1043.91,22.65,1,12.43
3051,2031,152,0.3152,1043.91,22.66,1,12.43
3101,2038,-154,0.3156,1043.95,22.66,1,12.43
3151,2024,-154,0.3154,1043.93,22.66,1,12.43
3201,2014,-158,0.3149,1043.88,22.65,1,12.43
3251,2011,-158,0.3153,1043.92,22.66,1,12.43
3301,2003,-153,0.3149,1043.88,22.66,1,12.43
3351,1998,-153,0.3150,1043.89,22.66,1,12.43
3401,1978,0,0.3149,1043.88,22.66,1,12.43
3451,1977,0,0.3147,1043.86,22.66,1,12.43
3501,1980,154,0.3146,1043.85,22.66,1,12.43
3551,1979,154,0.3151,1043.90,22.66,1,12.43
3601,1989,154,0.3149,1043.88,22.66,1,12.43
3651,2001,152,0.3149,1043.88,22.66,1,12.43
3701,2003,152,0.3150,1043.89,22.66,1,12.43
3751,2012,0,0.3149,1043.88,22.66,1,12.43
3801,2014,0,0.3146,1043.85,22.66,1,12.43
3851,2016,-152,0.3145,1043.84,22.66,1,12.43
3901,2000,-152,0.3148,1043.87,22.65,1,12.43
3951,1994,-153,0.3148,1043.87,22.65,1,12.43
4001,1996,-153,0.3150,1043.89,22.66,1,12.43
4051,1997,152,0.3146,1043.85,22.66,1,12.43
4101,2000,151,0.3146,1043.85,22.66,1,12.43
4151,2000,151,0.3146,1043.85,22.66,1,12.44
4201,2001,151,0.3148,1043.87,22.66,1,12.43
4251,2017,151,0.3142,1043.81,22.66,1,12.43
4301,2030,151,0.3150,1043.89,22.66,1,12.43
4351,2043,-152,0.3143,1043.82,22.65,1,12.43
4401,2034,-152,0.3146,1043.85,22.66,1,12.43
4451,2014,-157,0.3145,1043.84,22.66,1,12.43
4501,2031,-157,0.3146,1043.85,22.66,1,12.43
4551,1990,-152,0.3145,1043.84,22.66,1,12.43
4601,2014,-152,0.3145,1043.84,22.66,1,12.43
4651,1983,153,0.3150,1043.89,22.66,1,12.43
4701,1986,153,0.3144,1043.83,22.66,1,12.43
4751,1992,155,0.3150,1043.89,22.66,1,12.43
4801,1996,154,0.3152,1043.91,22.66,1,12.43
4851,2023,154,0.3145,1043.84,22.66,1,12.43
4901,2023,152,0.3147,1043.86,22.66,1,12.43
4951,2030,152,0.3146,1043.85,22.66,1,12.43
5001,2042,-153,0.3151,1043.90,22.66,1,12.43
5051,2032,-153,0.3149,1043.88,22.66,1,12.43
5101,2057,-156,0.3148,1043.87,22.66,1,12.43
5151,2027,-156,0.3147,1043.86,22.66,1,12.43
5201,2030,-159,0.3146,1043.85,22.66,1,12.43
5251,1986,-159,0.3147,1043.86,22.66,1,12.43
5301,1966,-154,0.3147,1043.86,22.66,1,12.43
5351,1997,155,0.3147,1043.86,22.66,1,12.43
5401,1984,155,0.3151,1043.90,22.66,1,12.43
5451,1975,153,0.3150,1043.89,22.66,1,12.43
5501,2009,153,0.3152,1043.91,22.66,1,12.43
5551,1999,157,0.3153,1043.92,22.66,1,12.43
5601,2027,151,0.3150,1043.89,22.65,1,12.43
5651,2039,151,0.3155,1043.94,22.66,1,12.43
5701,2062,-153,0.3151,1043.90,22.66,1,12.43
5751,2053,-153,0.3155,1043.94,22.66,1,12.43
5801,2046,-160,0.3159,1043.98,22.66,1,12.43
5851,2037,-158,0.3160,1043.99,22.66,1,12.43
5901,2030,-158,0.3155,1043.94,22.66,1,12.43
5951,2007,-154,0.3158,1043.97,22.66,1,12.43
6001,1970,-154,0.3153,1043.92,22.66,1,12.43
6051,1986,152,0.3153,1043.92,22.66,1,12.43
6101,1982,159,0.3161,1044.00,22.66,1,12.43
6151,1994,159,0.3162,1044.01,22.66,1,12.43
6201,1997,157,0.3160,1043.99,22.66,1,12.43
6251,2020,157,0.3162,1044.01,22.66,1,12.43
6301,2024,154,0.3159,1043.98,22.66,1,12.43
6351,2040,154,0.3162,1044.01,22.66,1,12.43
6401,2041,-151,0.3170,1044.09,22.66,1,12.43
6451,2052,-151,0.3167,1044.06,22.66,1,12.43
6501,2039,-155,0.3172,1044.11,22.66,1,12.43
6551,2037,-157,0.3176,1044.15,22.66,1,12.43
6601,2029,-157,0.3174,1044.13,22.66,1,12.43
6651,2005,-154,0.3173,1044.12,22.66,1,12.43
6701,1991,-154,0.3176,1044.15,22.66,1,12.43
6751,1997,153,0.3179,1044.18,22.66,1,12.43
6801,1996,153,0.3179,1044.18,22.66,1,12.43
6851,1999,154,0.3183,1044.21,22.66,1,12.43
6901,2008,154,0.3183,1044.21,22.66,1,12.43
6951,2018,154,0.3184,1044.22,22.66,1,12.43
7001,2043,154,0.3190,1044.28,22.66,1,12.43
7051,2028,151,0.3187,1044.25,22.66,1,12.43
7101,2042,-154,0.3187,1044.25,22.66,1,12.43
7151,2029,-154,0.3192,1044.30,22.66,1,12.43
7201,2029,-154,0.3198,1044.36,22.66,1,12.43
7251,2023,-154,0.3196,1044.34,22.66,1,12.43
7301,2023,-151,0.3201,1044.39,22.66,1,12.43
7351,2006,0,0.3199,1044.37,22.66,1,12.43
7401,2003,0,0.3198,1044.36,22.66,1,12.43
7451,2013,153,0.3204,1044.42,22.66,1,12.43
