time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
0.352,0.4106,0.544,0.1334,0.0
0.401,0.4106,0.544,0.1334,0.0
0.451,0.4104,0.544,0.1336,0.0
0.501,0.4104,0.544,0.1336,0.0
0.551,0.4104,0.544,0.1336,0.0
0.601,0.4104,0.544,0.1336,0.0
0.651,0.4104,0.544,0.1336,0.0
0.701,0.4105,0.544,0.1335,0.0
0.751,0.4104,0.544,0.1336,0.0
0.801,0.4104,0.544,0.1336,0.0
0.851,0.4104,0.544,0.1336,0.0
0.901,0.4104,0.544,0.1336,0.0
0.951,0.4104,0.544,0.1336,0.0
1.001,0.4104,0.544,0.1336,0.0
1.051,0.4104,0.544,0.1336,0.0
1.101,0.4104,0.544,0.1336,0.0
1.151,0.4104,0.544,0.1336,0.0
1.201,0.4105,0.544,0.1335,0.0
1.251,0.4105,0.544,0.1335,0.0
1.301,0.4105,0.544,0.1335,0.0
1.351,0.4105,0.544,0.1335,0.0
1.401,0.4104,0.544,0.1336,0.0
1.451,0.4104,0.544,0.1336,0.0
1.501,0.4104,0.544,0.1336,0.0
1.551,0.4104,0.544,0.1336,0.0
1.601,0.4104,0.544,0.1336,0.0
1.651,0.4104,0.544,0.1336,0.0
1.701,0.4103,0.544,0.1337,0.0
1.751,0.4103,0.544,0.1337,0.0
1.801,0.4103,0.544,0.1337,0.0
1.851,0.4102,0.544,0.1338,0.0
1.901,0.4101,0.544,0.1339,0.0
1.951,0.4097,0.544,0.1343,0.0
2.001,0.4097,0.544,0.1343,0.0
2.051,0.4096,0.544,0.1344,-0.002
2.101,0.4093,0.544,0.1347,-0.002
2.151,0.4093,0.544,0.1347,-0.002
2.202,0.4091,0.544,0.1349,-0.002
2.251,0.4082,0.544,0.1358,-0.002
2.301,0.4082,0.544,0.1358,-0.002
2.351,0.408,0.544,0.136,-0.0039
2.401,0.4079,0.544,0.1361,-0.002
2.451,0.4079,0.544,0.1361,-0.002
2.501,0.4079,0.544,0.1361,-0.002
2.551,0.4079,0.544,0.1361,0.0
2.601,0.4079,0.544,0.1361,0.0
2.651,0.4079,0.544,0.1361,0.0
2.701,0.4079,0.544,0.1361,0.0
2.751,0.4079,0.544,0.1361,0.0
2.801,0.4087,0.544,0.1353,0.0
2.851,0.4093,0.544,0.1347,0.0
2.901,0.41,0.544,0.134,0.0
2.951,0.411,0.544,0.133,0.0
3.001,0.4126,0.544,0.1314,0.012
3.051,0.4139,0.544,0.1301,0.014
3.101,0.4158,0.544,0.1282,0.016
3.151,0.4186,0.544,0.1254,0.02
3.201,0.4211,0.544,0.1229,0.026
3.251,0.4239,0.544,0.1201,0.032
3.301,0.4272,0.544,0.1168,0.038
3.351,0.4301,0.544,0.1139,0.05
3.401,0.4341,0.544,0.1099,0.056
3.451,0.438,0.544,0.106,0.056
3.501,0.4426,0.544,0.1014,0.058
3.551,0.4477,0.544,0.0963,0.066
3.601,0.4526,0.544,0.0914,0.078
3.651,0.4582,0.544,0.0858,0.08
3.701,0.4638,0.544,0.0802,0.092
3.751,0.4696,0.544,0.0744,0.098
3.801,0.4755,0.544,0.0685,0.102
3.851,0.4826,0.544,0.0614,0.112
3.901,0.4887,0.544,0.0553,0.112
3.951,0.4963,0.544,0.0477,0.116
4.001,0.5031,0.544,0.0409,0.118
4.051,0.5097,0.544,0.0343,0.122
4.101,0.5166,0.544,0.0274,0.132
4.151,0.5243,0.544,0.0197,0.136
4.201,0.5312,0.544,0.0128,0.138
4.251,0.5383,0.544,0.0057,0.138
4.301,0.5462,0.544,-0.0022,0.138
4.351,0.5533,0.544,-0.0093,0.142
4.401,0.5606,0.544,-0.0166,0.142
4.451,0.5677,0.544,-0.0237,0.142
4.501,0.575,0.544,-0.031,0.142
4.551,0.5813,0.544,-0.0373,0.142
4.601,0.5892,0.544,-0.0452,0.142
4.651,0.5955,0.544,-0.0515,0.142
4.701,0.6021,0.544,-0.0581,0.142
4.751,0.6088,0.544,-0.0648,0.142
4.801,0.6153,0.544,-0.0713,0.134
4.851,0.6221,0.544,-0.0781,0.134
4.901,0.6283,0.544,-0.0843,0.132
4.951,0.6347,0.544,-0.0907,0.13
5.001,0.6408,0.544,-0.0968,0.13
5.051,0.6469,0.544,-0.1029,0.128
5.101,0.6526,0.544,-0.1086,0.128
5.151,0.6582,0.544,-0.1142,0.124
5.201,0.6635,0.544,-0.1195,0.122
5.251,0.6685,0.544,-0.1245,0.122
5.301,0.6841,0.544,-0.1401,0.122
5.351,0.6879,0.544,-0.1439,0.114
5.401,0.6922,0.544,-0.1482,0.112
5.451,0.7009,0.544,-0.1569,0.112
5.501,0.7075,0.544,-0.1635,0.112
5.551,0.7141,0.544,-0.1701,0.112
5.601,0.7202,0.544,-0.1762,0.122
5.651,0.7252,0.544,-0.1812,0.122
5.701,0.7287,0.544,-0.1847,0.122
5.751,0.732,0.544,-0.188,0.1
5.801,0.734,0.544,-0.19,0.1
5.851,0.7342,0.544,-0.1902,0.1
5.901,0.7344,0.544,-0.1904,0.07
5.951,0.7349,0.544,-0.1909,0.066
6.001,0.7351,0.544,-0.1911,0.04
6.051,0.7359,0.544,-0.1919,0.016
6.101,0.7359,0.544,-0.1919,0.01
6.151,0.7359,0.544,-0.1919,0.004
6.201,0.7359,0.544,-0.1919,0.004
6.251,0.7359,0.544,-0.1919,0.004
6.301,0.7349,0.544,-0.1909,0.0
6.351,0.7342,0.544,-0.1902,0.0
6.401,0.734,0.544,-0.19,0.0
6.451,0.7335,0.544,-0.1895,0.0
6.501,0.7305,0.544,-0.1865,-0.004
6.551,0.7271,0.544,-0.1831,-0.01
6.601,0.7261,0.544,-0.1821,-0.014
