time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.352,0.4106,0.544,0.1334,0.0,50.0
0.401,0.4106,0.544,0.1334,0.0,50.0
0.451,0.4104,0.544,0.1336,0.0,50.0
0.501,0.4104,0.544,0.1336,0.0,50.0
0.551,0.4104,0.544,0.1336,0.0,50.0
0.601,0.4104,0.544,0.1336,0.0,50.0
0.651,0.4104,0.544,0.1336,0.0,50.0
0.701,0.4105,0.544,0.1335,0.0,50.0
0.751,0.4104,0.544,0.1336,0.0,50.0
0.801,0.4104,0.544,0.1336,0.0,50.0
0.851,0.4104,0.544,0.1336,0.0,50.0
0.901,0.4104,0.544,0.1336,0.0,50.0
0.951,0.4104,0.544,0.1336,0.0,50.0
1.001,0.4104,0.544,0.1336,0.0,50.0
1.051,0.4104,0.544,0.1336,0.0,50.0
1.101,0.4104,0.544,0.1336,0.0,50.0
1.151,0.4104,0.544,0.1336,0.0,50.0
1.201,0.4105,0.544,0.1335,0.0,50.0
1.251,0.4105,0.544,0.1335,0.0,50.0
1.301,0.4105,0.544,0.1335,0.0,74.79226684570312
1.351,0.4105,0.544,0.1335,0.0,74.79226684570312
1.401,0.4104,0.544,0.1336,0.0,74.79226684570312
1.451,0.4104,0.544,0.1336,0.0,74.79226684570312
1.501,0.4104,0.544,0.1336,0.0,74.79226684570312
1.551,0.4104,0.544,0.1336,0.0,74.79226684570312
1.601,0.4104,0.544,0.1336,0.0,74.79226684570312
1.651,0.4104,0.544,0.1336,0.0,74.79226684570312
1.701,0.4103,0.544,0.1337,0.0,74.79226684570312
1.751,0.4103,0.544,0.1337,0.0,74.79226684570312
1.801,0.4103,0.544,0.1337,0.0,74.79226684570312
1.851,0.4102,0.544,0.1338,0.0,74.79226684570312
1.901,0.4101,0.544,0.1339,0.0,74.79226684570312
1.951,0.4097,0.544,0.1343,0.0,74.79226684570312
2.001,0.4097,0.544,0.1343,0.0,74.79226684570312
2.051,0.4096,0.544,0.1344,-0.002,74.79226684570312
2.101,0.4093,0.544,0.1347,-0.002,74.79226684570312
2.151,0.4093,0.544,0.1347,-0.002,74.79226684570312
2.202,0.4091,0.544,0.1349,-0.002,74.79226684570312
2.251,0.4082,0.544,0.1358,-0.002,74.79226684570312
2.301,0.4082,0.544,0.1358,-0.002,73.29226684570312
2.351,0.408,0.544,0.136,-0.0039,73.29226684570312
2.401,0.4079,0.544,0.1361,-0.002,73.29226684570312
2.451,0.4079,0.544,0.1361,-0.002,73.29226684570312
2.501,0.4079,0.544,0.1361,-0.002,73.29226684570312
2.551,0.4079,0.544,0.1361,0.0,73.29226684570312
2.601,0.4079,0.544,0.1361,0.0,73.29226684570312
2.651,0.4079,0.544,0.1361,0.0,73.29226684570312
2.701,0.4079,0.544,0.1361,0.0,73.29226684570312
2.751,0.4079,0.544,0.1361,0.0,73.29226684570312
2.801,0.4087,0.544,0.1353,0.0,73.29226684570312
2.851,0.4093,0.544,0.1347,0.0,73.29226684570312
2.901,0.41,0.544,0.134,0.0,73.29226684570312
2.951,0.411,0.544,0.133,0.0,73.29226684570312
3.001,0.4126,0.544,0.1314,0.012,73.29226684570312
3.051,0.4139,0.544,0.1301,0.014,73.29226684570312
3.101,0.4158,0.544,0.1282,0.016,73.29226684570312
3.151,0.4186,0.544,0.1254,0.02,73.29226684570312
3.201,0.4211,0.544,0.1229,0.026,73.29226684570312
3.251,0.4239,0.544,0.1201,0.032,73.29226684570312
3.301,0.4272,0.544,0.1168,0.038,71.7922592163086
3.351,0.4301,0.544,0.1139,0.05,71.7922592163086
3.401,0.4341,0.544,0.1099,0.056,71.7922592163086
3.451,0.438,0.544,0.106,0.056,71.7922592163086
3.501,0.4426,0.544,0.1014,0.058,71.7922592163086
3.551,0.4477,0.544,0.0963,0.066,71.7922592163086
3.601,0.4526,0.544,0.0914,0.078,71.7922592163086
3.651,0.4582,0.544,0.0858,0.08,71.7922592163086
3.701,0.4638,0.544,0.0802,0.092,71.7922592163086
3.751,0.4696,0.544,0.0744,0.098,71.7922592163086
3.801,0.4755,0.544,0.0685,0.102,71.7922592163086
3.851,0.4826,0.544,0.0614,0.112,71.7922592163086
3.901,0.4887,0.544,0.0553,0.112,71.7922592163086
3.951,0.4963,0.544,0.0477,0.116,71.7922592163086
4.001,0.5031,0.544,0.0409,0.118,71.7922592163086
4.051,0.5097,0.544,0.0343,0.122,71.7922592163086
4.101,0.5166,0.544,0.0274,0.132,71.7922592163086
4.151,0.5243,0.544,0.0197,0.136,71.7922592163086
4.201,0.5312,0.544,0.0128,0.138,71.7922592163086
4.251,0.5383,0.544,0.0057,0.138,71.7922592163086
4.301,0.5462,0.544,-0.0022,0.138,73.29226684570312
4.351,0.5533,0.544,-0.0093,0.142,73.29226684570312
4.401,0.5606,0.544,-0.0166,0.142,73.29226684570312
4.451,0.5677,0.544,-0.0237,0.142,73.29226684570312
4.501,0.575,0.544,-0.031,0.142,73.29226684570312
4.551,0.5813,0.544,-0.0373,0.142,73.29226684570312
4.601,0.5892,0.544,-0.0452,0.142,73.29226684570312
4.651,0.5955,0.544,-0.0515,0.142,73.29226684570312
4.701,0.6021,0.544,-0.0581,0.142,73.29226684570312
4.751,0.6088,0.544,-0.0648,0.142,73.29226684570312
4.801,0.6153,0.544,-0.0713,0.134,73.29226684570312
4.851,0.6221,0.544,-0.0781,0.134,73.29226684570312
4.901,0.6283,0.544,-0.0843,0.132,73.29226684570312
4.951,0.6347,0.544,-0.0907,0.13,73.29226684570312
5.001,0.6408,0.544,-0.0968,0.13,73.29226684570312
5.051,0.6469,0.544,-0.1029,0.128,73.29226684570312
5.101,0.6526,0.544,-0.1086,0.128,73.29226684570312
5.151,0.6582,0.544,-0.1142,0.124,73.29226684570312
5.201,0.6635,0.544,-0.1195,0.122,73.29226684570312
5.251,0.6685,0.544,-0.1245,0.122,73.29226684570312
5.301,0.6841,0.544,-0.1401,0.122,74.79226684570312
5.351,0.6879,0.544,-0.1439,0.114,74.79226684570312
5.401,0.6922,0.544,-0.1482,0.112,74.79226684570312
5.451,0.7009,0.544,-0.1569,0.112,74.79226684570312
5.501,0.7075,0.544,-0.1635,0.112,74.79226684570312
5.551,0.7141,0.544,-0.1701,0.112,74.79226684570312
5.601,0.7202,0.544,-0.1762,0.122,74.79226684570312
5.651,0.7252,0.544,-0.1812,0.122,74.79226684570312
5.701,0.7287,0.544,-0.1847,0.122,74.79226684570312
5.751,0.732,0.544,-0.188,0.1,74.79226684570312
5.801,0.734,0.544,-0.19,0.1,74.79226684570312
5.851,0.7342,0.544,-0.1902,0.1,74.79226684570312
5.901,0.7344,0.544,-0.1904,0.07,74.79226684570312
5.951,0.7349,0.544,-0.1909,0.066,74.79226684570312
6.001,0.7351,0.544,-0.1911,0.04,74.79226684570312
6.051,0.7359,0.544,-0.1919,0.016,74.79226684570312
6.101,0.7359,0.544,-0.1919,0.01,74.79226684570312
6.151,0.7359,0.544,-0.1919,0.004,74.79226684570312
6.201,0.7359,0.544,-0.1919,0.004,74.79226684570312
6.251,0.7359,0.544,-0.1919,0.004,74.79226684570312
6.301,0.7349,0.544,-0.1909,0.0,73.29226684570312
6.351,0.7342,0.544,-0.1902,0.0,73.29226684570312
6.401,0.734,0.544,-0.19,0.0,73.29226684570312
6.451,0.7335,0.544,-0.1895,0.0,73.29226684570312
6.501,0.7305,0.544,-0.1865,-0.004,73.29226684570312
6.551,0.7271,0.544,-0.1831,-0.01,73.29226684570312
6.601,0.7261,0.544,-0.1821,-0.014,73.29226684570312
6.651,0.7252,0.544,-0.1812,-0.018,73.29226684570312
6.701,0.7227,0.544,-0.1787,-0.02,73.29226684570312
6.751,0.7217,0.544,-0.1777,-0.02,73.29226684570312
6.801,0.7195,0.544,-0.1755,-0.02,73.29226684570312
6.851,0.717,0.544,-0.173,-0.044,73.29226684570312
6.901,0.7139,0.544,-0.1699,-0.05,73.29226684570312
6.951,0.7118,0.544,-0.1678,-0.044,73.29226684570312
7.001,0.7087,0.544,-0.1647,-0.044,73.29226684570312
7.051,0.7085,0.544,-0.1645,-0.044,73.29226684570312
7.101,0.7074,0.544,-0.1634,-0.044,73.29226684570312
7.151,0.7057,0.544,-0.1617,-0.042,73.29226684570312
7.201,0.7046,0.544,-0.1606,-0.042,73.29226684570312
7.251,0.7036,0.544,-0.1596,-0.034,73.29226684570312
7.301,0.702,0.544,-0.158,-0.032,74.79226684570312
7.351,0.7005,0.544,-0.1565,-0.03,74.79226684570312
7.401,0.6995,0.544,-0.1555,-0.022,74.79226684570312
7.451,0.6986,0.544,-0.1546,-0.022,74.79226684570312
7.501,0.6981,0.544,-0.1541,-0.022,74.79226684570312
7.551,0.6972,0.544,-0.1532,-0.02,74.79226684570312
7.601,0.6967,0.544,-0.1527,-0.02,74.79226684570312
7.651,0.696,0.544,-0.152,-0.018,74.79226684570312
7.701,0.6947,0.544,-0.1507,-0.018,74.79226684570312
7.751,0.6946,0.544,-0.1506,-0.018,74.79226684570312
7.801,0.6946,0.544,-0.1506,-0.014,74.79226684570312
7.851,0.6944,0.544,-0.1504,-0.01,74.79226684570312
7.901,0.6944,0.544,-0.1504,-0.01,74.79226684570312
7.951,0.6944,0.544,-0.1504,-0.004,74.79226684570312
8.001,0.6944,0.544,-0.1504,-0.002,74.79226684570312
8.051,0.6944,0.544,-0.1504,0.0,74.79226684570312
8.101,0.6944,0.544,-0.1504,0.0,74.79226684570312
8.151,0.6944,0.544,-0.1504,0.0,74.79226684570312
8.201,0.6944,0.544,-0.1504,0.0,74.79226684570312
8.251,0.6953,0.544,-0.1513,0.0,74.79226684570312
8.301,0.6954,0.544,-0.1514,0.0,73.29226684570312
8.351,0.6957,0.544,-0.1517,0.0,73.29226684570312
8.401,0.6968,0.544,-0.1528,0.0,73.29226684570312
8.451,0.6975,0.544,-0.1535,0.002,73.29226684570312
8.501,0.6975,0.544,-0.1535,0.002,73.29226684570312
8.551,0.6987,0.544,-0.1547,0.006,73.29226684570312
8.601,0.6996,0.544,-0.1556,0.014,73.29226684570312
8.651,0.7004,0.544,-0.1564,0.016,73.29226684570312
8.701,0.7015,0.544,-0.1575,0.016,73.29226684570312
8.751,0.7021,0.544,-0.1581,0.016,73.29226684570312
8.801,0.7029,0.544,-0.1589,0.016,73.29226684570312
8.851,0.7037,0.544,-0.1597,0.016,73.29226684570312
8.901,0.7047,0.544,-0.1607,0.016,73.29226684570312
8.951,0.7056,0.544,-0.1616,0.018,73.29226684570312
9.001,0.7064,0.544,-0.1624,0.016,73.29226684570312
9.051,0.7077,0.544,-0.1637,0.016,73.29226684570312
9.101,0.7086,0.544,-0.1646,0.018,73.29226684570312
9.151,0.7086,0.544,-0.1646,0.016,73.29226684570312
9.201,0.7102,0.544,-0.1662,0.018,73.29226684570312
9.251,0.7106,0.544,-0.1666,0.018,73.29226684570312
9.301,0.7113,0.544,-0.1673,0.018,71.7922592163086
9.351,0.7122,0.544,-0.1682,0.018,71.7922592163086
9.401,0.7131,0.544,-0.1691,0.018,71.7922592163086
9.451,0.7133,0.544,-0.1693,0.018,71.7922592163086
9.501,0.7144,0.544,-0.1704,0.018,71.7922592163086
9.551,0.7146,0.544,-0.1706,0.014,71.7922592163086
9.601,0.7147,0.544,-0.1707,0.014,71.7922592163086
