time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
0.352,0.6804,0.5679,-0.1125,0.0
0.401,0.6804,0.5679,-0.1125,0.0
0.451,0.6804,0.5679,-0.1125,0.0
0.501,0.6804,0.5679,-0.1125,0.0
0.551,0.6804,0.5679,-0.1125,0.0
0.601,0.6804,0.5679,-0.1125,0.0
0.651,0.68,0.5679,-0.1121,0.0
0.701,0.6804,0.5679,-0.1125,0.0
0.751,0.6802,0.5679,-0.1123,0.0
0.801,0.6802,0.5679,-0.1123,0.0
0.851,0.6802,0.5679,-0.1123,0.0
0.901,0.6803,0.5679,-0.1124,0.0
0.951,0.6802,0.5679,-0.1123,0.0
1.001,0.6803,0.5679,-0.1124,0.0
1.051,0.6802,0.5679,-0.1123,0.0
1.101,0.68,0.5679,-0.1121,0.0
1.151,0.68,0.5679,-0.1121,0.0
1.201,0.68,0.5679,-0.1121,0.0
1.251,0.68,0.5679,-0.1121,0.0
1.301,0.68,0.5679,-0.1121,0.0
1.351,0.6802,0.5679,-0.1123,0.0
1.406,0.6802,0.5679,-0.1123,0.0
1.455,0.6802,0.5679,-0.1123,0.0
1.505,0.68,0.5679,-0.1121,0.0
1.555,0.6802,0.5679,-0.1123,0.0
1.605,0.68,0.5679,-0.1121,0.0
1.655,0.68,0.5679,-0.1121,0.0
1.705,0.6802,0.5679,-0.1123,0.0
1.755,0.68,0.5679,-0.1121,0.0
1.805,0.68,0.5679,-0.1121,0.0
1.855,0.6802,0.5679,-0.1123,0.0
1.905,0.6803,0.5679,-0.1124,0.0
1.955,0.6802,0.5679,-0.1123,0.0
2.005,0.6803,0.5679,-0.1124,0.0
2.055,0.6803,0.5679,-0.1124,0.0
2.105,0.6802,0.5679,-0.1123,0.0
2.155,0.6803,0.5679,-0.1124,0.0
2.205,0.6805,0.5679,-0.1126,0.002
2.255,0.6806,0.5679,-0.1127,0.002
2.305,0.6807,0.5679,-0.1128,0.002
2.355,0.6808,0.5679,-0.1129,0.002
2.405,0.6808,0.5679,-0.1129,0.002
2.455,0.681,0.5679,-0.1131,0.002
2.505,0.6811,0.5679,-0.1132,0.002
2.555,0.6811,0.5679,-0.1132,0.002
2.605,0.6815,0.5679,-0.1136,0.002
2.655,0.6817,0.5679,-0.1138,0.002
2.705,0.6822,0.5679,-0.1143,0.002
2.755,0.6824,0.5679,-0.1145,0.004
2.805,0.6825,0.5679,-0.1146,0.004
2.855,0.6833,0.5679,-0.1154,0.004
2.905,0.6833,0.5679,-0.1154,0.004
2.955,0.684,0.5679,-0.1161,0.004
3.005,0.6848,0.5679,-0.1169,0.008
3.055,0.6857,0.5679,-0.1178,0.01
3.105,0.6858,0.5679,-0.1179,0.01
3.155,0.6864,0.5679,-0.1185,0.012
3.205,0.6876,0.5679,-0.1197,0.014
3.255,0.6882,0.5679,-0.1203,0.014
