time_ms,actuator_raw,motor_cmd,depth_m,pressure_mbar,temp_c,depth_ok,battery_v
352,855,0,0.0008,1013.08,22.51,1,12.14
401,855,0,0.0003,1013.03,22.58,1,12.14
451,856,0,0.0000,1013.00,22.61,1,12.14
501,856,0,0.0004,1013.04,22.63,1,12.14
551,854,0,0.0003,1013.03,22.65,1,12.14
601,856,0,0.0001,1013.01,22.66,1,12.14
651,856,0,0.0006,1013.06,22.67,1,12.14
701,856,0,0.0002,1013.02,22.67,1,12.14
751,856,0,0.0001,1013.01,22.68,1,12.14
801,856,0,0.0002,1013.02,22.68,1,12.11
851,856,0,0.0003,1013.03,22.69,1,12.14
901,856,0,0.0004,1013.04,22.69,1,12.14
951,853,0,0.0000,1013.00,22.69,1,12.14
1001,856,0,0.0006,1013.06,22.69,1,12.14
1051,856,0,0.0004,1013.04,22.69,1,12.14
1101,855,0,0.0003,1013.03,22.70,1,12.14
1151,855,0,0.0003,1013.03,22.70,1,12.14
1201,855,0,0.0004,1013.04,22.70,1,12.14
1251,856,0,0.0003,1013.03,22.70,1,12.14
1306,855,255,0.0008,1013.08,22.69,1,12.05
1355,876,255,0.0000,1013.00,22.70,1,12.10
1405,919,255,0.0002,1013.02,22.70,1,12.11
1455,958,255,0.0006,1013.06,22.70,1,12.14
1505,1001,255,0.0005,1013.05,22.70,1,12.11
1555,1039,255,0.0002,1013.02,22.70,1,12.11
1605,1083,255,0.0001,1013.01,22.70,1,12.10
1655,1128,255,-0.0002,1012.98,22.70,1,12.11
1705,1171,255,0.0001,1013.01,22.70,1,12.11
1755,1210,255,-0.0003,1012.97,22.70,1,12.10
1805,1255,255,-0.0002,1012.98,22.70,1,12.11
1855,1294,255,-0.0006,1012.94,22.70,1,12.11
1905,1338,255,-0.0007,1012.93,22.70,1,12.11
1955,1378,255,-0.0005,1012.95,22.71,1,12.11
2005,1423,255,-0.0005,1012.95,22.70,1,12.11
2055,1460,255,-0.0010,1012.90,22.70,1,12.11
2105,1510,255,-0.0013,1012.87,22.70,1,12.11
2155,1554,255,-0.0016,1012.84,22.71,1,12.11
2205,1598,255,-0.0013,1012.87,22.71,1,12.11
2255,1641,255,-0.0012,1012.88,22.70,1,12.11
2305,1688,255,-0.0012,1012.88,22.70,1,12.11
2355,1731,255,-0.0011,1012.89,22.70,1,12.11
2405,1773,255,-0.0011,1012.89,22.70,1,12.10
2455,1818,255,-0.0017,1012.83,22.70,1,12.11
2505,1864,255,-0.0015,1012.85,22.71,1,12.11
2555,1901,255,-0.0016,1012.84,22.71,1,12.10
2605,1946,255,-0.0014,1012.86,22.70,1,12.11
2655,1986,255,-0.0015,1012.85,22.70,1,12.11
2705,2026,255,-0.0017,1012.83,22.70,1,12.10
2755,2074,255,-0.0017,1012.83,22.71,1,12.11
2805,2112,255,-0.0018,1012.82,22.71,1,12.10
2855,2153,255,-0.0023,1012.77,22.70,1,12.11
2905,2190,255,-0.0018,1012.82,22.71,1,12.11
2955,2233,255,-0.0023,1012.77,22.71,1,12.10
3005,2272,255,-0.0024,1012.76,22.71,1,12.11
3055,2342,255,-0.0025,1012.75,22.71,1,12.11
3105,2358,255,-0.0028,1012.73,22.71,1,12.10
3155,2396,255,-0.0030,1012.71,22.71,1,12.10
3205,2441,255,-0.0039,1012.62,22.71,1,12.11
3255,2478,255,-0.0045,1012.56,22.71,1,12.10
3305,2524,255,-0.0044,1012.57,22.71,1,12.10
3355,2562,255,-0.0047,1012.54,22.71,1,12.10
3405,2604,255,-0.0049,1012.52,22.71,1,12.11
3455,2650,255,-0.0048,1012.53,22.71,1,12.10
3505,2696,255,-0.0051,1012.50,22.71,1,12.10
3555,2735,255,-0.0053,1012.48,22.71,1,12.10
3605,2779,255,-0.0048,1012.53,22.71,1,12.10
3655,2822,255,-0.0048,1012.53,22.71,1,12.10
3705,2859,255,-0.0044,1012.57,22.71,1,12.10
3755,2905,255,-0.0045,1012.56,22.71,1,12.11
3805,2945,255,-0.0038,1012.63,22.71,1,12.10
3855,2986,255,-0.0035,1012.66,22.70,1,12.10
