time_s,actuator_mm,actuator_setpoint_mm,depth_filtered_m,depth_setpoint_m,motor_cmd
0.355,75.556,0.0,0.8255,0.5,0.0
0.404,75.58,8.143964767456055,0.8255,0.5,0.0
0.454,75.531,0.0,0.8247,0.5,0.0
0.504,75.629,0.14219284057617188,0.8255,0.5,0.0
0.554,75.507,0.0,0.8247,0.5,0.0
0.604,75.556,6.879061698913574,0.8248,0.5,0.0
0.654,75.58,0.06271600723266602,0.8248,0.5,0.0
0.704,75.556,0.0,0.8248,0.5,0.0
0.754,75.556,10.286331176757812,0.8248,0.5,0.0
0.804,75.556,0.0,0.8249,0.5,0.0
0.854,75.604,0.0,0.8248,0.5,0.0
0.904,75.604,6.638857841491699,0.8248,0.5,0.0
0.954,75.629,0.4588127136230469,0.8248,0.5,0.0
1.004,75.629,9.920424461364746,0.8248,0.5,0.0
1.054,75.629,3.7654905319213867,0.8247,0.5,0.0
1.104,75.556,0.0,0.8247,0.5,0.0
1.154,75.58,6.239083290100098,0.8247,0.5,0.0
1.204,75.556,0.0,0.8248,0.5,0.0
1.254,75.58,0.0,0.8248,0.5,0.0
1.304,75.604,4.6494245529174805,0.8248,0.5,0.0
1.354,75.629,0.0,0.8247,0.5,0.0
1.404,75.556,0.0,0.8247,0.5,0.0
1.454,75.604,6.305301189422607,0.8247,0.5,0.0
1.504,75.556,5.329453945159912,0.8246,0.5,0.0
1.554,75.604,0.0,0.8246,0.5,0.0
1.604,75.58,7.357806205749512,0.8246,0.5,0.0
1.654,75.604,0.0,0.8245,0.5,0.0
1.704,75.58,0.0,0.8245,0.5,0.0
1.754,75.604,0.0,0.8245,0.5,0.0
1.804,75.58,0.0,0.8244,0.5,0.0
1.854,75.604,3.1922965049743652,0.8244,0.5,0.0
1.904,75.531,0.0,0.8244,0.5,0.0
1.954,75.604,0.0,0.8244,0.5,0.0
2.004,75.531,0.1659393310546875,0.8244,0.5,0.0
2.054,75.556,0.0,0.8244,0.5,0.0
2.104,75.604,0.0,0.8244,0.5,0.0
2.154,75.482,0.0,0.8244,0.5,0.0
2.204,75.604,2.172219753265381,0.8244,0.5,0.0
2.254,75.556,0.0,0.8244,0.5,0.0
2.304,75.556,0.0,0.8244,0.5,0.0
2.354,75.531,2.531764030456543,0.8244,0.5,0.0
2.404,75.556,0.0,0.8244,0.5,0.0
2.454,75.629,0.06374120712280273,0.8244,0.5,0.0
2.504,75.58,0.026157498359680176,0.8244,0.5,0.0
2.554,75.604,4.268402099609375,0.8245,0.5,0.0
2.604,75.531,5.962634086608887,0.8245,0.5,0.0
2.654,75.629,2.2150306701660156,0.8247,0.5,0.0
2.704,75.58,0.0,0.8247,0.5,0.0
2.759,75.653,0.0,0.8247,0.5,-12.0
2.814,75.287,0.15534162521362305,0.8247,0.5,-12.0
2.869,74.725,5.807521820068359,0.8247,0.5,-12.0
2.924,74.164,0.0,0.8247,0.5,-12.0
2.973,73.7,12.764585494995117,0.8248,0.5,-12.0
3.023,73.162,5.877888202667236,0.8248,0.5,-12.0
3.073,72.674,5.6158246994018555,0.8247,0.5,-12.0
3.123,72.137,5.080387115478516,0.8248,0.5,-12.0
3.173,71.673,0.0,0.8248,0.5,-12.0
3.223,71.087,2.765899896621704,0.8247,0.5,-12.0
3.273,70.598,1.357319951057434,0.8248,0.5,-12.0
3.323,70.134,1.8270492553710938,0.8248,0.5,-12.0
3.373,69.524,2.243751287460327,0.8247,0.5,-12.0
3.423,69.011,0.0,0.8247,0.5,-12.0
3.473,68.498,0.0,0.8247,0.5,-12.0
3.523,67.888,3.5931973457336426,0.8247,0.5,-12.0
3.573,67.424,0.0,0.8247,0.5,-12.0
3.623,66.935,0.0,0.8247,0.5,-12.0
3.673,66.325,0.0,0.8247,0.5,-12.0
3.723,65.861,0.0,0.8247,0.5,-12.0
3.773,65.372,0.0,0.8247,0.5,-12.0
3.823,64.811,0.0,0.8248,0.5,-12.0
3.873,64.347,3.0816078186035156,0.8248,0.5,-12.0
3.923,63.907,7.3050947189331055,0.8248,0.5,-12.0
3.973,63.443,1.2528032064437866,0.8248,0.5,-12.0
4.023,62.882,3.2571732997894287,0.8248,0.5,-12.0
4.073,62.393,0.03432631492614746,0.8248,0.5,-12.0
4.123,61.88,0.3769487142562866,0.8248,0.5,-12.0
4.173,61.368,0.0,0.8248,0.5,-12.0
4.223,60.879,0.0,0.8248,0.5,-12.0
4.273,60.44,0.0,0.8247,0.5,-12.0
4.323,60.0,0.0,0.8247,0.5,-12.0
4.373,59.487,1.1474162340164185,0.8247,0.5,-12.0
4.423,58.95,0.0,0.8243,0.5,-12.0
4.473,58.486,0.0,0.8243,0.5,-12.0
4.523,58.046,3.849285840988159,0.8243,0.5,-12.0
4.573,57.558,0.6855130195617676,0.8243,0.5,-12.0
4.623,57.045,0.0,0.8243,0.5,-12.0
4.673,56.557,2.7507095336914062,0.8243,0.5,-12.0
4.723,56.166,7.28207540512085,0.8242,0.5,-12.0
4.773,55.726,0.0,0.8236,0.5,-12.0
4.823,55.311,2.181497097015381,0.8236,0.5,-12.0
4.873,54.872,1.5788525342941284,0.8235,0.5,-12.0
4.923,54.505,1.2267351150512695,0.8234,0.5,-12.0
4.973,54.017,0.0,0.8234,0.5,-12.0
5.023,53.578,2.2341222763061523,0.8232,0.5,-12.0
5.073,53.089,10.12398624420166,0.8232,0.5,-12.0
5.123,52.674,3.7663846015930176,0.8231,0.5,-12.0
5.173,52.21,0.0,0.8231,0.5,-12.0
5.223,51.795,0.0,0.8227,0.5,-12.0
5.273,51.258,0.0,0.8227,0.5,-12.0
5.323,50.745,1.8258720636367798,0.8221,0.5,-12.0
5.373,50.281,1.5598416328430176,0.8221,0.5,-12.0
5.423,49.866,0.0,0.8221,0.5,-12.0
5.473,49.475,0.0,0.8218,0.5,-12.0
5.523,49.06,0.6633907556533813,0.8218,0.5,-12.0
5.573,48.645,3.256526470184326,0.8217,0.5,-12.0
5.623,48.205,0.0,0.8216,0.5,-12.0
