time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.355,0.8255,0.5,-0.3255,0.0,0.0
0.404,0.8255,0.5,-0.3255,0.0,8.143964767456055
0.454,0.8247,0.5,-0.3247,0.0,0.0
0.504,0.8255,0.5,-0.3255,0.0,0.1421928405761718
0.554,0.8247,0.5,-0.3247,0.0,0.0
0.604,0.8248,0.5,-0.3248,0.0,6.879061698913574
0.654,0.8248,0.5,-0.3248,0.0,0.062716007232666
0.704,0.8248,0.5,-0.3248,0.0,0.0
0.754,0.8248,0.5,-0.3248,0.0,10.286331176757812
0.804,0.8249,0.5,-0.3249,0.0,0.0
0.854,0.8248,0.5,-0.3248,0.0,0.0
0.904,0.8248,0.5,-0.3248,0.0,6.638857841491699
0.954,0.8248,0.5,-0.3248,0.0,0.4588127136230469
1.004,0.8248,0.5,-0.3248,0.0,9.920424461364746
1.054,0.8247,0.5,-0.3247,0.0,3.7654905319213863
1.104,0.8247,0.5,-0.3247,0.0,0.0
1.154,0.8247,0.5,-0.3247,0.0,6.239083290100098
1.204,0.8248,0.5,-0.3248,0.0,0.0
1.254,0.8248,0.5,-0.3248,0.0,0.0
1.304,0.8248,0.5,-0.3248,0.0,4.6494245529174805
1.354,0.8247,0.5,-0.3247,0.0,0.0
1.404,0.8247,0.5,-0.3247,0.0,0.0
1.454,0.8247,0.5,-0.3247,0.0,6.305301189422607
1.504,0.8246,0.5,-0.3246,0.0,5.329453945159912
1.554,0.8246,0.5,-0.3246,0.0,0.0
1.604,0.8246,0.5,-0.3246,0.0,7.357806205749512
1.654,0.8245,0.5,-0.3245,0.0,0.0
1.704,0.8245,0.5,-0.3245,0.0,0.0
1.754,0.8245,0.5,-0.3245,0.0,0.0
1.804,0.8244,0.5,-0.3244,0.0,0.0
1.854,0.8244,0.5,-0.3244,0.0,3.192296504974365
1.904,0.8244,0.5,-0.3244,0.0,0.0
1.954,0.8244,0.5,-0.3244,0.0,0.0
2.004,0.8244,0.5,-0.3244,0.0,0.1659393310546875
2.054,0.8244,0.5,-0.3244,0.0,0.0
2.104,0.8244,0.5,-0.3244,0.0,0.0
2.154,0.8244,0.5,-0.3244,0.0,0.0
2.204,0.8244,0.5,-0.3244,0.0,2.172219753265381
2.254,0.8244,0.5,-0.3244,0.0,0.0
2.304,0.8244,0.5,-0.3244,0.0,0.0
2.354,0.8244,0.5,-0.3244,0.0,2.531764030456543
2.404,0.8244,0.5,-0.3244,0.0,0.0
2.454,0.8244,0.5,-0.3244,0.0,0.0637412071228027
