time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
0.355,0.1164,0.5,0.3836,0.0
0.404,0.1164,0.5,0.3836,0.0
0.454,0.1161,0.5,0.3839,0.0
0.504,0.1162,0.5,0.3838,0.0
0.554,0.1161,0.5,0.3839,0.0
0.604,0.1161,0.5,0.3839,0.0
0.654,0.1161,0.5,0.3839,0.0
0.704,0.1161,0.5,0.3839,0.0
0.754,0.116,0.5,0.384,0.0
0.804,0.1161,0.5,0.3839,0.0
0.854,0.116,0.5,0.384,0.0
0.904,0.1161,0.5,0.3839,0.0
0.954,0.116,0.5,0.384,0.0
1.004,0.1161,0.5,0.3839,0.0
1.054,0.1161,0.5,0.3839,0.0
1.104,0.116,0.5,0.384,0.0
1.154,0.116,0.5,0.384,0.0
1.204,0.116,0.5,0.384,0.0
1.254,0.116,0.5,0.384,0.0
1.304,0.116,0.5,0.384,0.0
1.354,0.1161,0.5,0.3839,0.0
1.404,0.1161,0.5,0.3839,0.0
1.454,0.1161,0.5,0.3839,0.0
1.504,0.1161,0.5,0.3839,0.0
1.554,0.1162,0.5,0.3838,0.0
1.604,0.1162,0.5,0.3838,0.0
1.654,0.1162,0.5,0.3838,0.0
1.704,0.1162,0.5,0.3838,0.0
1.754,0.1162,0.5,0.3838,0.0
1.804,0.1162,0.5,0.3838,0.0
1.854,0.1162,0.5,0.3838,0.0
1.904,0.1162,0.5,0.3838,0.0
1.954,0.1162,0.5,0.3838,0.0
2.004,0.1162,0.5,0.3838,0.0
2.054,0.1163,0.5,0.3837,0.0
2.104,0.1162,0.5,0.3838,0.0
2.154,0.1163,0.5,0.3837,0.0
2.204,0.1163,0.5,0.3837,0.0
2.254,0.1163,0.5,0.3837,0.0
2.304,0.1163,0.5,0.3837,0.0
2.354,0.1163,0.5,0.3837,0.0
2.404,0.1163,0.5,0.3837,0.0
2.454,0.1163,0.5,0.3837,0.0
2.504,0.1163,0.5,0.3837,0.0
2.554,0.1163,0.5,0.3837,0.0
2.604,0.1163,0.5,0.3837,0.0
2.654,0.1164,0.5,0.3836,0.0
2.709,0.1164,0.5,0.3836,0.0
2.764,0.1164,0.5,0.3836,0.0
2.819,0.1164,0.5,0.3836,0.0
2.874,0.1164,0.5,0.3836,0.0
2.923,0.1165,0.5,0.3835,0.0
