time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
0.352,0.1055,0.4829,0.3774,0.0
0.401,0.1055,0.4829,0.3774,0.0
0.451,0.1055,0.4829,0.3774,0.0
0.501,0.1055,0.4829,0.3774,0.0
0.551,0.1055,0.4829,0.3774,0.0
0.601,0.1055,0.4829,0.3774,0.0
0.651,0.1055,0.4829,0.3774,0.0
0.701,0.1055,0.4829,0.3774,0.0
0.751,0.1054,0.4829,0.3775,0.0
0.801,0.1054,0.4829,0.3775,0.0
0.851,0.1053,0.4829,0.3776,0.0
0.901,0.1053,0.4829,0.3776,0.0
0.951,0.1053,0.4829,0.3776,0.0
1.001,0.1053,0.4829,0.3776,0.0
1.051,0.1053,0.4829,0.3776,0.0
1.101,0.1053,0.4829,0.3776,0.0
1.151,0.1053,0.4829,0.3776,0.0
1.201,0.1053,0.4829,0.3776,0.0
1.251,0.1053,0.4829,0.3776,0.0
1.301,0.1053,0.4829,0.3776,0.0
1.351,0.1053,0.4829,0.3776,0.0
1.401,0.1052,0.4829,0.3777,0.0
1.451,0.1053,0.4829,0.3776,0.0
1.501,0.1052,0.4829,0.3777,0.0
1.551,0.1053,0.4829,0.3776,0.0
1.601,0.1053,0.4829,0.3776,0.0
1.651,0.1053,0.4829,0.3776,0.0
1.701,0.1053,0.4829,0.3776,0.0
1.756,0.1053,0.4829,0.3776,0.0
1.811,0.1053,0.4829,0.3776,0.0
1.86,0.1053,0.4829,0.3776,0.0
1.91,0.1053,0.4829,0.3776,0.0
1.96,0.1053,0.4829,0.3776,0.0
2.01,0.1053,0.4829,0.3776,0.0
2.06,0.1053,0.4829,0.3776,0.0
2.11,0.1053,0.4829,0.3776,0.0
2.16,0.1053,0.4829,0.3776,0.0
2.21,0.1053,0.4829,0.3776,0.0
2.26,0.1053,0.4829,0.3776,0.0
2.31,0.1051,0.4829,0.3778,0.0
2.36,0.1051,0.4829,0.3778,0.0
2.41,0.1051,0.4829,0.3778,0.0
2.46,0.1051,0.4829,0.3778,0.0
2.51,0.1051,0.4829,0.3778,0.0
2.56,0.105,0.4829,0.3779,0.0
2.61,0.105,0.4829,0.3779,0.0
2.66,0.105,0.4829,0.3779,0.0
2.71,0.1049,0.4829,0.378,0.0
2.76,0.1048,0.4829,0.3781,0.0
2.81,0.1048,0.4829,0.3781,0.0
2.86,0.1048,0.4829,0.3781,0.0
2.91,0.1047,0.4829,0.3782,0.0
2.96,0.1047,0.4829,0.3782,0.0
3.01,0.1047,0.4829,0.3782,0.0
3.06,0.1046,0.4829,0.3783,0.0
