time_ms,actuator_raw,motor_cmd,depth_m,pressure_mbar,temp_c,depth_ok,battery_v
352,2025,0,0.5379,1065.75,22.47,1,12.04
401,2024,0,0.5381,1065.77,22.53,1,12.04
451,2024,0,0.5377,1065.73,22.56,1,12.04
501,2025,0,0.5373,1065.69,22.59,1,12.04
551,2025,0,0.5379,1065.75,22.61,1,12.04
601,2024,0,0.5377,1065.73,22.61,1,12.04
651,2024,0,0.5380,1065.76,22.63,1,12.04
701,2025,0,0.5380,1065.76,22.63,1,12.04
751,2025,0,0.5384,1065.80,22.63,1,12.04
801,2022,0,0.5379,1065.75,22.64,1,12.05
851,2025,0,0.5374,1065.70,22.64,1,12.04
901,2025,0,0.5378,1065.74,22.64,1,12.04
951,2026,0,0.5379,1065.75,22.65,1,12.04
1001,2025,0,0.5380,1065.76,22.65,1,12.04
1051,2025,0,0.5379,1065.75,22.65,1,12.04
1101,2025,0,0.5383,1065.79,22.65,1,12.04
1151,2024,0,0.5379,1065.75,22.65,1,12.04
1201,2025,0,0.5378,1065.74,22.65,1,12.04
1251,2024,0,0.5379,1065.75,22.65,1,12.04
1301,2025,0,0.5381,1065.77,22.65,1,12.04
1351,2025,0,0.5382,1065.78,22.65,1,12.05
1406,2012,154,0.5385,1065.81,22.65,1,12.04
1455,2032,154,0.5389,1065.85,22.65,1,12.04
1505,2031,-255,0.5383,1065.79,22.66,1,11.98
1555,2009,-255,0.5387,1065.83,22.65,1,12.01
1605,1966,-255,0.5388,1065.84,22.65,1,12.01
1655,1929,-255,0.5387,1065.83,22.66,1,12.01
1705,1884,-255,0.5391,1065.87,22.66,1,12.04
1755,1845,-255,0.5392,1065.88,22.66,1,12.04
1805,1802,-255,0.5390,1065.86,22.65,1,12.01
1855,1757,-255,0.5392,1065.88,22.65,1,12.04
1905,1726,-250,0.5392,1065.88,22.66,1,12.01
1955,1674,-241,0.5403,1065.99,22.66,1,12.01
2005,1638,-241,0.5406,1066.01,22.65,1,12.04
2055,1610,-225,0.5410,1066.05,22.66,1,12.04
2105,1548,-225,0.5418,1066.13,22.66,1,12.01
2155,1530,-213,0.5417,1066.12,22.66,1,12.01
