time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
0.352,0.833,0.5225,-0.3105,0.0
0.401,0.833,0.5225,-0.3105,0.0
0.451,0.8326,0.5225,-0.3101,0.0
0.501,0.8326,0.5225,-0.3101,0.0
0.551,0.8325,0.5225,-0.31,0.0
0.601,0.8325,0.5225,-0.31,0.0
0.651,0.8325,0.5225,-0.31,0.0
0.701,0.8325,0.5225,-0.31,0.0
0.751,0.8325,0.5225,-0.31,0.0
0.801,0.8325,0.5225,-0.31,0.0
0.851,0.8325,0.5225,-0.31,0.0
0.901,0.8325,0.5225,-0.31,0.0
0.951,0.8325,0.5225,-0.31,0.0
1.001,0.8325,0.5225,-0.31,0.0
1.051,0.8325,0.5225,-0.31,0.0
1.101,0.8325,0.5225,-0.31,0.0
1.151,0.8325,0.5225,-0.31,0.0
1.201,0.8325,0.5225,-0.31,0.0
1.251,0.8325,0.5225,-0.31,0.0
1.301,0.8325,0.5225,-0.31,0.0
1.351,0.8326,0.5225,-0.3101,0.0
1.401,0.8326,0.5225,-0.3101,0.0
1.451,0.8326,0.5225,-0.3101,0.0
1.501,0.8325,0.5225,-0.31,0.0
1.551,0.8326,0.5225,-0.3101,0.0
1.601,0.8326,0.5225,-0.3101,0.0
1.651,0.8326,0.5225,-0.3101,0.0
1.701,0.8326,0.5225,-0.3101,0.0
1.756,0.8326,0.5225,-0.3101,0.0
1.805,0.8326,0.5225,-0.3101,0.0
1.855,0.8327,0.5225,-0.3102,0.0
1.905,0.8326,0.5225,-0.3101,0.0
1.955,0.8327,0.5225,-0.3102,0.0
2.005,0.8327,0.5225,-0.3102,0.0
2.055,0.8327,0.5225,-0.3102,0.0
2.105,0.8327,0.5225,-0.3102,0.0
2.155,0.8327,0.5225,-0.3102,0.0
2.205,0.8327,0.5225,-0.3102,0.0
2.255,0.8327,0.5225,-0.3102,0.0
2.305,0.8327,0.5225,-0.3102,0.0
2.355,0.8327,0.5225,-0.3102,0.0
2.405,0.8327,0.5225,-0.3102,0.0
2.455,0.8327,0.5225,-0.3102,0.0
2.505,0.8327,0.5225,-0.3102,0.0
2.555,0.8327,0.5225,-0.3102,0.0
2.605,0.8327,0.5225,-0.3102,0.0
2.655,0.8327,0.5225,-0.3102,0.0
2.705,0.8327,0.5225,-0.3102,0.0
2.755,0.8327,0.5225,-0.3102,0.0
2.805,0.8328,0.5225,-0.3103,0.0
2.855,0.8331,0.5225,-0.3106,0.0
2.905,0.8331,0.5225,-0.3106,0.0
2.955,0.8331,0.5225,-0.3106,0.0
3.005,0.8331,0.5225,-0.3106,0.0
3.055,0.8332,0.5225,-0.3107,0.0
3.105,0.8334,0.5225,-0.3109,0.0
3.155,0.8336,0.5225,-0.3111,0.002
3.205,0.8336,0.5225,-0.3111,0.002
3.255,0.8338,0.5225,-0.3113,0.002
3.305,0.834,0.5225,-0.3115,0.002
3.355,0.8341,0.5225,-0.3116,0.002
3.405,0.8341,0.5225,-0.3116,0.002
3.455,0.8341,0.5225,-0.3116,0.002
3.505,0.8342,0.5225,-0.3117,0.002
3.555,0.8344,0.5225,-0.3119,0.002
3.605,0.8345,0.5225,-0.312,0.002
3.655,0.8345,0.5225,-0.312,0.002
3.705,0.8347,0.5225,-0.3122,0.002
3.755,0.835,0.5225,-0.3125,0.002
3.805,0.8352,0.5225,-0.3127,0.002
3.855,0.8352,0.5225,-0.3127,0.002
3.905,0.8352,0.5225,-0.3127,0.002
3.955,0.8354,0.5225,-0.3129,0.004
4.005,0.8354,0.5225,-0.3129,0.002
4.055,0.8355,0.5225,-0.313,0.002
4.105,0.8355,0.5225,-0.313,0.002
4.155,0.8355,0.5225,-0.313,0.0
4.205,0.8355,0.5225,-0.313,0.0
4.255,0.8355,0.5225,-0.313,0.0
4.305,0.8355,0.5225,-0.313,0.0
4.355,0.8356,0.5225,-0.3131,0.0
4.405,0.8355,0.5225,-0.313,0.0
4.455,0.8354,0.5225,-0.3129,0.0
4.505,0.8352,0.5225,-0.3127,0.0
4.555,0.8354,0.5225,-0.3129,0.0
4.605,0.8352,0.5225,-0.3127,0.0
4.655,0.8352,0.5225,-0.3127,0.0
4.705,0.8352,0.5225,-0.3127,0.0
4.755,0.8352,0.5225,-0.3127,0.0
4.805,0.8352,0.5225,-0.3127,0.0
4.855,0.8352,0.5225,-0.3127,0.0
4.905,0.8352,0.5225,-0.3127,0.0
4.955,0.8352,0.5225,-0.3127,0.0
5.005,0.8352,0.5225,-0.3127,0.0
5.055,0.8352,0.5225,-0.3127,0.0
5.105,0.8352,0.5225,-0.3127,0.0
5.155,0.8352,0.5225,-0.3127,0.0
5.205,0.8352,0.5225,-0.3127,0.0
5.255,0.8352,0.5225,-0.3127,0.0
5.305,0.8351,0.5225,-0.3126,0.0
5.355,0.8351,0.5225,-0.3126,0.0
5.405,0.8351,0.5225,-0.3126,0.0
5.455,0.8351,0.5225,-0.3126,0.0
5.505,0.8351,0.5225,-0.3126,0.0
5.555,0.8351,0.5225,-0.3126,0.0
5.605,0.8351,0.5225,-0.3126,0.0
5.655,0.8351,0.5225,-0.3126,0.0
5.705,0.8351,0.5225,-0.3126,0.0
5.755,0.8351,0.5225,-0.3126,0.0
5.805,0.8351,0.5225,-0.3126,0.0
5.855,0.8351,0.5225,-0.3126,0.0
5.905,0.8351,0.5225,-0.3126,0.0
5.955,0.8351,0.5225,-0.3126,0.0
6.005,0.8351,0.5225,-0.3126,0.0
6.055,0.8351,0.5225,-0.3126,0.0
6.105,0.8351,0.5225,-0.3126,0.0
6.155,0.8351,0.5225,-0.3126,0.0
6.205,0.8351,0.5225,-0.3126,0.0
6.255,0.8351,0.5225,-0.3126,0.0
6.305,0.8351,0.5225,-0.3126,0.0
6.355,0.8351,0.5225,-0.3126,0.0
6.405,0.8351,0.5225,-0.3126,0.0
6.455,0.8351,0.5225,-0.3126,0.0
6.505,0.8352,0.5225,-0.3127,0.0
6.555,0.8354,0.5225,-0.3129,0.0
6.605,0.8354,0.5225,-0.3129,0.0
6.655,0.835,0.5225,-0.3125,0.0
6.705,0.8354,0.5225,-0.3129,0.0
6.755,0.8354,0.5225,-0.3129,0.0
6.805,0.8354,0.5225,-0.3129,0.0
6.855,0.8352,0.5225,-0.3127,0.0
6.905,0.8352,0.5225,-0.3127,0.0
6.955,0.8352,0.5225,-0.3127,0.0
7.005,0.8352,0.5225,-0.3127,0.0
7.055,0.8352,0.5225,-0.3127,0.0
7.105,0.8354,0.5225,-0.3129,0.0
7.155,0.8354,0.5225,-0.3129,0.0
7.205,0.8354,0.5225,-0.3129,0.0
7.255,0.8354,0.5225,-0.3129,0.0
7.305,0.8354,0.5225,-0.3129,0.0
7.355,0.8354,0.5225,-0.3129,0.0
7.405,0.8354,0.5225,-0.3129,0.0
7.455,0.8354,0.5225,-0.3129,0.0
7.505,0.8354,0.5225,-0.3129,0.0
7.555,0.8354,0.5225,-0.3129,0.0
7.605,0.8354,0.5225,-0.3129,0.0
7.655,0.8355,0.5225,-0.313,0.0
7.705,0.8355,0.5225,-0.313,0.0
7.755,0.8355,0.5225,-0.313,0.0
7.805,0.8355,0.5225,-0.313,0.0
7.855,0.8354,0.5225,-0.3129,0.0
7.905,0.8354,0.5225,-0.3129,0.0
7.955,0.8352,0.5225,-0.3127,0.0
8.005,0.8352,0.5225,-0.3127,0.0
8.055,0.8352,0.5225,-0.3127,0.0
8.105,0.8352,0.5225,-0.3127,0.0
8.155,0.8351,0.5225,-0.3126,0.0
8.205,0.8351,0.5225,-0.3126,0.0
8.255,0.8351,0.5225,-0.3126,0.0
8.305,0.8349,0.5225,-0.3124,0.0
8.355,0.8349,0.5225,-0.3124,0.0
8.405,0.8349,0.5225,-0.3124,0.0
8.455,0.8349,0.5225,-0.3124,0.0
8.505,0.8349,0.5225,-0.3124,0.0
8.555,0.8349,0.5225,-0.3124,0.0
8.605,0.8349,0.5225,-0.3124,0.0
8.655,0.8349,0.5225,-0.3124,0.0
8.705,0.8349,0.5225,-0.3124,0.0
8.755,0.8349,0.5225,-0.3124,0.0
8.805,0.8349,0.5225,-0.3124,0.0
8.855,0.8349,0.5225,-0.3124,0.0
8.905,0.8349,0.5225,-0.3124,0.0
8.955,0.8349,0.5225,-0.3124,0.0
9.005,0.8349,0.5225,-0.3124,0.0
9.055,0.8349,0.5225,-0.3124,0.0
9.105,0.8349,0.5225,-0.3124,0.0
9.155,0.8349,0.5225,-0.3124,0.0
9.205,0.8349,0.5225,-0.3124,0.0
9.255,0.8349,0.5225,-0.3124,0.0
9.305,0.8349,0.5225,-0.3124,0.0
9.355,0.8349,0.5225,-0.3124,0.0
9.405,0.8349,0.5225,-0.3124,0.0
9.455,0.8349,0.5225,-0.3124,0.0
9.505,0.8349,0.5225,-0.3124,0.0
9.555,0.835,0.5225,-0.3125,0.0
9.605,0.835,0.5225,-0.3125,0.0
9.655,0.835,0.5225,-0.3125,0.0
9.705,0.835,0.5225,-0.3125,0.0
9.755,0.835,0.5225,-0.3125,0.0
9.805,0.835,0.5225,-0.3125,0.0
9.855,0.835,0.5225,-0.3125,0.0
9.905,0.835,0.5225,-0.3125,0.0
9.955,0.835,0.5225,-0.3125,0.0
10.005,0.835,0.5225,-0.3125,0.0
10.055,0.835,0.5225,-0.3125,0.0
10.105,0.835,0.5225,-0.3125,0.0
10.155,0.835,0.5225,-0.3125,0.0
10.205,0.835,0.5225,-0.3125,0.0
10.255,0.835,0.5225,-0.3125,0.0
10.305,0.8351,0.5225,-0.3126,0.0
10.355,0.835,0.5225,-0.3125,0.0
10.405,0.835,0.5225,-0.3125,0.0
10.455,0.8351,0.5225,-0.3126,0.0
10.505,0.835,0.5225,-0.3125,0.0
10.555,0.8351,0.5225,-0.3126,0.0
10.605,0.835,0.5225,-0.3125,0.0
10.655,0.835,0.5225,-0.3125,0.0
10.705,0.835,0.5225,-0.3125,0.0
10.755,0.835,0.5225,-0.3125,0.0
10.805,0.835,0.5225,-0.3125,0.0
