time_ms,actuator_raw,motor_cmd,depth_m,pressure_mbar,temp_c,depth_ok,battery_v
352,1495,0,0.1070,1023.49,22.78,1,11.45
401,1495,0,0.1066,1023.45,22.83,1,11.45
451,1494,0,0.1069,1023.48,22.87,1,11.45
501,1494,0,0.1064,1023.43,22.90,1,11.45
551,1495,0,0.1056,1023.36,22.91,1,11.45
601,1496,0,0.1055,1023.35,22.92,1,11.45
651,1495,0,0.1053,1023.33,22.93,1,11.45
701,1495,0,0.1050,1023.30,22.94,1,11.45
751,1495,0,0.1054,1023.34,22.94,1,11.45
801,1493,0,0.1050,1023.30,22.95,1,11.45
851,1495,0,0.1052,1023.32,22.95,1,11.45
901,1496,0,0.1050,1023.30,22.95,1,11.45
951,1493,0,0.1049,1023.29,22.95,1,11.45
1001,1494,0,0.1040,1023.20,22.95,1,11.45
1051,1495,0,0.1041,1023.21,22.96,1,11.45
1101,1496,0,0.1036,1023.16,22.96,1,11.45
1151,1496,0,0.1033,1023.13,22.96,1,11.45
1201,1496,0,0.1033,1023.13,22.96,1,11.45
1251,1495,0,0.1030,1023.10,22.96,1,11.45
1301,1492,0,0.1032,1023.12,22.96,1,11.45
1351,1493,0,0.1030,1023.10,22.96,1,11.45
1401,1494,0,0.1030,1023.10,22.96,1,11.45
1456,1496,255,0.1027,1023.07,22.96,1,11.41
1505,1529,255,0.1026,1023.06,22.96,1,11.45
1555,1587,-196,0.1023,1023.03,22.96,1,11.41
1605,1577,-196,0.1024,1023.04,22.96,1,11.45
1655,1531,-214,0.1020,1023.00,22.96,1,11.45
1705,1516,-212,0.1021,1023.01,22.97,1,11.45
1755,1496,-212,0.1024,1023.04,22.97,1,11.45
1805,1464,-200,0.1025,1023.05,22.96,1,11.45
1855,1446,-200,0.1028,1023.08,22.96,1,11.45
1905,1427,-190,0.1023,1023.03,22.97,1,11.45
1955,1403,-187,0.1026,1023.06,22.96,1,11.45
2005,1382,-187,0.1026,1023.06,22.97,1,11.45
2055,1374,-178,0.1030,1023.10,22.97,1,11.45
2105,1345,-178,0.1034,1023.14,22.96,1,11.45
