time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
0.352,0.8294,0.634,-0.1954,0.0
0.401,0.83,0.634,-0.196,0.0122
0.451,0.8294,0.634,-0.1954,0.0
0.501,0.8299,0.634,-0.1959,0.01
0.551,0.8294,0.634,-0.1954,0.0
0.601,0.8294,0.634,-0.1954,0.0
0.651,0.8294,0.634,-0.1954,0.0
0.701,0.8294,0.634,-0.1954,0.0
0.751,0.8294,0.634,-0.1954,0.0
0.801,0.8294,0.634,-0.1954,0.0
0.851,0.8294,0.634,-0.1954,0.0
0.901,0.8294,0.634,-0.1954,0.0
0.951,0.8294,0.634,-0.1954,0.0
1.001,0.8294,0.634,-0.1954,0.0
1.051,0.8294,0.634,-0.1954,0.0
1.101,0.8294,0.634,-0.1954,0.0
1.151,0.8293,0.634,-0.1953,0.0
1.201,0.8293,0.634,-0.1953,0.0
1.251,0.8293,0.634,-0.1953,0.0
1.301,0.8294,0.634,-0.1954,0.0
1.356,0.8294,0.634,-0.1954,0.0
1.406,0.8294,0.634,-0.1954,0.0
1.456,0.8295,0.634,-0.1955,0.0
1.506,0.8295,0.634,-0.1955,0.0
1.556,0.8294,0.634,-0.1954,0.0
1.606,0.8294,0.634,-0.1954,0.0
1.656,0.8294,0.634,-0.1954,0.0
1.706,0.8294,0.634,-0.1954,0.0
1.756,0.8294,0.634,-0.1954,0.0
1.806,0.8294,0.634,-0.1954,0.0
1.856,0.8294,0.634,-0.1954,0.0
1.906,0.8294,0.634,-0.1954,0.0
1.956,0.8294,0.634,-0.1954,0.0
2.006,0.8294,0.634,-0.1954,0.0
2.056,0.8294,0.634,-0.1954,0.0
2.106,0.8294,0.634,-0.1954,0.0
2.156,0.8294,0.634,-0.1954,0.0
2.206,0.8294,0.634,-0.1954,0.0
2.256,0.8294,0.634,-0.1954,0.0
2.306,0.8294,0.634,-0.1954,0.0
2.356,0.8294,0.634,-0.1954,0.0
2.406,0.8294,0.634,-0.1954,0.0
2.456,0.8294,0.634,-0.1954,0.0
2.506,0.8294,0.634,-0.1954,0.0
2.556,0.8295,0.634,-0.1955,0.0
2.606,0.8295,0.634,-0.1955,0.0
2.656,0.8295,0.634,-0.1955,0.0
2.706,0.8295,0.634,-0.1955,0.0
2.756,0.8295,0.634,-0.1955,0.0
2.806,0.8295,0.634,-0.1955,0.0
2.856,0.8295,0.634,-0.1955,0.0
2.906,0.8295,0.634,-0.1955,0.0
2.956,0.8294,0.634,-0.1954,0.0
3.006,0.8292,0.634,-0.1952,0.0
3.056,0.8292,0.634,-0.1952,0.0
3.106,0.8291,0.634,-0.1951,0.0
3.156,0.8291,0.634,-0.1951,0.0
3.206,0.8291,0.634,-0.1951,0.0
3.256,0.829,0.634,-0.195,0.0
3.306,0.829,0.634,-0.195,0.0
3.356,0.8289,0.634,-0.1949,-0.002
3.406,0.8288,0.634,-0.1948,-0.002
3.456,0.8288,0.634,-0.1948,0.0
3.506,0.8287,0.634,-0.1947,-0.002
3.556,0.8286,0.634,-0.1946,-0.002
3.606,0.8286,0.634,-0.1946,-0.002
3.656,0.8286,0.634,-0.1946,-0.002
3.706,0.8285,0.634,-0.1945,-0.002
3.756,0.8284,0.634,-0.1944,-0.002
3.806,0.8284,0.634,-0.1944,-0.002
3.856,0.8284,0.634,-0.1944,0.0
3.906,0.8284,0.634,-0.1944,0.0
3.956,0.8284,0.634,-0.1944,0.0
4.006,0.8284,0.634,-0.1944,0.0
4.056,0.8282,0.634,-0.1942,0.0
4.106,0.8281,0.634,-0.1941,0.0
4.156,0.828,0.634,-0.194,0.0
4.206,0.828,0.634,-0.194,0.0
4.256,0.8279,0.634,-0.1939,0.0
4.306,0.8279,0.634,-0.1939,0.0
4.356,0.8278,0.634,-0.1938,-0.002
4.406,0.8278,0.634,-0.1938,-0.002
4.456,0.8277,0.634,-0.1937,-0.002
4.506,0.8277,0.634,-0.1937,-0.002
4.556,0.8276,0.634,-0.1936,-0.002
4.606,0.8276,0.634,-0.1936,0.0
4.656,0.8274,0.634,-0.1934,-0.002
4.706,0.8274,0.634,-0.1934,0.0
4.756,0.8273,0.634,-0.1933,-0.002
4.806,0.8271,0.634,-0.1931,-0.002
4.856,0.827,0.634,-0.193,-0.002
4.906,0.8265,0.634,-0.1925,-0.002
4.956,0.8264,0.634,-0.1924,-0.002
5.006,0.8263,0.634,-0.1923,-0.002
