time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.352,0.8294,0.634,-0.1954,0.0,50.0
0.401,0.83,0.634,-0.196,0.0122,50.0
0.451,0.8294,0.634,-0.1954,0.0,50.0
0.501,0.8299,0.634,-0.1959,0.01,50.0
0.551,0.8294,0.634,-0.1954,0.0,50.0
0.601,0.8294,0.634,-0.1954,0.0,50.0
0.651,0.8294,0.634,-0.1954,0.0,50.0
0.701,0.8294,0.634,-0.1954,0.0,50.0
0.751,0.8294,0.634,-0.1954,0.0,50.0
0.801,0.8294,0.634,-0.1954,0.0,50.0
0.851,0.8294,0.634,-0.1954,0.0,50.0
0.901,0.8294,0.634,-0.1954,0.0,50.0
0.951,0.8294,0.634,-0.1954,0.0,50.0
1.001,0.8294,0.634,-0.1954,0.0,50.0
1.051,0.8294,0.634,-0.1954,0.0,50.0
1.101,0.8294,0.634,-0.1954,0.0,50.0
1.151,0.8293,0.634,-0.1953,0.0,50.0
1.201,0.8293,0.634,-0.1953,0.0,50.0
1.251,0.8293,0.634,-0.1953,0.0,50.0
1.301,0.8294,0.634,-0.1954,0.0,50.95540237426758
1.356,0.8294,0.634,-0.1954,0.0,50.95540237426758
1.406,0.8294,0.634,-0.1954,0.0,50.95540237426758
1.456,0.8295,0.634,-0.1955,0.0,50.95540237426758
1.506,0.8295,0.634,-0.1955,0.0,50.95540237426758
1.556,0.8294,0.634,-0.1954,0.0,50.95540237426758
1.606,0.8294,0.634,-0.1954,0.0,50.95540237426758
1.656,0.8294,0.634,-0.1954,0.0,50.95540237426758
1.706,0.8294,0.634,-0.1954,0.0,50.95540237426758
1.756,0.8294,0.634,-0.1954,0.0,50.95540237426758
1.806,0.8294,0.634,-0.1954,0.0,50.95540237426758
1.856,0.8294,0.634,-0.1954,0.0,50.95540237426758
1.906,0.8294,0.634,-0.1954,0.0,50.95540237426758
1.956,0.8294,0.634,-0.1954,0.0,50.95540237426758
2.006,0.8294,0.634,-0.1954,0.0,50.95540237426758
2.056,0.8294,0.634,-0.1954,0.0,50.95540237426758
2.106,0.8294,0.634,-0.1954,0.0,50.95540237426758
2.156,0.8294,0.634,-0.1954,0.0,50.95540237426758
2.206,0.8294,0.634,-0.1954,0.0,50.95540237426758
2.256,0.8294,0.634,-0.1954,0.0,50.95540237426758
2.306,0.8294,0.634,-0.1954,0.0,52.45540618896485
2.356,0.8294,0.634,-0.1954,0.0,52.45540618896485
2.406,0.8294,0.634,-0.1954,0.0,52.45540618896485
2.456,0.8294,0.634,-0.1954,0.0,52.45540618896485
2.506,0.8294,0.634,-0.1954,0.0,52.45540618896485
2.556,0.8295,0.634,-0.1955,0.0,52.45540618896485
2.606,0.8295,0.634,-0.1955,0.0,52.45540618896485
2.656,0.8295,0.634,-0.1955,0.0,52.45540618896485
2.706,0.8295,0.634,-0.1955,0.0,52.45540618896485
2.756,0.8295,0.634,-0.1955,0.0,52.45540618896485
2.806,0.8295,0.634,-0.1955,0.0,52.45540618896485
2.856,0.8295,0.634,-0.1955,0.0,52.45540618896485
2.906,0.8295,0.634,-0.1955,0.0,52.45540618896485
2.956,0.8294,0.634,-0.1954,0.0,52.45540618896485
3.006,0.8292,0.634,-0.1952,0.0,52.45540618896485
3.056,0.8292,0.634,-0.1952,0.0,52.45540618896485
3.106,0.8291,0.634,-0.1951,0.0,52.45540618896485
3.156,0.8291,0.634,-0.1951,0.0,52.45540618896485
3.206,0.8291,0.634,-0.1951,0.0,52.45540618896485
3.256,0.829,0.634,-0.195,0.0,52.45540618896485
3.306,0.829,0.634,-0.195,0.0,50.95540237426758
3.356,0.8289,0.634,-0.1949,-0.002,50.95540237426758
3.406,0.8288,0.634,-0.1948,-0.002,50.95540237426758
3.456,0.8288,0.634,-0.1948,0.0,50.95540237426758
3.506,0.8287,0.634,-0.1947,-0.002,50.95540237426758
3.556,0.8286,0.634,-0.1946,-0.002,50.95540237426758
3.606,0.8286,0.634,-0.1946,-0.002,50.95540237426758
