time_s,actuator_mm,actuator_setpoint_mm,depth_filtered_m,depth_setpoint_m,motor_cmd
0.352,52.527,50.0,0.8317,0.3586,0.0
0.401,52.527,50.0,0.832,0.3586,0.0
0.451,52.479,50.0,0.832,0.3586,0.0
0.501,52.503,50.0,0.832,0.3586,0.0
0.551,52.479,50.0,0.832,0.3586,0.0
0.601,52.503,50.0,0.832,0.3586,0.0
0.651,52.503,50.0,0.832,0.3586,0.0
0.701,52.527,50.0,0.8321,0.3586,0.0
0.751,52.527,50.0,0.832,0.3586,0.0
0.801,52.527,50.0,0.8321,0.3586,0.0
0.851,52.454,50.0,0.832,0.3586,0.0
0.901,52.527,50.0,0.832,0.3586,0.0
0.951,52.503,50.0,0.832,0.3586,0.0
1.001,52.479,50.0,0.832,0.3586,0.0
1.051,52.479,50.0,0.832,0.3586,0.0
1.101,52.503,50.0,0.832,0.3586,0.0
1.151,52.552,50.0,0.832,0.3586,0.0
1.201,52.503,50.0,0.8318,0.3586,0.0
1.251,52.503,50.0,0.8318,0.3586,0.0
1.301,52.503,75.2906265258789,0.8318,0.3586,0.0
1.351,52.479,75.2906265258789,0.8318,0.3586,0.0
1.401,52.503,75.2906265258789,0.8318,0.3586,0.0
1.451,52.527,75.2906265258789,0.8318,0.3586,0.0
1.501,52.503,75.2906265258789,0.8318,0.3586,0.0
1.551,52.479,75.2906265258789,0.8318,0.3586,0.0
1.601,52.454,75.2906265258789,0.8317,0.3586,0.0
1.651,52.332,75.2906265258789,0.8317,0.3586,-8.0
1.706,52.259,75.2906265258789,0.8317,0.3586,-8.0
1.755,52.161,75.2906265258789,0.8317,0.3586,12.0
1.805,52.576,75.2906265258789,0.8317,0.3586,12.0
1.855,53.407,75.2906265258789,0.8317,0.3586,12.0
1.905,54.31,75.2906265258789,0.8317,0.3586,12.0
1.955,55.311,75.2906265258789,0.8318,0.3586,12.0
2.005,56.239,75.2906265258789,0.8318,0.3586,12.0
2.055,57.314,75.2906265258789,0.8317,0.3586,12.0
2.105,58.388,75.2906265258789,0.8318,0.3586,12.0
2.155,59.341,75.2906265258789,0.8318,0.3586,12.0
