time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
0.352,0.7694,0.4502,-0.3192,0.0
0.401,0.7694,0.4502,-0.3192,0.0
0.451,0.7694,0.4502,-0.3192,0.0
0.501,0.7694,0.4502,-0.3192,0.0
0.551,0.7694,0.4502,-0.3192,0.0
0.601,0.7694,0.4502,-0.3192,0.0
0.651,0.7694,0.4502,-0.3192,0.0
0.701,0.7694,0.4502,-0.3192,0.0
0.751,0.7694,0.4502,-0.3192,0.0
0.801,0.7694,0.4502,-0.3192,0.0
0.851,0.7694,0.4502,-0.3192,0.0
0.901,0.7694,0.4502,-0.3192,0.0
0.951,0.7694,0.4502,-0.3192,0.0
1.001,0.7696,0.4502,-0.3194,0.0
1.051,0.7696,0.4502,-0.3194,0.0
1.101,0.7696,0.4502,-0.3194,0.0
1.151,0.7696,0.4502,-0.3194,0.0
1.201,0.7696,0.4502,-0.3194,0.0
1.251,0.7697,0.4502,-0.3195,0.0
1.301,0.7697,0.4502,-0.3195,0.0
1.351,0.7698,0.4502,-0.3196,0.0
1.401,0.7698,0.4502,-0.3196,0.0
1.451,0.7698,0.4502,-0.3196,0.0
1.501,0.7698,0.4502,-0.3196,0.0
1.551,0.7698,0.4502,-0.3196,0.0
1.601,0.7698,0.4502,-0.3196,0.0
1.651,0.7698,0.4502,-0.3196,0.0
1.701,0.7698,0.4502,-0.3196,0.0
1.751,0.7699,0.4502,-0.3197,0.0
1.801,0.7699,0.4502,-0.3197,0.0
1.851,0.7698,0.4502,-0.3196,0.0
1.901,0.7699,0.4502,-0.3197,0.0
1.951,0.7699,0.4502,-0.3197,0.0
2.001,0.7698,0.4502,-0.3196,0.0
2.051,0.7698,0.4502,-0.3196,0.0
2.101,0.7697,0.4502,-0.3195,0.0
2.151,0.7696,0.4502,-0.3194,0.0
2.201,0.7696,0.4502,-0.3194,0.0
2.251,0.7696,0.4502,-0.3194,0.0
2.301,0.7695,0.4502,-0.3193,0.0
2.351,0.7691,0.4502,-0.3189,-0.002
2.401,0.769,0.4502,-0.3188,-0.002
2.451,0.7687,0.4502,-0.3185,-0.002
2.501,0.7681,0.4502,-0.3179,-0.002
2.551,0.7678,0.4502,-0.3176,-0.002
2.601,0.7678,0.4502,-0.3176,-0.002
2.651,0.7673,0.4502,-0.3171,-0.006
2.701,0.7667,0.4502,-0.3165,-0.006
2.751,0.7662,0.4502,-0.316,-0.008
2.801,0.766,0.4502,-0.3158,-0.006
2.851,0.7657,0.4502,-0.3155,-0.006
2.901,0.7656,0.4502,-0.3154,-0.006
2.951,0.7656,0.4502,-0.3154,-0.006
3.001,0.7656,0.4502,-0.3154,-0.004
3.051,0.7656,0.4502,-0.3154,-0.004
3.101,0.7656,0.4502,-0.3154,-0.002
3.151,0.7656,0.4502,-0.3154,0.0
3.201,0.7657,0.4502,-0.3155,0.0
3.251,0.7657,0.4502,-0.3155,0.0
3.301,0.7665,0.4502,-0.3163,0.0
3.351,0.767,0.4502,-0.3168,0.0
3.401,0.7681,0.4502,-0.3179,0.0
3.451,0.7697,0.4502,-0.3195,0.002
3.501,0.7711,0.4502,-0.3209,0.01
3.551,0.7749,0.4502,-0.3247,0.016
3.601,0.7805,0.4502,-0.3303,0.022
3.651,0.7875,0.4502,-0.3373,0.028
3.701,0.7927,0.4502,-0.3425,0.032
3.751,0.7988,0.4502,-0.3486,0.076
