time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.351,0.1247,0.5,0.3753,0.0,99.76923370361328
0.4,0.1247,0.5,0.3753,0.0,100.0
0.45,0.1247,0.5,0.3753,0.0,100.0
0.5,0.1247,0.5,0.3753,0.0,98.01266479492188
0.55,0.1247,0.5,0.3753,0.0,100.0
0.6,0.1247,0.5,0.3753,0.0,93.28604125976562
0.65,0.1247,0.5,0.3753,0.0,96.81161499023438
0.7,0.1247,0.5,0.3753,0.0,92.7254409790039
0.75,0.1246,0.5,0.3754,0.0,100.0
0.8,0.1246,0.5,0.3754,0.0,100.0
0.85,0.1246,0.5,0.3754,0.0,100.0
0.9,0.1246,0.5,0.3754,0.0,93.3533172607422
0.95,0.1246,0.5,0.3754,0.0,98.7034683227539
1.0,0.1246,0.5,0.3754,0.0,94.77041625976562
1.05,0.1246,0.5,0.3754,0.0,100.0
1.1,0.1246,0.5,0.3754,0.0,100.0
1.15,0.1246,0.5,0.3754,0.0,100.0
1.2,0.1246,0.5,0.3754,0.0,99.20972442626952
1.25,0.1246,0.5,0.3754,0.0,98.37471771240234
1.3,0.1245,0.5,0.3755,0.0,96.46949768066406
1.35,0.1245,0.5,0.3755,0.0,98.28179168701172
1.4,0.1245,0.5,0.3755,0.0,100.0
1.45,0.1245,0.5,0.3755,0.0,98.45350646972656
1.5,0.1245,0.5,0.3755,0.0,100.0
1.55,0.1245,0.5,0.3755,0.0,93.9708480834961
1.6,0.1245,0.5,0.3755,0.0,100.0
1.65,0.1245,0.5,0.3755,0.0,100.0
1.7,0.1245,0.5,0.3755,0.0,100.0
1.75,0.1245,0.5,0.3755,0.0,92.04094696044922
1.8,0.1245,0.5,0.3755,0.0,97.01715850830078
1.85,0.1245,0.5,0.3755,0.0,98.71866607666016
1.9,0.1245,0.5,0.3755,0.0,93.68514251708984
1.95,0.1245,0.5,0.3755,0.0,100.0
2.0,0.1246,0.5,0.3754,0.0,100.0
2.05,0.1246,0.5,0.3754,0.0,100.0
2.1,0.1246,0.5,0.3754,0.0,100.0
2.15,0.1246,0.5,0.3754,0.0,100.0
2.2,0.1246,0.5,0.3754,0.0,93.64004516601562
2.25,0.1246,0.5,0.3754,0.0,100.0
2.3,0.1247,0.5,0.3753,0.0,100.0
2.35,0.1247,0.5,0.3753,0.0,95.38031768798828
2.4,0.1246,0.5,0.3754,0.0,100.0
2.45,0.1246,0.5,0.3754,0.0,100.0
2.5,0.1246,0.5,0.3754,0.0,92.28924560546876
2.55,0.1246,0.5,0.3754,0.0,100.0
2.6,0.1246,0.5,0.3754,0.0,96.68608856201172
2.65,0.1245,0.5,0.3755,0.0,100.0
2.7,0.1245,0.5,0.3755,0.0,97.16351318359376
2.755,0.1245,0.5,0.3755,0.0,95.29673767089844
2.81,0.1246,0.5,0.3754,0.0,100.0
2.865,0.1245,0.5,0.3755,0.0,98.18487548828124
2.92,0.1245,0.5,0.3755,0.0,95.68760681152344
2.969,0.1245,0.5,0.3755,0.0,96.39474487304688
3.019,0.1245,0.5,0.3755,0.0,99.03752899169922
3.069,0.1245,0.5,0.3755,0.0,100.0
3.119,0.1245,0.5,0.3755,0.0,100.0
3.169,0.1245,0.5,0.3755,0.0,100.0
3.219,0.1245,0.5,0.3755,0.0,94.13560485839844
3.269,0.1245,0.5,0.3755,0.0,93.697998046875
3.319,0.1245,0.5,0.3755,0.0,90.75011444091795
3.369,0.1245,0.5,0.3755,0.0,93.3369369506836
3.419,0.1244,0.5,0.3756,0.0,100.0
3.469,0.1244,0.5,0.3756,0.0,99.49829864501952
3.519,0.1243,0.5,0.3757,0.0,97.47637939453124
3.569,0.1243,0.5,0.3757,0.0,98.34347534179688
3.619,0.1243,0.5,0.3757,0.0,91.00543212890624
3.669,0.1243,0.5,0.3757,0.0,95.09022521972656
3.719,0.1243,0.5,0.3757,0.0,98.50853729248048
3.769,0.1243,0.5,0.3757,0.0,97.9153060913086
3.819,0.1243,0.5,0.3757,0.0,94.4381103515625
3.869,0.1243,0.5,0.3757,0.0,100.0
3.919,0.1243,0.5,0.3757,0.0,100.0
3.969,0.1243,0.5,0.3757,0.0,99.0478515625
4.019,0.1243,0.5,0.3757,0.0,100.0
4.069,0.1243,0.5,0.3757,0.0,91.55931091308594
4.119,0.1243,0.5,0.3757,0.0,99.11560821533205
4.169,0.1244,0.5,0.3756,0.0,100.0
4.219,0.1246,0.5,0.3754,0.0,100.0
4.269,0.1247,0.5,0.3753,0.0,96.6746063232422
4.319,0.1248,0.5,0.3752,0.0,100.0
4.369,0.125,0.5,0.375,0.002,96.3711166381836
4.419,0.125,0.5,0.375,0.002,100.0
4.469,0.1251,0.5,0.3749,0.002,100.0
4.519,0.1257,0.5,0.3743,0.002,99.41957092285156
4.569,0.1261,0.5,0.3739,0.002,94.3914566040039
4.619,0.1264,0.5,0.3736,0.004,97.72895050048828
4.669,0.1264,0.5,0.3736,0.002,100.0
4.719,0.127,0.5,0.373,0.004,100.0
4.769,0.1273,0.5,0.3727,0.006,98.6211929321289
4.819,0.1277,0.5,0.3723,0.006,100.0
4.869,0.1281,0.5,0.3719,0.008,100.0
4.919,0.1284,0.5,0.3716,0.008,90.05402374267578
4.969,0.1287,0.5,0.3713,0.006,100.0
5.019,0.1291,0.5,0.3709,0.006,100.0
5.069,0.1301,0.5,0.3699,0.008,100.0
5.119,0.1305,0.5,0.3695,0.008,100.0
5.169,0.1308,0.5,0.3692,0.008,100.0
5.219,0.1314,0.5,0.3686,0.008,100.0
5.269,0.1319,0.5,0.3681,0.008,100.0
5.319,0.1327,0.5,0.3673,0.008,100.0
5.369,0.133,0.5,0.367,0.008,98.14486694335938
5.419,0.1335,0.5,0.3665,0.01,100.0
5.469,0.1338,0.5,0.3662,0.01,100.0
5.519,0.1345,0.5,0.3655,0.01,100.0
5.569,0.135,0.5,0.365,0.01,98.60733795166016
5.619,0.1353,0.5,0.3647,0.01,95.30534362792967
5.669,0.1361,0.5,0.3639,0.01,97.6573715209961
5.719,0.1364,0.5,0.3636,0.01,100.0
5.769,0.1373,0.5,0.3627,0.01,89.97509765625
5.819,0.138,0.5,0.362,0.01,100.0
5.869,0.1384,0.5,0.3616,0.01,100.0
5.919,0.1391,0.5,0.3609,0.014,100.0
5.969,0.1401,0.5,0.3599,0.014,100.0
6.019,0.1403,0.5,0.3597,0.014,90.0949249267578
6.069,0.1415,0.5,0.3585,0.014,92.51937866210938
6.119,0.1428,0.5,0.3572,0.014,98.81879425048828
6.169,0.1434,0.5,0.3566,0.014,100.0
6.219,0.145,0.5,0.355,0.014,100.0
6.269,0.1464,0.5,0.3536,0.02,100.0
6.319,0.1471,0.5,0.3529,0.02,96.48757934570312
6.369,0.1489,0.5,0.3511,0.024,100.0
6.419,0.1506,0.5,0.3494,0.026,97.3636474609375
6.469,0.1525,0.5,0.3475,0.028,100.0
6.519,0.1544,0.5,0.3456,0.032,95.92725372314452
6.569,0.1563,0.5,0.3437,0.034,100.0
6.619,0.1584,0.5,0.3416,0.036,99.40955352783205
6.669,0.1607,0.5,0.3393,0.038,97.17301177978516
6.719,0.1634,0.5,0.3366,0.038,95.06536865234376
6.769,0.1663,0.5,0.3337,0.038,87.81918334960938
6.819,0.169,0.5,0.331,0.042,82.96858215332031
6.869,0.1717,0.5,0.3283,0.046,79.60620880126953
6.919,0.1748,0.5,0.3252,0.054,38.42367935180664
6.969,0.1783,0.5,0.3217,0.054,32.252986907958984
7.019,0.1821,0.5,0.3179,0.054,34.92438888549805
7.069,0.1857,0.5,0.3143,0.058,12.476590156555176
7.119,0.1894,0.5,0.3106,0.062,2.670154094696045
7.169,0.1931,0.5,0.3069,0.07,5.918756008148193
7.219,0.1974,0.5,0.3026,0.072,10.562321662902832
7.269,0.2021,0.5,0.2979,0.074,9.191390991210938
7.319,0.206,0.5,0.294,0.074,0.0
7.369,0.2104,0.5,0.2896,0.076,6.973409652709961
7.419,0.2151,0.5,0.2849,0.078,11.66495132446289
7.469,0.2194,0.5,0.2806,0.086,11.414074897766112
7.519,0.2244,0.5,0.2756,0.086,16.652732849121094
7.569,0.2286,0.5,0.2714,0.086,5.175447463989258
7.619,0.2335,0.5,0.2665,0.088,0.0
7.669,0.2384,0.5,0.2616,0.094,7.356271266937256
7.719,0.2428,0.5,0.2572,0.088,2.2815942764282227
7.769,0.2479,0.5,0.2521,0.094,4.172098636627197
7.819,0.2527,0.5,0.2473,0.096,14.853814125061035
7.869,0.2576,0.5,0.2424,0.098,13.927793502807615
7.919,0.2621,0.5,0.2379,0.098,13.928738594055176
7.969,0.2674,0.5,0.2326,0.098,25.979721069335938
8.019,0.2722,0.5,0.2278,0.098,10.398805618286133
8.069,0.277,0.5,0.223,0.096,19.752317428588867
8.119,0.2821,0.5,0.2179,0.096,28.513092041015625
8.169,0.2868,0.5,0.2132,0.096,26.85816192626953
8.219,0.2913,0.5,0.2087,0.096,22.290260314941406
8.269,0.296,0.5,0.204,0.096,33.10918045043945
8.319,0.3015,0.5,0.1985,0.096,31.776683807373047
8.369,0.3069,0.5,0.1931,0.096,46.34661865234375
8.419,0.3119,0.5,0.1881,0.096,47.74599456787109
8.469,0.3177,0.5,0.1823,0.1,51.496131896972656
8.519,0.3225,0.5,0.1775,0.1,51.31950378417969
8.569,0.3281,0.5,0.1719,0.1,51.899044036865234
8.619,0.3335,0.5,0.1665,0.108,66.412353515625
8.669,0.3386,0.5,0.1614,0.108,66.15724182128906
8.719,0.3445,0.5,0.1555,0.108,63.101356506347656
8.769,0.3502,0.5,0.1498,0.108,72.43795776367188
8.819,0.3552,0.5,0.1448,0.108,78.51370239257812
8.869,0.3605,0.5,0.1395,0.108,72.7369155883789
8.919,0.3667,0.5,0.1333,0.108,70.46270751953125
8.969,0.3716,0.5,0.1284,0.108,61.41378402709961
