time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
0.355,0.8188,0.5,-0.3188,0.0
0.404,0.8188,0.5,-0.3188,0.0
0.454,0.8185,0.5,-0.3185,0.0
0.504,0.8185,0.5,-0.3185,0.0
0.554,0.8185,0.5,-0.3185,0.0
0.604,0.8185,0.5,-0.3185,0.0
0.654,0.8183,0.5,-0.3183,0.0
0.704,0.8185,0.5,-0.3185,0.0
0.754,0.8183,0.5,-0.3183,0.0
0.804,0.8185,0.5,-0.3185,0.0
0.854,0.8184,0.5,-0.3184,0.0
0.904,0.8185,0.5,-0.3185,0.0
0.954,0.8184,0.5,-0.3184,0.0
1.004,0.8184,0.5,-0.3184,0.0
1.054,0.8184,0.5,-0.3184,0.0
1.104,0.8184,0.5,-0.3184,0.0
1.154,0.8184,0.5,-0.3184,0.0
1.204,0.8183,0.5,-0.3183,0.0
1.254,0.8183,0.5,-0.3183,0.0
1.304,0.8184,0.5,-0.3184,0.0
1.354,0.8184,0.5,-0.3184,0.0
1.404,0.8184,0.5,-0.3184,0.0
1.454,0.8184,0.5,-0.3184,0.0
1.504,0.8184,0.5,-0.3184,0.0
1.554,0.8184,0.5,-0.3184,0.0
1.604,0.8184,0.5,-0.3184,0.0
1.654,0.8184,0.5,-0.3184,0.0
1.704,0.8184,0.5,-0.3184,0.0
1.754,0.8184,0.5,-0.3184,0.0
1.804,0.8184,0.5,-0.3184,0.0
1.854,0.8184,0.5,-0.3184,0.0
1.904,0.8184,0.5,-0.3184,0.0
1.954,0.8184,0.5,-0.3184,0.0
2.004,0.8184,0.5,-0.3184,0.0
2.054,0.8185,0.5,-0.3185,0.0
2.104,0.8185,0.5,-0.3185,0.0
2.154,0.8185,0.5,-0.3185,0.0
2.204,0.8185,0.5,-0.3185,0.0
2.254,0.8185,0.5,-0.3185,0.0
2.304,0.8185,0.5,-0.3185,0.0
2.354,0.8184,0.5,-0.3184,0.0
2.404,0.8184,0.5,-0.3184,0.0
2.454,0.8184,0.5,-0.3184,0.0
2.504,0.8184,0.5,-0.3184,0.0
2.554,0.8183,0.5,-0.3183,0.0
2.604,0.8183,0.5,-0.3183,0.0
2.654,0.8183,0.5,-0.3183,0.0
2.704,0.8181,0.5,-0.3181,0.0
2.754,0.8183,0.5,-0.3183,0.0
2.809,0.8183,0.5,-0.3183,0.0
2.864,0.8182,0.5,-0.3182,0.0
2.919,0.8182,0.5,-0.3182,0.0
2.974,0.8181,0.5,-0.3181,0.0
3.023,0.8181,0.5,-0.3181,0.0
3.079,0.8181,0.5,-0.3181,0.0
3.123,0.8181,0.5,-0.3181,0.0
3.173,0.8181,0.5,-0.3181,0.0
3.229,0.8181,0.5,-0.3181,0.0
3.273,0.818,0.5,-0.318,0.0
3.323,0.8181,0.5,-0.3181,0.0
3.373,0.818,0.5,-0.318,0.0
3.423,0.818,0.5,-0.318,0.0
3.473,0.818,0.5,-0.318,0.0
3.523,0.818,0.5,-0.318,0.0
3.573,0.818,0.5,-0.318,0.0
3.623,0.818,0.5,-0.318,0.0
3.673,0.818,0.5,-0.318,0.0
3.723,0.818,0.5,-0.318,0.0
3.773,0.8179,0.5,-0.3179,0.0
3.823,0.8179,0.5,-0.3179,0.0
3.873,0.8179,0.5,-0.3179,0.0
3.923,0.8179,0.5,-0.3179,0.0
3.973,0.8179,0.5,-0.3179,0.0
4.023,0.8179,0.5,-0.3179,0.0
4.073,0.8178,0.5,-0.3178,0.0
4.123,0.8178,0.5,-0.3178,0.0
4.173,0.8178,0.5,-0.3178,0.0
4.229,0.8177,0.5,-0.3177,0.0
4.273,0.8177,0.5,-0.3177,0.0
4.323,0.8176,0.5,-0.3176,0.0
4.373,0.8174,0.5,-0.3174,0.0
4.423,0.8174,0.5,-0.3174,0.0
