time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.352,0.831,0.5227,-0.3083,0.0,50.0
0.401,0.831,0.5227,-0.3083,0.0,50.0
0.451,0.8308,0.5227,-0.3081,0.0,50.0
0.501,0.831,0.5227,-0.3083,0.0,50.0
0.551,0.8309,0.5227,-0.3082,0.0,50.0
0.601,0.831,0.5227,-0.3083,0.0,50.0
0.651,0.8309,0.5227,-0.3082,0.0,50.0
0.701,0.8309,0.5227,-0.3082,0.0,50.0
0.751,0.8308,0.5227,-0.3081,0.0,50.0
0.801,0.8309,0.5227,-0.3082,0.0,50.0
0.851,0.8308,0.5227,-0.3081,-0.002,50.0
0.901,0.8308,0.5227,-0.3081,0.0,50.0
0.951,0.8308,0.5227,-0.3081,0.0,50.0
1.001,0.8309,0.5227,-0.3082,0.0,50.0
1.051,0.8308,0.5227,-0.3081,0.0,50.0
1.101,0.8308,0.5227,-0.3081,0.0,50.0
1.151,0.8308,0.5227,-0.3081,0.0,50.0
1.201,0.8308,0.5227,-0.3081,0.0,50.0
1.251,0.8307,0.5227,-0.308,0.0,50.0
1.301,0.8307,0.5227,-0.308,0.0,49.25999450683594
1.351,0.8307,0.5227,-0.308,0.0,49.25999450683594
1.401,0.8307,0.5227,-0.308,0.0,49.25999450683594
1.451,0.8307,0.5227,-0.308,0.0,49.25999450683594
1.501,0.8307,0.5227,-0.308,0.0,49.25999450683594
1.556,0.8307,0.5227,-0.308,0.0,49.25999450683594
1.605,0.8307,0.5227,-0.308,0.0,49.25999450683594
1.655,0.8308,0.5227,-0.3081,0.0,49.25999450683594
1.705,0.8307,0.5227,-0.308,0.0,49.25999450683594
1.755,0.8307,0.5227,-0.308,0.0,49.25999450683594
1.805,0.8307,0.5227,-0.308,0.0,49.25999450683594
1.855,0.8308,0.5227,-0.3081,0.0,49.25999450683594
1.905,0.8308,0.5227,-0.3081,0.0,49.25999450683594
1.955,0.8308,0.5227,-0.3081,0.0,49.25999450683594
2.005,0.8308,0.5227,-0.3081,0.0,49.25999450683594
2.055,0.8308,0.5227,-0.3081,0.0,49.25999450683594
2.105,0.8308,0.5227,-0.3081,0.0,49.25999450683594
2.155,0.8308,0.5227,-0.3081,0.0,49.25999450683594
2.205,0.8308,0.5227,-0.3081,0.0,49.25999450683594
2.255,0.8308,0.5227,-0.3081,0.0,49.25999450683594
2.305,0.8308,0.5227,-0.3081,0.0,47.75999450683594
2.355,0.8308,0.5227,-0.3081,0.0,47.75999450683594
2.405,0.8308,0.5227,-0.3081,0.0,47.75999450683594
2.455,0.8308,0.5227,-0.3081,0.0,47.75999450683594
2.505,0.8308,0.5227,-0.3081,0.0,47.75999450683594
2.555,0.8307,0.5227,-0.308,0.0,47.75999450683594
2.605,0.8307,0.5227,-0.308,0.0,47.75999450683594
2.655,0.8307,0.5227,-0.308,0.0,47.75999450683594
2.705,0.8307,0.5227,-0.308,0.0,47.75999450683594
2.755,0.8307,0.5227,-0.308,0.0,47.75999450683594
2.805,0.8307,0.5227,-0.308,0.0,47.75999450683594
2.855,0.8307,0.5227,-0.308,0.0,47.75999450683594
2.905,0.8307,0.5227,-0.308,0.0,47.75999450683594
2.955,0.8307,0.5227,-0.308,0.0,47.75999450683594
3.005,0.8307,0.5227,-0.308,0.0,47.75999450683594
3.055,0.8307,0.5227,-0.308,0.0,47.75999450683594
3.105,0.8306,0.5227,-0.3079,0.0,47.75999450683594
3.155,0.8305,0.5227,-0.3078,0.0,47.75999450683594
3.205,0.8305,0.5227,-0.3078,0.0,47.75999450683594
3.255,0.8305,0.5227,-0.3078,0.0,47.75999450683594
3.305,0.8305,0.5227,-0.3078,0.0,46.25999450683594
3.355,0.8305,0.5227,-0.3078,0.0,46.25999450683594
3.405,0.8304,0.5227,-0.3077,0.0,46.25999450683594
3.455,0.8304,0.5227,-0.3077,0.0,46.25999450683594
3.505,0.8304,0.5227,-0.3077,0.0,46.25999450683594
3.555,0.8304,0.5227,-0.3077,0.0,46.25999450683594
3.605,0.8304,0.5227,-0.3077,0.0,46.25999450683594
3.655,0.8304,0.5227,-0.3077,0.0,46.25999450683594
3.705,0.8303,0.5227,-0.3076,0.0,46.25999450683594
3.755,0.8303,0.5227,-0.3076,0.0,46.25999450683594
3.805,0.8303,0.5227,-0.3076,0.0,46.25999450683594
3.855,0.8303,0.5227,-0.3076,0.0,46.25999450683594
3.905,0.8303,0.5227,-0.3076,0.0,46.25999450683594
3.955,0.8303,0.5227,-0.3076,0.0,46.25999450683594
4.005,0.8303,0.5227,-0.3076,0.0,46.25999450683594
4.055,0.8303,0.5227,-0.3076,0.0,46.25999450683594
