time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.352,0.8175,0.5959,-0.2216,0.0,50.0
0.401,0.8175,0.5959,-0.2216,0.0,50.0
0.451,0.8175,0.5959,-0.2216,0.0,50.0
0.501,0.8175,0.5959,-0.2216,0.0,50.0
0.551,0.8173,0.5959,-0.2214,0.0,50.0
0.601,0.8173,0.5959,-0.2214,0.0,50.0
0.651,0.8172,0.5959,-0.2213,0.0,50.0
0.701,0.8173,0.5959,-0.2214,0.0,50.0
0.751,0.8172,0.5959,-0.2213,0.0,50.0
0.801,0.8173,0.5959,-0.2214,0.0,50.0
0.851,0.8172,0.5959,-0.2213,0.0,50.0
0.901,0.8172,0.5959,-0.2213,0.0,50.0
0.951,0.8172,0.5959,-0.2213,0.0,50.0
1.001,0.8172,0.5959,-0.2213,0.0,50.0
1.051,0.8172,0.5959,-0.2213,0.0,50.0
1.101,0.8171,0.5959,-0.2212,0.0,50.0
1.151,0.8171,0.5959,-0.2212,0.0,50.0
1.201,0.8172,0.5959,-0.2213,0.0,50.0
1.251,0.8171,0.5959,-0.2212,0.0,50.0
1.301,0.8171,0.5959,-0.2212,0.0,75.45217895507812
1.351,0.8171,0.5959,-0.2212,0.0,75.45217895507812
1.401,0.8171,0.5959,-0.2212,0.0,75.45217895507812
1.456,0.8171,0.5959,-0.2212,0.0,75.45217895507812
1.505,0.8172,0.5959,-0.2213,0.0,75.45217895507812
1.555,0.8171,0.5959,-0.2212,0.0,75.45217895507812
1.605,0.8171,0.5959,-0.2212,0.0,75.45217895507812
1.655,0.8171,0.5959,-0.2212,0.0,75.45217895507812
1.705,0.8172,0.5959,-0.2213,0.0,75.45217895507812
1.755,0.8171,0.5959,-0.2212,0.0,75.45217895507812
1.805,0.8172,0.5959,-0.2213,0.0,75.45217895507812
1.855,0.8172,0.5959,-0.2213,0.0,75.45217895507812
1.905,0.8172,0.5959,-0.2213,0.0,75.45217895507812
1.955,0.8171,0.5959,-0.2212,0.0,75.45217895507812
2.005,0.8171,0.5959,-0.2212,0.0,75.45217895507812
2.055,0.8171,0.5959,-0.2212,0.0,75.45217895507812
2.105,0.8171,0.5959,-0.2212,0.0,75.45217895507812
2.155,0.8171,0.5959,-0.2212,0.0,75.45217895507812
2.205,0.8171,0.5959,-0.2212,0.0,75.45217895507812
2.255,0.8169,0.5959,-0.221,0.0,75.45217895507812
2.305,0.8167,0.5959,-0.2208,0.0,73.95217895507812
2.355,0.8164,0.5959,-0.2205,0.0,73.95217895507812
2.405,0.8163,0.5959,-0.2204,0.0,73.95217895507812
2.455,0.8161,0.5959,-0.2202,-0.002,73.95217895507812
2.505,0.8159,0.5959,-0.22,-0.004,73.95217895507812
