time_s,actuator_mm,actuator_setpoint_mm,depth_filtered_m,depth_setpoint_m,motor_cmd
0.355,71.819,0.3223150968551636,0.8254,0.5,0.0
0.404,71.819,0.0,0.8254,0.5,0.0
0.454,71.844,5.385476112365723,0.8254,0.5,0.0
0.504,71.844,4.404613494873047,0.8254,0.5,0.0
0.554,71.819,9.014236450195312,0.8254,0.5,0.0
0.604,71.819,0.0,0.8254,0.5,0.0
0.654,71.868,0.253528356552124,0.8254,0.5,0.0
0.704,71.819,0.0,0.8254,0.5,0.0
0.754,71.844,0.0,0.825,0.5,0.0
0.804,71.844,9.939014434814453,0.8251,0.5,0.0
0.854,71.819,5.380171775817871,0.825,0.5,0.0
0.904,71.844,4.579645156860352,0.8251,0.5,0.0
0.954,71.819,4.841107368469238,0.8251,0.5,0.0
1.004,71.77,0.0,0.8251,0.5,0.0
1.054,71.795,0.0,0.8251,0.5,0.0
1.104,71.844,0.0,0.825,0.5,0.0
1.154,71.819,0.0,0.8251,0.5,0.0
1.204,71.819,1.8363773822784424,0.8251,0.5,0.0
1.254,71.844,3.5931496620178223,0.825,0.5,0.0
1.304,71.819,3.976595401763916,0.8251,0.5,0.0
1.354,71.844,1.1506646871566772,0.8251,0.5,0.0
1.404,71.868,0.0,0.8251,0.5,0.0
1.454,71.844,2.5483756065368652,0.8251,0.5,0.0
1.504,71.795,0.10399818420410156,0.8251,0.5,0.0
1.554,71.844,3.8195431232452393,0.8251,0.5,0.0
1.604,71.844,0.0,0.8251,0.5,0.0
1.654,71.844,2.9362738132476807,0.8251,0.5,0.0
1.704,71.819,0.9128570556640625,0.8252,0.5,0.0
1.754,71.819,0.0,0.8254,0.5,0.0
1.804,71.819,0.0,0.8252,0.5,0.0
1.854,71.819,0.0,0.8252,0.5,0.0
1.904,71.795,0.0,0.8254,0.5,0.0
1.954,71.819,0.0,0.8254,0.5,0.0
2.004,71.819,3.812709331512451,0.8254,0.5,0.0
2.054,71.819,0.0,0.8254,0.5,0.0
2.104,71.819,3.6893129348754883,0.8254,0.5,0.0
2.154,71.868,0.0,0.8254,0.5,0.0
2.204,71.819,6.750333309173584,0.8254,0.5,0.0
2.254,71.844,2.359205484390259,0.8254,0.5,0.0
2.304,71.868,1.1007815599441528,0.8254,0.5,0.0
2.354,71.819,6.9172563552856445,0.8254,0.5,0.0
2.404,71.844,0.0,0.8253,0.5,0.0
2.454,71.819,0.0,0.8252,0.5,0.0
2.504,71.819,0.0,0.8252,0.5,0.0
2.554,71.819,7.952112197875977,0.8252,0.5,0.0
2.604,71.819,6.885475158691406,0.8253,0.5,0.0
2.654,71.819,0.0,0.8253,0.5,0.0
2.704,71.844,0.0,0.8252,0.5,0.0
2.754,71.819,6.268405914306641,0.8252,0.5,0.0
2.804,71.844,4.429039478302002,0.8252,0.5,0.0
2.854,71.819,2.053290605545044,0.8251,0.5,0.0
2.904,71.893,0.355568528175354,0.8252,0.5,-12.0
2.959,71.331,0.0,0.8252,0.5,-12.0
3.014,70.256,5.078444004058838,0.8252,0.5,-12.0
3.069,69.206,0.0,0.8253,0.5,-12.0
3.124,68.181,0.0,0.8252,0.5,-12.0
3.173,67.082,0.0,0.8252,0.5,-12.0
3.223,66.227,0.0,0.8252,0.5,-12.0
3.273,65.226,0.0,0.8252,0.5,-12.0
3.323,64.322,0.0,0.8252,0.5,-12.0
3.373,63.419,3.794440746307373,0.8252,0.5,-12.0
3.423,62.393,0.24541914463043213,0.8252,0.5,-12.0
3.473,61.514,0.0,0.8252,0.5,-12.0
3.523,60.611,3.2075791358947754,0.8252,0.5,-12.0
3.573,59.878,0.0,0.8251,0.5,-12.0
3.623,59.023,0.6570219993591309,0.8251,0.5,-12.0
3.673,57.729,0.0,0.825,0.5,-12.0
3.723,56.874,0.0,0.825,0.5,-12.0
3.773,56.02,2.666321277618408,0.8249,0.5,-12.0
3.823,55.043,0.0,0.8249,0.5,-12.0
3.873,54.212,1.263931393623352,0.8249,0.5,-12.0
3.923,53.382,0.0,0.8248,0.5,-12.0
3.973,52.527,0.5560308694839478,0.8247,0.5,-12.0
4.023,51.477,0.0,0.8247,0.5,-12.0
4.073,50.598,4.863953590393066,0.8246,0.5,-12.0
4.123,49.695,2.8458685874938965,0.8244,0.5,-11.905882352941177
4.173,48.767,4.117259502410889,0.8243,0.5,-11.905882352941177
4.223,47.228,6.149467945098877,0.8242,0.5,-11.48235294117647
4.273,47.082,0.0,0.8242,0.5,-11.48235294117647
4.323,46.227,5.160334587097168,0.824,0.5,-10.91764705882353
