time_ms,actuator_raw,motor_cmd,depth_m,pressure_mbar,temp_c,depth_ok,battery_v
355,2616,0,0.8187,1093.05,21.88,1,3.49
404,2616,0,0.8182,1093.00,21.94,1,3.49
454,2615,0,0.8191,1093.09,21.98,1,3.49
504,2617,0,0.8189,1093.07,22.00,1,3.49
554,2616,0,0.8180,1092.98,22.02,1,3.49
604,2617,0,0.8190,1093.08,22.03,1,3.49
654,2616,0,0.8187,1093.05,22.03,1,3.49
704,2616,0,0.8183,1093.01,22.04,1,3.49
754,2616,0,0.8189,1093.07,22.04,1,3.49
804,2616,0,0.8183,1093.01,22.05,1,3.49
854,2616,0,0.8182,1093.00,22.05,1,3.49
904,2616,0,0.8188,1093.06,22.06,1,3.49
954,2617,0,0.8189,1093.07,22.06,1,3.49
1004,2616,0,0.8184,1093.02,22.06,1,3.49
1054,2617,0,0.8194,1093.11,22.06,1,3.49
1104,2615,0,0.8196,1093.13,22.06,1,3.49
1154,2616,0,0.8189,1093.07,22.06,1,3.49
1204,2617,0,0.8185,1093.03,22.06,1,3.49
1254,2616,0,0.8195,1093.12,22.07,1,3.49
1304,2617,0,0.8189,1093.07,22.07,1,3.49
1354,2615,0,0.8194,1093.11,22.07,1,3.49
1404,2617,0,0.8195,1093.12,22.07,1,3.49
1454,2615,0,0.8190,1093.08,22.07,1,3.49
1504,2616,0,0.8187,1093.05,22.07,1,3.49
1554,2617,0,0.8198,1093.15,22.07,1,3.49
1604,2616,0,0.8187,1093.05,22.07,1,3.49
1654,2616,0,0.8189,1093.07,22.07,1,3.49
1704,2617,0,0.8189,1093.07,22.07,1,3.49
1754,2617,0,0.8190,1093.08,22.07,1,3.49
1804,2617,0,0.8194,1093.11,22.07,1,3.49
1854,2616,0,0.8188,1093.06,22.07,1,3.49
1904,2616,0,0.8187,1093.05,22.07,1,3.49
1954,2614,0,0.8190,1093.08,22.07,1,3.49
2004,2617,0,0.8190,1093.08,22.07,1,3.49
2054,2617,0,0.8195,1093.12,22.07,1,3.49
2104,2615,0,0.8188,1093.06,22.07,1,3.49
2154,2617,0,0.8193,1093.10,22.07,1,3.49
2204,2616,0,0.8195,1093.12,22.07,1,3.49
2254,2617,0,0.8188,1093.06,22.07,1,3.49
2304,2615,0,0.8191,1093.09,22.07,1,3.49
2354,2616,0,0.8189,1093.07,22.07,1,3.49
2404,2617,0,0.8191,1093.09,22.07,1,3.49
2454,2617,0,0.8193,1093.10,22.07,1,3.49
2504,2617,0,0.8200,1093.17,22.07,1,3.49
2554,2617,0,0.8190,1093.08,22.07,1,3.49
2604,2617,0,0.8194,1093.11,22.07,1,3.49
2654,2617,0,0.8200,1093.17,22.07,1,3.49
2709,2617,-255,0.8191,1093.09,22.06,1,3.49
2764,2579,-255,0.8198,1093.15,22.06,1,3.49
2819,2539,-255,0.8191,1093.09,22.05,1,3.49
2874,2498,-255,0.8191,1093.09,22.05,1,3.49
2923,2461,-255,0.8196,1093.13,22.06,1,3.49
2973,2425,-255,0.8196,1093.13,22.07,1,3.49
3023,2390,-255,0.8195,1093.12,22.07,1,3.49
3073,2348,-255,0.8198,1093.15,22.07,1,3.49
3123,2314,-255,0.8200,1093.17,22.07,1,3.49
3173,2281,-255,0.8193,1093.10,22.07,1,3.49
3223,2243,-255,1.0026,1111.03,22.07,1,3.49
3273,2213,-251,0.8191,1093.09,22.07,1,3.49
3323,2173,-255,0.8193,1093.10,22.07,1,3.49
3373,2138,-255,0.8190,1093.08,22.07,1,3.49
3423,2100,-255,0.8194,1093.11,22.07,1,3.49
3473,2055,-255,0.8193,1093.10,22.07,1,3.49
3523,2021,-235,0.8191,1093.09,22.07,1,3.49
3573,1997,-235,0.8190,1093.08,22.08,1,3.49
3623,1961,-246,0.8185,1093.03,22.07,1,3.49
3673,1939,-246,0.8188,1093.06,22.08,1,3.49
3723,1893,-246,0.8185,1093.03,22.07,1,3.49
3773,1867,-246,0.8187,1093.05,22.08,1,3.49
3823,1813,-231,0.8191,1093.09,22.07,1,3.49
3873,1799,-231,0.8187,1093.05,22.07,1,3.49
3923,1771,-239,0.8188,1093.06,22.07,1,3.49
3973,1743,-239,0.8189,1093.07,22.08,1,3.49
4023,1711,-236,0.8181,1092.99,22.08,1,3.49
4073,1671,-229,0.8191,1093.09,22.07,1,3.49
4123,1628,-229,0.8189,1093.07,22.07,1,3.49
4173,1619,-220,0.8189,1093.07,22.08,1,3.49
4223,1598,-220,0.8194,1093.11,22.07,1,3.49
4273,1568,-229,0.8185,1093.03,22.08,1,3.49
4323,1546,-227,0.8184,1093.02,22.08,1,3.49
4373,1509,-227,0.8185,1093.03,22.07,1,3.49
4423,1481,-221,0.8180,1092.98,22.07,1,3.49
4473,1462,-221,0.8185,1093.03,22.08,1,3.49
4523,1441,-212,0.8185,1093.03,22.08,1,3.49
4573,1420,-212,0.8186,1093.04,22.08,1,3.49
4623,1420,-207,0.8181,1092.99,22.08,1,3.49
4673,1367,-207,0.8179,1092.97,22.08,1,3.49
4723,1351,-209,0.8166,1092.84,22.08,1,3.49
4773,1323,-209,0.8161,1092.79,22.08,1,3.49
4823,1315,-216,0.8164,1092.82,22.08,1,3.49
4873,1282,-216,0.8152,1092.70,22.08,1,3.49
4923,1277,-214,0.8142,1092.61,22.08,1,3.49
4973,1231,-214,0.8133,1092.52,22.08,1,3.49
5023,1226,-205,0.8119,1092.38,22.08,1,3.49
5073,1207,-202,0.8107,1092.26,22.08,1,3.49
5123,1197,-202,0.8098,1092.18,22.08,1,3.49
5173,1169,-204,0.8078,1091.98,22.08,1,3.49
5223,1150,-204,0.8066,1091.86,22.08,1,3.49
5273,1132,-200,0.8048,1091.69,22.08,1,3.49
5323,1115,-206,0.8020,1091.41,22.08,1,3.49
5373,1098,-206,0.8007,1091.29,22.08,1,3.49
5423,1086,-201,0.7984,1091.06,22.08,1,3.49
5473,1072,-201,0.7954,1090.77,22.08,1,3.49
5523,1050,-189,0.7936,1090.59,22.08,1,3.49
5573,1029,-189,0.7904,1090.28,22.08,1,3.49
5623,1019,-188,0.7873,1089.98,22.08,1,3.49
5673,1001,-188,0.7844,1089.69,22.08,1,3.49
5723,999,-200,0.7812,1089.38,22.08,1,3.49
5773,982,-200,0.7775,1089.02,22.08,1,3.49
5823,958,-199,0.7728,1088.56,22.08,1,3.49
5873,943,-199,0.7696,1088.25,22.08,1,3.49
5923,928,-197,0.7651,1087.81,22.08,1,3.49
5973,913,-197,0.7605,1087.36,22.08,1,3.49
6023,898,-193,0.7555,1086.87,22.08,1,3.49
6073,887,-193,0.7501,1086.34,22.08,1,3.49
6123,872,164,0.7448,1085.82,22.08,1,3.49
6173,885,164,0.7396,1085.31,22.08,1,3.49
6223,893,217,0.7345,1084.81,22.08,1,3.49
6273,894,217,0.7283,1084.21,22.08,1,3.49
6323,939,246,0.7231,1083.70,22.08,1,3.49
6373,972,252,0.7164,1083.04,22.08,1,3.49
6423,1007,252,0.7099,1082.41,22.08,1,3.49
6473,1044,255,0.7033,1081.76,22.08,1,3.49
6523,1082,255,0.6961,1081.06,22.08,1,3.49
