time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.355,0.8187,0.5,-0.3187,0.0,0.0
0.404,0.8187,0.5,-0.3187,0.0,0.0
0.454,0.8187,0.5,-0.3187,0.0,0.0
0.504,0.8189,0.5,-0.3189,0.0,6.811088562011719
0.554,0.8187,0.5,-0.3187,0.0,0.0
0.604,0.8189,0.5,-0.3189,0.0,0.0
0.654,0.8187,0.5,-0.3187,0.0,3.806757926940918
0.704,0.8187,0.5,-0.3187,0.0,1.973983645439148
0.754,0.8187,0.5,-0.3187,0.0,0.0
0.804,0.8187,0.5,-0.3187,0.0,0.0
0.854,0.8187,0.5,-0.3187,0.0,0.0
0.904,0.8187,0.5,-0.3187,0.0,0.0
0.954,0.8187,0.5,-0.3187,0.0,0.0
1.004,0.8187,0.5,-0.3187,0.0,0.0
1.054,0.8187,0.5,-0.3187,0.0,0.0
1.104,0.8188,0.5,-0.3188,0.0,0.0
1.154,0.8189,0.5,-0.3189,0.0,2.761313438415528
1.204,0.8188,0.5,-0.3188,0.0,10.830524444580078
1.254,0.8188,0.5,-0.3188,0.0,0.0
1.304,0.8189,0.5,-0.3189,0.0,2.2625088691711426
1.354,0.8189,0.5,-0.3189,0.0,0.0
1.404,0.8189,0.5,-0.3189,0.0,5.918064594268799
1.454,0.8189,0.5,-0.3189,0.0,1.297280192375183
1.504,0.8189,0.5,-0.3189,0.0,4.60873556137085
1.554,0.8189,0.5,-0.3189,0.0,0.0
1.604,0.8189,0.5,-0.3189,0.0,0.0
1.654,0.8189,0.5,-0.3189,0.0,2.0145626068115234
1.704,0.8189,0.5,-0.3189,0.0,0.8481651544570923
1.754,0.819,0.5,-0.319,0.0,0.0
1.804,0.819,0.5,-0.319,0.0,0.8846044540405273
1.854,0.8189,0.5,-0.3189,0.0,0.0
1.904,0.8189,0.5,-0.3189,0.0,5.632153034210205
1.954,0.819,0.5,-0.319,0.0,3.6546707153320312
2.004,0.819,0.5,-0.319,0.0,5.1114501953125
2.054,0.819,0.5,-0.319,0.0,0.0
2.104,0.819,0.5,-0.319,0.0,3.4870476722717285
2.154,0.819,0.5,-0.319,0.0,4.994821548461914
2.204,0.819,0.5,-0.319,0.0,6.31953763961792
2.254,0.819,0.5,-0.319,0.0,0.0
2.304,0.819,0.5,-0.319,0.0,9.4224271774292
2.354,0.819,0.5,-0.319,0.0,0.0
2.404,0.819,0.5,-0.319,0.0,2.7440309524536133
2.454,0.819,0.5,-0.319,0.0,3.5774052143096924
2.504,0.8191,0.5,-0.3191,0.0,3.628987073898315
2.554,0.819,0.5,-0.319,0.0,0.0
2.604,0.8191,0.5,-0.3191,0.0,0.6693124771118164
2.654,0.8191,0.5,-0.3191,0.0,1.259410381317139
2.709,0.8191,0.5,-0.3191,0.0,8.662239074707031
2.764,0.8193,0.5,-0.3193,0.0,5.720198154449463
2.819,0.8191,0.5,-0.3191,0.0,1.5541225671768188
2.874,0.8191,0.5,-0.3191,0.0,4.083716869354248
2.923,0.8191,0.5,-0.3191,0.0,4.763606071472168
2.973,0.8191,0.5,-0.3191,0.0,1.1922121047973633
3.023,0.8193,0.5,-0.3193,0.0,0.0
3.073,0.8194,0.5,-0.3194,0.0,0.0
3.123,0.8195,0.5,-0.3195,0.0,5.929723262786865
3.173,0.8195,0.5,-0.3195,0.0,5.315932750701904
3.223,0.8196,0.5,-0.3196,0.0,0.4646629095077514
3.273,0.8195,0.5,-0.3195,0.0,0.0
3.323,0.8195,0.5,-0.3195,0.0,0.0
3.373,0.8195,0.5,-0.3195,0.0,1.471152901649475
3.423,0.8194,0.5,-0.3194,0.0,8.668875694274902
3.473,0.8194,0.5,-0.3194,0.0,0.0
3.523,0.8193,0.5,-0.3193,0.0,1.238572597503662
3.573,0.8193,0.5,-0.3193,0.0,0.0
3.623,0.8193,0.5,-0.3193,0.0,0.0
3.673,0.8193,0.5,-0.3193,0.0,0.380486249923706
3.723,0.8193,0.5,-0.3193,0.0,5.710148811340332
3.773,0.8191,0.5,-0.3191,0.0,4.724916934967041
3.823,0.8191,0.5,-0.3191,0.0,0.0
3.873,0.8191,0.5,-0.3191,0.0,0.0
3.923,0.819,0.5,-0.319,0.0,0.0
3.973,0.819,0.5,-0.319,0.0,3.1113533973693848
4.023,0.8189,0.5,-0.3189,0.0,0.0
4.073,0.8189,0.5,-0.3189,0.0,5.977108955383301
4.123,0.8189,0.5,-0.3189,0.0,0.0
4.173,0.8189,0.5,-0.3189,0.0,0.0
4.223,0.8189,0.5,-0.3189,0.0,0.5537807941436768
4.273,0.8188,0.5,-0.3188,0.0,6.610125541687012
4.323,0.8188,0.5,-0.3188,0.0,2.0338356494903564
4.373,0.8188,0.5,-0.3188,0.0,0.5664169788360596
4.423,0.8187,0.5,-0.3187,0.0,5.272465705871582
4.473,0.8187,0.5,-0.3187,0.0,0.0
4.523,0.8187,0.5,-0.3187,0.0,6.478175640106201
4.573,0.8186,0.5,-0.3186,0.0,0.0
4.623,0.8185,0.5,-0.3185,0.0,5.050793170928955
4.673,0.8185,0.5,-0.3185,0.0,2.132269859313965
4.723,0.8185,0.5,-0.3185,0.0,0.0
4.773,0.8185,0.5,-0.3185,0.0,0.0
4.823,0.8185,0.5,-0.3185,0.0,0.0
4.873,0.8184,0.5,-0.3184,0.0,1.9813627004623413
4.923,0.8181,0.5,-0.3181,0.0,3.772014379501343
4.973,0.818,0.5,-0.318,-0.002,4.13280725479126
5.023,0.8179,0.5,-0.3179,-0.002,1.6388654708862305
5.073,0.8166,0.5,-0.3166,-0.002,2.704751491546631
5.123,0.8164,0.5,-0.3164,-0.002,0.9613692760467528
5.173,0.8161,0.5,-0.3161,-0.002,3.5405726432800293
5.223,0.8152,0.5,-0.3152,-0.004,0.0
5.273,0.8142,0.5,-0.3142,-0.006,5.4249467849731445
5.323,0.8133,0.5,-0.3133,-0.006,1.7798811197280884
5.373,0.8119,0.5,-0.3119,-0.018,6.911003589630127
5.423,0.8107,0.5,-0.3107,-0.018,7.111006736755371
5.473,0.8098,0.5,-0.3098,-0.018,0.0
5.523,0.8078,0.5,-0.3078,-0.018,6.624779224395752
5.573,0.8066,0.5,-0.3066,-0.02,2.2224783897399902
5.623,0.8048,0.5,-0.3048,-0.024,0.0
5.673,0.802,0.5,-0.302,-0.024,0.0
5.723,0.8007,0.5,-0.3007,-0.026,0.0
5.773,0.7984,0.5,-0.2984,-0.028,3.386113166809082
5.823,0.7954,0.5,-0.2954,-0.036,0.0
5.873,0.7936,0.5,-0.2936,-0.036,6.180000305175781
5.923,0.7904,0.5,-0.2904,-0.04,1.192215085029602
5.973,0.7873,0.5,-0.2873,-0.046,14.163151741027832
6.023,0.7844,0.5,-0.2844,-0.056,29.17549514770508
6.073,0.7812,0.5,-0.2812,-0.058,39.36419677734375
6.123,0.7775,0.5,-0.2775,-0.06,54.93339157104492
6.173,0.7728,0.5,-0.2728,-0.062,61.64506530761719
6.223,0.7696,0.5,-0.2696,-0.064,69.85491180419922
6.273,0.7651,0.5,-0.2651,-0.064,72.7405776977539
6.323,0.7605,0.5,-0.2605,-0.064,74.943603515625
6.373,0.7555,0.5,-0.2555,-0.074,81.68611145019531
6.423,0.7501,0.5,-0.2501,-0.09,83.9780044555664
6.473,0.7448,0.5,-0.2448,-0.092,96.38050842285156
6.523,0.7396,0.5,-0.2396,-0.094,99.57343292236328
6.573,0.7345,0.5,-0.2345,-0.1,100.0
6.623,0.7283,0.5,-0.2283,-0.102,100.0
6.673,0.7231,0.5,-0.2231,-0.104,100.0
6.723,0.7164,0.5,-0.2164,-0.104,99.64893341064452
6.773,0.7099,0.5,-0.2099,-0.106,95.9223861694336
6.823,0.7033,0.5,-0.2033,-0.108,99.3810806274414
6.873,0.6961,0.5,-0.1961,-0.124,100.0
6.923,0.6896,0.5,-0.1896,-0.13,100.0
6.973,0.6827,0.5,-0.1827,-0.13,100.0
