time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
0.352,0.6856,0.4852,-0.2004,0.0
0.401,0.6857,0.4852,-0.2005,0.002
0.451,0.6856,0.4852,-0.2004,0.0
0.501,0.6856,0.4852,-0.2004,0.0
0.551,0.6856,0.4852,-0.2004,0.0
0.601,0.6856,0.4852,-0.2004,0.0
0.651,0.6853,0.4852,-0.2001,0.0
0.701,0.6856,0.4852,-0.2004,0.0
0.751,0.6853,0.4852,-0.2001,0.0
0.801,0.6856,0.4852,-0.2004,0.0
0.851,0.6856,0.4852,-0.2004,0.0
0.901,0.6856,0.4852,-0.2004,0.0
0.951,0.6853,0.4852,-0.2001,0.0
1.001,0.6856,0.4852,-0.2004,0.0
1.051,0.6853,0.4852,-0.2001,0.0
1.101,0.6853,0.4852,-0.2001,0.0
1.151,0.6853,0.4852,-0.2001,0.0
1.201,0.6852,0.4852,-0.2,0.0
1.251,0.6856,0.4852,-0.2004,0.0
1.301,0.6852,0.4852,-0.2,0.0
1.351,0.6852,0.4852,-0.2,0.0
1.401,0.6852,0.4852,-0.2,0.0
1.451,0.6852,0.4852,-0.2,0.0
1.501,0.6852,0.4852,-0.2,0.0
1.551,0.6852,0.4852,-0.2,0.0
1.601,0.6852,0.4852,-0.2,0.0
1.651,0.6852,0.4852,-0.2,0.0
1.701,0.6852,0.4852,-0.2,0.0
1.751,0.6852,0.4852,-0.2,0.0
1.801,0.6853,0.4852,-0.2001,0.0
1.851,0.6853,0.4852,-0.2001,0.0
1.901,0.6853,0.4852,-0.2001,0.0
1.951,0.6855,0.4852,-0.2003,0.0
2.001,0.6855,0.4852,-0.2003,0.0
2.051,0.686,0.4852,-0.2008,0.0
2.101,0.686,0.4852,-0.2008,0.0
2.151,0.6861,0.4852,-0.2009,0.0
2.201,0.6862,0.4852,-0.201,0.002
2.251,0.6863,0.4852,-0.2011,0.002
2.301,0.6865,0.4852,-0.2013,0.002
2.351,0.687,0.4852,-0.2018,0.002
2.401,0.6872,0.4852,-0.202,0.002
2.451,0.6872,0.4852,-0.202,0.002
2.501,0.6881,0.4852,-0.2029,0.002
2.551,0.6884,0.4852,-0.2032,0.004
2.601,0.6886,0.4852,-0.2034,0.004
2.651,0.6894,0.4852,-0.2042,0.004
2.701,0.6899,0.4852,-0.2047,0.006
2.751,0.6899,0.4852,-0.2047,0.006
2.801,0.6905,0.4852,-0.2053,0.006
2.851,0.6911,0.4852,-0.2059,0.01
2.901,0.6918,0.4852,-0.2066,0.012
2.951,0.6919,0.4852,-0.2067,0.01
3.001,0.6926,0.4852,-0.2074,0.012
3.051,0.693,0.4852,-0.2078,0.012
3.101,0.6932,0.4852,-0.208,0.01
3.151,0.6936,0.4852,-0.2084,0.008
3.201,0.6941,0.4852,-0.2089,0.01
3.251,0.6947,0.4852,-0.2095,0.01
3.301,0.6948,0.4852,-0.2096,0.008
3.351,0.6951,0.4852,-0.2099,0.008
3.401,0.6951,0.4852,-0.2099,0.008
3.451,0.6951,0.4852,-0.2099,0.006
3.501,0.6951,0.4852,-0.2099,0.004
3.551,0.6951,0.4852,-0.2099,0.002
3.601,0.6951,0.4852,-0.2099,0.0
3.651,0.6951,0.4852,-0.2099,0.0
3.701,0.6951,0.4852,-0.2099,0.0
3.751,0.6948,0.4852,-0.2096,0.0
3.801,0.6948,0.4852,-0.2096,0.0
3.851,0.6929,0.4852,-0.2077,0.0
3.901,0.6927,0.4852,-0.2075,0.0
3.951,0.6924,0.4852,-0.2072,0.0
4.001,0.6906,0.4852,-0.2054,-0.004
4.051,0.6905,0.4852,-0.2053,-0.004
4.101,0.6886,0.4852,-0.2034,-0.006
4.151,0.6875,0.4852,-0.2023,-0.006
4.201,0.686,0.4852,-0.2008,-0.022
4.251,0.6848,0.4852,-0.1996,-0.024
4.301,0.6826,0.4852,-0.1974,-0.024
4.351,0.6817,0.4852,-0.1965,-0.024
4.401,0.6796,0.4852,-0.1944,-0.03
4.451,0.6786,0.4852,-0.1934,-0.024
4.501,0.676,0.4852,-0.1908,-0.03
4.551,0.6744,0.4852,-0.1892,-0.03
4.601,0.6727,0.4852,-0.1875,-0.032
4.651,0.6705,0.4852,-0.1853,-0.034
4.701,0.669,0.4852,-0.1838,-0.034
4.751,0.6669,0.4852,-0.1817,-0.034
4.801,0.6649,0.4852,-0.1797,-0.04
4.851,0.6623,0.4852,-0.1771,-0.04
4.901,0.6611,0.4852,-0.1759,-0.04
4.951,0.6584,0.4852,-0.1732,-0.04
5.001,0.6566,0.4852,-0.1714,-0.04
5.051,0.6546,0.4852,-0.1694,-0.04
5.101,0.6532,0.4852,-0.168,-0.04
5.151,0.6501,0.4852,-0.1649,-0.04
5.201,0.648,0.4852,-0.1628,-0.04
5.251,0.6456,0.4852,-0.1604,-0.042
5.301,0.6423,0.4852,-0.1571,-0.042
5.351,0.6413,0.4852,-0.1561,-0.042
5.401,0.6379,0.4852,-0.1527,-0.042
5.451,0.6362,0.4852,-0.151,-0.042
5.501,0.6337,0.4852,-0.1485,-0.048
5.551,0.6311,0.4852,-0.1459,-0.05
5.601,0.6279,0.4852,-0.1427,-0.05
5.651,0.6249,0.4852,-0.1397,-0.052
5.701,0.6222,0.4852,-0.137,-0.054
5.751,0.6198,0.4852,-0.1346,-0.052
5.801,0.6168,0.4852,-0.1316,-0.054
5.851,0.6142,0.4852,-0.129,-0.052
5.901,0.6109,0.4852,-0.1257,-0.054
5.951,0.6072,0.4852,-0.122,-0.06
6.001,0.6049,0.4852,-0.1197,-0.06
6.051,0.6013,0.4852,-0.1161,-0.06
6.101,0.5984,0.4852,-0.1132,-0.058
6.151,0.595,0.4852,-0.1098,-0.06
6.201,0.5926,0.4852,-0.1074,-0.06
6.251,0.5893,0.4852,-0.1041,-0.066
6.301,0.5855,0.4852,-0.1003,-0.066
6.351,0.5827,0.4852,-0.0975,-0.066
6.401,0.5792,0.4852,-0.094,-0.066
6.451,0.5766,0.4852,-0.0914,-0.066
6.501,0.5742,0.4852,-0.089,-0.058
6.551,0.5709,0.4852,-0.0857,-0.066
6.601,0.5674,0.4852,-0.0822,-0.066
6.651,0.5652,0.4852,-0.08,-0.066
6.701,0.5615,0.4852,-0.0763,-0.066
6.751,0.5591,0.4852,-0.0739,-0.056
6.801,0.5559,0.4852,-0.0707,-0.064
6.851,0.5537,0.4852,-0.0685,-0.052
6.901,0.5518,0.4852,-0.0666,-0.048
6.951,0.5485,0.4852,-0.0633,-0.064
7.001,0.5461,0.4852,-0.0609,-0.048
7.051,0.5434,0.4852,-0.0582,-0.048
7.101,0.541,0.4852,-0.0558,-0.048
7.151,0.5386,0.4852,-0.0534,-0.048
7.201,0.5367,0.4852,-0.0515,-0.048
7.251,0.5335,0.4852,-0.0483,-0.048
7.301,0.5321,0.4852,-0.0469,-0.048
7.351,0.5298,0.4852,-0.0446,-0.048
7.401,0.5264,0.4852,-0.0412,-0.048
7.451,0.5255,0.4852,-0.0403,-0.048
7.501,0.5226,0.4852,-0.0374,-0.048
7.551,0.521,0.4852,-0.0358,-0.046
7.601,0.5192,0.4852,-0.034,-0.038
7.651,0.517,0.4852,-0.0318,-0.044
7.701,0.5156,0.4852,-0.0304,-0.036
7.751,0.5134,0.4852,-0.0282,-0.044
7.801,0.5119,0.4852,-0.0267,-0.036
7.851,0.5104,0.4852,-0.0252,-0.032
7.901,0.5087,0.4852,-0.0235,-0.034
7.951,0.5076,0.4852,-0.0224,-0.032
8.001,0.5075,0.4852,-0.0223,-0.03
8.051,0.5053,0.4852,-0.0201,-0.03
8.101,0.5048,0.4852,-0.0196,-0.03
8.151,0.5037,0.4852,-0.0185,-0.03
8.201,0.5027,0.4852,-0.0175,-0.022
8.251,0.5027,0.4852,-0.0175,-0.022
8.301,0.5027,0.4852,-0.0175,-0.02
8.351,0.5027,0.4852,-0.0175,-0.01
8.401,0.5027,0.4852,-0.0175,-0.002
8.451,0.5027,0.4852,-0.0175,0.0
8.501,0.5027,0.4852,-0.0175,0.0
8.551,0.5027,0.4852,-0.0175,0.0
8.601,0.5028,0.4852,-0.0176,0.0
8.651,0.5037,0.4852,-0.0185,0.0
8.701,0.5046,0.4852,-0.0194,0.0
8.751,0.5063,0.4852,-0.0211,0.0
8.801,0.5069,0.4852,-0.0217,0.002
8.851,0.508,0.4852,-0.0228,0.012
8.901,0.5103,0.4852,-0.0251,0.018
8.951,0.5115,0.4852,-0.0263,0.018
9.001,0.5137,0.4852,-0.0285,0.022
9.051,0.5151,0.4852,-0.0299,0.024
9.101,0.5176,0.4852,-0.0324,0.028
9.151,0.5193,0.4852,-0.0341,0.034
9.201,0.5213,0.4852,-0.0361,0.034
9.251,0.5232,0.4852,-0.038,0.038
9.301,0.5244,0.4852,-0.0392,0.038
9.351,0.5261,0.4852,-0.0409,0.034
9.401,0.528,0.4852,-0.0428,0.038
9.451,0.5292,0.4852,-0.044,0.034
9.501,0.5299,0.4852,-0.0447,0.034
9.551,0.5311,0.4852,-0.0459,0.034
9.601,0.5317,0.4852,-0.0465,0.024
9.651,0.5321,0.4852,-0.0469,0.024
9.701,0.5322,0.4852,-0.047,0.024
9.751,0.5322,0.4852,-0.047,0.014
9.801,0.5322,0.4852,-0.047,0.012
9.851,0.5322,0.4852,-0.047,0.008
9.901,0.5322,0.4852,-0.047,0.002
9.951,0.5322,0.4852,-0.047,0.0
10.001,0.5322,0.4852,-0.047,0.0
10.051,0.5321,0.4852,-0.0469,0.0
10.101,0.5321,0.4852,-0.0469,0.0
10.151,0.5308,0.4852,-0.0456,0.0
10.201,0.5306,0.4852,-0.0454,0.0
10.251,0.5301,0.4852,-0.0449,0.0
10.301,0.5299,0.4852,-0.0447,-0.002
10.351,0.5293,0.4852,-0.0441,-0.004
10.401,0.5282,0.4852,-0.043,-0.004
10.451,0.5282,0.4852,-0.043,-0.004
10.501,0.5282,0.4852,-0.043,-0.004
10.551,0.5282,0.4852,-0.043,-0.004
10.601,0.5282,0.4852,-0.043,-0.004
10.651,0.5282,0.4852,-0.043,0.0
10.701,0.5282,0.4852,-0.043,0.0
10.751,0.5282,0.4852,-0.043,0.0
10.801,0.5282,0.4852,-0.043,0.0
10.851,0.5282,0.4852,-0.043,0.0
10.901,0.5283,0.4852,-0.0431,0.0
10.951,0.5286,0.4852,-0.0434,0.0
11.001,0.5287,0.4852,-0.0435,0.0
11.051,0.5287,0.4852,-0.0435,0.0
11.101,0.529,0.4852,-0.0438,0.0
11.151,0.529,0.4852,-0.0438,0.0
11.201,0.5297,0.4852,-0.0445,0.002
