time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
0.352,0.0932,0.5047,0.4115,0.0
0.401,0.094,0.5047,0.4107,0.0163
0.451,0.094,0.5047,0.4107,0.0
0.501,0.0946,0.5047,0.4101,0.012
0.551,0.0946,0.5047,0.4101,0.0
0.601,0.0961,0.5047,0.4086,0.012
0.651,0.0961,0.5047,0.4086,0.0
0.701,0.0968,0.5047,0.4079,0.012
0.751,0.0968,0.5047,0.4079,0.0
0.801,0.0978,0.5047,0.4069,0.012
0.851,0.0978,0.5047,0.4069,0.0
0.901,0.0984,0.5047,0.4063,0.012
0.951,0.0984,0.5047,0.4063,0.0
1.001,0.0997,0.5047,0.405,0.012
1.051,0.0997,0.5047,0.405,0.0
1.101,0.1006,0.5047,0.4041,0.012
1.151,0.1019,0.5047,0.4028,0.012
1.201,0.1025,0.5047,0.4022,0.012
1.251,0.1025,0.5047,0.4022,0.012
1.301,0.1025,0.5047,0.4022,0.012
1.351,0.1025,0.5047,0.4022,0.0
1.401,0.1025,0.5047,0.4022,0.0
1.451,0.1025,0.5047,0.4022,0.0
1.501,0.1025,0.5047,0.4022,0.0
1.551,0.1025,0.5047,0.4022,0.0
1.601,0.1025,0.5047,0.4022,0.0
1.651,0.1023,0.5047,0.4024,0.0
1.701,0.1018,0.5047,0.4029,0.0
1.751,0.1014,0.5047,0.4033,0.0
1.801,0.1007,0.5047,0.404,0.0
1.851,0.1001,0.5047,0.4046,-0.004
1.901,0.0998,0.5047,0.4049,-0.006
1.951,0.0989,0.5047,0.4058,-0.008
2.001,0.0984,0.5047,0.4063,-0.01
2.051,0.0976,0.5047,0.4071,-0.01
2.101,0.0971,0.5047,0.4076,-0.01
2.151,0.0964,0.5047,0.4083,-0.012
2.201,0.0959,0.5047,0.4088,-0.012
2.251,0.0948,0.5047,0.4099,-0.012
2.301,0.0942,0.5047,0.4105,-0.012
2.351,0.0938,0.5047,0.4109,-0.012
2.401,0.0938,0.5047,0.4109,-0.01
2.451,0.0938,0.5047,0.4109,-0.01
2.501,0.0938,0.5047,0.4109,-0.01
2.551,0.0938,0.5047,0.4109,-0.008
2.601,0.0938,0.5047,0.4109,0.0
2.651,0.0938,0.5047,0.4109,0.0
2.701,0.0938,0.5047,0.4109,0.0
