time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
0.352,0.8175,0.5959,-0.2216,0.0
0.401,0.8175,0.5959,-0.2216,0.0
0.451,0.8175,0.5959,-0.2216,0.0
0.501,0.8175,0.5959,-0.2216,0.0
0.551,0.8173,0.5959,-0.2214,0.0
0.601,0.8173,0.5959,-0.2214,0.0
0.651,0.8172,0.5959,-0.2213,0.0
0.701,0.8173,0.5959,-0.2214,0.0
0.751,0.8172,0.5959,-0.2213,0.0
0.801,0.8173,0.5959,-0.2214,0.0
0.851,0.8172,0.5959,-0.2213,0.0
0.901,0.8172,0.5959,-0.2213,0.0
0.951,0.8172,0.5959,-0.2213,0.0
1.001,0.8172,0.5959,-0.2213,0.0
1.051,0.8172,0.5959,-0.2213,0.0
1.101,0.8171,0.5959,-0.2212,0.0
1.151,0.8171,0.5959,-0.2212,0.0
1.201,0.8172,0.5959,-0.2213,0.0
1.251,0.8171,0.5959,-0.2212,0.0
1.301,0.8171,0.5959,-0.2212,0.0
1.351,0.8171,0.5959,-0.2212,0.0
1.401,0.8171,0.5959,-0.2212,0.0
1.456,0.8171,0.5959,-0.2212,0.0
1.505,0.8172,0.5959,-0.2213,0.0
1.555,0.8171,0.5959,-0.2212,0.0
1.605,0.8171,0.5959,-0.2212,0.0
1.655,0.8171,0.5959,-0.2212,0.0
1.705,0.8172,0.5959,-0.2213,0.0
1.755,0.8171,0.5959,-0.2212,0.0
1.805,0.8172,0.5959,-0.2213,0.0
1.855,0.8172,0.5959,-0.2213,0.0
1.905,0.8172,0.5959,-0.2213,0.0
1.955,0.8171,0.5959,-0.2212,0.0
2.005,0.8171,0.5959,-0.2212,0.0
2.055,0.8171,0.5959,-0.2212,0.0
2.105,0.8171,0.5959,-0.2212,0.0
2.155,0.8171,0.5959,-0.2212,0.0
2.205,0.8171,0.5959,-0.2212,0.0
2.255,0.8169,0.5959,-0.221,0.0
2.305,0.8167,0.5959,-0.2208,0.0
2.355,0.8164,0.5959,-0.2205,0.0
2.405,0.8163,0.5959,-0.2204,0.0
2.455,0.8161,0.5959,-0.2202,-0.002
2.505,0.8159,0.5959,-0.22,-0.004
2.555,0.8158,0.5959,-0.2199,-0.004
2.605,0.8157,0.5959,-0.2198,-0.004
2.655,0.8154,0.5959,-0.2195,-0.004
2.705,0.815,0.5959,-0.2191,-0.004
2.755,0.815,0.5959,-0.2191,-0.004
2.805,0.815,0.5959,-0.2191,-0.002
2.855,0.815,0.5959,-0.2191,-0.002
2.905,0.815,0.5959,-0.2191,-0.002
2.955,0.815,0.5959,-0.2191,0.0
3.005,0.815,0.5959,-0.2191,0.0
3.055,0.815,0.5959,-0.2191,0.0
3.105,0.8156,0.5959,-0.2197,0.0
3.155,0.8183,0.5959,-0.2224,0.0
3.205,0.8211,0.5959,-0.2252,0.0
3.255,0.8236,0.5959,-0.2277,0.0
3.305,0.8257,0.5959,-0.2298,0.012
3.355,0.8271,0.5959,-0.2312,0.028
3.405,0.8282,0.5959,-0.2323,0.028
3.455,0.8285,0.5959,-0.2326,0.028
3.505,0.829,0.5959,-0.2331,0.028
3.555,0.8292,0.5959,-0.2333,0.028
3.605,0.8308,0.5959,-0.2349,0.028
3.655,0.8322,0.5959,-0.2363,0.028
3.705,0.8334,0.5959,-0.2375,0.024
3.755,0.8334,0.5959,-0.2375,0.022
3.805,0.8334,0.5959,-0.2375,0.01
