time_s,actuator_mm,actuator_setpoint_mm,depth_filtered_m,depth_setpoint_m,motor_cmd
0.352,46.3,50.0,0.8175,0.5959,0.0
0.401,46.325,50.0,0.8175,0.5959,0.0
0.451,46.349,50.0,0.8175,0.5959,0.0
0.501,46.349,50.0,0.8175,0.5959,0.0
0.551,46.349,50.0,0.8173,0.5959,0.0
0.601,46.349,50.0,0.8173,0.5959,0.0
0.651,46.349,50.0,0.8172,0.5959,0.0
0.701,46.349,50.0,0.8173,0.5959,0.0
0.751,46.349,50.0,0.8172,0.5959,0.0
0.801,46.349,50.0,0.8173,0.5959,0.0
0.851,46.325,50.0,0.8172,0.5959,0.0
0.901,46.349,50.0,0.8172,0.5959,0.0
0.951,46.325,50.0,0.8172,0.5959,0.0
1.001,46.349,50.0,0.8172,0.5959,0.0
1.051,46.325,50.0,0.8172,0.5959,0.0
1.101,46.325,50.0,0.8171,0.5959,0.0
1.151,46.325,50.0,0.8171,0.5959,0.0
1.201,46.325,50.0,0.8172,0.5959,0.0
1.251,46.325,50.0,0.8171,0.5959,0.0
1.301,46.349,75.45217895507812,0.8171,0.5959,0.0
1.351,46.349,75.45217895507812,0.8171,0.5959,0.0
1.401,46.422,75.45217895507812,0.8171,0.5959,8.470588235294118
1.456,46.178,75.45217895507812,0.8171,0.5959,8.470588235294118
1.505,46.642,75.45217895507812,0.8172,0.5959,8.470588235294118
1.555,47.106,75.45217895507812,0.8171,0.5959,12.0
1.605,47.937,75.45217895507812,0.8171,0.5959,12.0
1.655,48.864,75.45217895507812,0.8171,0.5959,12.0
1.705,49.915,75.45217895507812,0.8172,0.5959,12.0
1.755,51.013,75.45217895507812,0.8171,0.5959,12.0
1.805,51.868,75.45217895507812,0.8172,0.5959,12.0
1.855,52.821,75.45217895507812,0.8172,0.5959,12.0
1.905,53.797,75.45217895507812,0.8172,0.5959,12.0
1.955,54.774,75.45217895507812,0.8171,0.5959,12.0
2.005,55.751,75.45217895507812,0.8171,0.5959,12.0
2.055,56.777,75.45217895507812,0.8171,0.5959,12.0
2.105,57.729,75.45217895507812,0.8171,0.5959,12.0
2.155,58.828,75.45217895507812,0.8171,0.5959,12.0
2.205,59.731,75.45217895507812,0.8171,0.5959,12.0
2.255,60.781,75.45217895507812,0.8169,0.5959,12.0
2.305,61.734,73.95217895507812,0.8167,0.5959,12.0
2.355,62.686,73.95217895507812,0.8164,0.5959,12.0
2.405,63.883,73.95217895507812,0.8163,0.5959,12.0
2.455,63.736,73.95217895507812,0.8161,0.5959,11.294117647058824
2.505,65.885,73.95217895507812,0.8159,0.5959,11.294117647058824
2.555,66.862,73.95217895507812,0.8158,0.5959,10.91764705882353
2.605,67.57,73.95217895507812,0.8157,0.5959,10.91764705882353
2.655,68.596,73.95217895507812,0.8154,0.5959,9.741176470588234
2.705,69.231,73.95217895507812,0.815,0.5959,9.741176470588234
2.755,68.303,73.95217895507812,0.815,0.5959,9.08235294117647
2.805,69.89,73.95217895507812,0.815,0.5959,9.08235294117647
2.855,70.916,73.95217895507812,0.815,0.5959,9.176470588235293
2.905,71.551,73.95217895507812,0.815,0.5959,9.176470588235293
2.955,71.819,73.95217895507812,0.815,0.5959,8.188235294117646
3.005,72.186,73.95217895507812,0.815,0.5959,8.188235294117646
3.055,72.845,73.95217895507812,0.815,0.5959,7.858823529411764
3.105,73.089,73.95217895507812,0.8156,0.5959,7.858823529411764
3.155,73.284,73.95217895507812,0.8183,0.5959,7.482352941176471
3.205,73.578,73.95217895507812,0.8211,0.5959,7.482352941176471
3.255,73.504,73.95217895507812,0.8236,0.5959,7.294117647058823
3.305,73.871,72.45217895507812,0.8257,0.5959,7.294117647058823
3.355,74.237,72.45217895507812,0.8271,0.5959,7.247058823529412
3.405,74.554,72.45217895507812,0.8282,0.5959,7.247058823529412
3.455,74.554,72.45217895507812,0.8285,0.5959,-7.7176470588235295
3.505,74.579,72.45217895507812,0.829,0.5959,-7.858823529411764
3.555,74.432,72.45217895507812,0.8292,0.5959,-7.858823529411764
3.605,74.408,72.45217895507812,0.8308,0.5959,-7.858823529411764
3.655,73.651,72.45217895507812,0.8322,0.5959,-7.858823529411764
3.705,73.48,72.45217895507812,0.8334,0.5959,-7.811764705882353
3.755,73.187,72.45217895507812,0.8334,0.5959,-7.529411764705882
3.805,73.016,72.45217895507812,0.8334,0.5959,-7.529411764705882
3.855,72.601,72.45217895507812,0.8335,0.5959,-7.341176470588235
3.905,72.723,72.45217895507812,0.8335,0.5959,-7.341176470588235
3.955,71.941,72.45217895507812,0.8335,0.5959,-7.105882352941176
4.005,72.161,72.45217895507812,0.8335,0.5959,-7.105882352941176
4.055,71.917,72.45217895507812,0.8335,0.5959,7.247058823529412
4.105,71.966,72.45217895507812,0.8335,0.5959,7.247058823529412
4.155,71.844,72.45217895507812,0.8334,0.5959,7.247058823529412
4.205,72.527,72.45217895507812,0.8334,0.5959,7.247058823529412
