time_s,actuator_mm,actuator_setpoint_mm,depth_filtered_m,depth_setpoint_m,motor_cmd
0.352,31.844,50.0,0.1028,0.6478,0.0
0.401,31.844,50.0,0.1032,0.6478,0.0
0.451,31.868,50.0,0.1032,0.6478,0.0
0.501,31.868,50.0,0.1032,0.6478,0.0
0.551,31.868,50.0,0.103,0.6478,0.0
0.601,31.868,50.0,0.103,0.6478,0.0
0.651,31.868,50.0,0.103,0.6478,0.0
0.701,31.868,50.0,0.103,0.6478,0.0
0.751,31.868,50.0,0.1029,0.6478,0.0
0.801,31.868,50.0,0.1029,0.6478,0.0
0.851,31.868,50.0,0.1029,0.6478,0.0
0.901,31.868,50.0,0.1029,0.6478,0.0
0.951,31.844,50.0,0.1028,0.6478,0.0
1.001,31.844,50.0,0.1028,0.6478,0.0
1.051,31.868,50.0,0.1028,0.6478,0.0
1.101,31.844,50.0,0.1028,0.6478,0.0
1.151,31.844,50.0,0.1028,0.6478,0.0
1.201,31.868,50.0,0.1027,0.6478,0.0
1.251,31.868,50.0,0.1027,0.6478,0.0
1.301,31.868,67.19295501708984,0.1027,0.6478,12.0
1.351,32.332,67.19295501708984,0.1027,0.6478,12.0
1.401,33.309,67.19295501708984,0.1027,0.6478,12.0
1.451,34.237,67.19295501708984,0.1027,0.6478,12.0
1.501,35.263,67.19295501708984,0.1027,0.6478,12.0
1.551,36.215,67.19295501708984,0.1027,0.6478,12.0
1.601,37.289,67.19295501708984,0.1028,0.6478,12.0
1.651,38.266,67.19295501708984,0.1028,0.6478,12.0
1.701,39.316,67.19295501708984,0.1027,0.6478,12.0
1.751,40.269,67.19295501708984,0.1027,0.6478,12.0
1.801,41.27,67.19295501708984,0.1027,0.6478,12.0
1.851,42.369,67.19295501708984,0.1027,0.6478,12.0
1.901,43.272,67.19295501708984,0.1027,0.6478,12.0
1.951,44.347,67.19295501708984,0.1027,0.6478,12.0
2.001,45.275,67.19295501708984,0.1026,0.6478,12.0
2.051,46.398,67.19295501708984,0.1025,0.6478,12.0
2.101,47.204,67.19295501708984,0.102,0.6478,12.0
2.151,48.156,67.19295501708984,0.1019,0.6478,12.0
2.201,49.133,67.19295501708984,0.1019,0.6478,12.0
2.251,50.085,67.19295501708984,0.1019,0.6478,12.0
2.301,51.062,65.69295501708984,0.1019,0.6478,12.0
2.351,52.039,65.69295501708984,0.1019,0.6478,12.0
2.401,52.869,65.69295501708984,0.1019,0.6478,12.0
2.451,53.797,65.69295501708984,0.1019,0.6478,12.0
2.501,54.75,65.69295501708984,0.102,0.6478,11.905882352941177
2.551,55.678,65.69295501708984,0.102,0.6478,11.905882352941177
2.601,56.63,65.69295501708984,0.1023,0.6478,11.2
2.651,57.485,65.69295501708984,0.1023,0.6478,11.2
