time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.355,0.5242,0.65,0.1258,0.0,50.28493700000176
0.404,0.5242,0.65,0.1258,0.0,50.28493700000176
0.454,0.5242,0.65,0.1258,0.0,50.29676219999959
0.504,0.5242,0.65,0.1258,0.0,50.304561800000265
0.554,0.5242,0.65,0.1258,0.0,50.304561800000265
0.604,0.5242,0.65,0.1258,0.0,50.31638700000176
0.654,0.5242,0.65,0.1258,0.0,50.31638700000176
0.704,0.5242,0.65,0.1258,0.0,50.32821219999959
0.754,0.5242,0.65,0.1258,0.0,50.33601180000026
0.804,0.5242,0.65,0.1258,0.0,50.33601180000026
0.854,0.5242,0.65,0.1258,0.0,50.34783700000176
0.904,0.5242,0.65,0.1258,0.0,50.34783700000176
0.954,0.5242,0.65,0.1258,0.0,50.35966219999959
1.004,0.5242,0.65,0.1258,0.0,50.36746180000026
1.054,0.5242,0.65,0.1258,0.0,50.36746180000026
1.104,0.5242,0.65,0.1258,0.0,50.37928700000176
1.154,0.5242,0.65,0.1258,0.0,50.37928700000176
1.204,0.5241,0.65,0.1259,0.0,50.39664074893673
1.254,0.5241,0.65,0.1259,0.0,50.39912740000026
1.304,0.524,0.65,0.126,0.0,50.39912740000026
1.354,0.524,0.65,0.126,0.0,50.41649054893725
1.404,0.524,0.65,0.126,0.0,50.41649054893725
1.454,0.5239,0.65,0.1261,0.0,50.42854394893673
1.504,0.5239,0.65,0.1261,0.0,50.43104300000026
1.554,0.5239,0.65,0.1261,0.0,50.43104300000026
1.604,0.5239,0.65,0.1261,0.0,50.44289640000176
1.654,0.5238,0.65,0.1262,0.0,50.44289640000176
1.704,0.5238,0.65,0.1262,0.0,50.460278348936725
1.754,0.5238,0.65,0.1262,0.0,50.46278360000026
1.804,0.5236,0.65,0.1264,0.0,50.46278360000026
1.854,0.5235,0.65,0.1265,0.0,50.49123204680826
1.904,0.5235,0.65,0.1265,0.0,50.49123204680826
1.954,0.5235,0.65,0.1265,0.0,50.48716559999959
2.004,0.5235,0.65,0.1265,0.0,50.49500860000026
2.054,0.5235,0.65,0.1265,0.0,50.49500860000026
2.104,0.5235,0.65,0.1265,0.0,50.50689960000176
2.154,0.5235,0.65,0.1265,0.0,50.50689960000176
2.204,0.5235,0.65,0.1265,0.0,50.51879059999958
2.254,0.5236,0.65,0.1264,0.0,50.51836288387192
2.304,0.5238,0.65,0.1262,0.0,50.51836288387192
2.354,0.5238,0.65,0.1262,0.0,50.52725190213076
2.404,0.5238,0.65,0.1262,0.0,50.52725190213076
2.454,0.5238,0.65,0.1262,0.0,50.54975299999958
2.504,0.5239,0.65,0.1261,0.0,50.549306683871926
2.554,0.5241,0.65,0.1259,0.0,50.549306683871926
2.604,0.5244,0.65,0.1256,0.002,50.54158185532426
2.654,0.5246,0.65,0.1254,0.002,50.54158185532426
2.704,0.5254,0.65,0.1246,0.004,50.52469851062815
2.754,0.5256,0.65,0.1244,0.004,50.5690737677436
2.804,0.5259,0.65,0.1241,0.004,50.5690737677436
2.854,0.5268,0.65,0.1232,0.004,50.53055381277575
2.904,0.5268,0.65,0.1232,0.004,50.53055381277575
2.954,0.5284,0.65,0.1216,0.006,50.51750761700532
3.004,0.5292,0.65,0.1208,0.006,50.5439874709736
3.054,0.5294,0.65,0.1206,0.006,50.5439874709736
3.104,0.5305,0.65,0.1195,0.016,50.54798766384023
3.154,0.5323,0.65,0.1177,0.016,50.54798766384023
3.204,0.5331,0.65,0.1169,0.016,50.48462732763391
3.254,0.5346,0.65,0.1154,0.018,50.50611225807528
3.304,0.536,0.65,0.114,0.022,50.50611225807528
3.354,0.5372,0.65,0.1128,0.024,50.494185327678686
3.404,0.5387,0.65,0.1113,0.024,50.494185327678686
3.454,0.5408,0.65,0.1092,0.028,50.44405863826254
3.504,0.5422,0.65,0.1078,0.028,50.52652837420364
3.554,0.544,0.65,0.106,0.03,50.52652837420364
3.604,0.5453,0.65,0.1047,0.028,50.47817978300114
3.654,0.5474,0.65,0.1026,0.03,50.47817978300114
3.704,0.5503,0.65,0.0997,0.03,50.37648775314261
3.754,0.5523,0.65,0.0977,0.036,50.48321227743368
3.804,0.5543,0.65,0.0957,0.04,50.48321227743368
3.854,0.5568,0.65,0.0932,0.04,50.40490169790408
3.904,0.5591,0.65,0.0909,0.04,50.40490169790408
3.954,0.5616,0.65,0.0884,0.042,50.387653851017006
4.004,0.5646,0.65,0.0854,0.046,50.40033231615036
