time_s,actuator_mm,actuator_setpoint_mm,depth_filtered_m,depth_setpoint_m,motor_cmd
0.352,56.874,50.0,0.6826,0.4822,0.0
0.401,56.874,50.0,0.683,0.4822,0.0
0.451,56.874,50.0,0.6828,0.4822,0.0
0.501,56.874,50.0,0.6828,0.4822,0.0
0.551,56.874,50.0,0.6828,0.4822,0.0
0.601,56.899,50.0,0.6829,0.4822,0.0
0.651,56.874,50.0,0.6828,0.4822,0.0
0.701,56.874,50.0,0.6828,0.4822,0.0
0.751,56.874,50.0,0.6828,0.4822,0.0
0.801,56.874,50.0,0.6828,0.4822,0.0
0.851,56.874,50.0,0.6826,0.4822,0.0
0.901,56.874,50.0,0.6828,0.4822,0.0
0.951,56.874,50.0,0.6826,0.4822,0.0
1.001,56.874,50.0,0.6826,0.4822,0.0
1.051,56.874,50.0,0.6826,0.4822,0.0
1.101,56.874,50.0,0.6826,0.4822,0.0
1.151,56.85,50.0,0.6826,0.4822,0.0
1.201,56.874,50.0,0.6826,0.4822,0.0
1.251,56.874,50.0,0.6826,0.4822,0.0
1.301,56.899,25.016502380371094,0.6826,0.4822,0.0
1.351,56.874,25.016502380371094,0.6825,0.4822,0.0
1.401,57.118,25.016502380371094,0.6826,0.4822,-9.647058823529411
1.456,56.581,25.016502380371094,0.6826,0.4822,-9.647058823529411
1.505,56.044,25.016502380371094,0.6826,0.4822,-12.0
1.555,55.165,25.016502380371094,0.6826,0.4822,-12.0
1.605,54.188,25.016502380371094,0.6826,0.4822,-12.0
1.655,53.309,25.016502380371094,0.6826,0.4822,-12.0
1.705,52.283,25.016502380371094,0.6826,0.4822,-12.0
1.755,51.355,25.016502380371094,0.6826,0.4822,-12.0
1.805,50.33,25.016502380371094,0.6826,0.4822,-12.0
1.855,49.426,25.016502380371094,0.6826,0.4822,-12.0
1.905,48.327,25.016502380371094,0.6826,0.4822,-12.0
1.955,47.497,25.016502380371094,0.6826,0.4822,-12.0
2.005,46.496,25.016502380371094,0.6826,0.4822,-12.0
2.055,45.763,25.016502380371094,0.6826,0.4822,-12.0
2.105,44.469,25.016502380371094,0.6826,0.4822,-12.0
2.155,43.516,25.016502380371094,0.6826,0.4822,-12.0
2.205,42.515,25.016502380371094,0.6826,0.4822,-12.0
2.255,41.368,25.016502380371094,0.6826,0.4822,-12.0
2.305,40.488,26.516502380371094,0.6826,0.4822,-12.0
2.355,39.463,26.516502380371094,0.6826,0.4822,-12.0
2.405,38.437,26.516502380371094,0.6829,0.4822,-12.0
2.455,37.411,26.516502380371094,0.683,0.4822,-11.952941176470588
2.505,36.508,26.516502380371094,0.6832,0.4822,-11.952941176470588
2.555,35.629,26.516502380371094,0.6833,0.4822,-11.152941176470588
2.605,34.628,26.516502380371094,0.6833,0.4822,-10.823529411764707
2.655,33.993,26.516502380371094,0.6834,0.4822,-10.823529411764707
2.705,32.747,26.516502380371094,0.6835,0.4822,-10.117647058823529
2.755,32.454,26.516502380371094,0.6835,0.4822,-10.117647058823529
2.805,31.941,26.516502380371094,0.6836,0.4822,-9.411764705882353
2.855,31.404,26.516502380371094,0.6838,0.4822,-9.270588235294118
2.905,31.038,26.516502380371094,0.684,0.4822,-9.270588235294118
2.955,30.696,26.516502380371094,0.684,0.4822,-8.894117647058824
3.005,30.379,26.516502380371094,0.684,0.4822,-8.894117647058824
3.055,29.866,26.516502380371094,0.684,0.4822,-8.611764705882353
3.105,29.597,26.516502380371094,0.684,0.4822,-8.51764705882353
3.155,29.231,26.516502380371094,0.684,0.4822,-8.51764705882353
3.205,28.962,26.516502380371094,0.684,0.4822,-8.235294117647058
3.255,28.767,26.516502380371094,0.684,0.4822,-8.235294117647058
3.305,28.571,28.016502380371094,0.684,0.4822,-8.0
3.355,28.23,28.016502380371094,0.6833,0.4822,-7.905882352941177
3.405,28.107,28.016502380371094,0.6831,0.4822,-7.905882352941177
3.455,28.059,28.016502380371094,0.682,0.4822,-7.152941176470589
3.505,27.839,28.016502380371094,0.6808,0.4822,-7.152941176470589
3.555,27.643,28.016502380371094,0.6793,0.4822,0.0
3.605,27.668,28.016502380371094,0.6779,0.4822,7.105882352941176
3.655,27.814,28.016502380371094,0.6757,0.4822,7.105882352941176
3.705,28.327,28.016502380371094,0.6743,0.4822,7.2
3.755,28.327,28.016502380371094,0.6725,0.4822,7.2
3.805,29.011,28.016502380371094,0.6693,0.4822,-7.152941176470589
3.855,28.864,28.016502380371094,0.6669,0.4822,-7.152941176470589
3.905,28.791,28.016502380371094,0.6641,0.4822,-7.152941176470589
3.955,28.669,28.016502380371094,0.6598,0.4822,-7.3882352941176475
4.005,28.767,28.016502380371094,0.6566,0.4822,-7.3882352941176475
4.055,28.571,28.016502380371094,0.6535,0.4822,-7.294117647058823
4.105,28.449,28.016502380371094,0.6479,0.4822,-7.341176470588235
4.155,26.032,28.016502380371094,0.6443,0.4822,-7.341176470588235
4.205,28.278,28.016502380371094,0.6399,0.4822,-7.2
4.255,28.107,28.016502380371094,0.6341,0.4822,-7.2
4.305,28.059,29.51650047302246,0.6288,0.4822,-7.152941176470589
4.355,28.083,29.51650047302246,0.6238,0.4822,-7.105882352941176
4.405,27.521,29.51650047302246,0.6171,0.4822,-7.105882352941176
4.455,27.863,29.51650047302246,0.612,0.4822,7.576470588235294
4.505,28.181,29.51650047302246,0.6069,0.4822,7.576470588235294
4.555,28.327,29.51650047302246,0.5995,0.4822,7.670588235294118
4.605,28.889,29.51650047302246,0.5937,0.4822,7.576470588235294
4.655,29.011,29.51650047302246,0.5869,0.4822,7.576470588235294
4.705,29.792,29.51650047302246,0.5801,0.4822,7.294117647058823
4.755,30.476,29.51650047302246,0.574,0.4822,7.294117647058823
4.805,30.403,29.51650047302246,0.567,0.4822,-7.152941176470589
4.855,30.476,29.51650047302246,0.5604,0.4822,-7.435294117647059
4.905,30.476,29.51650047302246,0.5539,0.4822,-7.435294117647059
4.955,30.256,29.51650047302246,0.5465,0.4822,-7.435294117647059
5.005,30.085,29.51650047302246,0.5395,0.4822,-7.435294117647059
5.055,29.963,29.51650047302246,0.5326,0.4822,-7.341176470588235
5.105,29.963,29.51650047302246,0.5256,0.4822,-7.294117647058823
5.155,29.524,29.51650047302246,0.5188,0.4822,-7.294117647058823
5.205,29.695,29.51650047302246,0.5128,0.4822,-7.247058823529412
5.255,29.597,29.51650047302246,0.505,0.4822,-7.247058823529412
5.305,29.499,31.016502380371094,0.4976,0.4822,-7.105882352941176
5.355,29.402,31.016502380371094,0.4905,0.4822,-7.105882352941176
5.405,29.426,31.016502380371094,0.4832,0.4822,-7.105882352941176
5.455,29.28,31.016502380371094,0.4766,0.4822,7.670588235294118
