time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
0.352,0.217,0.7071,0.4901,0.0
0.401,0.2171,0.7071,0.49,0.002
0.451,0.217,0.7071,0.4901,0.0
0.501,0.2171,0.7071,0.49,0.002
0.551,0.2171,0.7071,0.49,0.0
0.601,0.2171,0.7071,0.49,0.0
0.651,0.217,0.7071,0.4901,0.0
0.701,0.2171,0.7071,0.49,0.0
0.751,0.2171,0.7071,0.49,0.0
0.801,0.2171,0.7071,0.49,0.0
0.851,0.2171,0.7071,0.49,0.0
0.901,0.2171,0.7071,0.49,0.0
0.951,0.2171,0.7071,0.49,0.0
1.001,0.2171,0.7071,0.49,0.0
1.051,0.2171,0.7071,0.49,0.0
1.101,0.2171,0.7071,0.49,0.0
1.151,0.2171,0.7071,0.49,0.0
1.201,0.2173,0.7071,0.4898,0.0
1.251,0.2173,0.7071,0.4898,0.0
1.301,0.2173,0.7071,0.4898,0.0
1.351,0.2173,0.7071,0.4898,0.0
1.401,0.2174,0.7071,0.4897,0.0
1.451,0.2173,0.7071,0.4898,0.0
1.501,0.2173,0.7071,0.4898,0.0
1.551,0.2174,0.7071,0.4897,0.0
1.601,0.2174,0.7071,0.4897,0.0
1.651,0.2174,0.7071,0.4897,0.0
1.701,0.2174,0.7071,0.4897,0.0
1.751,0.2174,0.7071,0.4897,0.0
1.801,0.2175,0.7071,0.4896,0.0
1.851,0.2175,0.7071,0.4896,0.0
1.901,0.2175,0.7071,0.4896,0.0
1.951,0.2175,0.7071,0.4896,0.0
2.001,0.2176,0.7071,0.4895,0.0
2.051,0.2176,0.7071,0.4895,0.0
2.101,0.2176,0.7071,0.4895,0.0
2.151,0.2176,0.7071,0.4895,0.0
2.201,0.2176,0.7071,0.4895,0.0
2.251,0.2176,0.7071,0.4895,0.0
2.301,0.2178,0.7071,0.4893,0.0
2.351,0.2178,0.7071,0.4893,0.0
2.401,0.2178,0.7071,0.4893,0.0
