time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
0.352,0.7829,0.5594,-0.2235,0.0
0.401,0.7829,0.5594,-0.2235,0.0
0.451,0.7824,0.5594,-0.223,0.0
0.501,0.7824,0.5594,-0.223,0.0
0.551,0.7824,0.5594,-0.223,0.0
0.601,0.7824,0.5594,-0.223,0.0
0.651,0.7824,0.5594,-0.223,0.0
0.701,0.7824,0.5594,-0.223,0.0
0.751,0.7824,0.5594,-0.223,0.0
0.801,0.7824,0.5594,-0.223,0.0
0.851,0.7824,0.5594,-0.223,0.0
0.901,0.7824,0.5594,-0.223,0.0
0.951,0.7823,0.5594,-0.2229,0.0
1.001,0.7824,0.5594,-0.223,0.0
1.051,0.7823,0.5594,-0.2229,0.0
1.101,0.7823,0.5594,-0.2229,0.0
1.151,0.7823,0.5594,-0.2229,0.0
1.201,0.7823,0.5594,-0.2229,0.0
1.251,0.7823,0.5594,-0.2229,0.0
1.301,0.7823,0.5594,-0.2229,0.0
1.351,0.7823,0.5594,-0.2229,0.0
1.401,0.7823,0.5594,-0.2229,0.0
1.451,0.7823,0.5594,-0.2229,0.0
1.501,0.7823,0.5594,-0.2229,0.0
1.551,0.7823,0.5594,-0.2229,0.0
1.601,0.7823,0.5594,-0.2229,0.0
1.651,0.7823,0.5594,-0.2229,0.0
1.701,0.7823,0.5594,-0.2229,0.0
1.751,0.7823,0.5594,-0.2229,0.0
1.801,0.7824,0.5594,-0.223,0.0
1.851,0.7824,0.5594,-0.223,0.0
1.901,0.7824,0.5594,-0.223,0.0
1.951,0.7824,0.5594,-0.223,0.0
2.001,0.7824,0.5594,-0.223,0.0
2.051,0.7824,0.5594,-0.223,0.0
2.101,0.7824,0.5594,-0.223,0.0
2.151,0.7824,0.5594,-0.223,0.0
2.201,0.7824,0.5594,-0.223,0.0
2.251,0.7824,0.5594,-0.223,0.0
2.301,0.7824,0.5594,-0.223,0.0
2.351,0.7824,0.5594,-0.223,0.0
