time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.352,0.849,0.6303,-0.2187,0.0,20.0
0.401,0.849,0.6303,-0.2187,0.0,20.0
0.451,0.8487,0.6303,-0.2184,0.0,20.0
0.501,0.8487,0.6303,-0.2184,0.0,20.0
0.551,0.8486,0.6303,-0.2183,0.0,20.0
0.601,0.8486,0.6303,-0.2183,0.0,20.0
0.651,0.8486,0.6303,-0.2183,0.0,20.0
0.701,0.8486,0.6303,-0.2183,0.0,20.0
0.751,0.8486,0.6303,-0.2183,0.0,20.0
0.801,0.8486,0.6303,-0.2183,0.0,20.0
0.851,0.8486,0.6303,-0.2183,0.0,20.0
0.901,0.8486,0.6303,-0.2183,0.0,20.0
0.951,0.8485,0.6303,-0.2182,0.0,20.0
1.001,0.8485,0.6303,-0.2182,0.0,20.0
1.051,0.8485,0.6303,-0.2182,0.0,20.0
1.101,0.8485,0.6303,-0.2182,0.0,20.0
1.151,0.8485,0.6303,-0.2182,0.0,20.0
1.201,0.8485,0.6303,-0.2182,0.0,20.0
1.251,0.8485,0.6303,-0.2182,0.0,20.0
1.301,0.8485,0.6303,-0.2182,0.0,20.0
1.352,0.8484,0.6303,-0.2181,0.0,20.0
1.401,0.8484,0.6303,-0.2181,0.0,20.0
1.451,0.8484,0.6303,-0.2181,0.0,20.0
1.501,0.8484,0.6303,-0.2181,0.0,20.0
1.551,0.8484,0.6303,-0.2181,0.0,20.0
1.601,0.8482,0.6303,-0.2179,0.0,20.0
1.651,0.8483,0.6303,-0.218,0.0,20.0
1.701,0.8484,0.6303,-0.2181,0.0,20.0
1.751,0.8484,0.6303,-0.2181,0.0,20.0
1.801,0.8485,0.6303,-0.2182,0.0,20.0
1.851,0.8485,0.6303,-0.2182,0.0,20.0
1.901,0.8485,0.6303,-0.2182,0.0,20.0
1.951,0.8485,0.6303,-0.2182,0.0,20.0
2.001,0.8485,0.6303,-0.2182,0.0,20.0
2.051,0.8485,0.6303,-0.2182,0.0,20.0
2.101,0.8485,0.6303,-0.2182,0.0,20.0
2.151,0.8485,0.6303,-0.2182,0.0,20.0
2.201,0.8486,0.6303,-0.2183,0.0,20.0
2.251,0.8488,0.6303,-0.2185,0.0,20.0
2.301,0.8488,0.6303,-0.2185,0.0,20.0
2.351,0.8489,0.6303,-0.2186,0.0,20.0
2.401,0.8489,0.6303,-0.2186,0.0,20.0
2.451,0.849,0.6303,-0.2187,0.0,20.0
2.501,0.8492,0.6303,-0.2189,0.002,20.0
2.551,0.8493,0.6303,-0.219,0.002,20.0
2.601,0.8493,0.6303,-0.219,0.002,20.0
2.651,0.8494,0.6303,-0.2191,0.002,20.0
2.701,0.8495,0.6303,-0.2192,0.002,20.0
2.751,0.8495,0.6303,-0.2192,0.002,20.0
2.801,0.8495,0.6303,-0.2192,0.002,20.0
2.851,0.8496,0.6303,-0.2193,0.002,20.0
2.901,0.8496,0.6303,-0.2193,0.002,20.0
2.951,0.8496,0.6303,-0.2193,0.0,20.0
3.001,0.8496,0.6303,-0.2193,0.0,20.0
3.051,0.8496,0.6303,-0.2193,0.0,20.0
