time_s,actuator_mm,actuator_setpoint_mm,depth_filtered_m,depth_setpoint_m,motor_cmd
0.352,40.049,50.0,0.0025,0.5387,0.0
0.401,40.049,50.0,0.0025,0.5387,0.0
0.451,40.073,50.0,0.002,0.5387,0.0
0.501,40.098,50.0,0.0021,0.5387,0.0
0.551,40.073,50.0,0.002,0.5387,0.0
0.601,40.073,50.0,0.0021,0.5387,0.0
0.651,40.073,50.0,0.002,0.5387,0.0
0.701,40.098,50.0,0.002,0.5387,0.0
0.751,40.098,50.0,0.002,0.5387,0.0
0.801,40.073,50.0,0.002,0.5387,0.0
0.851,40.098,50.0,0.002,0.5387,0.0
0.901,40.098,50.0,0.002,0.5387,0.0
0.951,40.098,50.0,0.002,0.5387,0.0
1.001,40.098,50.0,0.002,0.5387,0.0
1.051,40.098,50.0,0.002,0.5387,0.0
1.101,40.073,50.0,0.002,0.5387,0.0
1.151,40.098,50.0,0.002,0.5387,0.0
1.201,40.098,50.0,0.002,0.5387,0.0
1.251,40.098,50.0,0.002,0.5387,0.0
1.301,41.758,41.531883239746094,0.002,0.5387,10.823529411764707
1.356,41.343,41.531883239746094,0.002,0.5387,10.823529411764707
1.405,40.781,41.531883239746094,0.002,0.5387,10.823529411764707
1.455,42.051,41.531883239746094,0.002,0.5387,7.152941176470589
1.505,43.077,41.531883239746094,0.002,0.5387,7.152941176470589
1.555,52.527,41.531883239746094,0.002,0.5387,-7.247058823529412
1.605,54.115,41.531883239746094,0.002,0.5387,-7.247058823529412
1.655,57.607,41.531883239746094,0.002,0.5387,-11.2
1.705,56.484,41.531883239746094,0.002,0.5387,-11.811764705882354
1.755,55.678,41.531883239746094,0.002,0.5387,-11.811764705882354
1.805,54.31,41.531883239746094,0.0019,0.5387,-12.0
1.855,53.016,41.531883239746094,0.0019,0.5387,-12.0
1.905,51.429,41.531883239746094,0.0019,0.5387,-11.858823529411765
1.955,49.915,41.531883239746094,0.0019,0.5387,-11.388235294117647
2.005,47.521,41.531883239746094,0.0019,0.5387,-11.388235294117647
