time_ms,actuator_raw,motor_cmd,depth_m,pressure_mbar,temp_c,depth_ok,battery_v
352,1837,0,0.5533,1067.26,22.75,1,11.45
401,1837,0,0.5528,1067.21,22.81,1,11.44
451,1837,0,0.5528,1067.21,22.84,1,11.44
501,1838,0,0.5535,1067.28,22.87,1,11.45
551,1837,0,0.5529,1067.22,22.88,1,11.44
601,1837,0,0.5534,1067.27,22.89,1,11.45
651,1837,0,0.5533,1067.26,22.90,1,11.44
701,1837,0,0.5525,1067.18,22.91,1,11.44
751,1836,0,0.5531,1067.24,22.91,1,11.45
801,1837,0,0.5533,1067.26,22.92,1,11.45
851,1837,0,0.5534,1067.27,22.92,1,11.45
901,1837,0,0.5534,1067.27,22.92,1,11.44
951,1837,0,0.5534,1067.27,22.92,1,11.45
1001,1837,0,0.5531,1067.24,22.92,1,11.45
1051,1837,0,0.5532,1067.25,22.93,1,11.44
1101,1837,0,0.5532,1067.25,22.92,1,11.45
1151,1837,0,0.5529,1067.22,22.93,1,11.44
1201,1837,0,0.5534,1067.27,22.93,1,11.44
1251,1836,0,0.5537,1067.30,22.93,1,11.45
1301,1837,0,0.5535,1067.28,22.93,1,11.45
1351,1849,191,0.5533,1067.26,22.93,1,11.44
1406,1843,191,0.5532,1067.25,22.92,1,11.44
1455,1865,0,0.5532,1067.25,22.93,1,11.44
1505,1865,151,0.5530,1067.23,22.93,1,11.44
1555,1862,151,0.5532,1067.25,22.93,1,11.44
1605,1872,-153,0.5535,1067.28,22.93,1,11.44
1655,1870,-153,0.5533,1067.26,22.93,1,11.44
1705,1870,-154,0.5528,1067.21,22.93,1,11.44
1755,1846,-154,0.5534,1067.27,22.94,1,11.44
1805,1862,-154,0.5532,1067.25,22.94,1,11.45
1855,1839,151,0.5530,1067.23,22.94,1,11.44
1905,1848,-152,0.5533,1067.26,22.94,1,11.44
1955,1835,-152,0.5535,1067.28,22.93,1,11.44
2005,1835,0,0.5530,1067.23,22.93,1,11.44
2055,1842,153,0.5530,1067.23,22.94,1,11.45
2105,1834,153,0.5532,1067.25,22.94,1,11.44
2155,1836,153,0.5532,1067.25,22.94,1,11.44
2205,1836,153,0.5536,1067.29,22.94,1,11.45
2255,1857,153,0.5542,1067.35,22.94,1,11.44
2305,1858,153,0.5537,1067.30,22.94,1,11.44
2355,1873,153,0.5534,1067.27,22.94,1,11.44
2405,1878,-164,0.5536,1067.29,22.94,1,11.44
2455,1871,-166,0.5528,1067.21,22.94,1,11.44
2505,1870,-166,0.5536,1067.29,22.94,1,11.44
2555,1853,-166,0.5539,1067.32,22.94,1,11.44
2605,1847,-166,0.5533,1067.26,22.94,1,11.44
2655,1828,-163,0.5532,1067.25,22.94,1,11.45
2705,1832,-161,0.5536,1067.29,22.94,1,11.45
2755,1795,-161,0.5528,1067.21,22.94,1,11.44
2805,1802,-158,0.5531,1067.24,22.94,1,11.44
2855,1797,-158,0.5538,1067.31,22.94,1,11.44
2905,1802,-153,0.5533,1067.26,22.94,1,11.44
2955,1789,-152,0.5533,1067.26,22.94,1,11.44
3005,1791,-152,0.5535,1067.28,22.94,1,11.44
3055,1788,0,0.5533,1067.26,22.94,1,11.44
3105,1787,0,0.5534,1067.27,22.94,1,11.45
3155,1787,0,0.5531,1067.24,22.94,1,11.45
3205,1787,0,0.5533,1067.26,22.94,1,11.45
3255,1787,0,0.5536,1067.29,22.94,1,11.44
3305,1787,0,0.5538,1067.31,22.94,1,11.44
3355,1787,0,0.5538,1067.31,22.94,1,11.44
3405,1794,162,0.5536,1067.29,22.94,1,11.44
3455,1789,162,0.5534,1067.27,22.94,1,11.44
3505,1801,162,0.5535,1067.28,22.94,1,11.44
3555,1815,162,0.5534,1067.27,22.94,1,11.44
3605,1808,162,0.5535,1067.28,22.94,1,11.45
3655,1830,157,0.5537,1067.30,22.94,1,11.44
3705,1837,158,0.5539,1067.32,22.94,1,11.44
3755,1848,158,0.5532,1067.25,22.94,1,11.44
3805,1852,153,0.5536,1067.29,22.94,1,11.44
3855,1857,153,0.5539,1067.32,22.94,1,11.44
3905,1866,0,0.5533,1067.26,22.94,1,11.44
3955,1863,-151,0.5536,1067.29,22.94,1,11.44
4005,1881,-151,0.5535,1067.28,22.94,1,11.45
4055,1879,-153,0.5533,1067.26,22.94,1,11.44
4105,1866,-153,0.5533,1067.26,22.94,1,11.44
4155,1836,-156,0.5532,1067.25,22.94,1,11.44
4205,1837,-153,0.5531,1067.24,22.94,1,11.45
4255,1828,-153,0.5537,1067.30,22.94,1,11.44
4305,1813,153,0.5526,1067.19,22.94,1,11.44
4355,1818,153,0.5530,1067.23,22.94,1,11.44
4405,1824,169,0.5529,1067.22,22.94,1,11.44
4455,1835,168,0.5532,1067.25,22.94,1,11.44
4505,1838,168,0.5526,1067.19,22.94,1,11.44
4555,1852,165,0.5523,1067.16,22.94,1,11.44
4605,1870,165,0.5523,1067.16,22.94,1,11.44
4655,1874,162,0.5525,1067.18,22.94,1,11.44
4705,1888,162,0.5524,1067.17,22.94,1,11.45
4755,1889,157,0.5519,1067.12,22.94,1,11.44
4805,1901,157,0.5516,1067.09,22.94,1,11.44
4855,1900,154,0.5513,1067.06,22.94,1,11.44
4905,1913,154,0.5512,1067.05,22.94,1,11.44
4955,1913,152,0.5510,1067.03,22.94,1,11.44
5005,1914,152,0.5513,1067.06,22.94,1,11.44
5055,1925,0,0.5504,1066.98,22.94,1,11.44
5105,1926,0,0.5506,1067.00,22.94,1,11.44
5155,1936,-153,0.5501,1066.95,22.94,1,11.44
5205,1940,-153,0.5495,1066.89,22.94,1,11.44
5255,1918,-153,0.5500,1066.94,22.94,1,11.44
5305,1923,-156,0.5495,1066.89,22.94,1,11.44
5355,1892,-156,0.5492,1066.86,22.94,1,11.44
5405,1893,160,0.5496,1066.90,22.94,1,11.44
5455,1898,166,0.5488,1066.82,22.94,1,11.44
5505,1903,166,0.5484,1066.78,22.94,1,11.44
5555,1921,165,0.5488,1066.82,22.94,1,11.44
5605,1931,165,0.5486,1066.80,22.94,1,11.44
5655,1940,160,0.5485,1066.79,22.94,1,11.44
5705,1958,160,0.5486,1066.80,22.94,1,11.44
5755,1963,156,0.5477,1066.71,22.94,1,11.44
5805,1970,156,0.5477,1066.71,22.94,1,11.44
5855,1995,152,0.5480,1066.74,22.94,1,11.44
5905,2006,152,0.5475,1066.69,22.94,1,11.44
5955,2003,-154,0.5475,1066.69,22.94,1,11.44
6005,2020,-154,0.5478,1066.72,22.94,1,11.44
6055,2015,-156,0.5479,1066.73,22.94,1,11.44
6105,2012,-156,0.5472,1066.66,22.94,1,11.44
6155,1982,-158,0.5480,1066.74,22.94,1,11.44
6205,2001,-158,0.5472,1066.66,22.94,1,11.44
6255,1967,-158,0.5478,1066.72,22.94,1,11.44
6305,1977,-155,0.5478,1066.72,22.94,1,11.44
6355,1973,-155,0.5483,1066.77,22.94,1,11.44
6405,1966,161,0.5484,1066.78,22.94,1,11.44
6455,1967,161,0.5489,1066.83,22.94,1,11.44
6505,1977,163,0.5494,1066.88,22.94,1,11.44
6555,1995,163,0.5495,1066.89,22.93,1,11.44
6605,1986,161,0.5498,1066.92,22.94,1,11.44
6655,2016,161,0.5505,1066.99,22.94,1,11.44
6705,2016,159,0.5514,1067.07,22.94,1,11.44
6755,2050,159,0.5516,1067.09,22.94,1,11.44
6805,2042,154,0.5525,1067.18,22.94,1,11.44
6855,2063,154,0.5531,1067.24,22.94,1,11.44
6905,2057,-151,0.5538,1067.31,22.94,1,11.44
6955,2086,-156,0.5546,1067.39,22.94,1,11.44
7005,2082,-156,0.5558,1067.51,22.94,1,11.44
7055,2045,-160,0.5564,1067.56,22.94,1,11.44
7105,2073,-160,0.5572,1067.64,22.94,1,11.44
7155,2038,-152,0.5579,1067.71,22.94,1,11.44
7205,2047,-158,0.5594,1067.86,22.94,1,11.44
7255,2030,-158,0.5608,1068.00,22.94,1,11.44
7305,2040,-152,0.5619,1068.10,22.94,1,11.44
7355,2014,-152,0.5633,1068.24,22.94,1,11.44
7405,2023,-163,0.5648,1068.39,22.94,1,11.44
7455,2003,-158,0.5666,1068.56,22.94,1,11.44
7505,1993,-158,0.5680,1068.70,22.94,1,11.44
7555,1988,-156,0.5687,1068.77,22.94,1,11.44
7605,1982,-156,0.5710,1069.00,22.94,1,11.44
7655,1976,-153,0.5720,1069.09,22.94,1,11.44
7705,1979,-152,0.5742,1069.31,22.93,1,11.44
7755,1962,-152,0.5760,1069.49,22.94,1,11.44
7805,1971,-151,0.5772,1069.60,22.94,1,11.44
7855,1961,-151,0.5789,1069.77,22.94,1,11.44
7905,1952,0,0.5805,1069.93,22.94,1,11.44
7955,1952,152,0.5821,1070.08,22.94,1,11.44
8005,1961,152,0.5842,1070.29,22.94,1,11.44
8055,1966,154,0.5862,1070.49,22.94,1,11.44
8105,1969,154,0.5884,1070.70,22.94,1,11.44
8155,1978,151,0.5898,1070.84,22.93,1,11.44
8205,1992,151,0.5920,1071.06,22.94,1,11.44
8255,2013,151,0.5935,1071.20,22.94,1,11.44
8305,2000,-154,0.5957,1071.42,22.94,1,11.44
8355,2015,-154,0.5977,1071.61,22.94,1,11.44
8405,2020,157,0.6001,1071.85,22.94,1,11.44
8455,2017,154,0.6018,1072.02,22.94,1,11.44
8505,2017,154,0.6037,1072.20,22.94,1,11.44
8555,2039,153,0.6056,1072.39,22.93,1,11.44
8605,2057,153,0.6075,1072.58,22.94,1,11.44
8655,2060,-151,0.6095,1072.77,22.94,1,11.44
8705,2061,-154,0.6115,1072.97,22.94,1,11.44
8755,2056,-154,0.6135,1073.16,22.93,1,11.44
8805,2058,-155,0.6151,1073.32,22.94,1,11.44
8855,2038,-155,0.6165,1073.46,22.94,1,11.44
8905,2045,-155,0.6187,1073.67,22.93,1,11.44
8955,2030,-151,0.6204,1073.84,22.94,1,11.44
9005,2031,-151,0.6223,1074.03,22.94,1,11.45
9055,2029,151,0.6242,1074.21,22.94,1,11.44
9105,2023,151,0.6259,1074.38,22.93,1,11.45
9155,2026,151,0.6276,1074.55,22.93,1,11.44
9205,2038,151,0.6291,1074.69,22.93,1,11.44
9255,2048,152,0.6309,1074.87,22.94,1,11.44
9305,2046,152,0.6326,1075.04,22.94,1,11.44
9355,2075,-153,0.6348,1075.25,22.93,1,11.44
9405,2085,-153,0.6365,1075.42,22.94,1,11.44
9455,2064,-170,0.6382,1075.59,22.93,1,11.44
9505,2051,-170,0.6402,1075.78,22.93,1,11.44
9555,2039,-168,0.6417,1075.93,22.93,1,11.44
9605,2037,-168,0.6426,1076.02,22.93,1,11.44
9655,2031,-163,0.6456,1076.31,22.93,1,11.44
9705,2024,-163,0.6469,1076.44,22.93,1,11.44
9755,2012,-163,0.6494,1076.68,22.94,1,11.44
9805,2010,-160,0.6512,1076.86,22.93,1,11.44
9855,2001,-160,0.6526,1077.00,22.93,1,11.44
9905,1983,-157,0.6548,1077.21,22.93,1,11.44
9955,1973,-155,0.6572,1077.45,22.93,1,11.44
10005,1987,-155,0.6587,1077.60,22.93,1,11.44
10055,1966,0,0.6611,1077.83,22.93,1,11.44
10105,1967,0,0.6638,1078.10,22.93,1,11.44
10155,1980,151,0.6655,1078.26,22.93,1,11.44
10205,1963,151,0.6676,1078.47,22.93,1,11.45
10255,1971,-151,0.6706,1078.76,22.93,1,11.44
10305,1995,-151,0.6724,1078.94,22.93,1,11.44
10355,1976,0,0.6756,1079.25,22.93,1,11.44
10405,1976,0,0.6782,1079.51,22.93,1,11.45
10455,1976,161,0.6804,1079.72,22.93,1,11.44
10505,1978,161,0.6831,1079.99,22.93,1,11.44
10555,1986,161,0.6854,1080.21,22.93,1,11.44
10605,1991,161,0.6875,1080.42,22.93,1,11.44
10655,1999,159,0.6907,1080.73,22.93,1,11.44
10705,2031,159,0.6935,1081.01,22.93,1,11.44
10755,2026,157,0.6962,1081.27,22.93,1,11.44
10805,2054,157,0.6988,1081.53,22.93,1,11.44
10855,2062,152,0.7013,1081.77,22.93,1,11.44
10905,2067,152,0.7036,1082.00,22.93,1,11.44
10955,2097,-155,0.7070,1082.33,22.93,1,11.44
11005,2095,-155,0.7092,1082.55,22.93,1,11.44
11055,2107,-162,0.7116,1082.78,22.93,1,11.44
11105,2070,-162,0.7152,1083.14,22.93,1,11.44
11155,2076,-164,0.7169,1083.30,22.93,1,11.44
11205,2076,-157,0.7194,1083.55,22.93,1,11.44
11255,2065,-157,0.7219,1083.79,22.93,1,11.44
11305,2060,-158,0.7243,1084.03,22.93,1,11.44
11355,2056,-158,0.7272,1084.31,22.93,1,11.45
11405,2034,157,0.7295,1084.54,22.93,1,11.44
11455,2046,158,0.7323,1084.81,22.93,1,11.44
11505,2038,158,0.7342,1085.00,22.93,1,11.44
11555,2052,160,0.7368,1085.26,22.93,1,11.44
11605,2069,160,0.7395,1085.52,22.93,1,11.44
11655,2081,159,0.7415,1085.72,22.93,1,11.44
11705,2099,155,0.7442,1085.98,22.93,1,11.44
11755,2107,155,0.7460,1086.16,22.92,1,11.44
11805,2129,-151,0.7485,1086.40,22.93,1,11.44
11855,2130,-151,0.7508,1086.63,22.92,1,11.44
11905,2146,-156,0.7522,1086.77,22.93,1,11.44
11955,2136,-156,0.7546,1087.00,22.92,1,11.44
12005,2115,-160,0.7567,1087.21,22.92,1,11.44
12056,2093,-160,0.7583,1087.36,22.92,1,11.44
12105,2101,-154,0.7605,1087.58,22.92,1,11.44
12155,2096,151,0.7628,1087.81,22.93,1,11.44
12205,2098,151,0.7646,1087.98,22.92,1,11.44
12255,2100,0,0.7666,1088.18,22.92,1,11.44
12305,2104,0,0.7692,1088.43,22.92,1,11.44
12355,2106,-151,0.7709,1088.60,22.92,1,11.44
12405,2102,-151,0.7731,1088.82,22.92,1,11.44
12455,2106,-164,0.7758,1089.08,22.92,1,11.44
12505,2099,-163,0.7772,1089.22,22.92,1,11.44
12555,2093,-163,0.7795,1089.44,22.92,1,11.44
12605,2063,-163,0.7818,1089.67,22.93,1,11.44
12655,2067,-163,0.7839,1089.87,22.92,1,11.44
12705,2067,-156,0.7861,1090.09,22.92,1,11.44
12755,2066,-156,0.7892,1090.39,22.92,1,11.44
12805,2054,-156,0.7907,1090.54,22.92,1,11.44
12855,2053,-156,0.7933,1090.80,22.92,1,11.44
12905,2045,-154,0.7960,1091.06,22.92,1,11.44
12955,2035,-154,0.7977,1091.23,22.92,1,11.44
13005,2034,-154,0.8010,1091.55,22.92,1,11.44
13055,2024,0,0.8034,1091.79,22.92,1,11.44
13105,2024,0,0.8052,1091.96,22.92,1,11.44
13155,2034,152,0.8084,1092.28,22.92,1,11.45
13205,2028,152,0.8107,1092.50,22.92,1,11.44
13255,2032,152,0.8136,1092.79,22.92,1,11.44
13305,2039,151,0.8163,1093.05,22.92,1,11.44
13355,2054,151,0.8181,1093.23,22.92,1,11.44
13405,2066,-163,0.8217,1093.58,22.92,1,11.41
13455,2072,-166,0.8236,1093.77,22.92,1,11.44
13505,2065,-166,0.8261,1094.01,22.92,1,11.44
13555,2056,-169,0.8279,1094.19,22.92,1,11.44
13605,2054,-169,0.8293,1094.33,22.92,1,11.44
13655,2027,-166,0.8305,1094.44,22.92,1,11.44
13705,2020,-166,0.8346,1094.85,22.92,1,11.44
13755,2012,-166,0.8345,1094.84,22.92,1,11.44
13805,2011,-159,0.8362,1095.00,22.92,1,11.44
13855,2004,-159,0.8378,1095.16,22.92,1,11.41
13905,1995,-157,0.8388,1095.26,22.91,1,11.44
13955,1997,-156,0.8386,1095.24,22.92,1,11.44
14005,1994,-156,0.8384,1095.22,22.92,1,11.44
14057,1974,-155,0.8377,1095.15,22.91,1,11.44
14106,1974,-155,0.8367,1095.05,22.91,1,11.44
14156,1965,0,0.8354,1094.92,22.92,1,11.44
14206,1966,0,0.8345,1094.84,22.92,1,11.45
14256,1974,152,0.8327,1094.66,22.92,1,11.44
14306,1974,152,0.8317,1094.56,22.92,1,11.44
14356,1977,0,0.8310,1094.49,22.91,1,11.44
14406,1980,0,0.8284,1094.24,22.92,1,11.44
14456,1981,161,0.8282,1094.22,22.92,1,11.44
14506,1995,161,0.8275,1094.15,22.91,1,11.44
14556,1993,160,0.8254,1093.94,22.92,1,11.44
14606,2017,160,0.8256,1093.96,22.92,1,11.44
14656,2016,158,0.8240,1093.81,22.92,1,11.44
14706,2041,153,0.8227,1093.68,22.92,1,11.44
14756,2054,153,0.8223,1093.64,22.92,1,11.44
14806,2074,-151,0.8217,1093.58,22.91,1,11.44
14856,2090,-151,0.8202,1093.43,22.91,1,11.44
14906,2083,-158,0.8190,1093.32,22.92,1,11.44
14956,2066,-161,0.8187,1093.29,22.92,1,11.44
15006,2061,-161,0.8169,1093.11,22.92,1,11.44
15056,2053,-156,0.8167,1093.09,22.91,1,11.44
15106,2056,-156,0.8167,1093.09,22.92,1,11.44
15156,2054,-154,0.8158,1093.00,22.92,1,11.44
15206,2038,-154,0.8158,1093.00,22.91,1,11.44
15256,2020,-154,0.8158,1093.00,22.92,1,11.44
15306,2039,-151,0.8161,1093.03,22.92,1,11.44
15356,2023,-151,0.8162,1093.04,22.92,1,11.44
15406,2024,-163,0.8174,1093.16,22.91,1,11.44
15456,2020,-160,0.8182,1093.24,22.91,1,11.44
15506,2010,-160,0.8188,1093.30,22.91,1,11.44
15556,1990,-159,0.8193,1093.35,22.91,1,11.41
15606,1996,-159,0.8206,1093.47,22.91,1,11.44
15656,1974,-153,0.8212,1093.53,22.92,1,11.44
15706,1985,-154,0.8219,1093.60,22.92,1,11.44
15756,1965,-154,0.8236,1093.77,22.91,1,11.44
15806,1978,-152,0.8240,1093.81,22.91,1,11.44
15856,1976,-152,0.8244,1093.85,22.91,1,11.44
15906,1970,-151,0.8261,1094.01,22.92,1,11.44
15956,1942,-151,0.8258,1093.98,22.91,1,11.44
16006,1958,151,0.8266,1094.06,22.91,1,11.44
16058,1959,153,0.8272,1094.12,22.91,1,11.44
16107,1969,153,0.8269,1094.09,22.91,1,11.44
16157,1974,153,0.8274,1094.14,22.91,1,11.44
