time_s,actuator_mm,actuator_setpoint_mm,depth_filtered_m,depth_setpoint_m,motor_cmd
0.352,95.946,50.0,0.7337,0.6264,0.0
0.401,95.971,50.0,0.7337,0.6264,0.0
0.451,95.946,50.0,0.7332,0.6264,0.0
0.501,95.946,50.0,0.7336,0.6264,0.0
0.551,95.946,50.0,0.7336,0.6264,0.0
0.601,95.971,50.0,0.7336,0.6264,0.0
0.651,95.922,50.0,0.7336,0.6264,0.0
0.701,95.971,50.0,0.7336,0.6264,0.0
0.751,95.946,50.0,0.7336,0.6264,0.0
0.801,95.922,50.0,0.7336,0.6264,0.0
0.851,95.946,50.0,0.7336,0.6264,0.0
0.901,95.946,50.0,0.7336,0.6264,0.0
0.951,95.946,50.0,0.7333,0.6264,0.0
1.001,95.971,50.0,0.7336,0.6264,0.0
1.051,95.946,50.0,0.7333,0.6264,0.0
1.101,95.971,50.0,0.7332,0.6264,0.0
1.151,95.946,50.0,0.7333,0.6264,0.0
1.201,95.922,50.0,0.7333,0.6264,0.0
1.251,95.971,50.0,0.7332,0.6264,0.0
1.301,95.971,86.83238220214844,0.7332,0.6264,0.0
1.351,95.971,86.83238220214844,0.7333,0.6264,0.0
1.406,95.946,86.83238220214844,0.7333,0.6264,-12.0
1.456,95.336,86.83238220214844,0.7333,0.6264,-12.0
1.506,93.748,86.83238220214844,0.7334,0.6264,-10.494117647058824
1.556,92.332,86.83238220214844,0.7334,0.6264,-10.494117647058824
1.606,90.965,86.83238220214844,0.7334,0.6264,-9.647058823529411
1.656,90.598,86.83238220214844,0.7334,0.6264,-9.647058823529411
1.706,90.134,86.83238220214844,0.7334,0.6264,-8.611764705882353
1.756,88.962,86.83238220214844,0.7334,0.6264,-8.611764705882353
1.806,88.523,86.83238220214844,0.7334,0.6264,-8.282352941176471
1.856,87.717,86.83238220214844,0.7334,0.6264,-8.282352941176471
1.906,87.302,86.83238220214844,0.7333,0.6264,-7.7176470588235295
1.956,86.96,86.83238220214844,0.7333,0.6264,-7.7176470588235295
2.006,87.253,86.83238220214844,0.7333,0.6264,-7.247058823529412
2.056,86.862,86.83238220214844,0.7332,0.6264,-7.247058823529412
2.106,86.862,86.83238220214844,0.7331,0.6264,-7.2
2.156,86.618,86.83238220214844,0.733,0.6264,0.0
2.206,86.642,86.83238220214844,0.733,0.6264,0.0
2.256,86.789,86.83238220214844,0.7329,0.6264,7.152941176470589
2.306,86.716,85.33238220214844,0.7325,0.6264,7.152941176470589
2.356,86.911,85.33238220214844,0.7323,0.6264,0.0
2.406,87.009,85.33238220214844,0.7322,0.6264,0.0
2.456,87.131,85.33238220214844,0.7321,0.6264,-7.670588235294118
2.506,87.033,85.33238220214844,0.7314,0.6264,-7.670588235294118
2.556,86.276,85.33238220214844,0.7309,0.6264,-7.7176470588235295
2.606,86.154,85.33238220214844,0.7308,0.6264,-7.7176470588235295
2.656,86.227,85.33238220214844,0.7302,0.6264,-7.435294117647059
2.706,86.056,85.33238220214844,0.73,0.6264,-7.435294117647059
2.756,85.812,85.33238220214844,0.7294,0.6264,-7.3882352941176475
2.806,85.128,85.33238220214844,0.7293,0.6264,-7.3882352941176475
2.856,85.495,85.33238220214844,0.7291,0.6264,-7.247058823529412
2.906,85.177,85.33238220214844,0.7283,0.6264,-7.247058823529412
2.956,85.104,85.33238220214844,0.7282,0.6264,-7.105882352941176
3.006,84.982,85.33238220214844,0.7279,0.6264,-7.105882352941176
3.056,85.006,85.33238220214844,0.7274,0.6264,7.152941176470589
3.106,85.006,85.33238220214844,0.727,0.6264,7.152941176470589
3.156,85.006,85.33238220214844,0.7265,0.6264,7.2
3.206,84.908,85.33238220214844,0.7257,0.6264,7.2
3.256,85.641,85.33238220214844,0.7255,0.6264,7.2
3.306,86.252,83.83238220214844,0.7247,0.6264,7.2
3.356,86.618,83.83238220214844,0.7246,0.6264,-7.152941176470589
3.406,86.545,83.83238220214844,0.7242,0.6264,-7.152941176470589
3.456,86.496,83.83238220214844,0.7236,0.6264,-8.094117647058823
3.506,86.3,83.83238220214844,0.7234,0.6264,-8.094117647058823
3.556,86.032,83.83238220214844,0.723,0.6264,-8.047058823529412
3.606,85.543,83.83238220214844,0.7224,0.6264,-8.047058823529412
3.656,85.372,83.83238220214844,0.7222,0.6264,-7.905882352941177
3.706,84.591,83.83238220214844,0.7211,0.6264,-7.7176470588235295
3.756,84.689,83.83238220214844,0.7209,0.6264,-7.7176470588235295
3.806,84.371,83.83238220214844,0.7208,0.6264,-7.341176470588235
3.856,84.176,83.83238220214844,0.7204,0.6264,-7.341176470588235
3.906,83.98,83.83238220214844,0.7202,0.6264,-7.247058823529412
3.956,83.932,83.83238220214844,0.7199,0.6264,-7.2
4.006,83.785,83.83238220214844,0.7193,0.6264,-7.2
4.056,83.663,83.83238220214844,0.7192,0.6264,-7.105882352941176
4.106,83.614,83.83238220214844,0.7191,0.6264,-7.105882352941176
4.156,83.541,83.83238220214844,0.7188,0.6264,7.105882352941176
4.206,83.565,83.83238220214844,0.7186,0.6264,7.105882352941176
4.256,83.394,83.83238220214844,0.7186,0.6264,7.152941176470589
4.306,83.785,85.33238220214844,0.7183,0.6264,7.152941176470589
4.356,84.689,85.33238220214844,0.7183,0.6264,7.247058823529412
4.406,84.176,85.33238220214844,0.7181,0.6264,7.247058823529412
4.456,85.348,85.33238220214844,0.7181,0.6264,7.294117647058823
4.506,85.397,85.33238220214844,0.718,0.6264,7.294117647058823
4.556,85.934,85.33238220214844,0.718,0.6264,0.0
4.606,86.129,85.33238220214844,0.718,0.6264,0.0
4.656,86.276,85.33238220214844,0.718,0.6264,-7.294117647058823
4.706,85.885,85.33238220214844,0.718,0.6264,-7.341176470588235
4.756,85.812,85.33238220214844,0.7181,0.6264,-7.341176470588235
4.806,85.665,85.33238220214844,0.7181,0.6264,-7.247058823529412
4.856,85.421,85.33238220214844,0.7181,0.6264,-7.247058823529412
4.906,85.446,85.33238220214844,0.7182,0.6264,-7.2
4.956,85.153,85.33238220214844,0.7183,0.6264,-7.2
5.006,85.348,85.33238220214844,0.7183,0.6264,-7.105882352941176
5.056,85.006,85.33238220214844,0.7184,0.6264,-7.105882352941176
5.106,84.811,85.33238220214844,0.7187,0.6264,0.0
5.156,84.835,85.33238220214844,0.7187,0.6264,0.0
5.206,84.835,85.33238220214844,0.7191,0.6264,7.247058823529412
5.256,84.689,85.33238220214844,0.7192,0.6264,7.247058823529412
5.306,84.933,83.83238220214844,0.7193,0.6264,7.247058823529412
5.356,85.714,83.83238220214844,0.7196,0.6264,7.247058823529412
5.406,85.958,83.83238220214844,0.7196,0.6264,-7.482352941176471
5.456,85.836,83.83238220214844,0.7203,0.6264,-7.764705882352941
5.506,85.983,83.83238220214844,0.7204,0.6264,-7.764705882352941
5.556,85.275,83.83238220214844,0.7206,0.6264,-7.811764705882353
5.606,85.226,83.83238220214844,0.721,0.6264,-7.811764705882353
5.656,84.811,83.83238220214844,0.7212,0.6264,-7.623529411764705
5.706,84.737,83.83238220214844,0.7216,0.6264,-7.576470588235294
5.756,84.054,83.83238220214844,0.722,0.6264,-7.576470588235294
5.806,84.176,83.83238220214844,0.7225,0.6264,-7.3882352941176475
5.856,83.956,83.83238220214844,0.7226,0.6264,-7.3882352941176475
5.906,83.834,83.83238220214844,0.7229,0.6264,-7.2
5.956,83.346,83.83238220214844,0.7231,0.6264,-7.105882352941176
6.006,83.736,83.83238220214844,0.7231,0.6264,-7.105882352941176
6.056,83.468,83.83238220214844,0.7236,0.6264,7.247058823529412
6.106,83.736,83.83238220214844,0.7237,0.6264,7.247058823529412
6.156,83.834,83.83238220214844,0.7237,0.6264,7.2
6.206,83.98,83.83238220214844,0.7239,0.6264,7.105882352941176
6.256,84.615,83.83238220214844,0.7244,0.6264,7.105882352941176
6.306,84.884,82.33238220214844,0.7245,0.6264,-7.105882352941176
6.356,85.25,82.33238220214844,0.7247,0.6264,-7.105882352941176
6.406,85.031,82.33238220214844,0.7247,0.6264,-8.0
