time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
0.352,0.7337,0.6264,-0.1073,0.0
0.401,0.7337,0.6264,-0.1073,0.0
0.451,0.7332,0.6264,-0.1068,0.0
0.501,0.7336,0.6264,-0.1072,0.0
0.551,0.7336,0.6264,-0.1072,0.0
0.601,0.7336,0.6264,-0.1072,0.0
0.651,0.7336,0.6264,-0.1072,0.0
0.701,0.7336,0.6264,-0.1072,0.0
0.751,0.7336,0.6264,-0.1072,0.0
0.801,0.7336,0.6264,-0.1072,0.0
0.851,0.7336,0.6264,-0.1072,0.0
0.901,0.7336,0.6264,-0.1072,0.0
0.951,0.7333,0.6264,-0.1069,0.0
1.001,0.7336,0.6264,-0.1072,0.0
1.051,0.7333,0.6264,-0.1069,0.0
1.101,0.7332,0.6264,-0.1068,0.0
1.151,0.7333,0.6264,-0.1069,0.0
1.201,0.7333,0.6264,-0.1069,0.0
1.251,0.7332,0.6264,-0.1068,0.0
1.301,0.7332,0.6264,-0.1068,0.0
1.351,0.7333,0.6264,-0.1069,0.0
1.406,0.7333,0.6264,-0.1069,0.0
1.456,0.7333,0.6264,-0.1069,0.0
1.506,0.7334,0.6264,-0.107,0.0
1.556,0.7334,0.6264,-0.107,0.0
1.606,0.7334,0.6264,-0.107,0.0
1.656,0.7334,0.6264,-0.107,0.0
1.706,0.7334,0.6264,-0.107,0.0
1.756,0.7334,0.6264,-0.107,0.0
1.806,0.7334,0.6264,-0.107,0.0
1.856,0.7334,0.6264,-0.107,0.0
1.906,0.7333,0.6264,-0.1069,0.0
1.956,0.7333,0.6264,-0.1069,0.0
2.006,0.7333,0.6264,-0.1069,0.0
2.056,0.7332,0.6264,-0.1068,0.0
2.106,0.7331,0.6264,-0.1067,0.0
2.156,0.733,0.6264,-0.1066,0.0
2.206,0.733,0.6264,-0.1066,0.0
2.256,0.7329,0.6264,-0.1065,-0.002
2.306,0.7325,0.6264,-0.1061,-0.002
2.356,0.7323,0.6264,-0.1059,-0.002
2.406,0.7322,0.6264,-0.1058,-0.002
2.456,0.7321,0.6264,-0.1057,-0.002
2.506,0.7314,0.6264,-0.105,-0.002
2.556,0.7309,0.6264,-0.1045,-0.002
2.606,0.7308,0.6264,-0.1044,-0.002
2.656,0.7302,0.6264,-0.1038,-0.004
2.706,0.73,0.6264,-0.1036,-0.004
2.756,0.7294,0.6264,-0.103,-0.004
2.806,0.7293,0.6264,-0.1029,-0.004
2.856,0.7291,0.6264,-0.1027,-0.004
2.906,0.7283,0.6264,-0.1019,-0.01
2.956,0.7282,0.6264,-0.1018,-0.004
3.006,0.7279,0.6264,-0.1015,-0.004
3.056,0.7274,0.6264,-0.101,-0.006
3.106,0.727,0.6264,-0.1006,-0.006
3.156,0.7265,0.6264,-0.1001,-0.008
3.206,0.7257,0.6264,-0.0993,-0.008
3.256,0.7255,0.6264,-0.0991,-0.008
3.306,0.7247,0.6264,-0.0983,-0.01
3.356,0.7246,0.6264,-0.0982,-0.008
3.406,0.7242,0.6264,-0.0978,-0.008
3.456,0.7236,0.6264,-0.0972,-0.01
3.506,0.7234,0.6264,-0.097,-0.008
3.556,0.723,0.6264,-0.0966,-0.008
3.606,0.7224,0.6264,-0.096,-0.008
3.656,0.7222,0.6264,-0.0958,-0.008
3.706,0.7211,0.6264,-0.0947,-0.008
3.756,0.7209,0.6264,-0.0945,-0.008
3.806,0.7208,0.6264,-0.0944,-0.008
3.856,0.7204,0.6264,-0.094,-0.008
3.906,0.7202,0.6264,-0.0938,-0.004
3.956,0.7199,0.6264,-0.0935,-0.006
4.006,0.7193,0.6264,-0.0929,-0.006
4.056,0.7192,0.6264,-0.0928,-0.004
4.106,0.7191,0.6264,-0.0927,-0.004
4.156,0.7188,0.6264,-0.0924,-0.004
4.206,0.7186,0.6264,-0.0922,-0.004
4.256,0.7186,0.6264,-0.0922,-0.004
4.306,0.7183,0.6264,-0.0919,-0.004
4.356,0.7183,0.6264,-0.0919,-0.004
4.406,0.7181,0.6264,-0.0917,-0.004
4.456,0.7181,0.6264,-0.0917,-0.002
4.506,0.718,0.6264,-0.0916,-0.002
4.556,0.718,0.6264,-0.0916,-0.002
4.606,0.718,0.6264,-0.0916,0.0
4.656,0.718,0.6264,-0.0916,0.0
4.706,0.718,0.6264,-0.0916,0.0
4.756,0.7181,0.6264,-0.0917,0.0
4.806,0.7181,0.6264,-0.0917,0.0
4.856,0.7181,0.6264,-0.0917,0.0
4.906,0.7182,0.6264,-0.0918,0.0
4.956,0.7183,0.6264,-0.0919,0.0
5.006,0.7183,0.6264,-0.0919,0.0
5.056,0.7184,0.6264,-0.092,0.0
5.106,0.7187,0.6264,-0.0923,0.002
5.156,0.7187,0.6264,-0.0923,0.002
5.206,0.7191,0.6264,-0.0927,0.002
5.256,0.7192,0.6264,-0.0928,0.002
5.306,0.7193,0.6264,-0.0929,0.002
5.356,0.7196,0.6264,-0.0932,0.002
5.406,0.7196,0.6264,-0.0932,0.002
5.456,0.7203,0.6264,-0.0939,0.002
5.506,0.7204,0.6264,-0.094,0.002
5.556,0.7206,0.6264,-0.0942,0.002
5.606,0.721,0.6264,-0.0946,0.004
5.656,0.7212,0.6264,-0.0948,0.004
5.706,0.7216,0.6264,-0.0952,0.004
5.756,0.722,0.6264,-0.0956,0.006
5.806,0.7225,0.6264,-0.0961,0.008
5.856,0.7226,0.6264,-0.0962,0.008
5.906,0.7229,0.6264,-0.0965,0.006
5.956,0.7231,0.6264,-0.0967,0.006
6.006,0.7231,0.6264,-0.0967,0.006
6.056,0.7236,0.6264,-0.0972,0.006
6.106,0.7237,0.6264,-0.0973,0.006
6.156,0.7237,0.6264,-0.0973,0.004
6.206,0.7239,0.6264,-0.0975,0.004
6.256,0.7244,0.6264,-0.098,0.004
6.306,0.7245,0.6264,-0.0981,0.004
6.356,0.7247,0.6264,-0.0983,0.004
6.406,0.7247,0.6264,-0.0983,0.002
6.456,0.725,0.6264,-0.0986,0.004
6.506,0.725,0.6264,-0.0986,0.002
6.556,0.7252,0.6264,-0.0988,0.004
6.606,0.7253,0.6264,-0.0989,0.004
6.656,0.7253,0.6264,-0.0989,0.002
6.706,0.7253,0.6264,-0.0989,0.002
6.756,0.7253,0.6264,-0.0989,0.0
6.806,0.7253,0.6264,-0.0989,0.0
6.856,0.7252,0.6264,-0.0988,0.0
6.906,0.7252,0.6264,-0.0988,0.0
6.956,0.7252,0.6264,-0.0988,0.0
