time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.355,0.414,0.5428,0.1288,0.0,50.0
0.404,0.4148,0.5428,0.128,0.0163,50.0
0.454,0.4148,0.5428,0.128,0.0,50.0
0.504,0.416,0.5428,0.1268,0.0163,50.0
0.554,0.416,0.5428,0.1268,0.0,50.0
0.604,0.4168,0.5428,0.126,0.016,50.0
0.654,0.4168,0.5428,0.126,0.0,50.0
0.704,0.418,0.5428,0.1248,0.016,50.0
0.754,0.418,0.5428,0.1248,0.0,50.0
0.804,0.4185,0.5428,0.1243,0.01,50.0
0.854,0.4185,0.5428,0.1243,0.0,50.0
0.904,0.42,0.5428,0.1228,0.01,50.0
0.954,0.42,0.5428,0.1228,0.0,50.0
1.004,0.421,0.5428,0.1218,0.01,50.0
1.054,0.421,0.5428,0.1218,0.0,50.0
1.104,0.4216,0.5428,0.1212,0.01,50.0
1.154,0.4224,0.5428,0.1204,0.01,50.0
1.204,0.4245,0.5428,0.1183,0.012,50.0
1.254,0.425,0.5428,0.1178,0.012,50.0
1.304,0.4265,0.5428,0.1163,0.016,50.0
1.354,0.4274,0.5428,0.1154,0.016,50.0
1.404,0.4284,0.5428,0.1144,0.018,50.0
1.454,0.4295,0.5428,0.1133,0.018,50.0
1.504,0.4304,0.5428,0.1124,0.018,50.0
1.554,0.4312,0.5428,0.1116,0.018,50.0
1.604,0.433,0.5428,0.1098,0.02,50.0
1.654,0.4343,0.5428,0.1085,0.02,50.0
1.704,0.436,0.5428,0.1068,0.022,50.0
1.754,0.4367,0.5428,0.1061,0.02,50.0
1.804,0.4374,0.5428,0.1054,0.02,50.0
1.854,0.4388,0.5428,0.104,0.022,50.0
1.904,0.4403,0.5428,0.1025,0.026,50.0
1.954,0.4412,0.5428,0.1016,0.026,50.0
2.004,0.4425,0.5428,0.1003,0.026,50.0
2.054,0.4434,0.5428,0.0994,0.026,50.0
2.104,0.445,0.5428,0.0978,0.026,56.4697265625
2.154,0.4459,0.5428,0.0969,0.018,62.744140625
2.204,0.4467,0.5428,0.0961,0.018,68.62640380859375
2.254,0.4482,0.5428,0.0946,0.026,74.11651611328125
2.304,0.4494,0.5428,0.0934,0.024,78.43017578125
2.354,0.4506,0.5428,0.0922,0.024,80.39093017578125
2.404,0.4513,0.5428,0.0915,0.024,81.5673828125
2.454,0.4526,0.5428,0.0902,0.024,81.95953369140625
2.504,0.4533,0.5428,0.0895,0.024,82.3516845703125
2.554,0.454,0.5428,0.0888,0.018,82.3516845703125
2.604,0.4549,0.5428,0.0879,0.018,82.3516845703125
2.654,0.456,0.5428,0.0868,0.022,82.3516845703125
2.704,0.4569,0.5428,0.0859,0.018,82.3516845703125
2.754,0.4585,0.5428,0.0843,0.018,82.3516845703125
2.804,0.4588,0.5428,0.084,0.018,82.3516845703125
2.854,0.4598,0.5428,0.083,0.018,82.3516845703125
2.904,0.461,0.5428,0.0818,0.018,78.43017578125
2.954,0.4613,0.5428,0.0815,0.018,77.6458740234375
3.004,0.4619,0.5428,0.0809,0.018,77.25372314453125
3.054,0.4629,0.5428,0.0799,0.02,76.861572265625
3.104,0.4637,0.5428,0.0791,0.018,74.90081787109375
3.154,0.4649,0.5428,0.0779,0.02,72.54791259765625
3.204,0.4655,0.5428,0.0773,0.016,66.27349853515625
3.254,0.466,0.5428,0.0768,0.016,50.0
3.304,0.4662,0.5428,0.0766,0.012,50.0
3.354,0.4672,0.5428,0.0756,0.012,50.0
3.404,0.4677,0.5428,0.0751,0.012,50.0
3.454,0.4688,0.5428,0.074,0.016,50.0
3.504,0.4694,0.5428,0.0734,0.012,44.7052001953125
3.554,0.4697,0.5428,0.0731,0.012,38.03863525390625
3.604,0.4704,0.5428,0.0724,0.012,32.940673828125
3.654,0.4709,0.5428,0.0719,0.01,32.54852294921875
3.704,0.4716,0.5428,0.0712,0.012,32.54852294921875
3.754,0.4729,0.5428,0.0699,0.014,32.54852294921875
3.804,0.4739,0.5428,0.0689,0.014,24.3133544921875
3.854,0.4745,0.5428,0.0683,0.014,17.254638671875
3.904,0.4761,0.5428,0.0667,0.014,23.529052734375
3.954,0.4768,0.5428,0.066,0.014,33.7249755859375
4.004,0.4778,0.5428,0.065,0.014,41.5679931640625
4.054,0.4782,0.5428,0.0646,0.014,50.0
4.104,0.4803,0.5428,0.0625,0.02,28.62701416015625
4.154,0.4816,0.5428,0.0612,0.02,23.13690185546875
4.204,0.4831,0.5428,0.0597,0.02,22.7447509765625
4.254,0.4849,0.5428,0.0579,0.026,27.05841064453125
4.304,0.4868,0.5428,0.056,0.03,40.78369140625
4.354,0.4883,0.5428,0.0545,0.03,50.0
4.404,0.4905,0.5428,0.0523,0.03,50.0
4.454,0.493,0.5428,0.0498,0.036,30.5877685546875
4.504,0.4948,0.5428,0.048,0.036,14.9017333984375
4.554,0.498,0.5428,0.0448,0.036,13.72528076171875
4.604,0.5004,0.5428,0.0424,0.038,13.72528076171875
4.654,0.5028,0.5428,0.04,0.044,17.254638671875
4.704,0.5057,0.5428,0.0371,0.048,32.54852294921875
4.754,0.509,0.5428,0.0338,0.048,32.54852294921875
4.804,0.512,0.5428,0.0308,0.05,24.3133544921875
4.854,0.5157,0.5428,0.0271,0.058,23.529052734375
4.904,0.5194,0.5428,0.0234,0.06,32.940673828125
4.954,0.5229,0.5428,0.0199,0.064,50.0
5.004,0.5264,0.5428,0.0164,0.066,42.74444580078125
5.054,0.5302,0.5428,0.0126,0.07,25.8819580078125
5.104,0.5344,0.5428,0.0084,0.07,5.88226318359375
5.154,0.5381,0.5428,0.0047,0.074,3.52935791015625
5.204,0.5415,0.5428,0.0013,0.074,1.96075439453125
5.254,0.5459,0.5428,-0.0031,0.074,1.17645263671875
5.304,0.5506,0.5428,-0.0078,0.074,9.80377197265625
5.354,0.5542,0.5428,-0.0114,0.074,35.68572998046875
5.404,0.5586,0.5428,-0.0158,0.076,50.0
5.454,0.5619,0.5428,-0.0191,0.076,50.0
5.504,0.5658,0.5428,-0.023,0.078,50.0
5.554,0.57,0.5428,-0.0272,0.078,50.0
5.604,0.574,0.5428,-0.0312,0.08,50.0
5.654,0.5778,0.5428,-0.035,0.08,50.0
5.704,0.5815,0.5428,-0.0387,0.078,50.0
5.754,0.5845,0.5428,-0.0417,0.076,50.0
5.804,0.5874,0.5428,-0.0446,0.076,50.0
5.854,0.5902,0.5428,-0.0474,0.074,62.35198974609375
5.904,0.5938,0.5428,-0.051,0.074,68.2342529296875
5.954,0.5961,0.5428,-0.0533,0.072,71.3714599609375
6.004,0.5992,0.5428,-0.0564,0.062,71.3714599609375
6.054,0.6019,0.5428,-0.0591,0.06,58.8226318359375
6.104,0.6037,0.5428,-0.0609,0.058,50.0
