time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.355,0.0841,0.2988,0.2147,0.0,50.0
0.404,0.0842,0.2988,0.2146,0.002,50.0
0.454,0.0841,0.2988,0.2147,0.0,50.0
0.504,0.0841,0.2988,0.2147,0.0,50.0
0.554,0.0839,0.2988,0.2149,0.0,50.0
0.604,0.084,0.2988,0.2148,0.0,50.0
0.654,0.0839,0.2988,0.2149,0.0,50.0
0.704,0.084,0.2988,0.2148,0.0,50.0
0.754,0.084,0.2988,0.2148,0.0,50.0
0.804,0.084,0.2988,0.2148,0.0,50.0
0.854,0.0839,0.2988,0.2149,0.0,50.0
0.904,0.0839,0.2988,0.2149,0.0,50.0
0.954,0.0839,0.2988,0.2149,0.0,50.0
1.004,0.084,0.2988,0.2148,0.0,50.0
1.054,0.0839,0.2988,0.2149,0.0,50.0
1.104,0.0839,0.2988,0.2149,0.0,50.0
1.154,0.0839,0.2988,0.2149,0.0,50.0
1.204,0.0839,0.2988,0.2149,0.0,50.0
1.254,0.0839,0.2988,0.2149,0.0,50.0
1.304,0.0839,0.2988,0.2149,0.0,50.0
1.354,0.0838,0.2988,0.215,0.0,50.0
1.404,0.0839,0.2988,0.2149,0.0,50.0
1.454,0.0839,0.2988,0.2149,0.0,50.0
1.504,0.0838,0.2988,0.215,0.0,50.0
1.554,0.0838,0.2988,0.215,0.0,50.0
1.604,0.0838,0.2988,0.215,0.0,50.0
1.654,0.0838,0.2988,0.215,0.0,50.0
1.704,0.0838,0.2988,0.215,0.0,50.0
1.754,0.0838,0.2988,0.215,0.0,50.0
1.804,0.0838,0.2988,0.215,0.0,50.0
1.854,0.0838,0.2988,0.215,0.0,50.0
1.904,0.0838,0.2988,0.215,0.0,50.0
1.954,0.0838,0.2988,0.215,0.0,50.0
2.004,0.0838,0.2988,0.215,0.0,50.0
2.054,0.0838,0.2988,0.215,0.0,50.0
2.104,0.0837,0.2988,0.2151,0.0,50.0
2.154,0.0837,0.2988,0.2151,0.0,50.0
2.204,0.0837,0.2988,0.2151,0.0,56.4697265625
2.254,0.0837,0.2988,0.2151,0.0,59.99908447265625
2.304,0.0837,0.2988,0.2151,0.0,60.3912353515625
2.354,0.0837,0.2988,0.2151,0.0,60.3912353515625
2.404,0.0837,0.2988,0.2151,0.0,63.13629150390625
2.454,0.0837,0.2988,0.2151,0.0,66.6656494140625
2.504,0.0838,0.2988,0.215,0.0,67.449951171875
2.554,0.0838,0.2988,0.215,0.0,68.2342529296875
2.604,0.0839,0.2988,0.2149,0.0,69.8028564453125
2.654,0.084,0.2988,0.2148,0.0,72.54791259765625
2.704,0.0841,0.2988,0.2147,0.0,73.724365234375
2.754,0.0842,0.2988,0.2146,0.002,73.724365234375
2.804,0.0843,0.2988,0.2145,0.002,74.11651611328125
2.854,0.0844,0.2988,0.2144,0.002,74.90081787109375
2.904,0.0845,0.2988,0.2143,0.002,75.68511962890625
2.954,0.0847,0.2988,0.2141,0.002,76.46942138671875
3.004,0.0847,0.2988,0.2141,0.002,77.25372314453125
3.054,0.0848,0.2988,0.214,0.002,78.43017578125
3.104,0.0848,0.2988,0.214,0.002,78.82232666015625
3.154,0.0849,0.2988,0.2139,0.002,79.998779296875
3.204,0.085,0.2988,0.2138,0.002,80.39093017578125
3.254,0.085,0.2988,0.2138,0.002,80.7830810546875
3.304,0.0851,0.2988,0.2137,0.002,81.5673828125
3.354,0.0851,0.2988,0.2137,0.002,82.74383544921875
3.404,0.0851,0.2988,0.2137,0.0,83.52813720703125
3.454,0.0853,0.2988,0.2135,0.002,84.31243896484375
3.504,0.0854,0.2988,0.2134,0.002,84.31243896484375
3.554,0.0854,0.2988,0.2134,0.002,84.70458984375
3.604,0.0857,0.2988,0.2131,0.002,84.70458984375
3.654,0.086,0.2988,0.2128,0.002,84.70458984375
3.704,0.0863,0.2988,0.2125,0.002,84.70458984375
3.754,0.0867,0.2988,0.2121,0.004,84.70458984375
3.804,0.0868,0.2988,0.212,0.004,84.70458984375
3.854,0.0869,0.2988,0.2119,0.004,84.70458984375
3.904,0.0877,0.2988,0.2111,0.006,85.09674072265625
3.954,0.0878,0.2988,0.211,0.006,85.09674072265625
4.004,0.0884,0.2988,0.2104,0.006,85.4888916015625
4.054,0.0887,0.2988,0.2101,0.006,85.4888916015625
4.104,0.0888,0.2988,0.21,0.006,85.4888916015625
4.154,0.0895,0.2988,0.2093,0.006,85.4888916015625
4.204,0.0896,0.2988,0.2092,0.002,85.4888916015625
4.254,0.0901,0.2988,0.2087,0.006,80.7830810546875
4.304,0.0909,0.2988,0.2079,0.01,79.60662841796875
4.354,0.0918,0.2988,0.207,0.01,78.03802490234375
4.404,0.0922,0.2988,0.2066,0.01,75.29296875
4.454,0.0926,0.2988,0.2062,0.008,72.9400634765625
4.504,0.0932,0.2988,0.2056,0.01,72.15576171875
4.554,0.0943,0.2988,0.2045,0.012,72.15576171875
4.604,0.0947,0.2988,0.2041,0.01,72.15576171875
4.654,0.0954,0.2988,0.2034,0.012,72.15576171875
4.704,0.0958,0.2988,0.203,0.012,72.15576171875
4.754,0.0971,0.2988,0.2017,0.012,75.68511962890625
4.804,0.0976,0.2988,0.2012,0.01,76.0772705078125
4.854,0.0979,0.2988,0.2009,0.01,76.0772705078125
4.904,0.0984,0.2988,0.2004,0.01,67.449951171875
4.954,0.0992,0.2988,0.1996,0.01,58.43048095703125
5.004,0.0997,0.2988,0.1991,0.01,50.0
5.054,0.1006,0.2988,0.1982,0.01,50.0
5.104,0.1009,0.2988,0.1979,0.01,50.0
5.154,0.1017,0.2988,0.1971,0.01,50.0
5.204,0.1029,0.2988,0.1959,0.01,50.0
5.254,0.1034,0.2988,0.1954,0.01,50.0
5.304,0.1042,0.2988,0.1946,0.016,50.0
5.354,0.1052,0.2988,0.1936,0.016,50.0
5.404,0.1066,0.2988,0.1922,0.016,50.0
5.454,0.1072,0.2988,0.1916,0.016,50.0
5.504,0.1087,0.2988,0.1901,0.016,50.0
5.554,0.1095,0.2988,0.1893,0.016,50.0
5.604,0.1107,0.2988,0.1881,0.02,50.0
5.654,0.1126,0.2988,0.1862,0.02,50.0
5.704,0.1137,0.2988,0.1851,0.022,50.0
5.754,0.1162,0.2988,0.1826,0.024,42.352294921875
5.804,0.1178,0.2988,0.181,0.028,35.2935791015625
5.854,0.1201,0.2988,0.1787,0.03,20.391845703125
5.904,0.1222,0.2988,0.1766,0.032,16.07818603515625
5.954,0.1247,0.2988,0.1741,0.038,14.50958251953125
6.004,0.1268,0.2988,0.172,0.042,12.94097900390625
6.054,0.1303,0.2988,0.1685,0.042,27.84271240234375
6.104,0.1325,0.2988,0.1663,0.044,50.0
6.154,0.1359,0.2988,0.1629,0.046,50.0
6.204,0.1392,0.2988,0.1596,0.046,39.60723876953125
6.254,0.1425,0.2988,0.1563,0.05,28.62701416015625
6.304,0.1462,0.2988,0.1526,0.066,18.8232421875
6.354,0.1496,0.2988,0.1492,0.066,8.23516845703125
6.404,0.1532,0.2988,0.1456,0.068,4.31365966796875
6.454,0.1575,0.2988,0.1413,0.068,1.568603515625
6.504,0.162,0.2988,0.1368,0.068,0.0
6.554,0.1657,0.2988,0.1331,0.072,0.0
6.604,0.1705,0.2988,0.1283,0.074,0.0
6.654,0.1747,0.2988,0.1241,0.074,0.0
6.704,0.1791,0.2988,0.1197,0.084,0.0
6.754,0.1843,0.2988,0.1145,0.086,3.13720703125
6.804,0.189,0.2988,0.1098,0.088,21.56829833984375
6.854,0.1938,0.2988,0.105,0.09,38.82293701171875
6.904,0.1984,0.2988,0.1004,0.092,50.0
6.954,0.2033,0.2988,0.0955,0.094,50.0
7.004,0.2083,0.2988,0.0905,0.096,50.0
7.054,0.2127,0.2988,0.0861,0.094,50.0
7.104,0.2178,0.2988,0.081,0.096,50.0
7.154,0.2224,0.2988,0.0764,0.096,50.0
7.204,0.2272,0.2988,0.0716,0.096,50.0
7.254,0.2319,0.2988,0.0669,0.096,58.43048095703125
7.304,0.2366,0.2988,0.0622,0.094,63.5284423828125
7.354,0.2409,0.2988,0.0579,0.094,50.0
7.404,0.2454,0.2988,0.0534,0.094,50.0
7.454,0.2496,0.2988,0.0492,0.092,50.0
7.504,0.254,0.2988,0.0448,0.092,64.312744140625
7.554,0.2578,0.2988,0.041,0.09,69.41070556640625
7.604,0.262,0.2988,0.0368,0.088,63.5284423828125
7.654,0.2653,0.2988,0.0335,0.086,50.0
7.704,0.2688,0.2988,0.03,0.084,50.0
7.754,0.2712,0.2988,0.0276,0.084,50.0
7.804,0.2735,0.2988,0.0253,0.076,50.0
7.854,0.2762,0.2988,0.0226,0.07,50.0
7.904,0.2785,0.2988,0.0203,0.066,50.0
7.954,0.2804,0.2988,0.0184,0.054,50.0
8.004,0.2816,0.2988,0.0172,0.048,50.0
8.054,0.2829,0.2988,0.0159,0.046,50.0
