time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
0.355,0.1907,0.6664,0.4757,0.0
0.404,0.1907,0.6664,0.4757,0.0
0.454,0.1904,0.6664,0.476,0.0
0.504,0.1904,0.6664,0.476,0.0
0.554,0.19,0.6664,0.4764,0.0
0.604,0.19,0.6664,0.4764,0.0
0.654,0.1898,0.6664,0.4766,0.0
0.704,0.1898,0.6664,0.4766,0.0
0.754,0.1893,0.6664,0.4771,0.0
0.804,0.1893,0.6664,0.4771,0.0
0.854,0.1891,0.6664,0.4773,-0.004
0.904,0.1891,0.6664,0.4773,0.0
0.954,0.1889,0.6664,0.4775,-0.004
1.004,0.1889,0.6664,0.4775,0.0
1.054,0.1888,0.6664,0.4776,-0.002
1.104,0.1887,0.6664,0.4777,-0.002
1.154,0.1886,0.6664,0.4778,-0.002
1.204,0.1883,0.6664,0.4781,-0.002
1.254,0.1881,0.6664,0.4783,-0.002
1.304,0.1877,0.6664,0.4787,-0.002
1.354,0.1876,0.6664,0.4788,-0.002
1.404,0.1876,0.6664,0.4788,-0.002
1.454,0.1871,0.6664,0.4793,-0.002
1.504,0.1866,0.6664,0.4798,-0.004
1.554,0.1865,0.6664,0.4799,-0.004
1.604,0.1862,0.6664,0.4802,-0.006
1.654,0.1861,0.6664,0.4803,-0.004
1.704,0.1855,0.6664,0.4809,-0.006
1.754,0.1854,0.6664,0.481,-0.002
1.804,0.1852,0.6664,0.4812,-0.004
1.854,0.1851,0.6664,0.4813,-0.004
1.904,0.185,0.6664,0.4814,-0.002
1.954,0.1847,0.6664,0.4817,-0.002
2.004,0.1845,0.6664,0.4819,-0.004
2.054,0.1844,0.6664,0.482,-0.002
2.104,0.1842,0.6664,0.4822,-0.004
2.154,0.184,0.6664,0.4824,-0.004
2.204,0.184,0.6664,0.4824,-0.004
2.254,0.1839,0.6664,0.4825,-0.002
2.304,0.1839,0.6664,0.4825,-0.002
2.354,0.1839,0.6664,0.4825,-0.002
2.404,0.1839,0.6664,0.4825,-0.002
2.454,0.1839,0.6664,0.4825,0.0
2.504,0.1839,0.6664,0.4825,0.0
2.554,0.1839,0.6664,0.4825,0.0
2.604,0.184,0.6664,0.4824,0.0
2.654,0.184,0.6664,0.4824,0.0
2.704,0.1845,0.6664,0.4819,0.0
2.754,0.1846,0.6664,0.4818,0.0
2.804,0.1849,0.6664,0.4815,0.0
2.854,0.185,0.6664,0.4814,0.002
2.904,0.1853,0.6664,0.4811,0.002
2.954,0.1855,0.6664,0.4809,0.002
3.004,0.1859,0.6664,0.4805,0.004
3.054,0.186,0.6664,0.4804,0.004
3.104,0.1866,0.6664,0.4798,0.006
3.154,0.1868,0.6664,0.4796,0.004
3.204,0.1871,0.6664,0.4793,0.006
3.254,0.1875,0.6664,0.4789,0.006
3.304,0.1878,0.6664,0.4786,0.006
3.354,0.1885,0.6664,0.4779,0.006
3.404,0.1891,0.6664,0.4773,0.008
3.454,0.1896,0.6664,0.4768,0.008
3.504,0.1896,0.6664,0.4768,0.008
3.554,0.1909,0.6664,0.4755,0.008
3.604,0.1914,0.6664,0.475,0.01
3.654,0.1922,0.6664,0.4742,0.01
3.704,0.1931,0.6664,0.4733,0.012
3.754,0.1942,0.6664,0.4722,0.014
3.804,0.1951,0.6664,0.4713,0.016
3.854,0.1963,0.6664,0.4701,0.018
3.904,0.197,0.6664,0.4694,0.018
3.954,0.1984,0.6664,0.468,0.018
4.004,0.2003,0.6664,0.4661,0.018
4.054,0.2015,0.6664,0.4649,0.022
4.104,0.2034,0.6664,0.463,0.024
4.154,0.2055,0.6664,0.4609,0.024
4.204,0.2078,0.6664,0.4586,0.028
4.254,0.2099,0.6664,0.4565,0.038
4.304,0.2119,0.6664,0.4545,0.038
4.354,0.2147,0.6664,0.4517,0.04
4.404,0.2176,0.6664,0.4488,0.042
4.454,0.221,0.6664,0.4454,0.042
4.504,0.2243,0.6664,0.4421,0.046
4.554,0.2276,0.6664,0.4388,0.056
4.604,0.2313,0.6664,0.4351,0.058
4.654,0.235,0.6664,0.4314,0.066
4.704,0.2388,0.6664,0.4276,0.066
4.754,0.2432,0.6664,0.4232,0.068
4.804,0.2476,0.6664,0.4188,0.074
4.854,0.2526,0.6664,0.4138,0.074
4.904,0.2572,0.6664,0.4092,0.076
4.954,0.262,0.6664,0.4044,0.088
5.004,0.2677,0.6664,0.3987,0.088
5.054,0.2725,0.6664,0.3939,0.092
5.104,0.2785,0.6664,0.3879,0.096
5.154,0.2846,0.6664,0.3818,0.096
5.204,0.2906,0.6664,0.3758,0.1
5.254,0.2963,0.6664,0.3701,0.114
5.304,0.3019,0.6664,0.3645,0.114
5.354,0.3074,0.6664,0.359,0.114
5.404,0.3137,0.6664,0.3527,0.114
5.454,0.3201,0.6664,0.3463,0.12
5.504,0.3258,0.6664,0.3406,0.12
5.554,0.3315,0.6664,0.3349,0.114
5.604,0.3373,0.6664,0.3291,0.114
5.654,0.3424,0.6664,0.324,0.114
5.704,0.3482,0.6664,0.3182,0.114
5.754,0.3539,0.6664,0.3125,0.114
5.804,0.3587,0.6664,0.3077,0.114
5.854,0.3642,0.6664,0.3022,0.114
5.904,0.3696,0.6664,0.2968,0.114
5.954,0.3755,0.6664,0.2909,0.114
6.004,0.3804,0.6664,0.286,0.11
6.054,0.3854,0.6664,0.281,0.108
6.104,0.3904,0.6664,0.276,0.108
6.154,0.3955,0.6664,0.2709,0.102
6.204,0.4005,0.6664,0.2659,0.1
6.254,0.4054,0.6664,0.261,0.1
6.304,0.4099,0.6664,0.2565,0.1
6.354,0.4144,0.6664,0.252,0.1
6.404,0.4194,0.6664,0.247,0.1
6.454,0.423,0.6664,0.2434,0.1
6.504,0.4277,0.6664,0.2387,0.098
6.554,0.4321,0.6664,0.2343,0.094
6.604,0.4357,0.6664,0.2307,0.09
6.654,0.4401,0.6664,0.2263,0.09
6.704,0.4443,0.6664,0.2221,0.088
6.754,0.448,0.6664,0.2184,0.088
6.804,0.4515,0.6664,0.2149,0.084
6.854,0.4554,0.6664,0.211,0.078
6.904,0.4587,0.6664,0.2077,0.078
6.954,0.4627,0.6664,0.2037,0.078
7.004,0.4661,0.6664,0.2003,0.074
7.054,0.47,0.6664,0.1964,0.078
7.104,0.4733,0.6664,0.1931,0.074
7.154,0.4764,0.6664,0.19,0.07
7.204,0.4794,0.6664,0.187,0.068
7.254,0.4822,0.6664,0.1842,0.066
7.304,0.4849,0.6664,0.1815,0.066
7.354,0.4886,0.6664,0.1778,0.066
7.404,0.491,0.6664,0.1754,0.062
7.454,0.4936,0.6664,0.1728,0.06
7.504,0.4962,0.6664,0.1702,0.056
7.554,0.4982,0.6664,0.1682,0.054
7.604,0.5012,0.6664,0.1652,0.054
7.654,0.5033,0.6664,0.1631,0.052
7.704,0.5059,0.6664,0.1605,0.052
7.754,0.5082,0.6664,0.1582,0.052
7.804,0.5101,0.6664,0.1563,0.048
7.854,0.5121,0.6664,0.1543,0.046
7.904,0.5133,0.6664,0.1531,0.042
7.954,0.5154,0.6664,0.151,0.042
8.004,0.5167,0.6664,0.1497,0.042
8.054,0.5174,0.6664,0.149,0.04
8.104,0.519,0.6664,0.1474,0.038
8.154,0.5197,0.6664,0.1467,0.032
8.204,0.5204,0.6664,0.146,0.026
8.254,0.5214,0.6664,0.145,0.024
8.304,0.5217,0.6664,0.1447,0.02
8.354,0.5224,0.6664,0.144,0.014
8.404,0.5234,0.6664,0.143,0.014
8.454,0.5239,0.6664,0.1425,0.014
8.504,0.5247,0.6664,0.1417,0.014
8.554,0.5254,0.6664,0.141,0.014
8.604,0.5257,0.6664,0.1407,0.014
8.654,0.5266,0.6664,0.1398,0.014
8.704,0.5273,0.6664,0.1391,0.014
8.754,0.5285,0.6664,0.1379,0.014
8.804,0.5292,0.6664,0.1372,0.014
8.854,0.5305,0.6664,0.1359,0.014
8.904,0.5314,0.6664,0.135,0.016
8.954,0.5326,0.6664,0.1338,0.018
9.004,0.5337,0.6664,0.1327,0.018
9.054,0.5346,0.6664,0.1318,0.018
9.104,0.5366,0.6664,0.1298,0.022
9.154,0.5383,0.6664,0.1281,0.024
9.204,0.5402,0.6664,0.1262,0.024
9.254,0.5421,0.6664,0.1243,0.026
9.304,0.5446,0.6664,0.1218,0.034
9.354,0.5462,0.6664,0.1202,0.034
9.404,0.5491,0.6664,0.1173,0.038
9.454,0.5521,0.6664,0.1143,0.038
9.504,0.555,0.6664,0.1114,0.04
9.554,0.5579,0.6664,0.1085,0.05
9.604,0.5613,0.6664,0.1051,0.058
9.654,0.5645,0.6664,0.1019,0.058
9.704,0.568,0.6664,0.0984,0.058
9.754,0.5709,0.6664,0.0955,0.058
9.804,0.5742,0.6664,0.0922,0.06
9.854,0.5779,0.6664,0.0885,0.064
9.904,0.5814,0.6664,0.085,0.066
9.954,0.5848,0.6664,0.0816,0.068
10.004,0.5884,0.6664,0.078,0.068
10.054,0.5911,0.6664,0.0753,0.068
10.104,0.5945,0.6664,0.0719,0.068
10.154,0.5978,0.6664,0.0686,0.068
10.204,0.6012,0.6664,0.0652,0.068
10.254,0.6046,0.6664,0.0618,0.068
10.304,0.608,0.6664,0.0584,0.068
10.354,0.6111,0.6664,0.0553,0.068
10.404,0.6145,0.6664,0.0519,0.068
10.454,0.6175,0.6664,0.0489,0.068
10.504,0.6205,0.6664,0.0459,0.068
10.554,0.6236,0.6664,0.0428,0.066
10.604,0.6271,0.6664,0.0393,0.068
10.654,0.6296,0.6664,0.0368,0.062
10.704,0.6322,0.6664,0.0342,0.062
10.754,0.6357,0.6664,0.0307,0.062
10.804,0.638,0.6664,0.0284,0.06
10.854,0.6408,0.6664,0.0256,0.06
10.904,0.6432,0.6664,0.0232,0.056
10.954,0.6463,0.6664,0.0201,0.056
11.004,0.6493,0.6664,0.0171,0.056
11.054,0.6512,0.6664,0.0152,0.052
11.104,0.6543,0.6664,0.0121,0.056
11.154,0.6567,0.6664,0.0097,0.056
11.204,0.6594,0.6664,0.007,0.054
11.254,0.6618,0.6664,0.0046,0.054
11.304,0.6653,0.6664,0.0011,0.054
11.354,0.6675,0.6664,-0.0011,0.054
11.404,0.6702,0.6664,-0.0038,0.054
11.454,0.6729,0.6664,-0.0065,0.054
11.504,0.6758,0.6664,-0.0094,0.054
11.554,0.6784,0.6664,-0.012,0.054
11.604,0.6818,0.6664,-0.0154,0.054
11.654,0.6845,0.6664,-0.0181,0.054
11.704,0.6874,0.6664,-0.021,0.054
11.754,0.6909,0.6664,-0.0245,0.054
11.804,0.6934,0.6664,-0.027,0.054
11.854,0.6963,0.6664,-0.0299,0.058
11.904,0.6996,0.6664,-0.0332,0.058
11.954,0.702,0.6664,-0.0356,0.058
12.004,0.7048,0.6664,-0.0384,0.058
12.055,0.7079,0.6664,-0.0415,0.058
12.104,0.7102,0.6664,-0.0438,0.058
12.154,0.7131,0.6664,-0.0467,0.058
12.204,0.7156,0.6664,-0.0492,0.056
12.254,0.7177,0.6664,-0.0513,0.056
12.304,0.7201,0.6664,-0.0537,0.05
12.354,0.7215,0.6664,-0.0551,0.048
12.404,0.7234,0.6664,-0.057,0.048
12.454,0.7254,0.6664,-0.059,0.0469
12.504,0.7272,0.6664,-0.0608,0.042
12.554,0.7289,0.6664,-0.0625,0.04
12.604,0.7302,0.6664,-0.0638,0.038
12.654,0.7313,0.6664,-0.0649,0.036
12.704,0.733,0.6664,-0.0666,0.034
12.754,0.7337,0.6664,-0.0673,0.034
12.804,0.7349,0.6664,-0.0685,0.034
12.854,0.736,0.6664,-0.0696,0.026
12.904,0.7363,0.6664,-0.0699,0.024
12.954,0.7372,0.6664,-0.0708,0.022
13.004,0.7373,0.6664,-0.0709,0.022
13.054,0.7376,0.6664,-0.0712,0.018
13.104,0.7376,0.6664,-0.0712,0.014
13.154,0.7376,0.6664,-0.0712,0.006
13.204,0.7376,0.6664,-0.0712,0.006
13.254,0.7376,0.6664,-0.0712,0.002
13.304,0.7376,0.6664,-0.0712,0.0
13.354,0.7376,0.6664,-0.0712,0.0
13.404,0.7374,0.6664,-0.071,0.0
13.454,0.7376,0.6664,-0.0712,0.0
13.504,0.7376,0.6664,-0.0712,0.0
13.554,0.7376,0.6664,-0.0712,0.0
13.604,0.7376,0.6664,-0.0712,0.0
13.654,0.7376,0.6664,-0.0712,0.0
13.704,0.7376,0.6664,-0.0712,0.0
13.754,0.7376,0.6664,-0.0712,0.0
13.804,0.7378,0.6664,-0.0714,0.0
13.854,0.7379,0.6664,-0.0715,0.0
13.904,0.7379,0.6664,-0.0715,0.0
13.954,0.7382,0.6664,-0.0718,0.0
14.004,0.7383,0.6664,-0.0719,0.0
14.056,0.7394,0.6664,-0.073,0.002
14.105,0.7394,0.6664,-0.073,0.002
14.155,0.7396,0.6664,-0.0732,0.002
14.205,0.7403,0.6664,-0.0739,0.004
14.255,0.741,0.6664,-0.0746,0.004
14.305,0.741,0.6664,-0.0746,0.004
14.355,0.742,0.6664,-0.0756,0.006
14.405,0.7425,0.6664,-0.0761,0.01
14.455,0.7435,0.6664,-0.0771,0.014
14.505,0.7438,0.6664,-0.0774,0.01
14.555,0.7445,0.6664,-0.0781,0.014
14.605,0.7448,0.6664,-0.0784,0.014
14.655,0.7459,0.6664,-0.0795,0.014
14.705,0.746,0.6664,-0.0796,0.01
