time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.353,0.7054,0.4624,-0.243,0.0,50.0
0.401,0.7054,0.4624,-0.243,0.0,50.0
0.451,0.7049,0.4624,-0.2425,0.0,50.0
0.501,0.7051,0.4624,-0.2427,0.0,50.0
0.551,0.7049,0.4624,-0.2425,0.0,50.0
0.601,0.7049,0.4624,-0.2425,0.0,50.0
0.651,0.7048,0.4624,-0.2424,0.0,50.0
0.701,0.7048,0.4624,-0.2424,0.0,50.0
0.751,0.7048,0.4624,-0.2424,0.0,50.0
0.801,0.7049,0.4624,-0.2425,0.0,50.0
0.851,0.7048,0.4624,-0.2424,0.0,50.0
0.901,0.7049,0.4624,-0.2425,0.0,50.0
0.951,0.7048,0.4624,-0.2424,0.0,50.0
1.001,0.7048,0.4624,-0.2424,0.0,50.0
1.051,0.7048,0.4624,-0.2424,0.0,50.0
1.101,0.7048,0.4624,-0.2424,0.0,50.0
1.151,0.7046,0.4624,-0.2422,0.0,50.0
1.201,0.7046,0.4624,-0.2422,0.0,50.0
1.251,0.7046,0.4624,-0.2422,0.0,50.0
1.301,0.7046,0.4624,-0.2422,0.0,75.05357360839844
1.351,0.7048,0.4624,-0.2424,0.0,75.05357360839844
1.401,0.7048,0.4624,-0.2424,0.0,75.05357360839844
1.451,0.7048,0.4624,-0.2424,0.0,75.05357360839844
1.501,0.7048,0.4624,-0.2424,0.0,75.05357360839844
1.551,0.7048,0.4624,-0.2424,0.0,75.05357360839844
1.601,0.7048,0.4624,-0.2424,0.0,75.05357360839844
1.651,0.7048,0.4624,-0.2424,0.0,75.05357360839844
1.701,0.7048,0.4624,-0.2424,0.0,75.05357360839844
1.751,0.7048,0.4624,-0.2424,0.0,75.05357360839844
1.801,0.7047,0.4624,-0.2423,0.0,75.05357360839844
1.851,0.7048,0.4624,-0.2424,0.0,75.05357360839844
1.901,0.7048,0.4624,-0.2424,0.0,75.05357360839844
1.951,0.7048,0.4624,-0.2424,0.0,75.05357360839844
2.001,0.7047,0.4624,-0.2423,0.0,75.05357360839844
2.051,0.7047,0.4624,-0.2423,0.0,75.05357360839844
2.101,0.7047,0.4624,-0.2423,0.0,75.05357360839844
2.151,0.7047,0.4624,-0.2423,0.0,75.05357360839844
2.201,0.7048,0.4624,-0.2424,0.0,75.05357360839844
2.251,0.7048,0.4624,-0.2424,0.0,75.05357360839844
2.301,0.7048,0.4624,-0.2424,0.0,73.55357360839844
2.351,0.7048,0.4624,-0.2424,0.0,73.55357360839844
2.401,0.7048,0.4624,-0.2424,0.0,73.55357360839844
2.451,0.7048,0.4624,-0.2424,0.0,73.55357360839844
2.501,0.7049,0.4624,-0.2425,0.0,73.55357360839844
2.551,0.7054,0.4624,-0.243,0.0,73.55357360839844
2.601,0.7056,0.4624,-0.2432,0.0,73.55357360839844
2.651,0.7059,0.4624,-0.2435,0.0,73.55357360839844
2.701,0.7064,0.4624,-0.244,0.002,73.55357360839844
2.751,0.7065,0.4624,-0.2441,0.002,73.55357360839844
2.801,0.7065,0.4624,-0.2441,0.002,73.55357360839844
2.851,0.7069,0.4624,-0.2445,0.004,73.55357360839844
2.901,0.7079,0.4624,-0.2455,0.006,73.55357360839844
2.951,0.7081,0.4624,-0.2457,0.006,73.55357360839844
3.001,0.709,0.4624,-0.2466,0.006,73.55357360839844
3.051,0.7092,0.4624,-0.2468,0.006,73.55357360839844
3.101,0.7099,0.4624,-0.2475,0.008,73.55357360839844
3.151,0.7105,0.4624,-0.2481,0.008,73.55357360839844
3.201,0.7109,0.4624,-0.2485,0.008,73.55357360839844
3.251,0.7116,0.4624,-0.2492,0.012,73.55357360839844
3.301,0.7125,0.4624,-0.2501,0.014,75.05357360839844
3.351,0.7131,0.4624,-0.2507,0.012,75.05357360839844
3.401,0.7136,0.4624,-0.2512,0.012,75.05357360839844
3.451,0.7149,0.4624,-0.2525,0.012,75.05357360839844
3.501,0.7149,0.4624,-0.2525,0.012,75.05357360839844
3.551,0.7156,0.4624,-0.2532,0.012,75.05357360839844
3.601,0.7167,0.4624,-0.2543,0.014,75.05357360839844
3.651,0.7169,0.4624,-0.2545,0.014,75.05357360839844
3.701,0.7183,0.4624,-0.2559,0.014,75.05357360839844
3.751,0.7187,0.4624,-0.2563,0.012,75.05357360839844
3.801,0.7189,0.4624,-0.2565,0.01,75.05357360839844
3.851,0.7199,0.4624,-0.2575,0.014,75.05357360839844
3.901,0.7201,0.4624,-0.2577,0.008,75.05357360839844
3.951,0.7202,0.4624,-0.2578,0.008,75.05357360839844
4.001,0.7211,0.4624,-0.2587,0.008,75.05357360839844
4.051,0.7218,0.4624,-0.2594,0.008,75.05357360839844
4.101,0.7219,0.4624,-0.2595,0.008,75.05357360839844
4.151,0.7221,0.4624,-0.2597,0.004,75.05357360839844
4.201,0.7223,0.4624,-0.2599,0.004,75.05357360839844
4.251,0.7224,0.4624,-0.26,0.004,75.05357360839844
4.301,0.7224,0.4624,-0.26,0.004,73.55357360839844
4.351,0.7224,0.4624,-0.26,0.002,73.55357360839844
4.401,0.7224,0.4624,-0.26,0.002,73.55357360839844
4.451,0.7224,0.4624,-0.26,0.002,73.55357360839844
4.501,0.7224,0.4624,-0.26,0.0,73.55357360839844
4.551,0.7223,0.4624,-0.2599,0.0,73.55357360839844
4.601,0.7223,0.4624,-0.2599,0.0,73.55357360839844
4.651,0.7223,0.4624,-0.2599,0.0,73.55357360839844
4.701,0.7218,0.4624,-0.2594,0.0,73.55357360839844
4.751,0.7217,0.4624,-0.2593,0.0,73.55357360839844
4.801,0.7216,0.4624,-0.2592,0.0,73.55357360839844
4.851,0.7211,0.4624,-0.2587,-0.002,73.55357360839844
4.901,0.721,0.4624,-0.2586,-0.002,73.55357360839844
4.951,0.7205,0.4624,-0.2581,-0.002,73.55357360839844
5.001,0.7203,0.4624,-0.2579,-0.002,73.55357360839844
5.051,0.7203,0.4624,-0.2579,-0.002,73.55357360839844
5.101,0.7193,0.4624,-0.2569,-0.004,73.55357360839844
5.151,0.7192,0.4624,-0.2568,-0.002,73.55357360839844
5.201,0.7192,0.4624,-0.2568,-0.002,73.55357360839844
5.251,0.7181,0.4624,-0.2557,-0.004,73.55357360839844
5.301,0.718,0.4624,-0.2556,-0.002,72.05357360839844
5.351,0.7178,0.4624,-0.2554,-0.004,72.05357360839844
5.401,0.7172,0.4624,-0.2548,-0.004,72.05357360839844
5.451,0.7167,0.4624,-0.2543,-0.004,72.05357360839844
5.501,0.7166,0.4624,-0.2542,-0.004,72.05357360839844
5.551,0.7165,0.4624,-0.2541,-0.002,72.05357360839844
5.601,0.7158,0.4624,-0.2534,-0.004,72.05357360839844
5.651,0.7151,0.4624,-0.2527,-0.01,72.05357360839844
5.701,0.7151,0.4624,-0.2527,-0.004,72.05357360839844
5.751,0.715,0.4624,-0.2526,-0.004,72.05357360839844
5.801,0.715,0.4624,-0.2526,-0.002,72.05357360839844
5.851,0.715,0.4624,-0.2526,-0.002,72.05357360839844
5.901,0.7148,0.4624,-0.2524,-0.002,72.05357360839844
5.951,0.7146,0.4624,-0.2522,-0.002,72.05357360839844
6.001,0.7146,0.4624,-0.2522,-0.002,72.05357360839844
6.051,0.7146,0.4624,-0.2522,0.0,72.05357360839844
6.101,0.7145,0.4624,-0.2521,0.0,72.05357360839844
6.151,0.7145,0.4624,-0.2521,0.0,72.05357360839844
6.201,0.7145,0.4624,-0.2521,0.0,72.05357360839844
6.251,0.7145,0.4624,-0.2521,0.0,72.05357360839844
6.301,0.7145,0.4624,-0.2521,0.0,70.55357360839844
6.351,0.7146,0.4624,-0.2522,0.0,70.55357360839844
6.401,0.7146,0.4624,-0.2522,0.0,70.55357360839844
6.451,0.7146,0.4624,-0.2522,0.0,70.55357360839844
6.501,0.7146,0.4624,-0.2522,0.0,70.55357360839844
6.551,0.7147,0.4624,-0.2523,0.0,70.55357360839844
6.601,0.715,0.4624,-0.2526,0.0,70.55357360839844
6.651,0.7151,0.4624,-0.2527,0.0,70.55357360839844
6.701,0.7151,0.4624,-0.2527,0.0,70.55357360839844
6.751,0.7153,0.4624,-0.2529,0.002,70.55357360839844
6.801,0.7156,0.4624,-0.2532,0.002,70.55357360839844
6.851,0.7158,0.4624,-0.2534,0.002,70.55357360839844
6.901,0.7158,0.4624,-0.2534,0.002,70.55357360839844
6.951,0.716,0.4624,-0.2536,0.004,70.55357360839844
7.001,0.7162,0.4624,-0.2538,0.004,70.55357360839844
7.051,0.7164,0.4624,-0.254,0.004,70.55357360839844
7.101,0.7165,0.4624,-0.2541,0.004,70.55357360839844
7.151,0.7166,0.4624,-0.2542,0.004,70.55357360839844
7.201,0.7168,0.4624,-0.2544,0.004,70.55357360839844
7.251,0.7171,0.4624,-0.2547,0.004,70.55357360839844
7.301,0.7171,0.4624,-0.2547,0.004,69.05357360839844
7.351,0.7172,0.4624,-0.2548,0.004,69.05357360839844
7.401,0.7173,0.4624,-0.2549,0.002,69.05357360839844
7.451,0.7173,0.4624,-0.2549,0.002,69.05357360839844
7.501,0.7174,0.4624,-0.255,0.002,69.05357360839844
7.551,0.7176,0.4624,-0.2552,0.002,69.05357360839844
7.601,0.7176,0.4624,-0.2552,0.002,69.05357360839844
7.651,0.7176,0.4624,-0.2552,0.002,69.05357360839844
7.701,0.7176,0.4624,-0.2552,0.0,69.05357360839844
7.751,0.7176,0.4624,-0.2552,0.0,69.05357360839844
7.801,0.7176,0.4624,-0.2552,0.0,69.05357360839844
7.851,0.7176,0.4624,-0.2552,0.0,69.05357360839844
7.901,0.7176,0.4624,-0.2552,0.0,69.05357360839844
7.951,0.7176,0.4624,-0.2552,0.0,69.05357360839844
8.001,0.7176,0.4624,-0.2552,0.0,69.05357360839844
8.051,0.7175,0.4624,-0.2551,0.0,69.05357360839844
8.101,0.7174,0.4624,-0.255,0.0,69.05357360839844
8.151,0.7174,0.4624,-0.255,0.0,69.05357360839844
8.201,0.7173,0.4624,-0.2549,0.0,69.05357360839844
8.251,0.7169,0.4624,-0.2545,0.0,69.05357360839844
8.301,0.7167,0.4624,-0.2543,-0.002,67.55357360839844
8.351,0.7166,0.4624,-0.2542,-0.002,67.55357360839844
8.401,0.7166,0.4624,-0.2542,-0.002,67.55357360839844
8.451,0.7165,0.4624,-0.2541,-0.002,67.55357360839844
8.501,0.7161,0.4624,-0.2537,-0.002,67.55357360839844
8.551,0.7159,0.4624,-0.2535,-0.002,67.55357360839844
8.601,0.7156,0.4624,-0.2532,-0.004,67.55357360839844
8.651,0.7156,0.4624,-0.2532,-0.004,67.55357360839844
8.701,0.7156,0.4624,-0.2532,-0.002,67.55357360839844
8.751,0.7152,0.4624,-0.2528,-0.002,67.55357360839844
8.801,0.7151,0.4624,-0.2527,-0.002,67.55357360839844
8.851,0.7151,0.4624,-0.2527,-0.002,67.55357360839844
8.901,0.7149,0.4624,-0.2525,-0.004,67.55357360839844
8.951,0.7149,0.4624,-0.2525,-0.002,67.55357360839844
9.001,0.7149,0.4624,-0.2525,0.0,67.55357360839844
9.051,0.7149,0.4624,-0.2525,0.0,67.55357360839844
9.101,0.7149,0.4624,-0.2525,0.0,67.55357360839844
9.151,0.7149,0.4624,-0.2525,0.0,67.55357360839844
9.201,0.7149,0.4624,-0.2525,0.0,67.55357360839844
9.251,0.7148,0.4624,-0.2524,0.0,67.55357360839844
9.301,0.7149,0.4624,-0.2525,0.0,69.05357360839844
9.351,0.7149,0.4624,-0.2525,0.0,69.05357360839844
9.401,0.7149,0.4624,-0.2525,0.0,69.05357360839844
9.451,0.7149,0.4624,-0.2525,0.0,69.05357360839844
9.501,0.7149,0.4624,-0.2525,0.0,69.05357360839844
9.551,0.7149,0.4624,-0.2525,0.0,69.05357360839844
9.601,0.7149,0.4624,-0.2525,0.0,69.05357360839844
9.651,0.7149,0.4624,-0.2525,0.0,69.05357360839844
9.701,0.7149,0.4624,-0.2525,0.0,69.05357360839844
9.751,0.715,0.4624,-0.2526,0.0,69.05357360839844
9.801,0.715,0.4624,-0.2526,0.0,69.05357360839844
9.851,0.715,0.4624,-0.2526,0.0,69.05357360839844
9.901,0.715,0.4624,-0.2526,0.0,69.05357360839844
9.951,0.715,0.4624,-0.2526,0.0,69.05357360839844
10.001,0.715,0.4624,-0.2526,0.0,69.05357360839844
10.051,0.715,0.4624,-0.2526,0.0,69.05357360839844
10.101,0.7151,0.4624,-0.2527,0.0,69.05357360839844
10.151,0.7151,0.4624,-0.2527,0.0,69.05357360839844
10.201,0.7152,0.4624,-0.2528,0.0,69.05357360839844
10.251,0.7152,0.4624,-0.2528,0.0,69.05357360839844
10.301,0.7153,0.4624,-0.2529,0.0,67.55357360839844
10.351,0.7154,0.4624,-0.253,0.0,67.55357360839844
10.401,0.7154,0.4624,-0.253,0.0,67.55357360839844
10.451,0.7154,0.4624,-0.253,0.0,67.55357360839844
10.501,0.7156,0.4624,-0.2532,0.002,67.55357360839844
10.551,0.7158,0.4624,-0.2534,0.002,67.55357360839844
10.601,0.7158,0.4624,-0.2534,0.002,67.55357360839844
10.651,0.7159,0.4624,-0.2535,0.002,67.55357360839844
10.701,0.7159,0.4624,-0.2535,0.002,67.55357360839844
10.751,0.7159,0.4624,-0.2535,0.0,67.55357360839844
10.801,0.7159,0.4624,-0.2535,0.0,67.55357360839844
10.851,0.7161,0.4624,-0.2537,0.0,67.55357360839844
10.901,0.7162,0.4624,-0.2538,0.002,67.55357360839844
10.951,0.7161,0.4624,-0.2537,0.0,67.55357360839844
11.001,0.7162,0.4624,-0.2538,0.0,67.55357360839844
11.051,0.7162,0.4624,-0.2538,0.0,67.55357360839844
11.101,0.7161,0.4624,-0.2537,0.0,67.55357360839844
11.151,0.7161,0.4624,-0.2537,0.0,67.55357360839844
11.202,0.7161,0.4624,-0.2537,0.0,67.55357360839844
11.251,0.716,0.4624,-0.2536,0.0,67.55357360839844
11.301,0.716,0.4624,-0.2536,0.0,66.0535659790039
11.351,0.716,0.4624,-0.2536,0.0,66.0535659790039
11.401,0.7159,0.4624,-0.2535,0.0,66.0535659790039
11.451,0.7157,0.4624,-0.2533,0.0,66.0535659790039
11.501,0.7157,0.4624,-0.2533,0.0,66.0535659790039
11.551,0.7156,0.4624,-0.2532,0.0,66.0535659790039
11.601,0.7156,0.4624,-0.2532,0.0,66.0535659790039
11.651,0.7155,0.4624,-0.2531,-0.002,66.0535659790039
11.701,0.7153,0.4624,-0.2529,-0.002,66.0535659790039
11.751,0.7152,0.4624,-0.2528,-0.002,66.0535659790039
11.801,0.7152,0.4624,-0.2528,-0.002,66.0535659790039
11.851,0.7151,0.4624,-0.2527,-0.002,66.0535659790039
11.901,0.715,0.4624,-0.2526,-0.002,66.0535659790039
11.951,0.715,0.4624,-0.2526,-0.002,66.0535659790039
12.001,0.715,0.4624,-0.2526,-0.002,66.0535659790039
12.052,0.7148,0.4624,-0.2524,-0.002,66.0535659790039
12.101,0.7148,0.4624,-0.2524,-0.002,66.0535659790039
12.151,0.7147,0.4624,-0.2523,-0.002,66.0535659790039
12.201,0.7146,0.4624,-0.2522,-0.002,66.0535659790039
12.251,0.7146,0.4624,-0.2522,-0.002,66.0535659790039
12.301,0.7145,0.4624,-0.2521,-0.002,67.55357360839844
12.351,0.7145,0.4624,-0.2521,0.0,67.55357360839844
12.401,0.7143,0.4624,-0.2519,-0.002,67.55357360839844
12.451,0.7143,0.4624,-0.2519,-0.002,67.55357360839844
12.501,0.7141,0.4624,-0.2517,-0.002,67.55357360839844
12.551,0.7141,0.4624,-0.2517,-0.002,67.55357360839844
12.601,0.7141,0.4624,-0.2517,0.0,67.55357360839844
12.651,0.7141,0.4624,-0.2517,0.0,67.55357360839844
12.701,0.714,0.4624,-0.2516,0.0,67.55357360839844
12.751,0.714,0.4624,-0.2516,0.0,67.55357360839844
12.801,0.714,0.4624,-0.2516,0.0,67.55357360839844
12.851,0.714,0.4624,-0.2516,0.0,67.55357360839844
12.901,0.714,0.4624,-0.2516,0.0,67.55357360839844
12.951,0.714,0.4624,-0.2516,0.0,67.55357360839844
13.001,0.7139,0.4624,-0.2515,0.0,67.55357360839844
13.051,0.714,0.4624,-0.2516,0.0,67.55357360839844
13.101,0.714,0.4624,-0.2516,0.0,67.55357360839844
13.151,0.714,0.4624,-0.2516,0.0,67.55357360839844
13.201,0.714,0.4624,-0.2516,0.0,67.55357360839844
13.251,0.714,0.4624,-0.2516,0.0,67.55357360839844
13.301,0.7143,0.4624,-0.2519,0.0,66.0535659790039
13.351,0.7144,0.4624,-0.252,0.0,66.0535659790039
13.401,0.7145,0.4624,-0.2521,0.0,66.0535659790039
13.451,0.7145,0.4624,-0.2521,0.0,66.0535659790039
13.501,0.7146,0.4624,-0.2522,0.0,66.0535659790039
13.551,0.7146,0.4624,-0.2522,0.0,66.0535659790039
13.601,0.7146,0.4624,-0.2522,0.0,66.0535659790039
13.651,0.7148,0.4624,-0.2524,0.002,66.0535659790039
13.701,0.7148,0.4624,-0.2524,0.002,66.0535659790039
13.751,0.7149,0.4624,-0.2525,0.002,66.0535659790039
13.801,0.7149,0.4624,-0.2525,0.0,66.0535659790039
13.851,0.715,0.4624,-0.2526,0.0,66.0535659790039
13.901,0.715,0.4624,-0.2526,0.0,66.0535659790039
13.951,0.7153,0.4624,-0.2529,0.0,66.0535659790039
14.001,0.7153,0.4624,-0.2529,0.0,66.0535659790039
14.053,0.7154,0.4624,-0.253,0.0019,66.0535659790039
14.102,0.7154,0.4624,-0.253,0.0,66.0535659790039
14.152,0.7154,0.4624,-0.253,0.0,66.0535659790039
14.202,0.7154,0.4624,-0.253,0.0,66.0535659790039
14.252,0.7154,0.4624,-0.253,0.0,66.0535659790039
14.302,0.7154,0.4624,-0.253,0.0,64.55357360839844
14.352,0.7154,0.4624,-0.253,0.0,64.55357360839844
14.402,0.7154,0.4624,-0.253,0.0,64.55357360839844
14.452,0.7154,0.4624,-0.253,0.0,64.55357360839844
14.502,0.7154,0.4624,-0.253,0.0,64.55357360839844
14.553,0.7153,0.4624,-0.2529,0.0,64.55357360839844
14.602,0.7153,0.4624,-0.2529,0.0,64.55357360839844
14.652,0.7153,0.4624,-0.2529,0.0,64.55357360839844
14.702,0.7152,0.4624,-0.2528,0.0,64.55357360839844
14.752,0.715,0.4624,-0.2526,0.0,64.55357360839844
14.802,0.7148,0.4624,-0.2524,0.0,64.55357360839844
14.852,0.7147,0.4624,-0.2523,-0.002,64.55357360839844
14.902,0.7146,0.4624,-0.2522,-0.002,64.55357360839844
14.952,0.7146,0.4624,-0.2522,-0.002,64.55357360839844
15.002,0.7145,0.4624,-0.2521,-0.002,64.55357360839844
15.052,0.7145,0.4624,-0.2521,-0.002,64.55357360839844
15.102,0.7144,0.4624,-0.252,-0.002,64.55357360839844
15.152,0.7142,0.4624,-0.2518,-0.002,64.55357360839844
15.202,0.7142,0.4624,-0.2518,-0.002,64.55357360839844
15.252,0.7142,0.4624,-0.2518,-0.002,64.55357360839844
15.302,0.714,0.4624,-0.2516,-0.002,63.05357360839844
15.352,0.7139,0.4624,-0.2515,-0.002,63.05357360839844
15.402,0.7137,0.4624,-0.2513,-0.002,63.05357360839844
15.452,0.7136,0.4624,-0.2512,-0.002,63.05357360839844
15.502,0.7136,0.4624,-0.2512,-0.002,63.05357360839844
15.552,0.7135,0.4624,-0.2511,-0.002,63.05357360839844
15.602,0.7135,0.4624,-0.2511,-0.002,63.05357360839844
15.652,0.7134,0.4624,-0.251,-0.002,63.05357360839844
15.702,0.7133,0.4624,-0.2509,-0.002,63.05357360839844
15.752,0.7133,0.4624,-0.2509,-0.002,63.05357360839844
15.802,0.7132,0.4624,-0.2508,-0.002,63.05357360839844
15.852,0.7131,0.4624,-0.2507,-0.002,63.05357360839844
15.902,0.7131,0.4624,-0.2507,-0.002,63.05357360839844
15.952,0.7131,0.4624,-0.2507,-0.002,63.05357360839844
16.002,0.713,0.4624,-0.2506,-0.002,63.05357360839844
16.054,0.713,0.4624,-0.2506,-0.002,63.05357360839844
16.103,0.713,0.4624,-0.2506,0.0,63.05357360839844
16.153,0.713,0.4624,-0.2506,0.0,63.05357360839844
16.203,0.713,0.4624,-0.2506,0.0,63.05357360839844
16.253,0.713,0.4624,-0.2506,0.0,63.05357360839844
16.303,0.713,0.4624,-0.2506,0.0,61.55357360839844
16.354,0.7129,0.4624,-0.2505,0.0,61.55357360839844
16.403,0.713,0.4624,-0.2506,0.0,61.55357360839844
16.453,0.713,0.4624,-0.2506,0.0,61.55357360839844
16.503,0.7131,0.4624,-0.2507,0.0,61.55357360839844
16.553,0.7131,0.4624,-0.2507,0.0,61.55357360839844
16.603,0.7131,0.4624,-0.2507,0.0,61.55357360839844
16.653,0.713,0.4624,-0.2506,0.0,61.55357360839844
16.703,0.7131,0.4624,-0.2507,0.0,61.55357360839844
16.753,0.7131,0.4624,-0.2507,0.0,61.55357360839844
16.803,0.7131,0.4624,-0.2507,0.0,61.55357360839844
16.853,0.7131,0.4624,-0.2507,0.0,61.55357360839844
16.903,0.7131,0.4624,-0.2507,0.0,61.55357360839844
16.953,0.7131,0.4624,-0.2507,0.0,61.55357360839844
17.003,0.7131,0.4624,-0.2507,0.0,61.55357360839844
17.053,0.7131,0.4624,-0.2507,0.0,61.55357360839844
17.103,0.7131,0.4624,-0.2507,0.0,61.55357360839844
17.153,0.7131,0.4624,-0.2507,0.0,61.55357360839844
17.203,0.7131,0.4624,-0.2507,0.0,61.55357360839844
17.253,0.7131,0.4624,-0.2507,0.0,61.55357360839844
17.303,0.713,0.4624,-0.2506,0.0,60.05357360839844
17.353,0.7129,0.4624,-0.2505,0.0,60.05357360839844
17.403,0.7129,0.4624,-0.2505,0.0,60.05357360839844
17.453,0.7128,0.4624,-0.2504,0.0,60.05357360839844
17.503,0.7128,0.4624,-0.2504,0.0,60.05357360839844
17.553,0.7128,0.4624,-0.2504,0.0,60.05357360839844
17.603,0.7128,0.4624,-0.2504,0.0,60.05357360839844
17.653,0.7128,0.4624,-0.2504,0.0,60.05357360839844
17.703,0.7128,0.4624,-0.2504,0.0,60.05357360839844
17.753,0.7128,0.4624,-0.2504,0.0,60.05357360839844
17.803,0.7128,0.4624,-0.2504,0.0,60.05357360839844
17.853,0.7128,0.4624,-0.2504,0.0,60.05357360839844
17.903,0.7128,0.4624,-0.2504,0.0,60.05357360839844
17.953,0.7128,0.4624,-0.2504,0.0,60.05357360839844
18.003,0.7127,0.4624,-0.2503,0.0,60.05357360839844
18.055,0.7127,0.4624,-0.2503,0.0,60.05357360839844
18.104,0.7127,0.4624,-0.2503,0.0,60.05357360839844
18.154,0.7127,0.4624,-0.2503,0.0,60.05357360839844
18.204,0.7127,0.4624,-0.2503,0.0,60.05357360839844
18.254,0.7127,0.4624,-0.2503,0.0,60.05357360839844
18.304,0.7126,0.4624,-0.2502,0.0,61.55357360839844
18.354,0.7125,0.4624,-0.2501,0.0,61.55357360839844
18.404,0.7125,0.4624,-0.2501,0.0,61.55357360839844
18.454,0.7125,0.4624,-0.2501,0.0,61.55357360839844
18.504,0.7125,0.4624,-0.2501,0.0,61.55357360839844
18.554,0.7125,0.4624,-0.2501,0.0,61.55357360839844
18.604,0.7125,0.4624,-0.2501,0.0,61.55357360839844
18.654,0.7125,0.4624,-0.2501,0.0,61.55357360839844
18.704,0.7125,0.4624,-0.2501,0.0,61.55357360839844
18.754,0.7123,0.4624,-0.2499,0.0,61.55357360839844
18.804,0.7122,0.4624,-0.2498,0.0,61.55357360839844
18.854,0.7121,0.4624,-0.2497,0.0,61.55357360839844
18.904,0.712,0.4624,-0.2496,0.0,61.55357360839844
18.954,0.712,0.4624,-0.2496,0.0,61.55357360839844
19.004,0.712,0.4624,-0.2496,0.0,61.55357360839844
19.054,0.712,0.4624,-0.2496,0.0,61.55357360839844
19.104,0.712,0.4624,-0.2496,0.0,61.55357360839844
19.154,0.712,0.4624,-0.2496,0.0,61.55357360839844
19.204,0.712,0.4624,-0.2496,0.0,61.55357360839844
19.254,0.712,0.4624,-0.2496,0.0,61.55357360839844
19.304,0.712,0.4624,-0.2496,0.0,63.05357360839844
19.354,0.712,0.4624,-0.2496,0.0,63.05357360839844
19.404,0.712,0.4624,-0.2496,0.0,63.05357360839844
19.454,0.712,0.4624,-0.2496,0.0,63.05357360839844
19.504,0.7121,0.4624,-0.2497,0.0,63.05357360839844
19.554,0.7121,0.4624,-0.2497,0.0,63.05357360839844
19.604,0.7121,0.4624,-0.2497,0.0,63.05357360839844
19.654,0.7122,0.4624,-0.2498,0.0,63.05357360839844
19.704,0.7122,0.4624,-0.2498,0.0,63.05357360839844
19.754,0.7122,0.4624,-0.2498,0.0,63.05357360839844
19.804,0.7122,0.4624,-0.2498,0.0,63.05357360839844
19.854,0.7122,0.4624,-0.2498,0.0,63.05357360839844
19.904,0.7122,0.4624,-0.2498,0.0,63.05357360839844
19.954,0.7123,0.4624,-0.2499,0.0,63.05357360839844
20.004,0.7124,0.4624,-0.25,0.0,63.05357360839844
20.056,0.7125,0.4624,-0.2501,0.0,63.05357360839844
20.105,0.7125,0.4624,-0.2501,0.0,63.05357360839844
20.155,0.7126,0.4624,-0.2502,0.0,63.05357360839844
20.205,0.7126,0.4624,-0.2502,0.0,63.05357360839844
20.255,0.7126,0.4624,-0.2502,0.0,63.05357360839844
20.305,0.7126,0.4624,-0.2502,0.0,61.55357360839844
20.355,0.7126,0.4624,-0.2502,0.0,61.55357360839844
20.405,0.7126,0.4624,-0.2502,0.0,61.55357360839844
20.455,0.7126,0.4624,-0.2502,0.0,61.55357360839844
20.505,0.7127,0.4624,-0.2503,0.0,61.55357360839844
20.555,0.7127,0.4624,-0.2503,0.0,61.55357360839844
20.605,0.7127,0.4624,-0.2503,0.0,61.55357360839844
20.655,0.7128,0.4624,-0.2504,0.0,61.55357360839844
20.705,0.7128,0.4624,-0.2504,0.0,61.55357360839844
20.755,0.7129,0.4624,-0.2505,0.0,61.55357360839844
20.805,0.7131,0.4624,-0.2507,0.0,61.55357360839844
20.855,0.7131,0.4624,-0.2507,0.0,61.55357360839844
20.905,0.7132,0.4624,-0.2508,0.002,61.55357360839844
20.955,0.7132,0.4624,-0.2508,0.0,61.55357360839844
21.005,0.7132,0.4624,-0.2508,0.0,61.55357360839844
21.055,0.7132,0.4624,-0.2508,0.0,61.55357360839844
21.105,0.7132,0.4624,-0.2508,0.0,61.55357360839844
21.155,0.7132,0.4624,-0.2508,0.0,61.55357360839844
21.205,0.7132,0.4624,-0.2508,0.0,61.55357360839844
21.255,0.7132,0.4624,-0.2508,0.0,61.55357360839844
