time_s,actuator_mm,actuator_setpoint_mm,depth_filtered_m,depth_setpoint_m,motor_cmd
0.355,22.466,2.0682156085968018,0.1052,0.5,0.0
0.404,22.442,0.0,0.1052,0.5,0.0
0.454,22.466,0.0,0.105,0.5,0.0
0.504,22.491,0.0,0.105,0.5,0.0
0.554,22.466,0.0,0.1047,0.5,0.0
0.604,22.466,0.5407154560089111,0.1047,0.5,0.0
0.654,22.466,0.0,0.1046,0.5,0.0
0.704,22.466,2.9469192028045654,0.1047,0.5,0.0
0.754,22.491,0.0,0.1047,0.5,0.0
0.804,22.442,0.718948245048523,0.1047,0.5,0.0
0.854,22.491,0.0,0.1047,0.5,0.0
0.904,22.466,0.0,0.1047,0.5,0.0
0.954,22.442,0.0,0.1047,0.5,0.0
1.004,22.442,8.311263084411621,0.1047,0.5,0.0
1.054,22.466,1.6114652156829834,0.1047,0.5,0.0
1.104,22.466,0.08662641048431396,0.1047,0.5,0.0
1.154,22.466,2.4128079414367676,0.1047,0.5,0.0
1.204,22.466,1.723027229309082,0.1047,0.5,0.0
1.254,22.466,0.0,0.1047,0.5,0.0
1.304,22.466,1.110827922821045,0.1047,0.5,0.0
1.354,22.466,0.7224082946777344,0.1047,0.5,0.0
1.404,22.466,0.0,0.1047,0.5,0.0
1.454,22.442,0.6640613079071045,0.1047,0.5,0.0
1.504,22.418,0.0,0.1047,0.5,0.0
1.554,22.466,0.0,0.1047,0.5,0.0
1.604,22.491,0.43813884258270264,0.1047,0.5,0.0
1.654,22.466,0.0,0.1047,0.5,0.0
1.704,22.466,0.0,0.1047,0.5,0.0
1.754,22.466,0.0,0.1047,0.5,0.0
1.804,22.466,0.0,0.1047,0.5,0.0
1.854,22.442,0.0,0.1047,0.5,0.0
1.904,22.466,10.223942756652832,0.1047,0.5,0.0
1.954,22.442,1.5070557594299316,0.1047,0.5,0.0
2.004,22.442,0.0,0.1047,0.5,0.0
2.054,22.466,0.10952651500701904,0.1048,0.5,0.0
2.104,22.442,0.0,0.1048,0.5,0.0
2.154,22.466,1.1925458908081055,0.1048,0.5,0.0
2.204,22.466,0.0,0.1048,0.5,0.0
2.254,22.442,0.0,0.1048,0.5,0.0
2.304,22.466,0.0,0.1048,0.5,0.0
2.354,22.466,3.078407049179077,0.1048,0.5,0.0
2.404,22.466,0.723499059677124,0.1048,0.5,0.0
2.454,22.466,5.682003498077393,0.1048,0.5,0.0
2.504,22.466,0.2551436424255371,0.1048,0.5,0.0
2.554,22.442,0.0,0.1049,0.5,0.0
2.604,22.442,10.998085021972656,0.1048,0.5,0.0
2.654,22.466,4.271099090576172,0.1048,0.5,0.0
2.704,22.442,0.0,0.1048,0.5,0.0
2.754,22.442,4.356270790100098,0.1048,0.5,0.0
2.804,22.466,6.650888919830322,0.1047,0.5,0.0
2.854,22.466,6.082186222076416,0.1047,0.5,0.0
2.904,22.442,0.0,0.1047,0.5,0.0
2.954,22.466,0.9503483772277832,0.1047,0.5,0.0
3.004,22.442,0.0,0.1047,0.5,0.0
3.054,22.466,0.22453367710113525,0.1047,0.5,0.0
3.104,22.466,1.3578712940216064,0.1047,0.5,0.0
3.154,22.466,0.0,0.1047,0.5,0.0
3.205,22.125,4.1276960372924805,0.1047,0.5,-8.988235294117647
3.254,22.173,5.131745338439941,0.1047,0.5,-9.176470588235293
3.309,21.563,0.0,0.1046,0.5,-9.176470588235293
3.364,21.245,0.0,0.1046,0.5,-9.176470588235293
3.419,20.635,0.0,0.1046,0.5,-9.176470588235293
3.474,20.293,0.0,0.1046,0.5,-8.75294117647059
3.523,19.951,0.47652125358581543,0.1046,0.5,-8.988235294117647
3.573,19.512,2.4152727127075195,0.1047,0.5,-8.988235294117647
3.623,19.072,0.470086932182312,0.1047,0.5,-8.894117647058824
3.673,18.706,0.6399661302566528,0.1047,0.5,-8.894117647058824
3.723,18.242,5.910378456115723,0.1047,0.5,-8.8
3.773,17.9,1.432710886001587,0.1047,0.5,-8.8
3.823,17.363,0.0,0.1048,0.5,-8.235294117647058
3.873,17.216,2.7002811431884766,0.1048,0.5,-8.235294117647058
3.923,16.996,5.70245361328125,0.1048,0.5,-8.705882352941176
3.973,16.606,0.0,0.105,0.5,-8.423529411764706
4.023,16.264,0.0,0.105,0.5,-8.423529411764706
4.073,16.142,0.0,0.105,0.5,-8.611764705882353
4.123,15.629,4.026299476623535,0.105,0.5,-8.611764705882353
4.173,15.336,0.0,0.105,0.5,-8.564705882352941
4.223,14.799,3.0771255493164062,0.105,0.5,-8.564705882352941
4.273,14.676,0.7662534713745117,0.105,0.5,-8.51764705882353
4.323,14.335,0.0,0.105,0.5,-8.51764705882353
4.373,13.968,0.7171869277954102,0.105,0.5,-8.376470588235295
4.423,13.407,1.9604533910751343,0.105,0.5,-8.423529411764706
4.473,13.431,0.0,0.1049,0.5,-8.423529411764706
4.523,13.065,0.0,0.1049,0.5,-8.141176470588235
4.573,12.747,3.3024728298187256,0.1049,0.5,-8.141176470588235
4.623,12.503,0.0,0.1049,0.5,-8.282352941176471
