time_ms,actuator_raw,motor_cmd,depth_m,pressure_mbar,temp_c,depth_ok,battery_v
355,920,0,0.1052,1023.29,21.87,1,3.49
404,919,0,0.1050,1023.27,21.94,1,3.49
454,920,0,0.1047,1023.24,21.97,1,3.49
504,921,0,0.1043,1023.20,22.00,1,3.49
554,920,0,0.1046,1023.23,22.01,1,3.49
604,920,0,0.1046,1023.23,22.03,1,3.49
654,920,0,0.1044,1023.21,22.03,1,3.49
704,920,0,0.1051,1023.28,22.04,1,3.49
754,921,0,0.1047,1023.24,22.05,1,3.49
804,919,0,0.1048,1023.25,22.05,1,3.49
854,921,0,0.1050,1023.27,22.05,1,3.49
904,920,0,0.1047,1023.24,22.05,1,3.49
954,919,0,0.1046,1023.23,22.06,1,3.49
1004,919,0,0.1047,1023.24,22.06,1,3.49
1054,920,0,0.1046,1023.23,22.06,1,3.49
1104,920,0,0.1052,1023.29,22.06,1,3.49
1154,920,0,0.1048,1023.25,22.06,1,3.49
1204,920,0,0.1048,1023.25,22.06,1,3.49
1254,920,0,0.1048,1023.25,22.07,1,3.49
1304,920,0,0.1047,1023.24,22.06,1,3.49
1354,920,0,0.1047,1023.24,22.06,1,3.49
1404,920,0,0.1045,1023.22,22.07,1,3.49
1454,919,0,0.1046,1023.23,22.07,1,3.49
1504,918,0,0.1050,1023.27,22.06,1,3.49
1554,920,0,0.1048,1023.25,22.07,1,3.49
1604,921,0,0.1046,1023.23,22.07,1,3.49
1654,920,0,0.1046,1023.23,22.06,1,3.49
1704,920,0,0.1045,1023.22,22.07,1,3.49
1754,920,0,0.1049,1023.26,22.07,1,3.49
1804,920,0,0.1044,1023.21,22.07,1,3.49
1854,919,0,0.1050,1023.27,22.07,1,3.49
1904,920,0,0.1050,1023.27,22.07,1,3.49
1954,919,0,0.1050,1023.27,22.07,1,3.49
2004,919,0,0.1048,1023.25,22.07,1,3.49
2054,920,0,0.1050,1023.27,22.07,1,3.49
2104,919,0,0.1046,1023.23,22.07,1,3.49
2154,920,0,0.1049,1023.26,22.07,1,3.49
2204,920,0,0.1045,1023.22,22.07,1,3.49
2254,919,0,0.1048,1023.25,22.07,1,3.49
2304,920,0,0.1047,1023.24,22.07,1,3.49
2354,920,0,0.1050,1023.27,22.07,1,3.49
2404,920,0,0.1045,1023.22,22.07,1,3.49
2454,920,0,0.1046,1023.23,22.07,1,3.49
2504,920,0,0.1049,1023.26,22.07,1,3.49
2554,919,0,0.1050,1023.27,22.07,1,3.49
2604,919,0,0.1048,1023.25,22.07,1,3.49
2654,920,0,0.1045,1023.22,22.07,1,3.49
2704,919,0,0.1047,1023.24,22.07,1,3.49
2754,919,0,0.1049,1023.26,22.07,1,3.49
2804,920,0,0.1043,1023.20,22.07,1,3.49
2854,920,0,0.1047,1023.24,22.07,1,3.49
2904,919,0,0.1047,1023.24,22.07,1,3.49
2954,920,0,0.1048,1023.25,22.07,1,3.49
3004,919,0,0.1047,1023.24,22.07,1,3.49
3054,920,0,0.1044,1023.21,22.07,1,3.49
3104,920,0,0.1045,1023.22,22.07,1,3.49
3154,920,0,0.1046,1023.23,22.07,1,3.49
3205,906,-191,0.1043,1023.20,22.06,1,3.49
3254,908,-195,0.1046,1023.23,22.07,1,3.49
3309,883,-195,0.1046,1023.23,22.06,1,3.49
3364,870,-195,0.1047,1023.24,22.06,1,3.49
3419,845,-195,0.1046,1023.23,22.05,1,3.49
3474,831,-186,0.1050,1023.27,22.05,1,3.49
3523,817,-191,0.1048,1023.25,22.06,1,3.49
3573,799,-191,0.1048,1023.25,22.06,1,3.49
3623,781,-189,0.1051,1023.28,22.07,1,3.49
3673,766,-189,0.1051,1023.28,22.07,1,3.49
3723,747,-187,0.1052,1023.29,22.07,1,3.49
3773,733,-187,0.1053,1023.30,22.07,1,3.49
3823,711,-175,0.1052,1023.29,22.07,1,3.49
3873,705,-175,0.1052,1023.29,22.07,1,3.49
3923,696,-185,0.1046,1023.23,22.07,1,3.49
3973,680,-179,0.1053,1023.30,22.07,1,3.49
4023,666,-179,0.1050,1023.27,22.07,1,3.49
4073,661,-183,0.1050,1023.27,22.07,1,3.49
4123,640,-183,0.1049,1023.26,22.07,1,3.49
4173,628,-182,0.1049,1023.26,22.07,1,3.49
4223,606,-182,0.1047,1023.24,22.07,1,3.49
4273,601,-181,0.1048,1023.25,22.07,1,3.49
4323,587,-181,0.1048,1023.25,22.07,1,3.49
4373,572,-178,0.1049,1023.26,22.07,1,3.49
4423,549,-179,0.1050,1023.27,22.07,1,3.49
4473,550,-179,0.1049,1023.26,22.07,1,3.49
4523,535,-173,0.1051,1023.28,22.07,1,3.49
