time_s,actuator_mm,actuator_setpoint_mm,depth_filtered_m,depth_setpoint_m,motor_cmd
0.352,57.167,50.0,0.6804,0.5679,0.0
0.401,57.118,50.0,0.6804,0.5679,0.0
0.451,57.118,50.0,0.6804,0.5679,0.0
0.501,57.118,50.0,0.6804,0.5679,0.0
0.551,57.094,50.0,0.6804,0.5679,0.0
0.601,57.094,50.0,0.6804,0.5679,0.0
0.651,57.192,50.0,0.68,0.5679,0.0
0.701,57.118,50.0,0.6804,0.5679,0.0
0.751,57.143,50.0,0.6802,0.5679,0.0
0.801,57.045,50.0,0.6802,0.5679,0.0
0.851,57.07,50.0,0.6802,0.5679,0.0
0.901,57.143,50.0,0.6803,0.5679,0.0
0.951,57.07,50.0,0.6802,0.5679,0.0
1.001,57.143,50.0,0.6803,0.5679,0.0
1.051,57.07,50.0,0.6802,0.5679,0.0
1.101,57.118,50.0,0.68,0.5679,0.0
1.151,57.143,50.0,0.68,0.5679,0.0
1.201,57.094,50.0,0.68,0.5679,0.0
1.251,57.094,50.0,0.68,0.5679,0.0
1.301,57.167,83.6441650390625,0.68,0.5679,0.0
1.351,57.192,83.6441650390625,0.6802,0.5679,-9.741176470588234
1.406,56.435,83.6441650390625,0.6802,0.5679,-9.741176470588234
1.455,56.41,83.6441650390625,0.6802,0.5679,12.0
1.505,56.532,83.6441650390625,0.68,0.5679,12.0
1.555,57.631,83.6441650390625,0.6802,0.5679,12.0
1.605,58.559,83.6441650390625,0.68,0.5679,12.0
1.655,59.707,83.6441650390625,0.68,0.5679,12.0
1.705,60.757,83.6441650390625,0.6802,0.5679,12.0
1.755,61.807,83.6441650390625,0.68,0.5679,12.0
1.805,62.833,83.6441650390625,0.68,0.5679,12.0
1.855,64.005,83.6441650390625,0.6802,0.5679,12.0
1.905,65.128,83.6441650390625,0.6803,0.5679,12.0
1.955,66.276,83.6441650390625,0.6802,0.5679,12.0
2.005,67.399,83.6441650390625,0.6803,0.5679,12.0
2.055,68.449,83.6441650390625,0.6803,0.5679,12.0
2.105,69.451,83.6441650390625,0.6802,0.5679,12.0
2.155,70.574,83.6441650390625,0.6803,0.5679,12.0
2.205,71.624,83.6441650390625,0.6805,0.5679,12.0
2.255,72.65,83.6441650390625,0.6806,0.5679,12.0
2.305,73.724,82.1441650390625,0.6807,0.5679,12.0
2.355,74.408,82.1441650390625,0.6808,0.5679,11.2
2.405,76.044,82.1441650390625,0.6808,0.5679,11.2
2.455,76.947,82.1441650390625,0.681,0.5679,9.976470588235294
2.505,77.705,82.1441650390625,0.6811,0.5679,9.364705882352942
2.555,77.949,82.1441650390625,0.6811,0.5679,9.364705882352942
2.605,78.974,82.1441650390625,0.6815,0.5679,8.75294117647059
2.655,80.757,82.1441650390625,0.6817,0.5679,8.75294117647059
2.705,80.147,82.1441650390625,0.6822,0.5679,8.235294117647058
2.755,80.635,82.1441650390625,0.6824,0.5679,8.235294117647058
2.805,80.366,82.1441650390625,0.6825,0.5679,7.811764705882353
2.855,81.27,82.1441650390625,0.6833,0.5679,7.811764705882353
2.905,81.392,82.1441650390625,0.6833,0.5679,7.7176470588235295
2.955,82.002,82.1441650390625,0.684,0.5679,7.7176470588235295
3.005,82.027,82.1441650390625,0.6848,0.5679,7.341176470588235
3.055,82.637,82.1441650390625,0.6857,0.5679,7.341176470588235
3.105,82.54,82.1441650390625,0.6858,0.5679,7.105882352941176
3.155,83.028,82.1441650390625,0.6864,0.5679,7.105882352941176
3.205,83.175,82.1441650390625,0.6876,0.5679,-7.2
3.255,83.101,82.1441650390625,0.6882,0.5679,-7.3882352941176475
3.305,82.833,80.6441650390625,0.6891,0.5679,-7.3882352941176475
3.355,82.393,80.6441650390625,0.6904,0.5679,-7.435294117647059
3.405,82.93,80.6441650390625,0.6912,0.5679,-7.435294117647059
3.455,81.538,80.6441650390625,0.6917,0.5679,-7.7176470588235295
3.505,81.832,80.6441650390625,0.6933,0.5679,-7.7176470588235295
3.555,81.319,80.6441650390625,0.694,0.5679,-7.3882352941176475
3.605,80.977,80.6441650390625,0.6944,0.5679,-7.3882352941176475
3.655,80.733,80.6441650390625,0.6958,0.5679,-7.294117647058823
3.705,80.708,80.6441650390625,0.6976,0.5679,-7.294117647058823
3.755,80.391,80.6441650390625,0.6978,0.5679,-7.105882352941176
3.805,80.269,80.6441650390625,0.6997,0.5679,-7.105882352941176
3.855,80.098,80.6441650390625,0.7006,0.5679,7.152941176470589
3.905,80.098,80.6441650390625,0.7009,0.5679,7.152941176470589
