time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.352,0.004,0.3918,0.3878,0.0,50.0
0.401,0.0044,0.3918,0.3874,0.0082,50.0
0.451,0.0042,0.3918,0.3876,0.0,50.0
0.501,0.0042,0.3918,0.3876,0.0,50.0
0.551,0.0042,0.3918,0.3876,0.0,50.0
0.601,0.0042,0.3918,0.3876,0.0,50.0
0.651,0.0042,0.3918,0.3876,0.0,50.0
0.701,0.0042,0.3918,0.3876,0.0,50.0
0.751,0.0042,0.3918,0.3876,0.0,50.0
0.801,0.0042,0.3918,0.3876,0.0,50.0
0.851,0.0041,0.3918,0.3877,0.0,50.0
0.901,0.0042,0.3918,0.3876,0.0,50.0
0.951,0.0041,0.3918,0.3877,0.0,50.0
1.001,0.0041,0.3918,0.3877,0.0,50.0
1.051,0.004,0.3918,0.3878,0.0,50.0
1.101,0.0041,0.3918,0.3877,0.0,50.0
1.151,0.004,0.3918,0.3878,0.0,50.0
1.201,0.004,0.3918,0.3878,0.0,50.0
1.251,0.004,0.3918,0.3878,0.0,50.0
1.301,0.004,0.3918,0.3878,0.0,92.8334503173828
1.356,0.004,0.3918,0.3878,0.0,92.8334503173828
1.405,0.004,0.3918,0.3878,0.0,92.8334503173828
1.455,0.0041,0.3918,0.3877,0.0,92.8334503173828
1.505,0.0041,0.3918,0.3877,0.0,92.8334503173828
1.555,0.0041,0.3918,0.3877,0.0,92.8334503173828
1.605,0.0041,0.3918,0.3877,0.0,92.8334503173828
1.655,0.004,0.3918,0.3878,0.0,92.8334503173828
1.705,0.004,0.3918,0.3878,0.0,92.8334503173828
1.755,0.004,0.3918,0.3878,0.0,92.8334503173828
1.805,0.004,0.3918,0.3878,0.0,92.8334503173828
1.855,0.004,0.3918,0.3878,0.0,92.8334503173828
1.905,0.004,0.3918,0.3878,0.0,92.8334503173828
1.955,0.004,0.3918,0.3878,0.0,92.8334503173828
2.005,0.0037,0.3918,0.3881,0.0,92.8334503173828
2.055,0.0036,0.3918,0.3882,0.0,92.8334503173828
2.105,0.0034,0.3918,0.3884,0.0,92.8334503173828
2.155,0.003,0.3918,0.3888,0.0,92.8334503173828
2.205,0.003,0.3918,0.3888,0.0,92.8334503173828
2.255,0.0028,0.3918,0.389,-0.002,92.8334503173828
2.305,0.0027,0.3918,0.3891,-0.002,91.3334503173828
2.355,0.0022,0.3918,0.3896,-0.004,91.3334503173828
2.405,0.0022,0.3918,0.3896,-0.004,91.3334503173828
2.455,0.002,0.3918,0.3898,-0.004,91.3334503173828
2.505,0.002,0.3918,0.3898,-0.004,91.3334503173828
2.555,0.0018,0.3918,0.39,-0.004,91.3334503173828
2.605,0.0018,0.3918,0.39,-0.002,91.3334503173828
2.655,0.0017,0.3918,0.3901,-0.002,91.3334503173828
2.705,0.0016,0.3918,0.3902,-0.002,91.3334503173828
2.755,0.0016,0.3918,0.3902,-0.002,91.3334503173828
2.805,0.0016,0.3918,0.3902,0.0,91.3334503173828
2.855,0.0014,0.3918,0.3904,-0.002,91.3334503173828
2.905,0.0014,0.3918,0.3904,0.0,91.3334503173828
2.955,0.0013,0.3918,0.3905,-0.002,91.3334503173828
3.005,0.0011,0.3918,0.3907,-0.002,91.3334503173828
3.055,0.0009,0.3918,0.3909,-0.002,91.3334503173828
3.105,0.0007,0.3918,0.3911,-0.002,91.3334503173828
3.155,0.0007,0.3918,0.3911,-0.002,91.3334503173828
3.205,0.0006,0.3918,0.3912,-0.002,91.3334503173828
3.255,0.0006,0.3918,0.3912,-0.002,91.3334503173828
3.305,0.0003,0.3918,0.3915,-0.002,89.83345031738281
3.355,0.0003,0.3918,0.3915,-0.002,89.83345031738281
3.405,0.0002,0.3918,0.3916,-0.002,89.83345031738281
3.455,0.0001,0.3918,0.3917,-0.002,89.83345031738281
3.505,0.0,0.3918,0.3918,-0.002,89.83345031738281
3.555,0.0,0.3918,0.3918,-0.002,89.83345031738281
3.605,-0.0001,0.3918,0.3919,-0.002,89.83345031738281
3.655,-0.0002,0.3918,0.392,-0.002,89.83345031738281
3.705,-0.0002,0.3918,0.392,-0.002,89.83345031738281
3.755,-0.0003,0.3918,0.3921,-0.002,89.83345031738281
3.805,-0.0006,0.3918,0.3924,-0.002,89.83345031738281
3.855,-0.0006,0.3918,0.3924,-0.002,89.83345031738281
3.905,-0.0007,0.3918,0.3925,-0.002,89.83345031738281
3.955,-0.001,0.3918,0.3928,-0.002,89.83345031738281
4.005,-0.0011,0.3918,0.3929,-0.002,89.83345031738281
4.055,-0.0012,0.3918,0.393,-0.002,89.83345031738281
4.105,-0.0013,0.3918,0.3931,-0.002,89.83345031738281
4.155,-0.0016,0.3918,0.3934,-0.002,89.83345031738281
4.205,-0.002,0.3918,0.3938,-0.002,89.83345031738281
4.255,-0.0022,0.3918,0.394,-0.002,89.83345031738281
4.305,-0.0023,0.3918,0.3941,-0.002,88.33345031738281
4.355,-0.0027,0.3918,0.3945,-0.004,88.33345031738281
4.405,-0.0029,0.3918,0.3947,-0.004,88.33345031738281
4.455,-0.003,0.3918,0.3948,-0.004,88.33345031738281
4.505,-0.003,0.3918,0.3948,-0.004,88.33345031738281
4.555,-0.003,0.3918,0.3948,-0.004,88.33345031738281
4.605,-0.003,0.3918,0.3948,-0.002,88.33345031738281
4.655,-0.003,0.3918,0.3948,-0.002,88.33345031738281
4.705,-0.003,0.3918,0.3948,0.0,88.33345031738281
4.755,-0.003,0.3918,0.3948,0.0,88.33345031738281
4.805,-0.003,0.3918,0.3948,0.0,88.33345031738281
4.855,-0.0023,0.3918,0.3941,0.0,88.33345031738281
4.905,-0.0021,0.3918,0.3939,0.0,88.33345031738281
4.955,-0.0014,0.3918,0.3932,0.0,88.33345031738281
5.005,-0.0008,0.3918,0.3926,0.0,88.33345031738281
5.055,0.0002,0.3918,0.3916,0.004,88.33345031738281
5.105,0.0014,0.3918,0.3904,0.012,88.33345031738281
5.155,0.0019,0.3918,0.3899,0.012,88.33345031738281
5.205,0.0032,0.3918,0.3886,0.014,88.33345031738281
5.255,0.0046,0.3918,0.3872,0.014,88.33345031738281
5.305,0.0058,0.3918,0.386,0.02,86.83345031738281
5.355,0.0072,0.3918,0.3846,0.024,86.83345031738281
5.405,0.0093,0.3918,0.3825,0.024,86.83345031738281
5.455,0.0113,0.3918,0.3805,0.026,86.83345031738281
5.505,0.0133,0.3918,0.3785,0.028,86.83345031738281
5.555,0.0163,0.3918,0.3755,0.028,86.83345031738281
5.605,0.0189,0.3918,0.3729,0.04,86.83345031738281
5.655,0.0221,0.3918,0.3697,0.04,86.83345031738281
5.705,0.0258,0.3918,0.366,0.042,86.83345031738281
5.755,0.0291,0.3918,0.3627,0.052,86.83345031738281
5.805,0.0342,0.3918,0.3576,0.06,86.83345031738281
5.855,0.0392,0.3918,0.3526,0.064,86.83345031738281
5.905,0.0443,0.3918,0.3475,0.066,86.83345031738281
5.955,0.0498,0.3918,0.342,0.074,86.83345031738281
6.005,0.0557,0.3918,0.3361,0.1,86.83345031738281
6.055,0.062,0.3918,0.3298,0.102,86.83345031738281
6.105,0.0687,0.3918,0.3231,0.102,86.83345031738281
6.155,0.0761,0.3918,0.3157,0.11,86.83345031738281
6.205,0.0831,0.3918,0.3087,0.118,86.83345031738281
6.255,0.091,0.3918,0.3008,0.126,86.83345031738281
6.305,0.0991,0.3918,0.2927,0.134,85.33345794677734
6.355,0.1069,0.3918,0.2849,0.14,85.33345794677734
6.405,0.1151,0.3918,0.2767,0.148,85.33345794677734
6.455,0.1237,0.3918,0.2681,0.156,85.33345794677734
6.505,0.1321,0.3918,0.2597,0.158,85.33345794677734
6.555,0.1405,0.3918,0.2513,0.162,85.33345794677734
6.605,0.1498,0.3918,0.242,0.164,85.33345794677734
6.655,0.1582,0.3918,0.2336,0.168,85.33345794677734
6.705,0.1672,0.3918,0.2246,0.168,85.33345794677734
6.755,0.1765,0.3918,0.2153,0.168,85.33345794677734
6.805,0.1858,0.3918,0.206,0.172,85.33345794677734
6.855,0.1952,0.3918,0.1966,0.18,85.33345794677734
6.905,0.2041,0.3918,0.1877,0.18,85.33345794677734
6.955,0.2136,0.3918,0.1782,0.186,85.33345794677734
7.005,0.2229,0.3918,0.1689,0.186,85.33345794677734
7.055,0.2315,0.3918,0.1603,0.186,85.33345794677734
7.105,0.2407,0.3918,0.1511,0.186,85.33345794677734
7.155,0.2493,0.3918,0.1425,0.186,85.33345794677734
7.205,0.2578,0.3918,0.134,0.184,85.33345794677734
7.255,0.2675,0.3918,0.1243,0.184,85.33345794677734
7.305,0.2755,0.3918,0.1163,0.178,86.83345031738281
7.355,0.2848,0.3918,0.107,0.184,86.83345031738281
7.405,0.293,0.3918,0.0988,0.172,86.83345031738281
7.455,0.3006,0.3918,0.0912,0.172,86.83345031738281
7.505,0.3086,0.3918,0.0832,0.17,86.83345031738281
7.555,0.3164,0.3918,0.0754,0.164,86.83345031738281
7.605,0.3241,0.3918,0.0677,0.16,86.83345031738281
7.655,0.3315,0.3918,0.0603,0.16,86.83345031738281
7.705,0.339,0.3918,0.0528,0.156,86.83345031738281
7.755,0.3458,0.3918,0.046,0.154,86.83345031738281
7.805,0.3524,0.3918,0.0394,0.152,86.83345031738281
7.855,0.359,0.3918,0.0328,0.15,86.83345031738281
7.905,0.3659,0.3918,0.0259,0.148,86.83345031738281
7.955,0.3723,0.3918,0.0195,0.138,86.83345031738281
8.005,0.3784,0.3918,0.0134,0.136,86.83345031738281
8.055,0.3857,0.3918,0.0061,0.136,86.83345031738281
8.105,0.3917,0.3918,0.0001,0.132,86.83345031738281
