time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.352,0.8314,0.6444,-0.187,0.0,50.0
0.401,0.8314,0.6444,-0.187,0.0,50.0
0.451,0.8303,0.6444,-0.1859,0.0,50.0
0.501,0.8311,0.6444,-0.1867,0.0,50.0
0.551,0.8303,0.6444,-0.1859,0.0,50.0
0.601,0.8303,0.6444,-0.1859,0.0,50.0
0.651,0.8303,0.6444,-0.1859,0.0,50.0
0.701,0.8303,0.6444,-0.1859,0.0,50.0
0.751,0.8303,0.6444,-0.1859,0.0,50.0
0.801,0.8303,0.6444,-0.1859,0.0,50.0
0.851,0.8303,0.6444,-0.1859,0.0,50.0
0.901,0.8307,0.6444,-0.1863,0.0,50.0
0.951,0.8306,0.6444,-0.1862,0.0,50.0
1.001,0.8307,0.6444,-0.1863,0.0,50.0
1.051,0.8306,0.6444,-0.1862,0.0,50.0
1.101,0.8305,0.6444,-0.1861,0.0,50.0
1.151,0.8306,0.6444,-0.1862,0.0,50.0
1.201,0.8306,0.6444,-0.1862,0.0,50.0
1.251,0.8305,0.6444,-0.1861,0.0,50.0
1.301,0.8306,0.6444,-0.1862,0.0,95.31949615478516
1.351,0.8306,0.6444,-0.1862,0.0,95.31949615478516
1.401,0.8306,0.6444,-0.1862,0.0,95.31949615478516
1.451,0.8307,0.6444,-0.1863,0.0,95.31949615478516
1.501,0.8307,0.6444,-0.1863,0.0,95.31949615478516
1.551,0.8307,0.6444,-0.1863,0.0,95.31949615478516
1.601,0.8306,0.6444,-0.1862,0.0,95.31949615478516
1.656,0.8306,0.6444,-0.1862,0.0,95.31949615478516
1.711,0.8305,0.6444,-0.1861,0.0,95.31949615478516
1.76,0.8305,0.6444,-0.1861,0.0,95.31949615478516
1.81,0.8305,0.6444,-0.1861,0.0,95.31949615478516
1.86,0.8305,0.6444,-0.1861,0.0,95.31949615478516
1.91,0.8305,0.6444,-0.1861,0.0,95.31949615478516
1.96,0.8305,0.6444,-0.1861,0.0,95.31949615478516
2.01,0.8305,0.6444,-0.1861,0.0,95.31949615478516
2.06,0.8305,0.6444,-0.1861,0.0,95.31949615478516
2.11,0.8305,0.6444,-0.1861,0.0,95.31949615478516
2.16,0.8305,0.6444,-0.1861,0.0,95.31949615478516
2.21,0.8305,0.6444,-0.1861,0.0,95.31949615478516
2.26,0.8306,0.6444,-0.1862,0.0,95.31949615478516
2.31,0.8306,0.6444,-0.1862,0.0,93.81949615478516
2.36,0.8306,0.6444,-0.1862,0.0,93.81949615478516
2.41,0.8306,0.6444,-0.1862,0.0,93.81949615478516
2.46,0.8306,0.6444,-0.1862,0.0,93.81949615478516
2.51,0.8307,0.6444,-0.1863,0.0,93.81949615478516
2.56,0.8307,0.6444,-0.1863,0.0,93.81949615478516
2.61,0.8307,0.6444,-0.1863,0.0,93.81949615478516
2.66,0.8307,0.6444,-0.1863,0.0,93.81949615478516
2.71,0.8307,0.6444,-0.1863,0.0,93.81949615478516
2.76,0.8308,0.6444,-0.1864,0.0,93.81949615478516
2.81,0.8309,0.6444,-0.1865,0.0,93.81949615478516
2.86,0.831,0.6444,-0.1866,0.0,93.81949615478516
2.91,0.8312,0.6444,-0.1868,0.002,93.81949615478516
2.96,0.8314,0.6444,-0.187,0.002,93.81949615478516
3.01,0.8317,0.6444,-0.1873,0.002,93.81949615478516
3.06,0.8317,0.6444,-0.1873,0.002,93.81949615478516
3.11,0.8317,0.6444,-0.1873,0.002,93.81949615478516
3.16,0.8318,0.6444,-0.1874,0.002,93.81949615478516
3.21,0.8318,0.6444,-0.1874,0.002,93.81949615478516
3.26,0.8322,0.6444,-0.1878,0.002,93.81949615478516
3.31,0.8322,0.6444,-0.1878,0.002,92.31950378417967
3.36,0.8322,0.6444,-0.1878,0.0,92.31950378417967
3.41,0.8328,0.6444,-0.1884,0.0,92.31950378417967
3.46,0.8328,0.6444,-0.1884,0.0,92.31950378417967
3.51,0.833,0.6444,-0.1886,0.0,92.31950378417967
3.56,0.8332,0.6444,-0.1888,0.002,92.31950378417967
3.61,0.8334,0.6444,-0.189,0.004,92.31950378417967
3.66,0.8334,0.6444,-0.189,0.004,92.31950378417967
3.71,0.8336,0.6444,-0.1892,0.004,92.31950378417967
3.76,0.834,0.6444,-0.1896,0.004,92.31950378417967
3.81,0.8344,0.6444,-0.19,0.004,92.31950378417967
3.86,0.8347,0.6444,-0.1903,0.004,92.31950378417967
3.91,0.8349,0.6444,-0.1905,0.004,92.31950378417967
3.96,0.835,0.6444,-0.1906,0.004,92.31950378417967
4.01,0.8356,0.6444,-0.1912,0.004,92.31950378417967
4.06,0.836,0.6444,-0.1916,0.006,92.31950378417967
4.11,0.836,0.6444,-0.1916,0.006,92.31950378417967
4.16,0.8364,0.6444,-0.192,0.008,92.31950378417967
4.21,0.8371,0.6444,-0.1927,0.008,92.31950378417967
4.26,0.8372,0.6444,-0.1928,0.006,92.31950378417967
4.31,0.8372,0.6444,-0.1928,0.004,90.81950378417967
4.36,0.838,0.6444,-0.1936,0.008,90.81950378417967
4.41,0.8382,0.6444,-0.1938,0.008,90.81950378417967
4.46,0.8383,0.6444,-0.1939,0.004,90.81950378417967
4.51,0.8383,0.6444,-0.1939,0.002,90.81950378417967
4.56,0.8383,0.6444,-0.1939,0.002,90.81950378417967
4.61,0.8384,0.6444,-0.194,0.002,90.81950378417967
4.66,0.8386,0.6444,-0.1942,0.002,90.81950378417967
4.71,0.8386,0.6444,-0.1942,0.002,90.81950378417967
4.76,0.8386,0.6444,-0.1942,0.002,90.81950378417967
4.81,0.8386,0.6444,-0.1942,0.0,90.81950378417967
4.86,0.8386,0.6444,-0.1942,0.0,90.81950378417967
4.91,0.8386,0.6444,-0.1942,0.0,90.81950378417967
4.96,0.8386,0.6444,-0.1942,0.0,90.81950378417967
5.01,0.8386,0.6444,-0.1942,0.0,90.81950378417967
5.06,0.8386,0.6444,-0.1942,0.0,90.81950378417967
5.11,0.8384,0.6444,-0.194,0.0,90.81950378417967
5.16,0.8384,0.6444,-0.194,0.0,90.81950378417967
5.21,0.8384,0.6444,-0.194,0.0,90.81950378417967
5.26,0.8384,0.6444,-0.194,0.0,90.81950378417967
5.31,0.8383,0.6444,-0.1939,0.0,89.31950378417969
5.36,0.8383,0.6444,-0.1939,0.0,89.31950378417969
5.41,0.8382,0.6444,-0.1938,0.0,89.31950378417969
5.46,0.8382,0.6444,-0.1938,0.0,89.31950378417969
5.51,0.8381,0.6444,-0.1937,0.0,89.31950378417969
5.56,0.838,0.6444,-0.1936,0.0,89.31950378417969
5.61,0.838,0.6444,-0.1936,0.0,89.31950378417969
5.66,0.8379,0.6444,-0.1935,-0.002,89.31950378417969
5.71,0.8379,0.6444,-0.1935,-0.002,89.31950378417969
5.76,0.8379,0.6444,-0.1935,0.0,89.31950378417969
5.81,0.8379,0.6444,-0.1935,0.0,89.31950378417969
5.86,0.8379,0.6444,-0.1935,0.0,89.31950378417969
5.91,0.8379,0.6444,-0.1935,0.0,89.31950378417969
5.96,0.8379,0.6444,-0.1935,0.0,89.31950378417969
6.01,0.8379,0.6444,-0.1935,0.0,89.31950378417969
6.06,0.838,0.6444,-0.1936,0.0,89.31950378417969
6.11,0.838,0.6444,-0.1936,0.0,89.31950378417969
6.16,0.838,0.6444,-0.1936,0.0,89.31950378417969
6.21,0.838,0.6444,-0.1936,0.0,89.31950378417969
6.26,0.838,0.6444,-0.1936,0.0,89.31950378417969
6.31,0.8381,0.6444,-0.1937,0.0,87.81950378417969
6.36,0.838,0.6444,-0.1936,0.0,87.81950378417969
6.41,0.8381,0.6444,-0.1937,0.0,87.81950378417969
6.46,0.8381,0.6444,-0.1937,0.0,87.81950378417969
6.51,0.8381,0.6444,-0.1937,0.0,87.81950378417969
6.56,0.8381,0.6444,-0.1937,0.0,87.81950378417969
6.61,0.8381,0.6444,-0.1937,0.0,87.81950378417969
6.66,0.8381,0.6444,-0.1937,0.0,87.81950378417969
6.71,0.8381,0.6444,-0.1937,0.0,87.81950378417969
6.76,0.8381,0.6444,-0.1937,0.0,87.81950378417969
6.81,0.8381,0.6444,-0.1937,0.0,87.81950378417969
6.86,0.8381,0.6444,-0.1937,0.0,87.81950378417969
6.91,0.838,0.6444,-0.1936,0.0,87.81950378417969
6.96,0.838,0.6444,-0.1936,0.0,87.81950378417969
7.01,0.838,0.6444,-0.1936,0.0,87.81950378417969
7.06,0.838,0.6444,-0.1936,0.0,87.81950378417969
7.11,0.838,0.6444,-0.1936,0.0,87.81950378417969
7.16,0.8379,0.6444,-0.1935,0.0,87.81950378417969
7.21,0.8379,0.6444,-0.1935,0.0,87.81950378417969
7.26,0.8379,0.6444,-0.1935,0.0,87.81950378417969
7.31,0.8379,0.6444,-0.1935,0.0,89.31950378417969
7.36,0.8379,0.6444,-0.1935,0.0,89.31950378417969
7.41,0.8379,0.6444,-0.1935,0.0,89.31950378417969
7.46,0.8379,0.6444,-0.1935,0.0,89.31950378417969
7.51,0.8379,0.6444,-0.1935,0.0,89.31950378417969
7.56,0.8379,0.6444,-0.1935,0.0,89.31950378417969
7.61,0.838,0.6444,-0.1936,0.0,89.31950378417969
7.66,0.838,0.6444,-0.1936,0.0,89.31950378417969
7.71,0.838,0.6444,-0.1936,0.0,89.31950378417969
7.76,0.838,0.6444,-0.1936,0.0,89.31950378417969
7.81,0.838,0.6444,-0.1936,0.0,89.31950378417969
7.86,0.838,0.6444,-0.1936,0.0,89.31950378417969
7.91,0.8381,0.6444,-0.1937,0.0,89.31950378417969
7.96,0.8381,0.6444,-0.1937,0.0,89.31950378417969
8.01,0.8381,0.6444,-0.1937,0.0,89.31950378417969
8.06,0.8381,0.6444,-0.1937,0.0,89.31950378417969
8.11,0.8381,0.6444,-0.1937,0.0,89.31950378417969
8.16,0.8381,0.6444,-0.1937,0.0,89.31950378417969
8.21,0.8381,0.6444,-0.1937,0.0,89.31950378417969
8.26,0.8381,0.6444,-0.1937,0.0,89.31950378417969
8.31,0.8381,0.6444,-0.1937,0.0,87.81950378417969
8.36,0.8381,0.6444,-0.1937,0.0,87.81950378417969
8.41,0.8381,0.6444,-0.1937,0.0,87.81950378417969
8.46,0.8381,0.6444,-0.1937,0.0,87.81950378417969
8.51,0.838,0.6444,-0.1936,0.0,87.81950378417969
8.56,0.8381,0.6444,-0.1937,0.0,87.81950378417969
8.61,0.8381,0.6444,-0.1937,0.0,87.81950378417969
8.66,0.8381,0.6444,-0.1937,0.0,87.81950378417969
8.71,0.838,0.6444,-0.1936,0.0,87.81950378417969
8.76,0.838,0.6444,-0.1936,0.0,87.81950378417969
8.81,0.838,0.6444,-0.1936,0.0,87.81950378417969
8.86,0.8379,0.6444,-0.1935,0.0,87.81950378417969
8.91,0.8378,0.6444,-0.1934,0.0,87.81950378417969
8.96,0.8378,0.6444,-0.1934,0.0,87.81950378417969
9.01,0.8378,0.6444,-0.1934,0.0,87.81950378417969
9.06,0.838,0.6444,-0.1936,0.0,87.81950378417969
9.11,0.8379,0.6444,-0.1935,0.0,87.81950378417969
9.16,0.8379,0.6444,-0.1935,0.0,87.81950378417969
9.21,0.838,0.6444,-0.1936,0.0,87.81950378417969
9.26,0.8379,0.6444,-0.1935,0.0,87.81950378417969
9.31,0.8379,0.6444,-0.1935,0.0,86.31950378417969
9.36,0.8379,0.6444,-0.1935,0.0,86.31950378417969
9.41,0.8379,0.6444,-0.1935,0.0,86.31950378417969
9.46,0.8379,0.6444,-0.1935,0.0,86.31950378417969
9.51,0.838,0.6444,-0.1936,0.0,86.31950378417969
9.56,0.838,0.6444,-0.1936,0.0,86.31950378417969
9.61,0.838,0.6444,-0.1936,0.0,86.31950378417969
9.66,0.838,0.6444,-0.1936,0.0,86.31950378417969
9.71,0.838,0.6444,-0.1936,0.0,86.31950378417969
9.76,0.838,0.6444,-0.1936,0.0,86.31950378417969
9.81,0.838,0.6444,-0.1936,0.0,86.31950378417969
9.86,0.838,0.6444,-0.1936,0.0,86.31950378417969
9.91,0.8379,0.6444,-0.1935,0.0,86.31950378417969
9.96,0.8379,0.6444,-0.1935,0.0,86.31950378417969
10.01,0.8379,0.6444,-0.1935,0.0,86.31950378417969
10.06,0.838,0.6444,-0.1936,0.0,86.31950378417969
10.11,0.838,0.6444,-0.1936,0.0,86.31950378417969
10.16,0.8379,0.6444,-0.1935,0.0,86.31950378417969
10.21,0.8379,0.6444,-0.1935,0.0,86.31950378417969
10.26,0.8379,0.6444,-0.1935,0.0,86.31950378417969
10.31,0.8379,0.6444,-0.1935,0.0,84.81950378417969
10.36,0.8379,0.6444,-0.1935,0.0,84.81950378417969
10.41,0.8379,0.6444,-0.1935,0.0,84.81950378417969
10.46,0.8379,0.6444,-0.1935,0.0,84.81950378417969
10.51,0.8379,0.6444,-0.1935,0.0,84.81950378417969
10.56,0.8379,0.6444,-0.1935,0.0,84.81950378417969
10.61,0.8379,0.6444,-0.1935,0.0,84.81950378417969
10.66,0.8379,0.6444,-0.1935,0.0,84.81950378417969
10.71,0.8379,0.6444,-0.1935,0.0,84.81950378417969
10.76,0.8379,0.6444,-0.1935,0.0,84.81950378417969
10.81,0.8379,0.6444,-0.1935,0.0,84.81950378417969
10.86,0.838,0.6444,-0.1936,0.0,84.81950378417969
10.91,0.838,0.6444,-0.1936,0.0,84.81950378417969
10.96,0.8379,0.6444,-0.1935,0.0,84.81950378417969
11.01,0.8378,0.6444,-0.1934,0.0,84.81950378417969
11.06,0.8378,0.6444,-0.1934,0.0,84.81950378417969
11.11,0.8378,0.6444,-0.1934,0.0,84.81950378417969
11.16,0.8378,0.6444,-0.1934,0.0,84.81950378417969
11.21,0.8378,0.6444,-0.1934,0.0,84.81950378417969
11.26,0.8377,0.6444,-0.1933,0.0,84.81950378417969
11.31,0.8376,0.6444,-0.1932,0.0,86.31950378417969
11.36,0.8376,0.6444,-0.1932,0.0,86.31950378417969
11.41,0.8377,0.6444,-0.1933,0.0,86.31950378417969
11.46,0.8377,0.6444,-0.1933,0.0,86.31950378417969
11.51,0.8377,0.6444,-0.1933,0.0,86.31950378417969
11.56,0.8376,0.6444,-0.1932,0.0,86.31950378417969
11.61,0.8376,0.6444,-0.1932,0.0,86.31950378417969
11.66,0.8376,0.6444,-0.1932,0.0,86.31950378417969
11.71,0.8376,0.6444,-0.1932,0.0,86.31950378417969
11.76,0.8376,0.6444,-0.1932,0.0,86.31950378417969
11.81,0.8376,0.6444,-0.1932,0.0,86.31950378417969
11.86,0.8376,0.6444,-0.1932,0.0,86.31950378417969
11.91,0.8376,0.6444,-0.1932,0.0,86.31950378417969
11.96,0.8376,0.6444,-0.1932,0.0,86.31950378417969
12.01,0.8376,0.6444,-0.1932,0.0,86.31950378417969
12.061,0.8376,0.6444,-0.1932,0.0,86.31950378417969
12.11,0.8378,0.6444,-0.1934,0.0,86.31950378417969
12.16,0.8378,0.6444,-0.1934,0.0,86.31950378417969
12.21,0.8378,0.6444,-0.1934,0.0,86.31950378417969
12.26,0.8378,0.6444,-0.1934,0.0,86.31950378417969
12.31,0.8378,0.6444,-0.1934,0.0,85.01192474365234
12.36,0.8378,0.6444,-0.1934,0.0,85.01192474365234
12.41,0.8378,0.6444,-0.1934,0.0,85.01192474365234
12.46,0.8378,0.6444,-0.1934,0.0,85.01192474365234
12.51,0.8378,0.6444,-0.1934,0.0,85.01192474365234
12.56,0.8378,0.6444,-0.1934,0.0,85.01192474365234
12.61,0.8378,0.6444,-0.1934,0.0,85.01192474365234
12.66,0.8378,0.6444,-0.1934,0.0,85.01192474365234
12.71,0.8378,0.6444,-0.1934,0.0,85.01192474365234
12.76,0.8379,0.6444,-0.1935,0.0,85.01192474365234
12.81,0.8378,0.6444,-0.1934,0.0,85.01192474365234
12.86,0.8378,0.6444,-0.1934,0.0,85.01192474365234
12.91,0.8378,0.6444,-0.1934,0.0,85.01192474365234
12.96,0.8379,0.6444,-0.1935,0.0,85.01192474365234
13.01,0.8379,0.6444,-0.1935,0.0,85.01192474365234
13.06,0.8379,0.6444,-0.1935,0.0,85.01192474365234
13.11,0.8379,0.6444,-0.1935,0.0,85.01192474365234
13.16,0.8378,0.6444,-0.1934,0.0,85.01192474365234
13.21,0.8378,0.6444,-0.1934,0.0,85.01192474365234
13.26,0.8378,0.6444,-0.1934,0.0,85.01192474365234
13.31,0.8378,0.6444,-0.1934,0.0,86.51192474365234
13.36,0.8378,0.6444,-0.1934,0.0,86.51192474365234
13.41,0.8378,0.6444,-0.1934,0.0,86.51192474365234
13.46,0.8378,0.6444,-0.1934,0.0,86.51192474365234
13.51,0.8378,0.6444,-0.1934,0.0,86.51192474365234
13.56,0.8378,0.6444,-0.1934,0.0,86.51192474365234
13.61,0.8378,0.6444,-0.1934,0.0,86.51192474365234
13.66,0.8379,0.6444,-0.1935,0.0,86.51192474365234
13.71,0.8379,0.6444,-0.1935,0.0,86.51192474365234
13.76,0.8378,0.6444,-0.1934,0.0,86.51192474365234
13.81,0.8379,0.6444,-0.1935,0.0,86.51192474365234
13.86,0.838,0.6444,-0.1936,0.0,86.51192474365234
13.91,0.838,0.6444,-0.1936,0.0,86.51192474365234
13.96,0.838,0.6444,-0.1936,0.0,86.51192474365234
14.01,0.838,0.6444,-0.1936,0.0,86.51192474365234
14.062,0.838,0.6444,-0.1936,0.0,86.51192474365234
14.111,0.838,0.6444,-0.1936,0.0,86.51192474365234
14.161,0.838,0.6444,-0.1936,0.0,86.51192474365234
14.211,0.838,0.6444,-0.1936,0.0,86.51192474365234
14.261,0.8381,0.6444,-0.1937,0.0,86.51192474365234
14.311,0.838,0.6444,-0.1936,0.0,88.01191711425781
14.361,0.838,0.6444,-0.1936,0.0,88.01191711425781
14.411,0.838,0.6444,-0.1936,0.0,88.01191711425781
14.461,0.8381,0.6444,-0.1937,0.0,88.01191711425781
14.511,0.8381,0.6444,-0.1937,0.0,88.01191711425781
14.561,0.8381,0.6444,-0.1937,0.0,88.01191711425781
14.611,0.838,0.6444,-0.1936,0.0,88.01191711425781
14.661,0.838,0.6444,-0.1936,0.0,88.01191711425781
14.711,0.838,0.6444,-0.1936,0.0,88.01191711425781
14.761,0.838,0.6444,-0.1936,0.0,88.01191711425781
14.811,0.838,0.6444,-0.1936,0.0,88.01191711425781
14.861,0.8381,0.6444,-0.1937,0.0,88.01191711425781
14.911,0.8381,0.6444,-0.1937,0.0,88.01191711425781
14.961,0.8381,0.6444,-0.1937,0.0,88.01191711425781
15.011,0.8381,0.6444,-0.1937,0.0,88.01191711425781
15.061,0.8382,0.6444,-0.1938,0.0,88.01191711425781
15.111,0.8382,0.6444,-0.1938,0.0,88.01191711425781
15.161,0.8382,0.6444,-0.1938,0.0,88.01191711425781
15.211,0.8382,0.6444,-0.1938,0.0,88.01191711425781
15.261,0.8382,0.6444,-0.1938,0.0,88.01191711425781
15.311,0.8382,0.6444,-0.1938,0.0,89.51191711425781
15.361,0.8383,0.6444,-0.1939,0.0,89.51191711425781
15.411,0.8383,0.6444,-0.1939,0.0,89.51191711425781
15.461,0.8382,0.6444,-0.1938,0.0,89.51191711425781
15.511,0.8383,0.6444,-0.1939,0.0,89.51191711425781
15.561,0.8383,0.6444,-0.1939,0.0,89.51191711425781
15.611,0.8382,0.6444,-0.1938,0.0,89.51191711425781
15.661,0.8383,0.6444,-0.1939,0.0,89.51191711425781
15.711,0.8383,0.6444,-0.1939,0.0,89.51191711425781
15.761,0.8382,0.6444,-0.1938,0.0,89.51191711425781
15.811,0.8382,0.6444,-0.1938,0.0,89.51191711425781
15.861,0.8382,0.6444,-0.1938,0.0,89.51191711425781
15.911,0.8382,0.6444,-0.1938,0.0,89.51191711425781
15.961,0.8382,0.6444,-0.1938,0.0,89.51191711425781
16.011,0.8382,0.6444,-0.1938,0.0,89.51191711425781
16.063,0.8381,0.6444,-0.1937,0.0,89.51191711425781
16.112,0.8381,0.6444,-0.1937,0.0,89.51191711425781
16.162,0.8382,0.6444,-0.1938,0.0,89.51191711425781
16.212,0.8382,0.6444,-0.1938,0.0,89.51191711425781
16.262,0.8382,0.6444,-0.1938,0.0,89.51191711425781
16.312,0.8382,0.6444,-0.1938,0.0,88.01191711425781
16.362,0.8382,0.6444,-0.1938,0.0,88.01191711425781
16.412,0.8382,0.6444,-0.1938,0.0,88.01191711425781
16.462,0.8382,0.6444,-0.1938,0.0,88.01191711425781
16.512,0.8382,0.6444,-0.1938,0.0,88.01191711425781
16.562,0.8382,0.6444,-0.1938,0.0,88.01191711425781
16.612,0.8384,0.6444,-0.194,0.0,88.01191711425781
16.662,0.8384,0.6444,-0.194,0.0,88.01191711425781
16.712,0.8384,0.6444,-0.194,0.0,88.01191711425781
16.762,0.8385,0.6444,-0.1941,0.0,88.01191711425781
16.812,0.8385,0.6444,-0.1941,0.0,88.01191711425781
16.862,0.8385,0.6444,-0.1941,0.0,88.01191711425781
16.912,0.8385,0.6444,-0.1941,0.0,88.01191711425781
16.962,0.8385,0.6444,-0.1941,0.0,88.01191711425781
17.012,0.8384,0.6444,-0.194,0.0,88.01191711425781
17.062,0.8384,0.6444,-0.194,0.0,88.01191711425781
17.112,0.8384,0.6444,-0.194,0.0,88.01191711425781
17.162,0.8382,0.6444,-0.1938,0.0,88.01191711425781
17.212,0.8382,0.6444,-0.1938,0.0,88.01191711425781
17.262,0.8384,0.6444,-0.194,0.0,88.01191711425781
17.312,0.8382,0.6444,-0.1938,0.0,86.51192474365234
17.362,0.8382,0.6444,-0.1938,0.0,86.51192474365234
17.412,0.8382,0.6444,-0.1938,0.0,86.51192474365234
17.462,0.8382,0.6444,-0.1938,0.0,86.51192474365234
17.512,0.8382,0.6444,-0.1938,0.0,86.51192474365234
17.562,0.8381,0.6444,-0.1937,0.0,86.51192474365234
17.612,0.8381,0.6444,-0.1937,0.0,86.51192474365234
17.662,0.8381,0.6444,-0.1937,0.0,86.51192474365234
17.712,0.8381,0.6444,-0.1937,0.0,86.51192474365234
17.762,0.8381,0.6444,-0.1937,0.0,86.51192474365234
17.812,0.8381,0.6444,-0.1937,0.0,86.51192474365234
17.862,0.8382,0.6444,-0.1938,0.0,86.51192474365234
17.912,0.8382,0.6444,-0.1938,0.0,86.51192474365234
17.962,0.8382,0.6444,-0.1938,0.0,86.51192474365234
18.012,0.8382,0.6444,-0.1938,0.0,86.51192474365234
18.064,0.8382,0.6444,-0.1938,0.0,86.51192474365234
18.113,0.8382,0.6444,-0.1938,0.0,86.51192474365234
18.163,0.8381,0.6444,-0.1937,0.0,86.51192474365234
18.213,0.8381,0.6444,-0.1937,0.0,86.51192474365234
18.263,0.8381,0.6444,-0.1937,0.0,86.51192474365234
18.313,0.8382,0.6444,-0.1938,0.0,85.01192474365234
18.363,0.8382,0.6444,-0.1938,0.0,85.01192474365234
18.413,0.8382,0.6444,-0.1938,0.0,85.01192474365234
