time_ms,actuator_raw,motor_cmd,depth_m,pressure_mbar,temp_c,depth_ok,battery_v
355,2077,0,0.4140,1053.48,22.69,1,3.49
404,2077,0,0.4148,1053.56,22.76,1,3.49
454,2077,0,0.4160,1053.67,22.79,1,3.49
504,2077,0,0.4168,1053.75,22.82,1,3.49
554,2077,0,0.4180,1053.87,22.83,1,3.49
604,2077,0,0.4185,1053.92,22.84,1,3.49
654,2078,0,0.4200,1054.06,22.85,1,3.49
704,2077,0,0.4210,1054.16,22.86,1,3.49
754,2078,0,0.4216,1054.22,22.86,1,3.49
804,2077,0,0.4224,1054.30,22.87,1,3.49
854,2077,0,0.4245,1054.50,22.87,1,3.49
904,2077,0,0.4250,1054.55,22.87,1,3.49
954,2077,0,0.4265,1054.70,22.87,1,3.49
1004,2077,0,0.4274,1054.79,22.88,1,3.49
1054,2079,0,0.4284,1054.89,22.88,1,3.49
1104,2078,0,0.4295,1054.99,22.88,1,3.49
1154,2078,0,0.4304,1055.08,22.88,1,3.49
1204,2077,0,0.4312,1055.16,22.88,1,3.49
1254,2077,0,0.4330,1055.34,22.88,1,3.49
1304,2077,0,0.4343,1055.46,22.88,1,3.49
1354,2077,0,0.4360,1055.63,22.89,1,3.49
1404,2079,0,0.4367,1055.70,22.89,1,3.49
1454,2078,0,0.4374,1055.77,22.88,1,3.49
1504,2077,0,0.4388,1055.90,22.89,1,3.49
1554,2077,0,0.4403,1056.05,22.88,1,3.49
1604,2077,0,0.4412,1056.14,22.89,1,3.49
1654,2077,0,0.4425,1056.26,22.88,1,3.49
1704,2077,0,0.4434,1056.35,22.88,1,3.49
1754,2077,0,0.4450,1056.51,22.88,1,3.49
1804,2078,0,0.4459,1056.60,22.89,1,3.49
1854,2077,0,0.4467,1056.67,22.89,1,3.49
1904,2078,0,0.4482,1056.82,22.89,1,3.49
1954,2078,0,0.4494,1056.94,22.88,1,3.49
2004,2078,0,0.4506,1057.06,22.89,1,3.49
2054,2078,0,0.4513,1057.12,22.88,1,3.49
2104,2077,0,0.4526,1057.25,22.89,1,3.49
2154,2078,0,0.4533,1057.32,22.89,1,3.49
2204,2079,161,0.4540,1057.39,22.88,1,3.49
2254,2079,161,0.4549,1057.48,22.89,1,3.49
2304,2100,186,0.4560,1057.58,22.89,1,3.49
2354,2120,197,0.4569,1057.67,22.89,1,3.49
2404,2135,197,0.4585,1057.83,22.88,1,3.49
2454,2162,207,0.4588,1057.86,22.89,1,3.49
2504,2181,207,0.4598,1057.96,22.89,1,3.49
2554,2197,208,0.4610,1058.07,22.89,1,3.49
2604,2240,208,0.4613,1058.10,22.89,1,3.49
2654,2270,208,0.4619,1058.16,22.89,1,3.49
2704,2288,205,0.4629,1058.26,22.89,1,3.49
2754,2318,205,0.4637,1058.34,22.89,1,3.49
2804,2340,203,0.4649,1058.45,22.89,1,3.49
2854,2343,201,0.4655,1058.51,22.89,1,3.49
2904,2395,201,0.4660,1058.56,22.89,1,3.49
2954,2429,200,0.4662,1058.58,22.89,1,3.49
3004,2395,200,0.4672,1058.68,22.89,1,3.49
3054,2470,187,0.4677,1058.73,22.89,1,3.49
3104,2494,188,0.4688,1058.84,22.88,1,3.49
3154,2508,188,0.4694,1058.89,22.89,1,3.49
3204,2542,178,0.4697,1058.92,22.89,1,3.49
3254,2544,178,0.4704,1058.99,22.89,1,3.49
3304,2552,158,0.4709,1059.04,22.89,1,3.49
3354,2585,-174,0.4716,1059.11,22.89,1,3.49
3404,2593,-174,0.4729,1059.24,22.89,1,3.49
3454,2580,-176,0.4739,1059.33,22.88,1,3.49
3504,2540,-176,0.4745,1059.39,22.89,1,3.49
3554,2539,-176,0.4761,1059.55,22.89,1,3.49
3604,2532,-185,0.4768,1059.62,22.89,1,3.49
