time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.352,0.1532,0.5601,0.4069,0.0,50.0
0.401,0.1532,0.5601,0.4069,0.0,50.0
0.451,0.1524,0.5601,0.4077,0.0,50.0
0.501,0.1524,0.5601,0.4077,0.0,50.0
0.551,0.1523,0.5601,0.4078,0.0,50.0
0.601,0.1523,0.5601,0.4078,0.0,50.0
0.651,0.1521,0.5601,0.408,0.0,50.0
0.701,0.1521,0.5601,0.408,0.0,50.0
0.751,0.1516,0.5601,0.4085,0.0,50.0
0.801,0.1516,0.5601,0.4085,0.0,50.0
0.851,0.1512,0.5601,0.4089,-0.002,50.0
0.901,0.1512,0.5601,0.4089,0.0,50.0
0.951,0.1511,0.5601,0.409,-0.002,50.0
1.001,0.1511,0.5601,0.409,0.0,50.0
1.051,0.1509,0.5601,0.4092,-0.002,50.0
1.101,0.1508,0.5601,0.4093,-0.002,50.0
1.151,0.1502,0.5601,0.4099,-0.002,50.0
1.201,0.1498,0.5601,0.4103,-0.002,50.0
1.251,0.1497,0.5601,0.4104,-0.002,50.0
1.306,0.1496,0.5601,0.4105,-0.002,7.532796382904053
1.355,0.1493,0.5601,0.4108,-0.002,7.532796382904053
1.405,0.1492,0.5601,0.4109,-0.002,7.532796382904053
1.455,0.1488,0.5601,0.4113,-0.004,7.532796382904053
1.505,0.1484,0.5601,0.4117,-0.0061,7.532796382904053
1.555,0.1484,0.5601,0.4117,-0.0061,7.532796382904053
1.605,0.1475,0.5601,0.4126,-0.0061,7.532796382904053
1.655,0.1475,0.5601,0.4126,-0.002,7.532796382904053
1.705,0.1472,0.5601,0.4129,-0.006,7.532796382904053
1.755,0.1469,0.5601,0.4132,-0.006,7.532796382904053
1.805,0.1469,0.5601,0.4132,-0.006,7.532796382904053
1.855,0.1462,0.5601,0.4139,-0.006,7.532796382904053
1.905,0.1458,0.5601,0.4143,-0.006,7.532796382904053
1.955,0.1454,0.5601,0.4147,-0.006,7.532796382904053
2.005,0.1448,0.5601,0.4153,-0.008,7.532796382904053
2.055,0.1446,0.5601,0.4155,-0.006,7.532796382904053
2.105,0.1446,0.5601,0.4155,-0.006,7.532796382904053
2.155,0.1446,0.5601,0.4155,-0.006,7.532796382904053
2.205,0.1446,0.5601,0.4155,-0.004,7.532796382904053
2.255,0.1446,0.5601,0.4155,-0.004,7.532796382904053
2.305,0.1446,0.5601,0.4155,0.0,9.032794952392578
2.355,0.1446,0.5601,0.4155,0.0,9.032794952392578
2.405,0.1446,0.5601,0.4155,0.0,9.032794952392578
2.455,0.1446,0.5601,0.4155,0.0,9.032794952392578
2.505,0.1446,0.5601,0.4155,0.0,9.032794952392578
2.555,0.1446,0.5601,0.4155,0.0,9.032794952392578
2.605,0.1446,0.5601,0.4155,0.0,9.032794952392578
2.655,0.1448,0.5601,0.4153,0.0,9.032794952392578
2.705,0.1449,0.5601,0.4152,0.0,9.032794952392578
2.755,0.145,0.5601,0.4151,0.0,9.032794952392578
2.805,0.1457,0.5601,0.4144,0.0,9.032794952392578
2.855,0.1459,0.5601,0.4142,0.002,9.032794952392578
2.905,0.1459,0.5601,0.4142,0.002,9.032794952392578
2.955,0.1459,0.5601,0.4142,0.002,9.032794952392578
3.005,0.1459,0.5601,0.4142,0.002,9.032794952392578
3.055,0.1459,0.5601,0.4142,0.002,9.032794952392578
3.105,0.1459,0.5601,0.4142,0.0,9.032794952392578
3.155,0.1459,0.5601,0.4142,0.0,9.032794952392578
3.205,0.1459,0.5601,0.4142,0.0,9.032794952392578
3.255,0.1456,0.5601,0.4145,0.0,9.032794952392578
3.305,0.1451,0.5601,0.415,0.0,10.532793045043944
3.355,0.1442,0.5601,0.4159,0.0,10.532793045043944
3.405,0.1431,0.5601,0.417,0.0,10.532793045043944
3.455,0.1419,0.5601,0.4182,-0.006,10.532793045043944
3.505,0.1404,0.5601,0.4197,-0.01,10.532793045043944
3.555,0.139,0.5601,0.4211,-0.018,10.532793045043944
3.605,0.1374,0.5601,0.4227,-0.022,10.532793045043944
3.655,0.1343,0.5601,0.4258,-0.024,10.532793045043944
3.705,0.1318,0.5601,0.4283,-0.028,10.532793045043944
3.755,0.1287,0.5601,0.4314,-0.03,10.532793045043944
3.805,0.125,0.5601,0.4351,-0.032,10.532793045043944
3.855,0.1213,0.5601,0.4388,-0.05,10.532793045043944
3.905,0.1171,0.5601,0.443,-0.062,10.532793045043944
3.955,0.1118,0.5601,0.4483,-0.062,10.532793045043944
4.005,0.1067,0.5601,0.4534,-0.074,10.532793045043944
4.055,0.1011,0.5601,0.459,-0.074,10.532793045043944
4.105,0.0947,0.5601,0.4654,-0.084,10.532793045043944
4.155,0.0882,0.5601,0.4719,-0.102,10.532793045043944
4.205,0.0813,0.5601,0.4788,-0.106,10.532793045043944
4.255,0.0739,0.5601,0.4862,-0.112,10.532793045043944
4.305,0.0664,0.5601,0.4937,-0.128,12.032792091369627
4.355,0.0582,0.5601,0.5019,-0.13,12.032792091369627
4.405,0.0499,0.5601,0.5102,-0.138,12.032792091369627
4.455,0.0411,0.5601,0.519,-0.148,12.032792091369627
4.505,0.0313,0.5601,0.5288,-0.15,12.032792091369627
4.555,0.0205,0.5601,0.5396,-0.164,12.032792091369627
4.605,0.0105,0.5601,0.5496,-0.166,12.032792091369627
4.655,-0.0007,0.5601,0.5608,-0.176,12.032792091369627
4.705,-0.0061,0.5601,0.5662,-0.176,12.032792091369627
4.755,-0.0061,0.5601,0.5662,-0.176,12.032792091369627
4.805,-0.0061,0.5601,0.5662,-0.176,12.032792091369627
4.855,-0.0061,0.5601,0.5662,-0.176,12.032792091369627
4.905,-0.0061,0.5601,0.5662,-0.108,12.032792091369627
4.955,-0.0061,0.5601,0.5662,0.0,12.032792091369627
5.005,-0.0061,0.5601,0.5662,0.0,12.032792091369627
5.055,-0.0061,0.5601,0.5662,0.0,12.032792091369627
5.105,0.0008,0.5601,0.5593,0.0,12.032792091369627
5.155,0.0065,0.5601,0.5536,0.0,12.032792091369627
5.205,0.0115,0.5601,0.5486,0.0,12.032792091369627
5.255,0.0145,0.5601,0.5456,0.0,12.032792091369627
5.305,0.0177,0.5601,0.5424,0.06,13.532790184020996
5.355,0.0209,0.5601,0.5392,0.064,13.532790184020996
5.405,0.0244,0.5601,0.5357,0.064,13.532790184020996
5.455,0.0268,0.5601,0.5333,0.064,13.532790184020996
5.505,0.0273,0.5601,0.5328,0.064,13.532790184020996
5.555,0.0273,0.5601,0.5328,0.064,13.532790184020996
5.605,0.0273,0.5601,0.5328,0.06,13.532790184020996
5.655,0.0273,0.5601,0.5328,0.048,13.532790184020996
5.705,0.0273,0.5601,0.5328,0.01,13.532790184020996
5.755,0.0273,0.5601,0.5328,0.0,13.532790184020996
5.805,0.0273,0.5601,0.5328,0.0,13.532790184020996
5.855,0.0273,0.5601,0.5328,0.0,13.532790184020996
5.905,0.0247,0.5601,0.5354,0.0,13.532790184020996
5.955,0.0224,0.5601,0.5377,0.0,13.532790184020996
6.005,0.0212,0.5601,0.5389,0.0,13.532790184020996
