time_ms,actuator_raw,motor_cmd,depth_m,pressure_mbar,temp_c,depth_ok,battery_v
352,2444,0,0.6876,1080.43,22.54,1,11.95
401,2444,0,0.6870,1080.37,22.60,1,11.95
451,2444,0,0.6869,1080.36,22.64,1,11.95
501,2444,0,0.6872,1080.39,22.66,1,11.95
551,2444,0,0.6868,1080.35,22.68,1,11.95
601,2444,0,0.6871,1080.38,22.69,1,11.95
651,2445,0,0.6871,1080.38,22.70,1,11.95
701,2444,0,0.6871,1080.38,22.70,1,11.95
751,2445,0,0.6874,1080.41,22.71,1,11.95
801,2444,0,0.6873,1080.40,22.71,1,11.95
851,2445,0,0.6873,1080.40,22.72,1,11.95
901,2445,0,0.6867,1080.34,22.72,1,11.95
951,2444,0,0.6871,1080.38,22.72,1,11.95
1001,2444,0,0.6874,1080.41,22.72,1,11.95
1051,2446,0,0.6872,1080.39,22.72,1,11.95
1101,2445,0,0.6871,1080.38,22.72,1,11.95
1151,2444,0,0.6881,1080.48,22.73,1,11.95
1201,2444,0,0.6870,1080.37,22.73,1,11.95
1251,2443,0,0.6872,1080.39,22.73,1,11.95
1301,2444,0,0.6875,1080.42,22.73,1,11.95
1356,2457,-227,0.6874,1080.41,22.72,1,11.91
1406,2434,-227,0.6874,1080.41,22.72,1,11.94
1456,2404,243,0.6873,1080.40,22.73,1,11.90
1506,2413,243,0.6878,1080.45,22.73,1,11.94
1556,2445,253,0.6871,1080.38,22.73,1,11.94
1606,2473,253,0.6874,1080.41,22.73,1,11.95
1656,2519,245,0.6873,1080.40,22.73,1,11.94
1706,2578,239,0.6873,1080.40,22.73,1,11.94
1756,2618,239,0.6872,1080.39,22.73,1,11.94
1806,2658,219,0.6873,1080.40,22.73,1,11.95
1856,2691,219,0.6877,1080.44,22.73,1,11.95
1906,2713,203,0.6875,1080.42,22.73,1,11.94
1956,2752,197,0.6875,1080.42,22.74,1,11.95
2006,2789,197,0.6870,1080.37,22.73,1,11.95
2056,2803,185,0.6874,1080.41,22.73,1,11.94
2106,2826,185,0.6875,1080.42,22.73,1,11.95
2156,2846,175,0.6879,1080.46,22.73,1,11.95
2206,2872,170,0.6879,1080.46,22.73,1,11.95
2256,2900,170,0.6881,1080.48,22.73,1,11.95
2306,2889,161,0.6884,1080.51,22.74,1,11.95
2356,2935,161,0.6883,1080.50,22.73,1,11.94
2406,2935,170,0.6886,1080.53,22.73,1,11.95
2456,2948,161,0.6888,1080.55,22.73,1,11.95
2506,2979,161,0.6895,1080.62,22.73,1,11.95
2556,2989,159,0.6900,1080.67,22.73,1,11.95
2606,2994,159,0.6903,1080.70,22.73,1,11.94
2656,3013,151,0.6908,1080.74,22.73,1,11.94
2706,3018,0,0.6904,1080.71,22.73,1,11.95
2756,3019,0,0.6913,1080.79,22.74,1,11.95
2806,3037,-155,0.6923,1080.89,22.73,1,11.95
2856,3044,-155,0.6924,1080.90,22.74,1,11.95
2906,3027,-159,0.6933,1080.99,22.73,1,11.95
2956,3004,-160,0.6943,1081.09,22.73,1,11.94
3006,3003,-160,0.6939,1081.05,22.73,1,11.94
3056,2990,-152,0.6944,1081.10,22.73,1,11.94
3106,2997,-152,0.6952,1081.18,22.73,1,11.94
3156,2976,0,0.6955,1081.21,22.73,1,11.95
3206,2987,-151,0.6962,1081.27,22.73,1,11.95
3256,2984,-151,0.6978,1081.43,22.73,1,11.94
3306,2976,151,0.6974,1081.39,22.73,1,11.95
3356,2984,151,0.6981,1081.46,22.74,1,11.95
3406,2981,165,0.6989,1081.54,22.73,1,11.95
3456,3004,164,0.6989,1081.54,22.73,1,11.95
3506,3008,164,0.6988,1081.53,22.73,1,11.95
3556,3033,160,0.7003,1081.68,22.73,1,11.95
3606,3021,160,0.7009,1081.73,22.74,1,11.94
3656,3076,154,0.7012,1081.76,22.73,1,11.94
3706,3069,156,0.7018,1081.82,22.73,1,11.94
3756,3103,156,0.7020,1081.84,22.74,1,11.95
3806,3108,-153,0.7017,1081.81,22.74,1,11.94
3856,3102,-153,0.7029,1081.93,22.73,1,11.95
3906,3108,-161,0.7032,1081.96,22.74,1,11.95
3956,3085,-159,0.7043,1082.07,22.74,1,11.94
4006,3088,-159,0.7038,1082.02,22.74,1,11.95
4056,3074,-156,0.7045,1082.09,22.74,1,11.95
4106,3063,-156,0.7046,1082.10,22.73,1,11.95
4156,3053,-154,0.7049,1082.13,22.73,1,11.94
4206,3055,-152,0.7053,1082.17,22.73,1,11.95
4256,3028,-152,0.7056,1082.20,22.73,1,11.95
4306,3034,0,0.7058,1082.22,22.73,1,11.94
4356,3034,0,0.7066,1082.29,22.73,1,11.95
4406,3037,166,0.7068,1082.31,22.74,1,11.94
4456,3042,166,0.7068,1082.31,22.74,1,11.94
4506,3032,166,0.7057,1082.21,22.74,1,11.94
4556,3081,164,0.7070,1082.33,22.74,1,11.94
4606,3082,164,0.7071,1082.34,22.74,1,11.95
4656,3107,157,0.7063,1082.26,22.74,1,11.95
4706,3102,156,0.7075,1082.38,22.74,1,11.95
4756,3142,156,0.7068,1082.31,22.73,1,11.95
4806,3143,153,0.7065,1082.28,22.74,1,11.95
4856,3171,153,0.7067,1082.30,22.73,1,11.95
4906,3172,-155,0.7063,1082.26,22.74,1,11.94
