time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.352,0.6876,0.4489,-0.2387,0.0,50.0
0.401,0.6876,0.4489,-0.2387,0.0,50.0
0.451,0.687,0.4489,-0.2381,0.0,50.0
0.501,0.6872,0.4489,-0.2383,0.0,50.0
0.551,0.687,0.4489,-0.2381,0.0,50.0
0.601,0.6871,0.4489,-0.2382,0.0,50.0
0.651,0.6871,0.4489,-0.2382,0.0,50.0
0.701,0.6871,0.4489,-0.2382,0.0,50.0
0.751,0.6871,0.4489,-0.2382,0.0,50.0
0.801,0.6871,0.4489,-0.2382,0.0,50.0
0.851,0.6871,0.4489,-0.2382,0.0,50.0
0.901,0.6871,0.4489,-0.2382,0.0,50.0
0.951,0.6871,0.4489,-0.2382,0.0,50.0
1.001,0.6871,0.4489,-0.2382,0.0,50.0
1.051,0.6871,0.4489,-0.2382,0.0,50.0
1.101,0.6871,0.4489,-0.2382,0.0,50.0
1.151,0.6871,0.4489,-0.2382,0.0,50.0
1.201,0.6871,0.4489,-0.2382,0.0,50.0
1.251,0.6871,0.4489,-0.2382,0.0,50.0
1.301,0.6872,0.4489,-0.2383,0.0,71.57093811035156
1.356,0.6872,0.4489,-0.2383,0.0,71.57093811035156
1.406,0.6873,0.4489,-0.2384,0.0,71.57093811035156
1.456,0.6873,0.4489,-0.2384,0.0,71.57093811035156
1.506,0.6873,0.4489,-0.2384,0.0,71.57093811035156
1.556,0.6873,0.4489,-0.2384,0.0,71.57093811035156
1.606,0.6873,0.4489,-0.2384,0.0,71.57093811035156
1.656,0.6873,0.4489,-0.2384,0.0,71.57093811035156
1.706,0.6873,0.4489,-0.2384,0.0,71.57093811035156
1.756,0.6873,0.4489,-0.2384,0.0,71.57093811035156
1.806,0.6873,0.4489,-0.2384,0.0,71.57093811035156
1.856,0.6873,0.4489,-0.2384,0.0,71.57093811035156
1.906,0.6873,0.4489,-0.2384,0.0,71.57093811035156
1.956,0.6874,0.4489,-0.2385,0.0,71.57093811035156
2.006,0.6874,0.4489,-0.2385,0.0,71.57093811035156
2.056,0.6874,0.4489,-0.2385,0.0,71.57093811035156
2.106,0.6874,0.4489,-0.2385,0.0,71.57093811035156
2.156,0.6874,0.4489,-0.2385,0.0,71.57093811035156
2.206,0.6874,0.4489,-0.2385,0.0,71.57093811035156
2.256,0.6874,0.4489,-0.2385,0.0,71.57093811035156
2.306,0.6875,0.4489,-0.2386,0.0,73.0709457397461
2.356,0.6875,0.4489,-0.2386,0.0,73.0709457397461
2.406,0.6875,0.4489,-0.2386,0.0,73.0709457397461
2.456,0.6877,0.4489,-0.2388,0.0,73.0709457397461
2.506,0.6879,0.4489,-0.239,0.0,73.0709457397461
2.556,0.6879,0.4489,-0.239,0.0,73.0709457397461
2.606,0.6881,0.4489,-0.2392,0.0,73.0709457397461
2.656,0.6883,0.4489,-0.2394,0.002,73.0709457397461
2.706,0.6884,0.4489,-0.2395,0.002,73.0709457397461
2.756,0.6886,0.4489,-0.2397,0.004,73.0709457397461
2.806,0.6888,0.4489,-0.2399,0.004,73.0709457397461
2.856,0.6895,0.4489,-0.2406,0.004,73.0709457397461
2.906,0.69,0.4489,-0.2411,0.004,73.0709457397461
2.956,0.6903,0.4489,-0.2414,0.004,73.0709457397461
3.006,0.6904,0.4489,-0.2415,0.004,73.0709457397461
3.056,0.6908,0.4489,-0.2419,0.004,73.0709457397461
3.106,0.6913,0.4489,-0.2424,0.006,73.0709457397461
3.156,0.6923,0.4489,-0.2434,0.008,73.0709457397461
3.206,0.6924,0.4489,-0.2435,0.008,73.0709457397461
3.256,0.6933,0.4489,-0.2444,0.01,73.0709457397461
3.306,0.6939,0.4489,-0.245,0.01,74.57093811035156
3.356,0.6943,0.4489,-0.2454,0.008,74.57093811035156
3.406,0.6944,0.4489,-0.2455,0.008,74.57093811035156
3.456,0.6952,0.4489,-0.2463,0.01,74.57093811035156
3.506,0.6955,0.4489,-0.2466,0.01,74.57093811035156
3.556,0.6962,0.4489,-0.2473,0.012,74.57093811035156
3.606,0.6974,0.4489,-0.2485,0.012,74.57093811035156
3.656,0.6978,0.4489,-0.2489,0.012,74.57093811035156
3.706,0.6981,0.4489,-0.2492,0.008,74.57093811035156
3.756,0.6988,0.4489,-0.2499,0.008,74.57093811035156
3.806,0.6989,0.4489,-0.25,0.008,74.57093811035156
3.856,0.6989,0.4489,-0.25,0.008,74.57093811035156
3.906,0.7003,0.4489,-0.2514,0.008,74.57093811035156
3.956,0.7009,0.4489,-0.252,0.012,74.57093811035156
4.006,0.7012,0.4489,-0.2523,0.008,74.57093811035156
4.056,0.7017,0.4489,-0.2528,0.008,74.57093811035156
4.106,0.7018,0.4489,-0.2529,0.006,74.57093811035156
4.156,0.702,0.4489,-0.2531,0.006,74.57093811035156
4.206,0.7029,0.4489,-0.254,0.006,74.57093811035156
4.256,0.7032,0.4489,-0.2543,0.006,74.57093811035156
4.306,0.7038,0.4489,-0.2549,0.01,76.07093811035156
4.356,0.7043,0.4489,-0.2554,0.01,76.07093811035156
4.406,0.7045,0.4489,-0.2556,0.006,76.07093811035156
4.456,0.7046,0.4489,-0.2557,0.006,76.07093811035156
4.506,0.7049,0.4489,-0.256,0.006,76.07093811035156
4.556,0.7053,0.4489,-0.2564,0.006,76.07093811035156
4.606,0.7056,0.4489,-0.2567,0.006,76.07093811035156
4.656,0.7057,0.4489,-0.2568,0.006,76.07093811035156
4.706,0.7058,0.4489,-0.2569,0.006,76.07093811035156
4.756,0.7063,0.4489,-0.2574,0.006,76.07093811035156
