time_s,actuator_mm,actuator_setpoint_mm,depth_filtered_m,depth_setpoint_m,motor_cmd
0.352,59.683,50.0,0.6876,0.4489,0.0
0.401,59.683,50.0,0.6876,0.4489,0.0
0.451,59.683,50.0,0.687,0.4489,0.0
0.501,59.683,50.0,0.6872,0.4489,0.0
0.551,59.683,50.0,0.687,0.4489,0.0
0.601,59.683,50.0,0.6871,0.4489,0.0
0.651,59.707,50.0,0.6871,0.4489,0.0
0.701,59.683,50.0,0.6871,0.4489,0.0
0.751,59.707,50.0,0.6871,0.4489,0.0
0.801,59.683,50.0,0.6871,0.4489,0.0
0.851,59.707,50.0,0.6871,0.4489,0.0
0.901,59.707,50.0,0.6871,0.4489,0.0
0.951,59.683,50.0,0.6871,0.4489,0.0
1.001,59.683,50.0,0.6871,0.4489,0.0
1.051,59.731,50.0,0.6871,0.4489,0.0
1.101,59.707,50.0,0.6871,0.4489,0.0
1.151,59.683,50.0,0.6871,0.4489,0.0
1.201,59.683,50.0,0.6871,0.4489,0.0
1.251,59.658,50.0,0.6871,0.4489,0.0
1.301,59.683,71.57093811035156,0.6872,0.4489,0.0
1.356,60.0,71.57093811035156,0.6872,0.4489,-10.68235294117647
1.406,59.438,71.57093811035156,0.6873,0.4489,-10.68235294117647
1.456,58.706,71.57093811035156,0.6873,0.4489,11.435294117647059
1.506,58.926,71.57093811035156,0.6873,0.4489,11.435294117647059
1.556,59.707,71.57093811035156,0.6873,0.4489,11.905882352941177
1.606,60.391,71.57093811035156,0.6873,0.4489,11.905882352941177
1.656,61.514,71.57093811035156,0.6873,0.4489,11.529411764705882
1.706,62.955,71.57093811035156,0.6873,0.4489,11.24705882352941
1.756,63.932,71.57093811035156,0.6873,0.4489,11.24705882352941
1.806,64.908,71.57093811035156,0.6873,0.4489,10.305882352941177
1.856,65.714,71.57093811035156,0.6873,0.4489,10.305882352941177
1.906,66.252,71.57093811035156,0.6873,0.4489,9.552941176470588
1.956,67.204,71.57093811035156,0.6874,0.4489,9.270588235294118
2.006,68.107,71.57093811035156,0.6874,0.4489,9.270588235294118
2.056,68.449,71.57093811035156,0.6874,0.4489,8.705882352941176
2.106,69.011,71.57093811035156,0.6874,0.4489,8.705882352941176
2.156,69.499,71.57093811035156,0.6874,0.4489,8.235294117647058
2.206,70.134,71.57093811035156,0.6874,0.4489,8.0
2.256,70.818,71.57093811035156,0.6874,0.4489,8.0
2.306,70.549,73.0709457397461,0.6875,0.4489,7.576470588235294
2.356,71.673,73.0709457397461,0.6875,0.4489,7.576470588235294
2.406,71.673,73.0709457397461,0.6875,0.4489,8.0
2.456,71.99,73.0709457397461,0.6877,0.4489,7.576470588235294
2.506,72.747,73.0709457397461,0.6879,0.4489,7.576470588235294
2.556,72.991,73.0709457397461,0.6879,0.4489,7.482352941176471
2.606,73.114,73.0709457397461,0.6881,0.4489,7.482352941176471
2.656,73.578,73.0709457397461,0.6883,0.4489,7.105882352941176
2.706,73.7,73.0709457397461,0.6884,0.4489,0.0
2.756,73.724,73.0709457397461,0.6886,0.4489,0.0
2.806,74.164,73.0709457397461,0.6888,0.4489,-7.294117647058823
2.856,74.335,73.0709457397461,0.6895,0.4489,-7.294117647058823
2.906,73.919,73.0709457397461,0.69,0.4489,-7.482352941176471
2.956,73.358,73.0709457397461,0.6903,0.4489,-7.529411764705882
3.006,73.333,73.0709457397461,0.6904,0.4489,-7.529411764705882
3.056,73.016,73.0709457397461,0.6908,0.4489,-7.152941176470589
3.106,73.187,73.0709457397461,0.6913,0.4489,-7.152941176470589
3.156,72.674,73.0709457397461,0.6923,0.4489,0.0
3.206,72.943,73.0709457397461,0.6924,0.4489,-7.105882352941176
3.256,72.869,73.0709457397461,0.6933,0.4489,-7.105882352941176
3.306,72.674,74.57093811035156,0.6939,0.4489,7.105882352941176
3.356,72.869,74.57093811035156,0.6943,0.4489,7.105882352941176
3.406,72.796,74.57093811035156,0.6944,0.4489,7.764705882352941
3.456,73.358,74.57093811035156,0.6952,0.4489,7.7176470588235295
3.506,73.455,74.57093811035156,0.6955,0.4489,7.7176470588235295
3.556,74.066,74.57093811035156,0.6962,0.4489,7.529411764705882
3.606,73.773,74.57093811035156,0.6974,0.4489,7.529411764705882
3.656,75.116,74.57093811035156,0.6978,0.4489,7.247058823529412
3.706,74.945,74.57093811035156,0.6981,0.4489,7.341176470588235
3.756,75.775,74.57093811035156,0.6988,0.4489,7.341176470588235
3.806,75.897,74.57093811035156,0.6989,0.4489,-7.2
3.856,75.751,74.57093811035156,0.6989,0.4489,-7.2
3.906,75.897,74.57093811035156,0.7003,0.4489,-7.576470588235294
3.956,75.336,74.57093811035156,0.7009,0.4489,-7.482352941176471
4.006,75.409,74.57093811035156,0.7012,0.4489,-7.482352941176471
4.056,75.067,74.57093811035156,0.7017,0.4489,-7.341176470588235
4.106,74.799,74.57093811035156,0.7018,0.4489,-7.341176470588235
4.156,74.554,74.57093811035156,0.702,0.4489,-7.247058823529412
4.206,74.603,74.57093811035156,0.7029,0.4489,-7.152941176470589
4.256,73.944,74.57093811035156,0.7032,0.4489,-7.152941176470589
4.306,74.09,76.07093811035156,0.7038,0.4489,0.0
4.356,74.09,76.07093811035156,0.7043,0.4489,0.0
4.406,74.164,76.07093811035156,0.7045,0.4489,7.811764705882353
4.456,74.286,76.07093811035156,0.7046,0.4489,7.811764705882353
4.506,74.042,76.07093811035156,0.7049,0.4489,7.811764705882353
4.556,75.238,76.07093811035156,0.7053,0.4489,7.7176470588235295
4.606,75.263,76.07093811035156,0.7056,0.4489,7.7176470588235295
4.656,75.873,76.07093811035156,0.7057,0.4489,7.3882352941176475
4.706,75.751,76.07093811035156,0.7058,0.4489,7.341176470588235
4.756,76.728,76.07093811035156,0.7063,0.4489,7.341176470588235
4.806,76.752,76.07093811035156,0.7065,0.4489,7.2
4.856,77.436,76.07093811035156,0.7066,0.4489,7.2
4.906,77.46,76.07093811035156,0.7066,0.4489,-7.294117647058823
4.956,77.021,76.07093811035156,0.7066,0.4489,-7.576470588235294
5.006,77.094,76.07093811035156,0.7066,0.4489,-7.576470588235294
5.056,76.484,76.07093811035156,0.7066,0.4489,-7.435294117647059
5.106,76.386,76.07093811035156,0.7065,0.4489,-7.435294117647059
5.156,76.41,76.07093811035156,0.7064,0.4489,-7.2
5.206,77.021,76.07093811035156,0.7064,0.4489,-7.2
5.256,76.239,76.07093811035156,0.7064,0.4489,-7.2
5.306,76.117,74.57093811035156,0.7063,0.4489,-7.435294117647059
5.356,75.531,74.57093811035156,0.7063,0.4489,-7.435294117647059
5.406,75.824,74.57093811035156,0.7063,0.4489,-7.623529411764705
5.456,75.458,74.57093811035156,0.7059,0.4489,-7.435294117647059
5.506,75.238,74.57093811035156,0.7059,0.4489,-7.435294117647059
5.556,74.701,74.57093811035156,0.7057,0.4489,-7.3882352941176475
5.606,75.043,74.57093811035156,0.7055,0.4489,-7.294117647058823
5.656,74.432,74.57093811035156,0.7054,0.4489,-7.294117647058823
5.706,74.652,74.57093811035156,0.7051,0.4489,-7.247058823529412
5.756,74.505,74.57093811035156,0.7047,0.4489,-7.247058823529412
5.806,74.286,74.57093811035156,0.7043,0.4489,-7.105882352941176
5.856,74.237,74.57093811035156,0.7042,0.4489,-7.105882352941176
5.906,74.237,74.57093811035156,0.7041,0.4489,7.152941176470589
5.956,74.164,74.57093811035156,0.7038,0.4489,7.2
6.006,73.797,74.57093811035156,0.7037,0.4489,7.2
6.056,74.505,74.57093811035156,0.7037,0.4489,7.2
6.106,74.872,74.57093811035156,0.7036,0.4489,7.2
6.156,75.678,74.57093811035156,0.7035,0.4489,7.105882352941176
6.206,75.531,74.57093811035156,0.7034,0.4489,-7.152941176470589
6.256,75.653,74.57093811035156,0.7024,0.4489,-7.152941176470589
6.306,75.214,73.0709457397461,0.7018,0.4489,-7.435294117647059
6.356,75.238,73.0709457397461,0.7016,0.4489,-7.435294117647059
6.406,75.116,73.0709457397461,0.7015,0.4489,-7.858823529411764
6.456,74.896,73.0709457397461,0.7014,0.4489,-7.858823529411764
6.506,74.921,73.0709457397461,0.7012,0.4489,-7.858823529411764
6.556,74.408,73.0709457397461,0.7009,0.4489,-7.764705882352941
6.606,74.164,73.0709457397461,0.7006,0.4489,-7.764705882352941
6.656,73.846,73.0709457397461,0.7004,0.4489,-7.576470588235294
6.706,73.797,73.0709457397461,0.7003,0.4489,-7.482352941176471
6.756,73.089,73.0709457397461,0.6999,0.4489,-7.482352941176471
6.806,73.48,73.0709457397461,0.6998,0.4489,-7.341176470588235
6.856,73.114,73.0709457397461,0.6995,0.4489,-7.341176470588235
6.906,73.309,73.0709457397461,0.6995,0.4489,-7.2
6.956,72.674,73.0709457397461,0.6992,0.4489,0.0
7.006,72.674,73.0709457397461,0.6992,0.4489,0.0
7.056,72.723,73.0709457397461,0.699,0.4489,7.2
7.106,72.869,73.0709457397461,0.699,0.4489,7.2
7.156,73.187,73.0709457397461,0.6989,0.4489,7.2
7.206,73.773,73.0709457397461,0.6988,0.4489,7.152941176470589
