time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.352,0.5413,0.6234,0.0821,0.0,50.0
0.401,0.5424,0.6234,0.081,0.0224,50.0
0.451,0.5424,0.6234,0.081,0.0,50.0
0.501,0.544,0.6234,0.0794,0.0224,50.0
0.551,0.544,0.6234,0.0794,0.0,50.0
0.601,0.5465,0.6234,0.0769,0.0224,50.0
0.651,0.5465,0.6234,0.0769,0.0,50.0
0.701,0.5479,0.6234,0.0755,0.0224,50.0
0.751,0.5479,0.6234,0.0755,0.0,50.0
0.801,0.5498,0.6234,0.0736,0.0224,50.0
0.851,0.5498,0.6234,0.0736,0.0,50.0
0.901,0.552,0.6234,0.0714,0.028,50.0
0.951,0.552,0.6234,0.0714,0.0,50.0
1.001,0.5533,0.6234,0.0701,0.026,50.0
1.051,0.5533,0.6234,0.0701,0.0,50.0
1.101,0.5551,0.6234,0.0683,0.026,50.0
1.151,0.5569,0.6234,0.0665,0.026,50.0
1.201,0.5579,0.6234,0.0655,0.026,50.0
1.251,0.5602,0.6234,0.0632,0.026,50.0
1.301,0.5624,0.6234,0.061,0.036,65.5936508178711
1.356,0.5635,0.6234,0.0599,0.026,65.5936508178711
1.405,0.5658,0.6234,0.0576,0.036,65.5936508178711
1.455,0.5672,0.6234,0.0562,0.036,65.5936508178711
1.505,0.5686,0.6234,0.0548,0.036,65.5936508178711
1.555,0.5705,0.6234,0.0529,0.036,65.5936508178711
1.605,0.5722,0.6234,0.0512,0.034,65.5936508178711
1.655,0.5736,0.6234,0.0498,0.034,65.5936508178711
1.705,0.5756,0.6234,0.0478,0.034,65.5936508178711
1.755,0.5774,0.6234,0.046,0.034,65.5936508178711
1.805,0.5784,0.6234,0.045,0.034,65.5936508178711
1.855,0.5803,0.6234,0.0431,0.034,65.5936508178711
1.905,0.5819,0.6234,0.0415,0.034,65.5936508178711
1.955,0.5838,0.6234,0.0396,0.036,65.5936508178711
2.005,0.5857,0.6234,0.0377,0.036,65.5936508178711
2.055,0.5874,0.6234,0.036,0.036,65.5936508178711
2.105,0.5886,0.6234,0.0348,0.036,65.5936508178711
2.155,0.5906,0.6234,0.0328,0.036,65.5936508178711
2.205,0.591,0.6234,0.0324,0.034,65.5936508178711
2.255,0.593,0.6234,0.0304,0.038,65.5936508178711
2.305,0.5947,0.6234,0.0287,0.034,64.0936508178711
2.355,0.5959,0.6234,0.0275,0.034,64.0936508178711
2.405,0.5983,0.6234,0.0251,0.034,64.0936508178711
2.455,0.5991,0.6234,0.0243,0.034,64.0936508178711
2.505,0.5998,0.6234,0.0236,0.024,64.0936508178711
2.555,0.6019,0.6234,0.0215,0.034,64.0936508178711
2.605,0.6028,0.6234,0.0206,0.024,64.0936508178711
2.655,0.6041,0.6234,0.0193,0.026,64.0936508178711
2.705,0.6062,0.6234,0.0172,0.026,64.0936508178711
2.755,0.6073,0.6234,0.0161,0.024,64.0936508178711
2.805,0.6089,0.6234,0.0145,0.026,64.0936508178711
2.855,0.6105,0.6234,0.0129,0.026,64.0936508178711
2.905,0.6109,0.6234,0.0125,0.026,64.0936508178711
2.955,0.6134,0.6234,0.01,0.032,64.0936508178711
3.005,0.6151,0.6234,0.0083,0.032,64.0936508178711
3.055,0.6164,0.6234,0.007,0.032,64.0936508178711
3.105,0.6185,0.6234,0.0049,0.032,64.0936508178711
3.155,0.6209,0.6234,0.0025,0.032,64.0936508178711
3.205,0.622,0.6234,0.0014,0.032,64.0936508178711
3.255,0.6249,0.6234,-0.0015,0.034,64.0936508178711
3.305,0.627,0.6234,-0.0036,0.042,62.59365081787109
3.355,0.629,0.6234,-0.0056,0.042,62.59365081787109
3.405,0.6324,0.6234,-0.009,0.042,62.59365081787109
3.455,0.6348,0.6234,-0.0114,0.042,62.59365081787109
3.505,0.6381,0.6234,-0.0147,0.048,62.59365081787109
3.555,0.6402,0.6234,-0.0168,0.048,62.59365081787109
3.605,0.6442,0.6234,-0.0208,0.048,62.59365081787109
3.655,0.6464,0.6234,-0.023,0.048,62.59365081787109
3.705,0.6509,0.6234,-0.0275,0.048,62.59365081787109
3.755,0.6566,0.6234,-0.0332,0.066,62.59365081787109
3.805,0.66,0.6234,-0.0366,0.068,62.59365081787109
3.855,0.6653,0.6234,-0.0419,0.068,62.59365081787109
3.905,0.6697,0.6234,-0.0463,0.08,62.59365081787109
3.955,0.6738,0.6234,-0.0504,0.082,62.59365081787109
4.005,0.6785,0.6234,-0.0551,0.088,62.59365081787109
4.055,0.6826,0.6234,-0.0592,0.088,62.59365081787109
4.105,0.6872,0.6234,-0.0638,0.09,62.59365081787109
4.155,0.6908,0.6234,-0.0674,0.088,62.59365081787109
4.205,0.6943,0.6234,-0.0709,0.082,62.59365081787109
4.255,0.6972,0.6234,-0.0738,0.082,62.59365081787109
4.305,0.6999,0.6234,-0.0765,0.082,61.09365081787109
4.355,0.7027,0.6234,-0.0793,0.072,61.09365081787109
4.405,0.7045,0.6234,-0.0811,0.07,61.09365081787109
4.455,0.7059,0.6234,-0.0825,0.058,61.09365081787109
4.505,0.7082,0.6234,-0.0848,0.056,61.09365081787109
4.555,0.7092,0.6234,-0.0858,0.054,61.09365081787109
4.605,0.7123,0.6234,-0.0889,0.054,61.09365081787109
4.655,0.7149,0.6234,-0.0915,0.052,61.09365081787109
4.705,0.7162,0.6234,-0.0928,0.046,61.09365081787109
4.755,0.7185,0.6234,-0.0951,0.046,61.09365081787109
4.805,0.7192,0.6234,-0.0958,0.036,61.09365081787109
4.855,0.7198,0.6234,-0.0964,0.028,61.09365081787109
4.905,0.7204,0.6234,-0.097,0.026,61.09365081787109
4.955,0.7206,0.6234,-0.0972,0.02,61.09365081787109
5.005,0.7211,0.6234,-0.0977,0.014,61.09365081787109
5.055,0.7211,0.6234,-0.0977,0.012,61.09365081787109
5.105,0.7211,0.6234,-0.0977,0.012,61.09365081787109
5.155,0.7211,0.6234,-0.0977,0.01,61.09365081787109
5.205,0.7211,0.6234,-0.0977,0.004,61.09365081787109
5.255,0.7211,0.6234,-0.0977,0.0,61.09365081787109
5.305,0.7211,0.6234,-0.0977,0.0,59.59365463256836
5.355,0.7211,0.6234,-0.0977,0.0,59.59365463256836
5.405,0.7209,0.6234,-0.0975,0.0,59.59365463256836
5.455,0.7197,0.6234,-0.0963,0.0,59.59365463256836
5.505,0.7185,0.6234,-0.0951,0.0,59.59365463256836
5.555,0.7177,0.6234,-0.0943,0.0,59.59365463256836
5.605,0.7165,0.6234,-0.0931,-0.004,59.59365463256836
5.655,0.7155,0.6234,-0.0921,-0.016,59.59365463256836
5.705,0.7137,0.6234,-0.0903,-0.02,59.59365463256836
5.755,0.7124,0.6234,-0.089,-0.024,59.59365463256836
5.805,0.7105,0.6234,-0.0871,-0.024,59.59365463256836
5.855,0.7091,0.6234,-0.0857,-0.024,59.59365463256836
5.905,0.7075,0.6234,-0.0841,-0.026,59.59365463256836
5.955,0.7054,0.6234,-0.082,-0.028,59.59365463256836
6.005,0.7042,0.6234,-0.0808,-0.028,59.59365463256836
6.055,0.7024,0.6234,-0.079,-0.032,59.59365463256836
6.105,0.7002,0.6234,-0.0768,-0.036,59.59365463256836
6.155,0.6982,0.6234,-0.0748,-0.036,59.59365463256836
6.205,0.6965,0.6234,-0.0731,-0.036,59.59365463256836
6.255,0.695,0.6234,-0.0716,-0.034,59.59365463256836
6.305,0.6927,0.6234,-0.0693,-0.036,58.09365463256836
6.355,0.6922,0.6234,-0.0688,-0.036,58.09365463256836
