time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.355,0.5912,0.5,-0.0912,0.0,17.56338119506836
0.404,0.5912,0.5,-0.0912,0.0,17.56338119506836
0.454,0.5912,0.5,-0.0912,0.0,17.56338119506836
0.504,0.5912,0.5,-0.0912,0.0,17.56338119506836
0.554,0.5912,0.5,-0.0912,0.0,17.56338119506836
0.604,0.5912,0.5,-0.0912,0.0,17.56338119506836
0.654,0.5911,0.5,-0.0911,0.0,17.338088989257812
0.704,0.5911,0.5,-0.0911,0.0,17.338088989257812
0.754,0.5911,0.5,-0.0911,0.0,17.338088989257812
0.804,0.5911,0.5,-0.0911,0.0,17.338088989257812
0.854,0.5911,0.5,-0.0911,0.0,17.338088989257812
0.904,0.5912,0.5,-0.0912,0.0,17.56338119506836
0.954,0.5912,0.5,-0.0912,0.0,17.56338119506836
1.004,0.5912,0.5,-0.0912,0.0,17.56338119506836
1.054,0.5912,0.5,-0.0912,0.0,17.56338119506836
1.104,0.5911,0.5,-0.0911,0.0,17.338088989257812
1.154,0.5911,0.5,-0.0911,0.0,17.338088989257812
1.204,0.5911,0.5,-0.0911,0.0,17.338088989257812
1.254,0.5912,0.5,-0.0912,0.0,17.56338119506836
1.304,0.5912,0.5,-0.0912,0.0,17.56338119506836
1.354,0.5912,0.5,-0.0912,0.0,17.56338119506836
1.404,0.5913,0.5,-0.0913,0.0,17.78870391845703
1.454,0.5914,0.5,-0.0914,0.0,18.013967514038086
1.504,0.5914,0.5,-0.0914,0.0,18.013967514038086
1.554,0.5914,0.5,-0.0914,0.0,18.013967514038086
1.604,0.5914,0.5,-0.0914,0.0,18.013967514038086
1.654,0.5918,0.5,-0.0918,0.0,18.91519546508789
1.704,0.5918,0.5,-0.0918,0.0,18.91519546508789
1.754,0.592,0.5,-0.092,0.0,19.365753173828125
1.804,0.5922,0.5,-0.0922,0.002,24.653085708618164
1.854,0.5923,0.5,-0.0923,0.002,24.878463745117188
1.904,0.5926,0.5,-0.0926,0.002,25.55431365966797
1.954,0.5926,0.5,-0.0926,0.002,25.55431365966797
2.004,0.593,0.5,-0.093,0.004,31.034748077392575
2.054,0.593,0.5,-0.093,0.004,31.034748077392575
2.104,0.593,0.5,-0.093,0.002,26.455486297607425
2.154,0.593,0.5,-0.093,0.002,26.455486297607425
2.204,0.593,0.5,-0.093,0.0,21.61888313293457
2.254,0.593,0.5,-0.093,0.0,21.61888313293457
